Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1992,6673.299805,206.600006,206.600006,0.0,1411.199951,,,1344.900024,,,,,220.100006,,,,,3182.800049,1654.099976,3237.0,-1582.900024,,1836.400024,,,,,1836.400024,3490.5,,462.600006,462.600006,,,,749.400024,,,,,,840.399872,,,840.399872,2052.399902,454.799988,,,,,586.799988,,,,,,586.799988,1041.599976,3093.999878,0.0,238.300003,,,-441.299988,,3782.299988,3579.300003,,3579.300003,6673.299881,
09/30/1992,6627.0,80.199997,80.199997,0.0,1364.800049,,,1278.199951,,,,,253.800003,,,,,2977.0,1694.5,3252.199951,-1557.699951,,1955.5,,,,,1955.5,3650.0,,487.299988,487.299988,,,,433.600006,,,,,,891.00003,,,891.00003,1811.900024,448.0,,,,,637.299988,,,,,,637.299988,1085.299988,2897.200012,0.0,238.300003,,,-440.100006,,3931.600006,3729.800003,,3729.800003,6627.000015,
12/31/1992,8021.0,222.5,222.5,0.0,1401.199951,,,1381.099976,,,,,272.5,,,,,3277.300049,1951.0,3528.399902,-1577.400024,,2792.699951,,,,,2792.699951,4743.699951,,427.200012,427.200012,,,,1757.099976,,,,,,975.500061,,,975.500061,3159.800049,446.100006,,,,,691.700012,,,,,,691.700012,1137.800018,4297.600067,0.0,240.199997,,,-417.100006,,3900.299957,3723.399948,,3723.399948,8021.000015,
03/31/1993,8057.700195,216.600006,216.600006,0.0,1483.0,,,1358.0,,,,,280.799988,,,,,3338.399902,1882.699951,3514.0,-1631.300049,,2836.600098,,,,,2836.600098,4719.300049,,480.799988,480.799988,,,,1636.699951,,,,,,981.700012,,,981.700012,3099.199951,481.200012,,,,,687.299988,,,,,,687.299988,1168.5,4267.699951,0.0,240.100006,,,-413.600006,,3963.499908,3789.999908,,3789.999908,8057.69986,
06/30/1993,8086.299805,218.199997,218.199997,0.0,1467.800049,,,1350.0,,,,,286.399994,,,,,3322.399902,1867.800049,3559.300049,-1691.5,,2896.100098,,,,,2896.100098,4763.900146,,440.399994,440.399994,,,,1487.5,,,,,,1061.299957,,,1061.299957,2989.199951,495.299988,,,,,689.299988,,,,,,689.299988,1184.599976,4173.799927,0.0,240.100006,,,-410.200012,,4082.599915,3912.499908,,3912.499908,8086.299835,
09/30/1993,7814.5,101.900002,101.900002,0.0,1392.099976,,,1298.300049,,,,,282.0,,,,,3074.300049,1880.100098,3586.600098,-1706.5,0.0,2860.100098,,,,,2860.100098,4740.200196,,492.799988,492.799988,,,,1183.900024,,,,,,1015.900086,,,1015.900086,2692.600098,438.0,,,,,768.799988,,,,,,768.799988,1206.799988,3899.400086,0.0,242.399994,,,-440.700012,,4113.399963,3915.099945,,3915.099945,7814.500031,
12/31/1993,7778.200195,194.699997,194.699997,0.0,1367.599976,,,1248.5,,,,,302.0,,,,,3112.800049,1837.099976,3544.199951,-1707.099976,0.0,2828.300049,,,,,2828.300049,4665.400024,,393.5,393.5,,,,1091.900024,,,,,,1138.599976,,,1138.599976,2624.0,330.700012,,,,,878.400024,,,,,,878.400024,1209.100037,3833.100037,0.0,4511.0,,,-468.299988,,-97.600037,3945.099976,,3945.099976,7778.200012,
03/31/1994,7960.899902,191.100006,191.100006,0.0,1519.199951,,,1272.5,,,,,289.399994,,,,,3272.199951,1851.099976,3617.899902,-1766.800049,0.0,2837.600098,,,,,2837.600098,4688.700073,,470.899994,470.899994,,,,1246.900024,,,,,,990.599884,,,990.599884,2708.399902,321.899994,,,,,888.5,,,,,,888.5,1210.399994,3918.799896,0.0,238.300003,,,-489.100006,,4292.900055,4042.100052,,4042.100052,7960.899948,
06/30/1994,8187.899902,219.399994,219.399994,0.0,1617.099976,,,1320.300049,,,,,281.600006,,,,,3438.399902,1879.699951,,,0.0,2869.800049,,,,,2869.800049,4749.5,,527.700012,527.700012,,,,1182.900024,,,,,,1054.599915,,,1054.599915,2765.199951,317.799988,,,,,916.599976,,,,,,916.599976,1234.399963,3999.599915,0.0,238.300003,,,-498.899994,,4448.899994,4188.300003,,4188.300003,8187.899918,
09/30/1994,8215.0,113.300003,113.300003,0.0,1542.599976,,,1392.199951,,,,,290.100006,,,,,3338.199951,1947.299927,3840.699951,-1893.400024,0.0,2929.5,,,,,2929.5,4876.799927,,611.400024,611.400024,,,,923.299988,,,,,,1082.600037,,,1082.600037,2617.300049,279.899994,,,,,976.0,,,,,,976.0,1255.899994,3873.200043,0.0,238.300003,,,-524.299988,,4627.799988,4341.800003,,4341.800003,8215.000046,
12/31/1994,8728.299805,200.0,200.0,0.0,1597.300049,,,1455.699951,,,,,306.399994,,,,,3559.399902,1973.0,3908.800049,-1935.800049,0.0,3195.899902,,,,,3195.899902,5168.899902,,523.599976,523.599976,,,,1350.699951,,,,,,1109.000122,,,1109.000122,2983.300049,278.0,,,,,1041.599976,,,,,,1041.599976,1319.599976,4302.900024,0.0,238.300003,,,-542.099976,,4729.200073,4425.400101,,4425.400101,8728.300125,
03/31/1995,9423.299805,216.0,216.0,0.0,1871.699951,,,1590.800049,,,,,311.799988,,,,,3990.300049,2051.600098,4073.0,-2021.400024,0.0,3381.399902,,,,,3381.399902,5433.0,,644.0,644.0,,,,1720.699951,,,,,,1106.600098,,,1106.600098,3471.300049,330.399994,,,,,1077.0,,,,,,1077.0,1407.399994,4878.700043,0.0,238.300003,,,-537.200012,,4843.499817,4544.599808,,4544.599808,9423.29985,
06/30/1995,9667.200195,213.199997,213.199997,0.0,1934.800049,,,1603.800049,,,,,328.5,,,,,4080.300049,2100.100098,4185.5,-2085.399902,0.0,3486.800049,,,,,3486.800049,5586.900146,,632.099976,632.099976,,,,1718.300049,,,,,,1138.499878,,,1138.499878,3488.899902,275.799988,,,,,1105.800049,,,,,,1105.800049,1381.600037,4870.499939,0.0,259.0,,,-489.799988,,5027.500183,4796.700195,,4796.700195,9667.200134,
09/30/1995,9399.0,117.300003,117.300003,0.0,1757.599976,,,1602.599976,,,,,306.600006,,,,,3784.100098,2134.899902,4230.5,-2095.600098,0.0,3480.0,,,,,3480.0,5614.899902,,740.200012,740.200012,,,,1387.099976,,,,,,1153.399963,,,1153.399963,3280.699951,208.600006,,,,,1038.900024,,,,,,1038.900024,1247.50003,4528.199981,0.0,253.300003,,,-527.799988,,5145.299988,4870.800003,,4870.800003,9398.999984,
12/31/1995,9733.200195,227.899994,227.899994,0.0,1852.199951,,,1650.0,,,,,292.799988,,,,,4022.899902,2174.5,4341.899902,-2167.399902,0.0,3535.800049,,,,,3535.800049,5710.300049,,645.099976,645.099976,,,,1430.800049,,,,,,1155.799927,,,1155.799927,3231.699951,455.700012,,,,,1053.699951,,,,,,1053.699951,1509.399963,4741.099915,0.0,251.5,,,-529.400024,,5270.000122,4992.100098,,4992.100098,9733.200012,
03/31/1996,10376.799805,194.600006,194.600006,0.0,2054.600098,,,1684.199951,,,,,315.5,,,,,4248.899902,2325.300049,4631.200195,-2305.899902,0.0,3802.600098,,,,,3802.600098,6127.900146,,644.599976,644.599976,,,,1456.5,,,,,,1153.099976,,,1153.099976,3254.199951,816.099976,,,,,1213.800049,,,,,,1213.800049,2029.900024,5284.099976,0.0,251.300003,,,-530.599976,,5371.999878,5092.699905,,5092.699905,10376.799881,
06/30/1996,10445.599609,213.100006,213.100006,0.0,2055.300049,,,1671.699951,,,,,310.100006,,,,,4250.200195,2356.0,4719.799805,-2363.800049,0.0,3839.399902,,,,,3839.399902,6195.399902,,599.099976,599.099976,,,,1402.699951,,,,,,1158.300171,,,1158.300171,3160.100098,786.200012,,,,,1288.5,,,,,,1288.5,2074.700012,5234.80011,0.0,250.100006,,,-532.200012,,5492.900208,5210.800201,,5210.800201,10445.600311,
09/30/1996,10481.0,149.0,149.0,0.0,1979.800049,,,1743.900024,,,,,314.5,,,,,4187.200195,2450.800049,4865.600098,-2414.800049,0.0,3843.0,,,,,3843.0,6293.800049,,791.299988,791.299988,,,,967.0,,,,,,1262.80011,,,1262.80011,3021.100098,772.599976,,,,,1333.900024,,,,,,1333.900024,2106.5,5127.600098,0.0,250.600006,,,-575.700012,,5678.499817,5353.399811,,5353.399811,10480.999909,
12/31/1996,10696.400391,181.899994,181.899994,0.0,2016.400024,,,1816.900024,,,,,314.200012,,,,,4329.399902,2490.600098,5001.700195,-2511.100098,0.0,3876.399902,,,,,3876.399902,6367.0,,620.599976,620.599976,,,,1201.300049,,,,,,1294.599976,,,1294.599976,3116.5,773.200012,,,,,1311.800049,,,,,,1311.800049,2085.000061,5201.500061,0.0,244.5,,,-618.700012,,5869.099915,5494.899902,,5494.899902,10696.399963,
03/31/1997,10919.5,284.200012,284.200012,0.0,2254.600098,,,1824.099976,,,,,336.0,,,,,4698.899902,2538.0,5162.600098,-2624.600098,0.0,3682.600098,,,,,3682.600098,6220.600098,,725.900024,725.900024,,,,1308.900024,,,,,,1269.699951,,,1269.699951,3304.5,783.799988,,,,,1413.599976,,,,,,1413.599976,2197.399963,5501.899963,0.0,243.600006,,,-712.900024,,5886.900024,5417.600006,,5417.600006,10919.499969,
06/30/1997,11096.5,325.399994,325.399994,0.0,2284.600098,,,1836.300049,,,,,366.899994,,,,,4813.200195,2583.199951,5274.799805,-2691.600098,0.0,3700.100098,,,,,3700.100098,6283.300049,,751.700012,751.700012,,,,1425.300049,,,,,,1294.899841,,,1294.899841,3471.899902,654.700012,,,,,1449.699951,,,,,,1449.699951,2104.399963,5576.299866,0.0,240.800003,,,-813.200012,,6092.599915,5520.199905,,5520.199905,11096.499771,
09/30/1997,11463.299805,221.100006,221.100006,0.0,2200.199951,,,1881.599976,,,,,413.899994,,,,,4716.799805,2735.399902,5433.700195,-2698.300049,0.0,4011.100098,,,,,4011.100098,6746.5,,942.099976,942.099976,,,,1445.099976,,,,,,1455.19995,,,1455.19995,3842.399902,570.700012,,,,,1629.5,,,,,,1629.5,2200.200012,6042.599914,0.0,241.600006,,,-963.900024,,6143.000122,5420.700104,,5420.700104,11463.300018,
12/31/1997,11917.5,464.200012,464.200012,0.0,2226.5,,,1874.599976,1079.800049,,794.799988,,391.700012,,,,,4957.0,2774.0,5558.299805,-2784.300049,0.0,4186.5,3283.699951,,,,902.800049,6960.5,,746.799988,746.799988,,,,1845.900024,,,,,,1409.400085,,,1409.400085,4002.100098,574.299988,,,,,1691.5,,,,,,1691.5,2265.799988,6267.900085,0.0,276.5,,,-937.0,,6310.100098,5649.600098,,5649.600098,11917.500183,
03/31/1998,12110.599609,426.5,426.5,0.0,2385.899902,,,1877.300049,1093.400024,,783.900024,,405.600006,,,,,5095.299805,2806.800049,5676.100098,-2869.300049,0.0,4208.5,3317.399902,,,,891.100098,7015.300049,,725.700012,725.700012,,,,1921.0,,,,,,1428.100037,,,1428.100037,4074.800049,601.900024,,,,,1703.0,,,,,,1703.0,2304.900024,6379.700073,0.0,273.200012,,,-990.099976,,6447.800171,5730.900208,,5730.900208,12110.600281,
06/30/1998,12328.700195,413.700012,413.700012,0.0,2445.0,,,1953.900024,1153.800049,,800.099976,,365.299988,,,,,5177.899902,2885.300049,5884.799805,-2999.5,0.0,4265.5,3365.5,,,,900.0,7150.800049,,767.099976,767.099976,,,,1994.400024,,,,,,1450.299805,,,1450.299805,4211.799805,610.400024,,,,,1734.5,,,,,,1734.5,2344.900024,6556.699829,0.0,270.0,,,-1146.300049,,6648.300049,5772.0,,5772.0,12328.699829,
09/30/1998,12659.799805,209.699997,209.699997,0.0,2416.100098,,,1996.5,1137.900024,,858.599976,0.0,379.0,,,,,5001.299805,3011.600098,6070.700195,-3059.100098,0.0,4646.899902,3702.699951,,,,944.199951,7658.5,,1036.699951,1036.699951,,,,1524.400024,,,,,,1460.599976,,,1460.599976,4021.699951,1056.599976,,,,,1158.300049,,,,,,1158.300049,2214.900024,6236.599976,0.0,266.200012,,,-1283.199951,,6820.300049,5803.30011,619.900024,6423.200134,12659.80011,
12/31/1998,13161.599609,321.700012,321.700012,0.0,2396.100098,2396.100098,,1998.400024,1128.199951,,870.200012,0.0,374.5,,,,,5090.700195,3053.899902,6212.700195,-3158.800049,0.0,5017.0,4002.300049,4002.300049,0.0,,1014.699951,8070.899902,,831.299988,831.299988,,,,2009.199951,,,,,,1459.000061,,,1459.000061,4299.5,1243.300049,,,,,1646.900024,,,,,,1646.900024,2890.200073,7189.700073,0.0,265.100006,,,-1342.800049,7216.5,-166.900146,5971.899811,,5971.899811,13161.599884,
03/31/1999,13255.799805,305.600006,305.600006,0.0,2566.100098,2566.100098,,1926.199951,1109.699951,,816.5,0.0,392.299988,,,,,5190.200195,3048.199951,6241.799805,-3193.600098,0.0,5017.399902,4004.100098,4004.100098,0.0,,1013.299805,8065.599854,,872.299988,872.299988,,,,2046.0,,,,,,1472.400208,,,1472.400208,4390.700195,1286.300049,,,,,1178.099976,,,,,,1178.099976,2464.400024,6855.10022,0.0,263.399994,,,-1466.599976,7400.700195,-250.400024,5947.100189,453.600006,6400.700195,13255.800415,
06/30/1999,13534.0,332.799988,332.799988,0.0,2563.100098,2563.100098,,1887.400024,1032.800049,,854.599976,0.0,377.899994,,,,,5161.200195,3068.5,6293.899902,-3225.399902,0.0,5304.299805,4174.700195,4174.700195,0.0,,1129.599609,8372.799805,,836.599976,836.599976,,,,2301.100098,,,,,,1503.500122,,,1503.500122,4641.200195,1333.699951,,,,,1217.699951,,,,,,1217.699951,2551.399902,7192.600098,0.0,262.600006,,,-1519.099976,7604.600098,-299.200317,6048.899811,292.5,6341.399811,13533.999908,
09/30/1999,13623.5,266.1,266.1,0.0,2516.3,2516.3,,1921.1,1049.6,,871.5,0.0,420.9,,,,,5124.4,3154.4,6377.8,-3223.4,0.0,5344.7,4263.0,4263.0,0.0,,1081.7,8499.1,,1068.8,1068.8,,,,1953.7,,,,,,1567.9,,,1567.9,4590.4,1317.1,,,,,1238.3,,,,,,1238.3,2555.4,7145.8,0.0,262.2,,,-1613.8,7803.7,-271.6,6180.5,297.2,6477.7,13623.5,
12/31/1999,13629.200195,339.5,339.5,0.0,2487.600098,2487.600098,,1953.099976,1116.593994,,836.5,0.0,421.600006,,,,,5201.799805,3142.800049,6439.100098,-3296.300049,0.0,5284.600098,4208.299805,4208.299805,0.0,,1076.300293,8427.400146,,890.400024,890.400024,,,,2065.300049,,,,,,1554.000122,,,1554.000122,4509.700195,1400.800049,,,,,1232.300049,,,,,,1232.300049,2633.100098,7142.800293,0.0,258.799988,,,-1730.093994,7974.100098,-314.006104,6188.799988,297.600006,6486.399994,13629.200287,
03/31/2000,14942.6,373.4,373.4,0.0,2647.3,2647.3,,2023.6,1184.5,,839.1,0.0,436.4,,,,,5480.7,3237.2,6548.5,-3311.3,0.0,6224.7,5090.6,5090.6,0.0,,1134.1,9461.9,,1001.1,1001.1,,,,3382.2,,,,,,1479.0,,,1479.0,5862.3,1444.5,,,,,1207.7,,,,,,1207.7,2652.2,8514.5,0.0,289.2,,,-1947.8,8173.5,-384.9,6130.0,298.1,6428.1,14942.6,
06/30/2000,15314.200195,402.5,402.5,0.0,2803.699951,2803.699951,,2011.400024,1172.599976,,838.799988,0.0,446.600006,,,,,5664.200195,3140.600098,6322.0,-3181.399902,0.0,6509.399902,5410.399902,5410.399902,0.0,,1099.0,9650.0,,1028.5,1028.5,,,,3353.600098,,,,,,1633.199707,,,1633.199707,6015.299805,1752.900024,,,,,1162.599976,,,,,,1162.599976,2915.5,8930.799805,0.0,291.0,,,-1935.0,8394.700195,-470.5,6280.200195,103.199997,6383.400192,15314.199997,
09/30/2000,15164.3,280.8,280.8,0.0,2705.6,2705.6,,2052.7,1190.9,,861.8,0.0,443.6,,,,,5482.7,3243.4,6411.6,-3168.2,0.0,6438.2,5320.0,5320.0,0.0,,1118.2,9681.6,,1210.6,1210.6,,,,2352.7,,,,,,1655.5,,,1655.5,5218.8,2247.7,,,,,1190.6,,,,,,1190.6,3438.3,8657.1,0.0,291.3,,,-1922.8,8612.9,-578.6,6402.8,104.4,6507.2,15164.3,
12/31/2000,15513.900391,359.700012,359.700012,0.0,2742.899902,2742.899902,,2217.600098,1341.900024,,875.700012,0.0,465.5,,,,,5785.700195,3263.199951,6524.700195,-3261.5,0.0,6465.0,5300.200195,5300.200195,0.0,,1164.799805,9728.199951,,1185.199951,1185.199951,,,,2447.100098,,,,,,1769.099854,,,1769.099854,5401.399902,2278.699951,,,,,1163.900024,,,,,,1163.900024,3442.599976,8843.999878,0.0,249.100006,,,-1867.400024,8806.200195,-623.500366,6564.399811,105.5,6669.899811,15513.899689,
03/31/2001,15737.3,403.6,403.6,0.0,2879.5,2879.5,,2211.8,1326.1,,885.7,0.0,454.4,,,,,5949.3,3302.6,6668.7,-3366.1,0.0,6485.4,5325.4,5325.4,0.0,,1160.0,9788.0,,1263.9,1263.9,,,,2521.4,,,,,,1723.0,,,1723.0,5508.3,2279.2,,,,,1165.4,,,,,,1165.4,3444.6,8952.9,0.0,258.5,,,-1917.1,9000.9,-661.8,6680.5,103.9,6784.4,15737.3,
06/30/2001,15477.4,423.2,423.2,0.0,2717.2,2717.2,,2058.9,1263.2,,795.7,0.0,471.5,,,,,5670.8,3280.0,6671.9,-3391.9,0.0,6526.6,5225.0,5225.0,0.0,,1301.6,9806.6,,1163.2,1163.2,,,,2394.3,,,,,,1639.1,,,1639.1,5196.6,2276.5,,,,,1194.8,,,,,,1194.8,3471.3,8667.9,0.0,265.6,,,-1952.7,9167.5,-770.8,6709.6,99.9,6809.5,15477.4,
09/30/2001,15046.4,355.7,355.7,0.0,2551.2,2551.2,,1896.8,1174.0,,722.8,0.0,516.4,,,,,5320.1,3288.0,6664.2,-3376.2,0.0,6438.3,5182.0,5182.0,0.0,,1256.3,9726.3,,1127.5,1127.5,,,,2447.5,,,,,,1804.1,,,1804.1,5379.1,2255.6,,,,,1197.6,,,,,,1197.6,3453.2,8832.3,0.0,269.2,,,-2404.6,8990.7,-741.3,6114.0,100.1,6214.1,15046.4,
12/31/2001,14545.0,381.0,381.0,,2513.0,2513.0,,1624.0,962.0,,662.0,,443.0,,,,,4961.0,3116.0,6649.0,-3533.0,,6468.0,4910.0,4910.0,0.0,,1558.0,9584.0,,1268.0,1268.0,,,,1560.0,,,,,,1572.0,,,1572.0,4400.0,2990.0,,,,,1310.0,,,,,,1310.0,4300.0,8700.0,,290.0,,,-2363.0,8461.0,-647.0,5741.0,104.0,5845.0,14545.0,
03/31/2002,14545.0,381.0,381.0,,2513.0,2513.0,,1624.0,962.0,,662.0,,443.0,,,,,4961.0,3116.0,6649.0,-3533.0,,6468.0,4910.0,4910.0,0.0,,1558.0,9584.0,,1268.0,1268.0,,,,1560.0,,,,,,1572.0,,,1572.0,4400.0,2990.0,,,,,1310.0,,,,,,1310.0,4300.0,8700.0,,290.0,,,-2363.0,8461.0,-647.0,5741.0,104.0,5845.0,14545.0,
06/30/2002,14896.9,548.0,548.0,0.0,2603.6,2603.6,,1698.0,1023.4,,674.6,0.0,451.6,,,,,5301.2,3108.1,6648.9,-3540.8,0.0,6487.6,4876.1,4876.1,0.0,,1611.5,9595.7,,1175.9,1175.9,,,,2343.9,,,,,,1644.3,,,1644.3,5164.1,2749.4,,,,,1326.6,,,,,,1326.6,4076.0,9240.1,0.0,286.2,,,-2346.2,8374.9,-658.1,5656.8,0.0,5656.8,14896.9,
09/30/2002,14545.0,381.0,381.0,0.0,2513.0,2513.0,,1624.0,962.0,,662.0,0.0,443.0,,,,,4961.0,3116.0,6649.0,-3533.0,0.0,6468.0,4910.0,4910.0,0.0,,1558.0,9584.0,,1268.0,1268.0,,,,1560.0,,,,,,1572.0,,,1572.0,4400.0,2990.0,,,,,1310.0,,,,,,1310.0,4300.0,8700.0,0.0,290.0,,,-2363.0,8461.0,-647.0,5741.0,104.0,5845.0,14545.0,
12/31/2002,14495.0,437.0,437.0,0.0,2395.0,2395.0,,1671.0,988.0,,683.0,0.0,436.0,,,,,4939.0,3070.0,6721.0,-3651.0,0.0,6486.0,4930.0,4930.0,0.0,,1556.0,9556.0,,1136.0,1136.0,,,,1017.0,,,,,,1561.0,,,1561.0,3714.0,3486.0,,,,,1307.0,,,,,,1307.0,4793.0,8507.0,0.0,289.0,,,-2355.0,8513.0,-567.0,5880.0,108.0,5988.0,14495.0,
03/31/2003,14804.0,606.0,606.0,0.0,2547.0,2547.0,,1679.0,982.0,,697.0,0.0,450.0,,,,,5282.0,3022.0,6787.0,-3765.0,0.0,6500.0,4960.0,4960.0,0.0,,1540.0,9522.0,,1222.0,1222.0,,,,1045.0,,,,,,1598.0,,,1598.0,3865.0,3486.0,,,,,1304.0,,,,,,1304.0,4790.0,8655.0,0.0,294.0,,,-2353.0,8583.0,-485.0,6039.0,110.0,6149.0,14804.0,
