Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1999,500.13501,,,-159.727997,,340.407013,,-161.705994,,,,,,178.701004,9.129,,0.0,,0.0,-9.129,187.830004,-63.862,123.968002,0.0,,,123.968004,0.0,123.968002,0.0,,123.968002,123.968002,,371.382996,0.33,0.33,0.33,403.197998,0.31,0.31,0.31,
06/30/1999,443.050995,,,-174.806,,268.244995,,-132.330002,,,,,,135.914993,5.846,,0.0,,0.0,-5.846,141.760993,-51.034,90.726997,0.0,,,90.726993,0.0,90.726997,0.0,,90.726997,90.726997,,357.898987,0.25,0.25,0.25,385.423004,0.24,0.24,0.24,
09/30/1999,568.148987,,,-248.261002,,319.887985,,-155.110001,,,,,,164.778,-17.219,,4.873,-5.554,0.0,17.9,147.559,-55.777,91.781998,0.0,,,91.782,0.0,91.781998,0.0,,91.781998,91.781998,,356.959015,0.26,0.26,0.3,384.934998,0.24,0.24,0.28,
12/31/1999,637.367981,,,-287.493011,,349.874969,,-159.259995,,,,,,190.615005,7.031,,9.316,-16.347,0.0,0.0,197.646006,-74.709999,122.935997,0.0,,,122.936007,0.0,122.935997,0.0,,122.935997,122.935997,,358.665985,0.34,0.34,0.37,386.536011,0.32,0.32,0.35,
03/31/2000,582.059998,,,-312.256012,,269.803986,,-191.878998,,,,,,77.925003,-3.115,,10.295,-7.016,0.0,-0.164,74.810003,-28.278999,46.530998,0.0,,,46.531003,0.0,46.530998,0.0,0.0,46.530998,46.530998,,360.730988,0.13,0.13,0.16,380.967987,0.12,0.12,0.15,
06/30/2000,513.874023,,,-297.411011,,216.463013,,-175.531006,,,,,,40.931999,-2.816,,9.402,-6.586,0.0,0.0,38.115999,-14.484,23.632,0.0,,,23.631999,0.0,23.632,0.0,0.0,23.632,23.632,,362.684998,0.07,0.07,0.1,373.601013,0.06,0.06,0.09,
09/30/2000,486.322998,,,-290.171997,,196.151001,,-174.261002,,,,,,21.889999,-1.098,,8.577,-7.479,0.0,0.0,20.792,-7.901,12.891,0.0,,,12.891,0.0,12.891,0.0,0.0,12.891,12.891,,364.799011,0.04,0.04,0.07,371.321014,0.03,0.03,0.06,
12/31/2000,495.355988,,,-267.881012,,227.474976,,-170.024994,,,,,,57.450001,0.55,,7.213,,0.0,-7.763,58.000001,-22.040001,35.959999,0.0,,,35.96,0.0,35.959999,0.0,0.0,35.959999,35.959999,,365.19101,0.1,0.1,0.13,369.815002,0.1,0.1,0.13,
03/31/2001,514.497009,,,-276.399994,,238.097015,,-165.737,,,,,,72.360001,2.801,,6.063,-8.864,0.0,0.0,75.161001,-28.561001,46.599998,0.0,,,46.6,0.0,46.599998,0.0,0.0,46.599998,46.599998,,368.09201,0.13,0.13,0.16,376.334991,0.12,0.12,0.16,
06/30/2001,450.475006,,,-224.748993,,225.726013,,-174.699997,,,,,,51.026001,4.387,,2.537,-6.924,0.0,0.0,55.413001,-21.056999,34.355999,0.0,,,34.356002,0.0,34.355999,0.0,0.0,34.355999,34.355999,,370.20401,0.09,0.09,0.12,382.244995,0.09,0.09,0.12,
09/30/2001,427.760986,,,-220.957001,,206.803985,,-169.843002,,,,,,36.960999,5.789,,1.439,-7.228,0.0,0.0,42.749999,-16.245001,26.504999,0.0,,,26.504998,0.0,26.504999,0.0,0.0,26.504999,26.504999,,371.139008,0.07,0.07,0.1,386.700012,0.07,0.07,0.1,
12/31/2001,453.779999,,,-216.175003,,237.604996,,-195.556,,,,,,42.049,5.998,,1.182,-7.18,0.0,0.0,48.047,-18.257999,29.789,0.0,,,29.789,0.0,29.789,0.0,0.0,29.789,29.789,,372.015015,0.08,0.08,0.13,382.591003,0.08,0.08,0.13,
03/31/2002,407.217987,,,-231.817993,,175.399994,,-531.429016,,,,,,-356.028992,-41.027999,,2.27,-8.172,0.0,46.929999,-397.056991,61.152,-335.904999,0.0,,,-335.904991,0.0,-335.904999,0.0,0.0,-335.904999,-335.904999,,373.813995,-0.9,-0.9,0.08,388.990997,-0.9,-0.9,0.08,
06/30/2002,346.598999,,,-174.996002,,171.602997,,-142.742996,,,,,,28.860001,5.178,,,-6.694,0.0,1.516,34.038001,-11.573,22.465,0.0,,,22.465001,0.0,22.465,0.0,0.0,22.465,22.465,,375.882996,0.06,0.06,0.06,378.489014,0.06,0.06,0.06,
09/30/2002,357.993988,,,-160.041,,197.952988,,-150.554993,,,,,,47.397999,3.86,,,,0.0,-3.86,51.257999,-17.427999,33.830002,0.0,,,33.829999,0.0,33.830002,0.0,,33.830002,33.830002,,375.931,0.09,0.09,0.09,376.687988,0.09,0.09,0.09,
12/31/2002,333.139008,,,-152.944,,180.195007,,-148.164001,,,,,,32.030998,6.497,,,,0.0,-6.497,38.527998,-13.099,25.429001,0.0,,,25.428998,0.0,25.429001,0.0,0.0,25.429001,25.429001,,377.942993,0.07,0.07,0.07,379.138,0.07,0.07,0.07,
03/31/2003,337.608002,,,-154.403,,183.205002,,-156.970001,,,,,,26.235001,6.156,,,-6.894,0.0,0.738,32.391001,-11.013,21.378,0.0,,,21.378001,0.0,21.378,0.0,,21.378,21.378,,378.371002,0.06,0.06,0.06,379.187012,0.06,0.06,0.06,
06/30/2003,306.011993,,,-146.865997,,159.145996,,-160.639999,,,,,,-1.494,5.109,,,,0.0,-5.109,3.615,-1.012,2.603,0.0,,,2.603,0.0,2.603,0.0,,2.603,2.603,,382.520996,0.01,0.01,0.01,384.013,0.01,0.01,0.01,
09/30/2003,302.752991,,,-144.223999,,158.528992,,-174.996994,,,,,,-16.468,4.638,,,,0.0,-4.638,-11.83,3.312,-8.518,0.0,,,-8.518,0.0,-8.518,0.0,0.0,-8.518,-8.518,,382.591003,-0.02,-0.02,-0.02,382.591003,-0.02,-0.02,-0.02,
12/31/2003,318.184998,,,-132.052002,,186.132996,,-174.001999,,,,,,12.131,4.988,,,,0.0,-4.988,17.118999,4.706,21.825001,0.0,,,21.824999,0.0,21.825001,0.0,,21.825001,21.825001,,384.089996,0.06,0.06,0.06,385.941986,0.06,0.06,0.06,
03/31/2004,337.696991,,,-122.057999,,215.638992,,-174.455994,,,,,,41.182999,5.93,,,,0.0,-5.93,47.112998,-13.191,33.922001,0.0,,,33.921999,0.0,33.922001,0.0,,33.922001,33.922001,,384.421997,0.09,0.09,0.09,387.226013,0.09,0.09,0.09,
06/30/2004,287.053,,,-126.659,,160.394,,-163.642,,,,,,-3.248,4.143,,,,0.0,-4.143,0.895,-0.251,0.644,0.0,,,0.644,0.0,0.644,0.0,0.0,0.644,0.644,,385.584,0.0,0.0,0.0,388.426,0.0,0.0,0.0,
09/30/2004,295.467987,,,-121.011002,,174.456985,,-168.507004,,,,,,5.95,4.341,,,,0.0,-4.341,10.291,-2.881,7.41,0.0,,,7.41,0.0,7.41,0.0,,7.41,7.41,,386.200012,0.02,0.02,0.02,387.468994,0.02,0.02,0.02,
12/31/2004,330.535004,,,-111.137001,,219.398003,,-166.669006,,,,,,52.729,5.191,,,,0.0,-5.191,57.92,-16.218,41.702,0.0,,,41.702,0.0,41.702,0.0,0.0,41.702,41.702,,387.210999,0.11,0.11,0.11,388.820007,0.11,0.11,0.11,
03/31/2005,318.783,,,-113.482,,205.301,,-174.136,,,,,,31.165,5.954,,,,0.0,-5.954,37.119,-10.393,26.726,0.0,,,26.726,0.0,26.726,0.0,0.0,26.726,26.726,,387.809,0.07,0.07,0.07,389.289,0.07,0.07,0.07,
06/30/2005,297.328,,,-111.932,,185.396,,-155.919,,,,,,29.477,6.733,,,,0.0,-6.733,36.21,-11.587,24.623,0.0,,,24.623,0.0,24.623,0.0,0.0,24.623,24.623,,388.243,0.06,0.06,0.06,389.923,0.06,0.06,0.06,
09/30/2005,292.646,,,-110.496,,182.15,,-153.897,,,,,,28.253,7.852,,,,0.0,-7.852,36.105,-11.915,24.19,0.0,,,24.19,0.0,24.19,0.0,0.0,24.19,24.19,,387.327,0.06,0.06,0.06,391.164,0.06,0.06,0.06,
12/31/2005,305.905,,,-107.685,,198.22,,-151.186,,,,,,47.034,9.234,,,,0.0,-9.234,56.268,-18.568,37.7,0.0,,,37.7,0.0,37.7,0.0,0.0,37.7,37.7,,385.081,0.1,0.1,0.1,388.275,0.1,0.1,0.1,
03/31/2006,309.482,,,-110.634,,198.848,,-156.243,,,,,,42.605,20.272,,,-35.705,0.0,15.433,62.877,-6.43,56.447,0.0,,,56.447,0.0,56.447,0.0,0.0,56.447,56.447,,379.872,0.15,0.15,0.15,382.297,0.15,0.15,0.15,
06/30/2006,296.318,,,-114.2,,182.118,,-149.236,,,,,,32.882,10.881,,,,0.0,-10.881,43.763,-14.442,29.321,0.0,,,29.321,0.0,29.321,0.0,0.0,29.321,29.321,,376.759,0.08,0.08,0.08,377.527,0.08,0.08,0.08,
09/30/2006,288.507,,,-110.655,,177.852,,-152.406,,,,,,25.446,10.613,,,,0.0,-10.613,36.059,-11.25,24.809,0.0,,,24.809,0.0,24.809,0.0,0.0,24.809,24.809,,363.834,0.07,0.07,0.07,364.547,0.07,0.07,0.07,
12/31/2006,315.148,,,-119.875,,195.273,,-152.532,,,,,,42.741,9.012,,,,0.0,-9.012,51.753,-15.267,36.486,0.0,,,36.486,0.0,36.486,0.0,0.0,36.486,36.486,,342.078,0.11,0.11,0.11,343.099,0.11,0.11,0.11,
03/31/2007,313.029,,,-126.191,,186.838,,-155.127,,,,,,31.711,29.771,-8.014,,-8.014,0.0,-21.757,61.482,5.994,67.476,0.0,,,67.476,0.0,67.476,0.0,0.0,67.476,67.476,,317.764,0.21,0.21,0.15,317.764,0.21,0.21,0.15,
06/30/2007,279.389,,,-125.895,,153.494,,-139.44,,,,,,14.054,-10.361,,0.0,,0.0,10.361,3.693,-3.504,0.189,0.0,,,0.189,0.0,0.189,0.0,0.0,0.189,0.189,,301.967,0.0,0.0,0.03,305.594,0.0,0.0,0.03,
09/30/2007,301.971,,,-118.785,,183.186,,-132.5,,,,,,50.686,-13.304,,0.0,,0.0,13.304,37.382,0.034,37.416,0.0,,,37.416,0.0,37.416,0.0,0.0,37.416,37.416,,294.321,0.13,0.13,0.17,295.437,0.13,0.13,0.17,
12/31/2007,309.335,,,-121.842,,187.493,,-136.186,,,,,,51.307,-0.244,,0.0,,0.0,0.244,51.063,-15.449,35.614,0.0,,,35.614,0.0,35.614,0.0,0.0,35.614,35.614,,281.359,0.13,0.13,0.14,282.482,0.13,0.13,0.14,
03/31/2008,338.916,,,-124.174,,214.742,,-143.294,,,,,,71.448,16.806,-3.906,,-3.906,0.0,-12.9,88.254,-27.079,61.175,0.0,,,61.175,0.0,61.175,0.0,0.0,61.175,61.175,,267.932,0.23,0.236,0.196,268.732,0.23,0.235,0.195,
06/30/2008,298.588,237.146,61.442,-121.906,121.906,176.682,0.0,-125.723,102.471,61.327,41.144,22.57,0.682,50.959,3.221,-3.409,0.0,-3.409,,0.188,54.18,-19.448,34.732,0.0,0.0,0.0,34.732,0.0,34.732,0.0,0.0,34.732,31.9656,-2.7664,259.694,0.13,0.13,0.123089,261.093,0.13,0.13,0.119405,
09/30/2008,269.845,227.594,42.251,-116.558,116.558,153.287,0.0,-125.996,100.827,58.353,42.474,22.938,2.231,27.291,3.046,-3.231,0.0,-3.231,,0.185,30.337,-8.755,21.582,0.0,0.0,0.0,21.582,0.0,21.582,0.0,0.0,21.582,23.03215,1.45015,252.394,0.09,0.09,0.091255,257.615,0.08,0.08,0.085629,
12/31/2008,268.667,208.154,60.513,-102.492,102.492,166.175,0.0,-116.966,90.562,55.042,35.52,22.395,4.009,49.209,2.291,-2.371,0.0,-2.371,,0.08,51.5,-16.548,34.952,0.0,0.0,0.0,34.952,0.0,34.952,0.0,0.0,34.952,37.518,2.566,246.537,0.14,0.14,0.15218,246.799,0.14,0.14,0.150397,
03/31/2009,253.355,197.927,55.428,-93.442,93.442,159.913,0.0,-102.232,80.567,51.686,28.881,18.55,3.115,57.681,19.023,-1.765,0.0,-1.765,,-17.258,76.704,-28.323,48.381,0.0,0.0,0.0,48.381,0.0,48.381,0.0,0.0,48.381,38.7428,-9.6382,245.006,0.2,0.2,0.15813,245.972,0.2,0.2,0.15813,
06/30/2009,214.388,173.842,40.546,-71.806,71.806,142.582,0.0,-64.899,93.278,53.148,40.13,21.482,-49.861,77.683,1.42,-1.569,0.0,-1.569,,0.149,79.103,-28.056,51.047,0.0,0.0,0.0,51.047,0.0,51.047,0.0,0.0,51.047,18.62585,-32.42115,240.784,0.21,0.21,0.077355,242.548,0.21,0.21,0.076331,
09/30/2009,217.929,167.819,50.11,-64.012,64.012,153.917,0.0,-112.484,89.523,50.756,38.767,21.633,1.328,41.433,1.333,-1.259,0.0,-1.259,,-0.074,42.766,-14.78,27.986,0.0,0.0,0.0,27.986,0.0,27.986,0.0,0.0,27.986,28.8492,0.8632,234.29,0.12,0.12,0.123135,236.115,0.12,0.12,0.123135,
12/31/2009,229.864,177.841,52.023,-68.418,68.418,161.446,0.0,-125.316,101.73,58.969,42.761,22.562,1.024,36.13,1.076,-1.049,0.0,-1.049,,-0.027,37.206,-12.794,24.412,0.0,0.0,0.0,24.412,0.0,24.412,0.0,0.0,24.412,26.107,1.695,229.105,0.11,0.11,0.113952,231.09,0.11,0.11,0.113952,
03/31/2010,229.998,178.173,51.825,-70.61,70.61,159.388,0.0,-131.235,102.549,59.574,42.975,25.568,3.118,28.153,21.892,-1.093,0.0,-1.093,,-20.799,50.045,-12.684,37.361,0.0,0.0,0.0,37.361,0.0,37.361,0.0,0.0,37.361,26.92915,-10.43185,226.306,0.17,0.17,0.118994,228.734,0.16,0.16,0.114393,
06/30/2010,206.485,173.155,33.33,-67.416,67.416,139.069,0.0,-116.682,95.141,57.704,37.437,21.541,0.0,22.387,0.865,-0.909,0.0,-0.909,,0.044,23.252,-10.607,12.645,0.0,0.0,0.0,12.645,0.0,12.645,0.0,0.0,12.645,12.645,0.0,224.538,0.06,0.06,0.06,227.575,0.06,0.06,0.06,
09/30/2010,225.869,180.256,45.613,-67.828,67.828,158.041,0.0,-117.18,95.287,56.507,38.78,21.893,0.0,40.861,0.862,-0.907,0.0,-0.907,,0.045,41.723,-15.731,25.992,0.0,0.0,0.0,25.992,0.0,25.992,0.0,0.0,25.992,25.992,0.0,221.28,0.12,0.12,0.12,224.394,0.12,0.12,0.12,
12/31/2010,247.025,172.494,74.531,-72.83,72.83,174.195,0.0,-124.714,102.197,62.437,39.76,22.517,0.0,49.481,1.376,-0.945,0.406,-1.351,,-0.431,50.857,-16.858,33.999,0.0,0.0,0.0,33.999,0.0,33.999,0.0,0.0,33.999,33.999,0.0,218.683,0.16,0.16,0.16,225.158,0.15,0.15,0.15,
03/31/2011,249.551,176.656,72.895,-81.041,81.041,168.51,0.0,-130.925,106.546,67.123,39.423,24.379,0.0,37.585,1.359,-1.359,0.0,-1.359,,0.0,38.944,-4.139,34.805,0.0,0.0,0.0,34.805,0.0,34.805,0.0,0.0,34.805,34.805,0.0,217.949,0.16,0.16,0.16,224.425,0.16,0.16,0.16,
06/30/2011,229.974,179.681,50.293,-82.147,82.147,147.827,0.0,-128.21,103.509,61.995,41.514,24.701,0.0,19.617,0.998,-0.578,0.423,-1.001,,-0.42,20.615,-3.63,16.985,0.0,0.0,0.0,16.985,0.0,16.985,0.0,0.0,16.985,16.985,0.0,218.2,0.08,0.08,0.08,222.948,0.08,0.08,0.08,
09/30/2011,260.696,181.437,79.259,-88.252,88.252,172.444,0.0,-134.284,107.544,65.577,41.967,26.74,0.0,38.16,-0.008,0.172,1.13,-0.958,,-0.164,38.152,-15.473,22.679,0.0,0.0,0.0,22.679,0.0,22.679,0.0,0.0,22.679,22.874,0.195,218.521,0.1,0.1,0.104676,222.125,0.1,0.1,0.100878,
12/31/2011,253.057,177.349,75.708,-84.28,84.28,168.777,0.0,-136.184,108.919,69.683,39.236,27.265,0.0,32.593,0.231,0.082,0.89,-0.808,,-0.313,32.824,-11.236,21.588,0.0,0.0,0.0,21.588,0.0,21.588,0.0,0.0,21.588,21.588,0.0,218.534,0.1,0.1,0.1,221.883,0.1,0.1,0.1,
03/31/2012,266.045,176.689,89.356,-86.241,86.241,179.804,0.0,-143.533,117.271,76.265,41.006,26.262,0.0,36.271,0.412,-0.847,5.604,-6.451,,0.435,36.683,-9.564,27.119,0.0,0.0,0.0,27.119,0.0,27.119,0.0,0.0,27.119,27.119,0.0,218.095,0.12,0.12,0.12,221.755,0.12,0.12,0.12,
06/30/2012,226.161,171.58,54.581,-81.186,81.186,144.975,0.0,-128.412,101.915,62.19,39.725,26.497,0.0,16.563,0.052,0.001,0.571,-0.57,,-0.053,16.615,-6.147,10.468,0.0,0.0,0.0,10.468,0.0,10.468,0.0,0.0,10.468,10.468,0.0,217.51,0.05,0.05,0.05,221.396,0.05,0.05,0.05,
09/30/2012,220.598,168.382,52.216,-80.873,80.873,139.725,0.0,-122.551,95.002,56.641,38.361,27.549,0.0,17.174,-0.087,0.018,0.415,-0.397,,0.069,17.087,-6.493,10.594,0.0,0.0,0.0,10.594,0.0,10.594,0.0,0.0,10.594,10.594,0.0,215.633,0.05,0.05,0.05,219.97,0.05,0.05,0.05,
12/31/2012,257.866,169.183,88.683,-82.082,82.082,175.784,0.0,-136.135,110.506,65.773,44.733,25.629,0.0,39.649,-0.055,-0.025,0.495,-0.52,,0.08,39.594,-14.254,25.34,0.0,0.0,0.0,25.34,0.0,25.34,0.0,0.0,25.34,25.441822,0.101822,212.836,0.12,0.12,0.119537,216.872,0.12,0.12,0.119537,
03/31/2013,184.435,117.432,67.003,-53.711,53.711,130.724,0.0,-135.175,95.985,58.714,37.271,23.439,15.751,-4.451,-1.08,-0.148,0.375,-0.523,,1.228,-5.531,8.755,3.224,66.877,66.877,0.0,-63.653,0.0,-63.653,0.0,0.0,-63.653,77.59595,74.37195,212.516,-0.3,0.01,0.36513,218.778,-0.3,0.01,0.349943,
