Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,12.81645,,12.81645,11.977806,15.690038,15.690038,,6.543495,,,
06/30/1990,,,,,,11.971032,,11.971032,11.238056,11.238056,11.238056,,6.122912,,,
09/30/1990,,,,,,9.377498,,19.640882,17.704395,17.704396,17.704396,,9.859474,,,
12/31/1990,,,,,,7.646446,,7.646446,10.321931,10.321931,10.321931,,,,,
03/31/1991,,16.665451,0.744106,4.670245,,7.872121,,7.872121,6.910156,6.910156,5.823251,,12.2199,92.916576,1.180485,
06/30/1991,,8.899095,0.428566,2.847033,,-11.084257,,-11.084257,-9.408181,-9.40818,-10.481104,,,,,
09/30/1991,,-7.256512,-0.267039,-1.876498,,-14.401709,-218.409278,-23.525143,-26.328957,-26.328957,-27.491842,,,,,
12/31/1991,,-14.493309,-0.574683,-4.360056,,-8.496953,-95.164152,-7.286958,-8.052353,-8.052353,-9.607178,,,,,
03/31/1992,,-14.371284,-0.577612,-4.139025,,9.923838,,9.923838,7.943399,7.943399,6.100934,,19.956387,40.52927,-8.546708,
06/30/1992,,-8.215959,-0.285345,-2.090195,,11.836364,,11.836364,8.70655,8.70655,6.680265,,26.442364,39.943051,-4.934254,
09/30/1992,,3.567431,0.284648,2.197007,,15.855098,,15.855098,10.563639,10.563639,8.272409,,33.373865,36.14882,2.277847,
12/31/1992,,9.535175,0.565737,4.479875,,18.137141,,17.775053,11.481514,11.481513,9.546739,,35.406584,32.949999,6.393335,
03/31/1993,,18.498969,1.072703,8.682082,,25.461006,,25.918015,16.065453,40.884901,39.014258,,38.014337,21.394821,14.541148,
06/30/1993,,20.196447,1.206936,9.704665,,29.11035,1051.672118,29.11035,18.046114,18.046115,16.32479,,38.007913,24.59672,15.228784,
09/30/1993,,21.821853,1.349686,10.969866,,30.565226,231.997204,30.565226,19.732028,19.732029,18.234267,,35.442886,21.849085,17.053978,
12/31/1993,,23.663754,1.439962,12.144851,,31.251876,215.066201,30.808031,20.286305,19.067821,17.982752,,34.152542,25.853231,17.545909,
03/31/1994,,18.218638,1.202803,10.895019,,37.599695,234.216443,37.599695,23.306747,23.306748,22.255982,,38.013469,22.013653,14.208051,
06/30/1994,,20.180634,1.340229,12.197088,,40.23002,143.811072,40.23002,24.943091,24.943092,23.948723,,37.99881,30.965485,13.931603,
09/30/1994,,20.043539,1.281655,12.211312,,39.731023,100.539477,23.888762,14.816504,14.816503,13.870526,,37.977097,49.712405,10.079414,
12/31/1994,,22.284168,1.367522,11.979283,,39.019117,91.782995,38.757397,24.032772,24.032772,23.076923,,37.991778,28.155818,16.009878,
03/31/1995,,21.571767,1.378262,11.599634,,39.240084,50.99819,38.70681,23.552939,23.552937,22.553049,,39.150399,28.250244,15.477691,
06/30/1995,,21.223259,1.415221,12.633385,,39.517362,32.182514,39.517362,24.011792,24.011792,23.105481,,39.237359,27.554349,15.375328,
09/30/1995,,24.795784,1.612277,16.102733,,41.589912,88.728395,41.589912,26.074561,26.074562,25.164475,,37.305564,27.020917,18.095736,
