Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2001,24.167,,,-2.19,,21.977,,-62.317,,,,,-40.34,4.088,,,,0.0,-4.088,-36.252,0.0,-36.252,0.0,,,-36.252,0.0,-36.252,0.0,0.0,-36.252,-36.252,,54.985,-0.66,-0.66,-0.37,54.985,-0.66,-0.66,-0.37,
03/31/2002,26.746,,,-1.89,,24.856,,-48.435001,,,,,-23.579,-1.477,1.389,4.189,-2.8,0.0,0.088,-25.056001,0.0,-25.056,0.0,,,-25.056001,0.0,-25.056,0.0,0.0,-25.056,-25.056,,55.143002,-0.45,-0.45,-0.45,55.143002,-0.45,-0.45,-0.45,
06/30/2002,22.250999,,,-1.673,,20.577999,,-43.252998,,,,,-22.674999,-2.142,,4.031,-2.488,0.0,0.599,-24.816999,0.0,-24.816999,0.0,,,-24.816999,0.0,-24.816999,0.0,0.0,-24.816999,-24.816999,,55.216,-0.45,-0.45,-0.45,55.216,-0.45,-0.45,-0.45,
09/30/2002,23.218,,,-1.94,,21.278,,-45.861,,,,,-24.583,-1.938,1.518,4.205,-2.687,0.0,0.42,-26.521,0.0,-26.521,0.0,,,-26.521,0.0,-26.521,0.0,0.0,-26.521,-26.521,,55.316002,-0.48,-0.48,-0.48,55.316002,-0.48,-0.48,-0.48,
12/31/2002,22.629999,,,-1.517,,21.112999,,-50.356998,,,,,-29.243999,-1.83,1.945,4.192,-2.247,0.0,-0.115,-31.073999,0.0,-31.073999,0.0,,,-31.073999,0.0,-31.073999,0.0,0.0,-31.073999,-31.073999,,55.448002,-0.56,-0.56,-0.51,55.448002,-0.56,-0.56,-0.51,
03/31/2003,25.528,,,-4.622,,20.906,,-38.445999,,,,,-17.540001,-2.409,2.528,4.152,-1.624,0.0,-0.119,-19.949001,0.0,-19.948999,0.0,,,-19.949001,0.0,-19.948999,0.0,0.0,-19.948999,-19.948999,,55.601002,-0.36,-0.36,-0.36,55.601002,-0.36,-0.36,-0.36,
06/30/2003,27.747999,,,-3.708,,24.039999,,-38.643002,,,,,-14.603,1.564,2.888,4.15,-1.262,0.0,-4.452,-13.039,0.0,-13.039,0.0,,,-13.039,0.0,-13.039,0.0,0.0,-13.039,-13.039,,55.717999,-0.23,-0.23,-0.31,55.717999,-0.23,-0.23,-0.31,
09/30/2003,27.357,,,-3.541,,23.816,,-37.949001,,,,,-14.133,-3.073,3.53,4.781,-1.251,0.0,-0.457,-17.206001,0.0,-17.205999,0.0,,,-17.206001,0.0,-17.205999,0.0,0.0,-17.205999,-17.205999,,55.837002,-0.31,-0.31,-0.31,55.837002,-0.31,-0.31,-0.31,
12/31/2003,25.624001,,,-2.807,,22.817001,,-42.362999,,,,,-19.546,4.019,,5.177,-1.223,0.0,-7.973,-15.526999,-0.169,-15.696,0.0,,,-15.695999,0.0,-15.696,0.0,0.0,-15.696,-15.696,,56.120998,-0.28,-0.28,-0.42,56.120998,-0.28,-0.28,-0.42,
03/31/2004,25.830999,,,-2.536,,23.294999,,-39.101002,,,,,-15.806,-24.062,15.111,16.357,-1.246,0.0,8.951,-39.868,-0.132,-40.0,0.0,,,-40.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,,62.139,-0.64,-0.64,-0.29,62.139,-0.64,-0.64,-0.29,
06/30/2004,28.527,,,-6.733,,21.794001,,-42.702999,,,,,-20.909,-1.255,1.379,2.987,-1.608,0.0,-0.124,-22.164,0.0,-22.164,0.0,,,-22.164,0.0,-22.164,0.0,0.0,-22.164,-22.164,,83.500999,-0.27,-0.27,-0.27,83.500999,-0.27,-0.27,-0.27,
09/30/2004,28.546,,,-4.477,,24.068999,,-42.896999,,,,,-18.827999,-1.624,,3.259,-1.763,0.0,0.128,-20.451999,0.0,-20.452,0.0,,,-20.451999,0.0,-20.452,0.0,0.0,-20.452,-20.452,,83.852997,-0.24,-0.24,-0.24,83.852997,-0.24,-0.24,-0.24,
12/31/2004,31.366,,,-6.052,,25.314,,-43.713,,,,,-18.399,-1.166,,3.144,-1.985,0.0,0.007,-19.565,0.295,-19.27,0.0,,,-19.27,0.0,-19.27,0.0,0.0,-19.27,-19.27,,84.153,-0.23,-0.23,-0.23,84.153,-0.23,-0.23,-0.23,
03/31/2005,28.493999,,,-5.255,,23.238999,,-47.331001,,,,,-24.091999,-2.073,0.788,3.06,-2.272,0.0,1.285,-26.164999,0.0,-26.165001,0.0,,,-26.164999,0.0,-26.165001,0.0,0.0,-26.165001,-26.165001,,84.708,-0.31,-0.31,-0.31,84.708,-0.31,-0.31,-0.31,
06/30/2005,28.549999,,,-5.433,,23.116999,,-49.567001,,,,,-26.450001,-0.462,0.344,2.856,-2.512,0.0,0.118,-26.912001,0.0,-26.912001,0.0,,,-26.912001,0.0,-26.912001,0.0,0.0,-26.912001,-26.912001,,85.040001,-0.32,-0.32,-0.32,85.040001,-0.32,-0.32,-0.32,
09/30/2005,36.354,,,-9.2,,27.154,,-50.521,,,,,-23.367001,-0.428,0.093,2.992,-2.899,0.0,0.335,-23.795001,0.0,-23.795,0.0,,,-23.795001,0.0,-23.795,0.0,0.0,-23.795,-23.795,,86.227997,-0.28,-0.28,-0.28,86.227997,-0.28,-0.28,-0.28,
12/31/2005,32.881001,,,-11.148,,21.733001,,-57.257999,,,,,-35.525002,-72.714003,,5.177,-5.339,0.0,72.876003,-108.239004,0.0,-108.238998,0.0,,,-108.239004,0.0,-108.238998,0.0,0.0,-108.238998,-108.238998,,87.648003,-1.23,-1.23,-0.4,87.648003,-1.23,-1.23,-0.4,
03/31/2006,28.959,,,-8.995,,19.964,,-53.138,,,,,-33.174,-0.297,0.26,5.142,-4.882,,0.037,-33.471,,-33.471001,,,,,,-33.471001,,,-33.471001,-33.471001,,88.926003,-0.38,-0.38,-0.38,88.926003,-0.38,-0.38,-0.38,
06/30/2006,60.223,,,-35.730999,,24.492001,,-69.994003,,,,,-45.501999,-17.329,-1.436,4.938,-6.374,0.0,18.765,-62.830999,0.0,-62.831001,0.0,,,-62.830999,0.0,-62.831001,0.0,0.0,-62.831001,-62.831001,,89.696999,-0.7,-0.7,-0.33,89.696999,-0.7,-0.7,-0.33,
09/30/2006,58.632,,,-31.179,,27.453,0.0,-50.135,,,,,-22.682,3.078,-0.805,5.255,-6.06,0.0,-2.273,-19.604,0.0,-19.604,0.0,,,-19.604,0.0,-19.604,0.0,0.0,-19.604,-19.604,,90.017,-0.22,-0.22,-0.19,90.017,-0.22,-0.22,-0.19,
12/31/2006,69.903999,,,-41.141998,,28.762001,,-60.669998,,,,,-31.908001,-6.119,-1.213,4.921,-6.134,0.0,7.332,-38.027001,-0.828,-38.855,0.0,,,-38.855001,0.0,-38.855,0.0,0.0,-38.855,-38.855,,90.499001,-0.43,-0.43,-0.37,90.499001,-0.43,-0.43,-0.37,
03/31/2007,85.015999,,,-56.521999,,28.493999,,-54.463001,,,,,-25.969,0.546,-0.54,4.933,-5.473,0.0,-0.006,-25.423,-0.25,-25.673,0.0,,,-25.673,0.0,-25.673,0.0,0.0,-25.673,-25.673,,91.454002,-0.28,-0.28,-0.28,91.454002,-0.28,-0.28,-0.28,
06/30/2007,65.917,,,-39.49,,26.427,,-54.415,,,,,-27.988,0.728,-0.75,4.702,-5.452,0.0,0.022,-27.26,-0.25,-27.51,0.0,,,-27.51,0.0,-27.51,0.0,0.0,-27.51,-27.51,,91.804,-0.3,-0.3,-0.3,91.804,-0.3,-0.3,-0.3,
09/30/2007,56.321,,,-27.457,,28.864,0.0,-48.436,,,,,-19.572,0.952,-0.746,4.773,-5.519,0.0,-0.206,-18.62,0.0,-18.62,0.0,,,-18.62,0.0,-18.62,0.0,0.0,-18.62,-18.62,,92.028,-0.2,-0.2,-0.2,92.028,-0.2,-0.2,-0.2,
12/31/2007,65.773,,,-24.048,,41.725,,-53.543,,,,,-11.818,51.67,-1.527,4.23,-5.757,0.0,-50.143,39.852,-0.809,39.043,0.0,,,39.043,0.0,39.043,0.0,0.0,39.043,39.043,,92.211,0.42,0.42,-0.12,92.211,0.42,0.42,-0.12,
03/31/2008,19.992001,,,-7.227,,12.765,,-54.653999,,,,,-41.889,1.397,-1.095,3.918,-5.013,0.0,-0.302,-40.492,-0.213,-40.705002,0.0,,,-40.705,0.0,-40.705002,0.0,0.0,-40.705002,-40.705002,,92.330002,-0.44,-0.44,-0.44,92.330002,-0.44,-0.44,-0.44,
06/30/2008,20.401,,,-5.444,,14.957,,-48.315,,,,,-33.358,0.03,0.739,3.929,-3.19,0.0,-0.769,-33.328,-0.047,-33.375,0.0,,,-33.375,0.0,-33.375,0.0,0.0,-33.375,-33.375,,92.4,-0.36,-0.36,-0.36,92.4,-0.36,-0.36,-0.36,
09/30/2008,21.439,,,-5.349,,16.09,,-50.651,,,,,-34.561,-2.201,1.613,3.988,-2.375,0.0,0.588,-36.762,-0.276,-37.038,0.0,,,-37.038,0.0,-37.038,0.0,0.0,-37.038,-37.038,,92.425,-0.4,-0.4,-0.4,92.425,-0.4,-0.4,-0.4,
12/31/2008,28.352,,,-10.196,,18.156,0.0,-59.114,,,,,-40.958,116.398,1.44,3.357,-1.917,0.0,-117.838,75.44,1.342,76.782,0.0,,,76.782,0.0,76.782,0.0,0.0,76.782,76.782,-76.87095,92.473,0.830318,0.830318,-0.00962,92.473,0.830318,0.830318,-0.00962,
03/31/2009,9.711,6.47,3.241,-5.626,5.626,4.085,0.0,-34.383,11.02,11.02,23.363,0.0,-30.298,-1.642,1.687,3.337,-1.65,,-0.045,-31.94,0.133,-31.807,0.0,0.0,0.0,-31.807,0.0,-31.807,0.0,0.0,-31.807,-31.807,0.0,92.516,-0.34,-0.34,-0.34,92.516,-0.34,-0.34,-0.34,
06/30/2009,12.988,10.525,2.463,-10.379,10.379,2.609,0.0,-33.089,9.087,9.087,24.002,0.0,-30.48,-1.795,1.998,2.948,-0.95,,-0.203,-32.275,0.206,-32.069,0.0,0.0,0.0,-32.069,0.0,-32.069,0.0,0.0,-32.069,-32.069,0.0,92.556,-0.35,-0.35,-0.35,92.556,-0.35,-0.35,-0.35,
09/30/2009,10.223,7.461,2.762,-6.134,6.134,4.089,0.0,-32.948,9.917,9.917,23.031,0.0,-28.859,-2.248,2.368,2.928,-0.56,,-0.12,-31.107,0.14,-30.967,0.0,0.0,0.0,-30.967,0.0,-30.967,0.0,0.0,-30.967,-30.967,0.0,92.789,-0.33,-0.33,-0.33,92.789,-0.33,-0.33,-0.33,
12/31/2009,39.009,10.832,28.177,-8.809,8.809,30.2,0.0,-35.695,10.982,10.982,24.713,0.0,-5.495,-1.955,2.435,2.963,-0.528,,-0.48,-7.45,-0.226,-7.676,0.0,0.0,0.0,-7.676,0.0,-7.676,0.0,0.0,-7.676,-7.676,0.0,93.219,-0.08,-0.08,-0.08,93.219,-0.08,-0.08,-0.08,
03/31/2010,33.237,3.584,29.653,-4.296,4.296,28.941,0.0,-32.299,9.013,9.013,23.286,0.0,-3.358,-2.464,2.488,2.951,-0.463,,-0.024,-5.822,-0.308,-6.13,0.0,0.0,0.0,-6.13,0.0,-6.13,0.0,0.0,-6.13,-6.13,0.0,93.631,-0.07,-0.07,-0.07,93.631,-0.07,-0.07,-0.07,
06/30/2010,42.563,11.154,31.409,-4.889,4.889,37.674,0.0,-35.807,10.207,10.207,25.6,0.0,1.867,-2.353,2.516,2.909,-0.393,,-0.163,-0.486,-0.031,-0.517,0.0,0.0,0.0,-0.517,0.0,-0.517,0.0,0.0,-0.517,-0.517,0.0,94.065,-0.01,-0.01,-0.01,94.065,-0.01,-0.01,-0.01,
09/30/2010,37.925,7.23,30.695,-6.245,6.245,31.68,0.0,-37.905,10.181,10.181,27.724,0.0,-6.225,-2.208,2.457,2.826,-0.369,,-0.249,-8.433,-0.278,-8.711,0.0,0.0,0.0,-8.711,0.0,-8.711,0.0,0.0,-8.711,-8.711,0.0,94.213,-0.09,-0.09,-0.09,94.213,-0.09,-0.09,-0.09,
12/31/2010,45.314,12.699,32.615,-10.237,10.237,35.077,0.0,-55.616,11.585,11.585,31.455,12.576,-20.539,-1.777,2.168,2.488,-0.32,,-0.391,-22.316,-0.264,-22.58,0.0,0.0,0.0,-22.58,0.0,-22.58,0.0,0.0,-22.58,-14.4056,8.1744,94.398,-0.24,-0.24,-0.152605,94.398,-0.24,-0.24,-0.153405,
03/31/2011,11.299,4.793,6.506,-3.263,3.263,8.036,0.0,-41.903,11.727,11.727,30.176,0.0,-33.867,-2.019,2.153,2.585,-0.432,,-0.134,-35.886,-0.148,-36.034,0.0,0.0,0.0,-36.034,0.0,-36.034,0.0,0.0,-36.034,-36.034,0.0,108.677,-0.33,-0.33,-0.33,108.677,-0.33,-0.33,-0.33,
06/30/2011,17.331,11.008,6.323,-8.14,8.14,9.191,0.0,-43.455,11.185,11.185,32.27,0.0,-34.264,-2.057,2.041,2.57,-0.529,,0.016,-36.321,-0.06,-36.381,0.0,0.0,0.0,-36.381,0.0,-36.381,0.0,0.0,-36.381,-36.381,0.0,114.153,-0.32,-0.32,-0.32,114.153,-0.32,-0.32,-0.32,
09/30/2011,27.068,10.222,16.846,-5.038,5.038,22.03,0.0,-43.368,12.35,12.35,31.018,0.0,-21.338,-2.638,1.921,2.543,-0.622,,0.717,-23.976,-0.092,-24.068,0.0,0.0,0.0,-24.068,0.0,-24.068,0.0,0.0,-24.068,-22.638,1.43,114.413,-0.21,-0.21,-0.197862,114.413,-0.21,-0.21,-0.197862,
12/31/2011,15.782,6.073,9.709,-5.45,5.45,10.332,0.0,-44.8,11.498,11.498,33.302,0.0,-34.468,-2.309,1.864,2.525,-0.661,,0.445,-36.777,-0.718,-37.495,0.0,0.0,0.0,-37.495,0.0,-37.495,0.0,0.0,-37.495,-37.17,0.325,114.446,-0.33,-0.33,-0.324782,114.446,-0.33,-0.33,-0.32716,
03/31/2012,17.949,6.945,11.004,-8.707,8.707,9.242,0.0,-47.174,10.414,10.414,35.085,1.675,-37.932,-3.041,3.701,4.333,-0.632,,-0.66,-40.973,-0.124,-41.097,0.0,0.0,0.0,-41.097,0.0,-41.097,0.0,0.0,-41.097,-40.00825,1.08875,114.531,-0.36,-0.36,-0.349322,114.531,-0.36,-0.36,-0.350494,
06/30/2012,23.684,9.694,13.99,-7.203,7.203,16.481,0.0,-43.469,10.268,10.268,33.201,0.0,-26.988,-7.204,7.301,7.931,-0.63,,-0.097,-34.192,-0.093,-34.285,0.0,0.0,0.0,-34.285,0.0,-34.285,0.0,0.0,-34.285,-34.285,0.0,114.649,-0.3,-0.3,-0.3,114.649,-0.3,-0.3,-0.3,
09/30/2012,18.412,12.28,6.132,-7.228,7.228,11.184,0.0,-44.084,10.068,10.068,34.016,0.0,-32.9,-10.425,10.581,11.184,-0.603,,-0.156,-43.325,-0.222,-43.547,0.0,0.0,0.0,-43.547,0.0,-43.547,0.0,0.0,-43.547,-43.547,0.0,114.915,-0.38,-0.38,-0.38,114.915,-0.38,-0.38,-0.38,
12/31/2012,21.146,10.405,10.741,-7.29,7.29,13.856,0.0,-57.237,10.864,10.864,46.373,0.0,-43.381,-9.578,9.648,10.098,-0.45,,-0.07,-52.959,0.033,-52.926,0.0,0.0,0.0,-52.926,0.0,-52.926,0.0,0.0,-52.926,-52.926,0.0,115.179,-0.46,-0.46,-0.46,115.179,-0.46,-0.46,-0.46,
03/31/2013,23.004,11.81,11.194,-11.661,11.661,11.343,0.0,-56.747,11.129,11.129,45.618,0.0,-45.404,-9.447,9.874,10.188,-0.314,,-0.427,-54.851,-0.212,-55.063,0.0,0.0,0.0,-55.063,0.0,-55.063,0.0,0.0,-55.063,-55.063,0.0,115.309,-0.48,-0.48,-0.48,115.309,-0.48,-0.48,-0.48,
06/30/2013,33.862,10.324,23.538,-5.011,5.011,28.851,0.0,-61.456,9.226,9.226,52.23,0.0,-32.605,-9.938,9.932,10.141,-0.209,,0.006,-42.543,-0.205,-42.748,0.0,0.0,0.0,-42.748,0.0,-42.748,0.0,0.0,-42.748,-42.748,0.0,115.544,-0.37,-0.37,-0.37,115.544,-0.37,-0.37,-0.37,
09/30/2013,60.909,15.026,45.883,-12.877,12.877,48.032,0.0,-54.557,10.643,10.643,43.914,0.0,-6.525,-9.825,10.087,10.203,-0.116,,-0.262,-16.35,-0.193,-16.543,0.0,0.0,0.0,-16.543,0.0,-16.543,0.0,0.0,-16.543,-16.543,0.0,115.812,-0.14,-0.14,-0.14,115.812,-0.14,-0.14,-0.14,
