Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1991,,,,,,,-48.428423,-78.482112,-88.191869,,-67.521587,-67.521587,-67.521585,-67.521585,,,,,
06/30/1991,,,,,,,-64.495975,-97.339415,-107.200446,,-19.580011,-19.580011,-19.580017,-19.580017,,,,,
09/30/1991,,,,,,,-30.075481,-128.482737,-139.210145,,-46.825783,-46.825783,-46.860293,-46.860293,,,,,
12/31/1991,,,,,,,-147.168555,-167.1046,-179.158361,,-104.740333,-104.740333,-104.740333,-104.740333,,,,,
03/31/1992,,-11.600862,-9.65806,,,,-130.762096,-191.640217,-208.591866,,-151.920301,-151.920301,-151.920307,-151.920307,,,,,
06/30/1992,,-9.561772,-8.907929,,,,-164.922875,-228.08835,-254.890064,,-195.038694,-195.038694,-195.038699,-195.038699,,,,,
09/30/1992,,-14.716212,-13.603829,,,,-415.200005,-498.077135,-541.190414,-668.64105,-461.043373,-461.043373,-461.043358,-461.043358,,,,,
12/31/1992,,-19.764874,-18.039282,,,,-433.759995,-525.032578,-580.800018,-472.106173,-509.831542,-509.831542,-509.840012,-509.840012,,,,,
03/31/1993,,-27.824026,-24.802783,,,,-615.839996,-740.639982,-797.11998,-602.320902,-745.439979,-745.439979,-745.439987,-745.439987,,,,,
06/30/1993,,-36.83619,-32.32064,,,,-618.479996,-731.839991,-790.159988,-780.206348,-754.319987,-754.319987,-754.311218,-754.311218,,,,,
09/30/1993,,-34.135895,-30.180673,,,,-292.569343,-351.645104,-378.299449,,-356.081334,-356.081334,-356.08134,-356.08134,,,,,
12/31/1993,,-42.991784,-37.022193,,,,-464.387908,-597.880229,-648.012714,,-609.697929,-609.697929,-609.703763,-609.703763,,,,,
03/31/1994,,-50.192391,-42.016613,,,,-387.058644,-467.947642,-508.93212,,-486.062328,-486.062328,-486.041937,-486.041937,,,,,
06/30/1994,,-58.094702,-44.785407,,,,-214.311766,-200.0,-312.518997,,-311.425105,-311.425105,-311.425097,-311.425097,,,,,
09/30/1994,,-39.857275,-32.650691,,,,-17.791865,-75.767745,-55.974136,107.362301,-49.334822,-49.334822,-49.334823,-49.334823,,,,,
12/31/1994,,-37.054935,-28.945452,,,,-29.575284,-67.017309,-82.292271,123.917113,-80.777516,-80.777516,-80.777511,-80.777511,,,,,
03/31/1995,,-32.016212,-25.084594,,,,-20.060875,-46.760396,-68.589647,138.69563,-60.443539,-60.443539,-60.443542,-60.443542,,,,,
06/30/1995,,-26.798424,-19.275478,,,,-23.883665,-49.133371,-70.754992,155.473404,-64.336073,-64.336073,-64.336076,-64.336076,,,,,
09/30/1995,,-34.009759,-24.940568,,,,-72.819402,-94.335867,-120.810715,-86.37267,-129.315962,-129.315962,-129.315959,-129.315959,,,,,
12/31/1995,,-34.84525,-25.002127,,,,-95.130007,-130.752815,-158.187819,-122.52287,-151.571599,-151.571599,-151.571597,-151.571597,,,,,
03/31/1996,,-43.061963,-31.462448,,,,,-83.892769,-116.390592,-26.308965,-169.311257,-169.311257,-169.311256,-169.311256,,,,,
06/30/1996,,-35.246369,-27.258153,,,,,-66.878857,-97.215041,-3.930386,-151.680926,-151.680926,-151.680925,-151.680925,,,,,
09/30/1996,,-40.813912,-31.33837,,,,,-171.217115,-202.014814,-475.830701,-182.730274,-182.730274,-182.730259,-182.730259,,,,,
12/31/1996,,-37.100732,-28.024927,,,,,0.549764,-29.21327,5464.449609,-154.369666,-154.369666,-154.369659,-154.369659,,,,,
03/31/1997,,-37.492183,-28.41891,,,,,-83.059782,-107.396155,11.527362,-120.141849,-120.141849,-120.141843,-120.141843,,,,,
06/30/1997,,-21.54775,-17.611714,,,,,-72.708174,-94.977082,,-81.550802,-81.550802,-81.550802,-81.550802,,,,,
09/30/1997,,-16.702959,-13.712423,,,,,-26.84649,-40.530998,313.757343,-26.931223,-26.931223,-26.931224,-26.931224,,,,,
12/31/1997,,-9.420523,-7.568914,,,,,5.340412,-5.621487,23.112446,5.486154,5.486154,5.486155,5.486155,,0.0,0.0,-9.420523,
03/31/1998,,-8.016847,-6.52599,,,,,-71.656347,-85.108359,,-59.272446,-59.272446,-59.272446,-59.272446,,,,,
06/30/1998,,-2.210235,-1.83184,,,,,11.132537,5.347475,69.04329,15.871839,15.871839,15.87184,15.87184,,0.0,0.0,-2.210235,
09/30/1998,,-1.859068,-1.563068,,,,,-15.64437,-21.944676,13.358366,-12.905912,-12.905912,-12.905912,-12.905912,,,,,
12/31/1998,,-6.386051,-5.302879,,,,,-62.587463,-71.683174,-240.768092,-73.148521,-73.148521,-73.148522,-73.148522,,,,,
03/31/1999,,-10.604469,-8.833799,,,,,-157.702866,-170.983686,-383.216789,-163.583064,-163.583064,-163.583076,-163.583076,,,,,
06/30/1999,,-18.722252,-15.542468,,,,,-140.864815,-155.033334,-128.301889,-133.874557,-133.874557,-133.874558,-133.874558,,,,,
09/30/1999,,-22.014262,-18.347209,,,,,-45.911503,-53.858406,,-43.58407,-43.58407,-43.584072,-43.584072,,,,,
12/31/1999,,-19.164392,-15.69847,,,,,13.718565,5.526117,141.098753,-11.62419,-11.62419,-11.624182,-11.624182,,,,,
03/31/2000,,-18.738075,-15.252894,,,,70.937321,-59.849495,-68.670223,42.171059,-69.708516,-69.708516,-69.708516,-69.708516,,,,,
