Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,10.316999,,,,,,,,,,,,,-9.368999,,,-9.368999,,,,,-0.1475,-0.1475,63.535995,-0.1475,-0.1475,-0.1475,63.535995,
03/31/1990,15.647,-2.075,13.572,-17.306,-3.734,,0.0,-0.942,-4.676,0.0,-4.676,0.0,0.0,-4.676,0.0,,-4.676,,,-4.676,,-0.0725,-0.0725,64.236,-0.0725,-0.0725,-0.0725,64.236,
06/30/1990,9.919,-2.375,7.544,-13.533,-5.989,,0.0,9.437,3.448,0.0,3.448,0.0,0.0,3.448,0.0,,3.448,,,3.448,,0.05,0.05,68.531998,0.05,0.05,0.05,68.531998,
09/30/1990,11.118,-3.563,7.555,-13.192,-5.637,,0.0,9.7,4.063,-1.25,2.813,1.15,0.0,3.963,0.0,,3.963,,,2.813,,0.04,0.0575,69.164001,0.04,0.04,0.0575,69.164001,
12/31/1990,15.723001,-4.018,11.705001,-21.018003,-9.313001,,0.0,18.022999,8.709998,-1.78,2.439,1.655,0.0,4.094,0.0,,4.094,,,6.929998,,0.04,0.065,65.050004,0.04,0.04,0.065,65.050004,
03/31/1991,18.657,-5.531,13.125999,-20.431,-7.305,,0.0,12.224,4.919,-2.089,2.83,1.885,0.0,4.715,0.0,,4.715,,,2.83,,0.0375,0.0625,75.092003,0.0375,0.0375,0.0625,75.092003,
06/30/1991,24.355,-7.1,17.255,-25.452999,-8.198,,0.0,13.702,5.504,-2.594,2.91,2.033,0.0,4.943,0.0,,4.943,,,2.91,,0.035,0.06,83.028,0.035,0.035,0.06,83.028,
09/30/1991,23.778999,-6.562,17.217,-26.813,-9.596,,0.0,16.198999,6.603,-2.807,3.796,1.918,0.0,5.714,0.0,,5.714,,,3.796,,0.045,0.0675,83.332001,0.045,0.045,0.0675,83.332001,
01/01/1992,24.862001,-9.23,15.632001,-53.659004,-38.027,,0.0,-405.040009,-443.067009,6.394,-436.673004,-5.736,0.0,-442.408997,0.0,,-442.408997,,,-436.673009,,-5.545,-5.6025,98.014,-5.545,-5.545,-5.6025,98.014,
03/31/1992,32.896999,-9.998,22.898999,-89.650002,-66.750999,,0.0,26.889,-39.862,-1.221,-41.083,0.0,0.0,-41.083,0.0,,-41.083,,,-41.082999,,-0.3525,-0.3525,116.323997,-0.3525,-0.3525,-0.3525,116.323997,
06/30/1992,45.173,-14.686,30.487,-58.624001,-28.136999,,0.0,25.167,-2.969999,-0.804,-3.774,0.0,0.0,-3.774,0.0,,-3.774,,,-3.773999,,-0.0325,-0.0325,120.744003,-0.0325,-0.0325,-0.0325,120.744003,
09/30/1992,35.241001,-12.963,22.278001,-53.113998,-30.836,,0.0,27.766001,-3.07,-1.849,-4.919,-2.619,0.0,-7.538,0.0,,-7.538,,,-4.919,,-0.04,-0.0625,121.792,-0.04,-0.04,-0.0625,121.792,
12/31/1992,38.771992,-17.045002,21.72699,-85.723999,-63.996994,,0.0,21.328001,-42.668993,-0.15,-42.819,-4.038,0.0,-46.856998,0.0,,-46.856998,,,-42.818993,,-0.37,-0.4025,124.440004,-0.37,-0.37,-0.4025,124.440004,
03/31/1993,51.021,-13.245,37.776,-53.970001,-16.194,,0.0,19.545,3.351,-0.834,2.517,0.0,0.0,2.517,0.0,,2.517,,,2.517,,0.02,0.02,131.768005,0.02,0.02,0.02,131.768005,
06/30/1993,58.257,-16.499001,41.757999,-57.141998,-15.384,,0.0,21.587999,6.204,-0.821,5.383,0.0,0.0,5.383,0.0,,5.383,,,5.383,,0.04,0.04,134.867996,0.04,0.04,0.04,134.867996,
09/30/1993,58.862999,-16.997999,41.865,-57.201,-15.336,,0.0,21.229,5.893,-0.947,4.946,0.0,0.0,4.946,0.0,,4.946,,,4.946,,0.0375,0.0375,135.339996,0.0375,0.0375,0.0375,135.339996,
12/31/1993,71.655006,-21.742001,49.913005,-65.599991,-15.687001,,0.0,33.695999,18.008998,-2.101,5.538001,0.0,0.0,5.538001,0.0,,5.538001,,,15.907998,,0.04,0.04,138.5,0.04,0.04,0.04,138.5,
03/31/1994,67.945999,-21.724001,46.221998,-62.833,-16.611,,0.0,23.716999,7.105999,-2.289,4.817,0.0,0.0,4.817,0.0,,4.817,,,4.816999,,0.035,0.035,138.423996,0.035,0.035,0.035,138.423996,
06/30/1994,78.705002,-28.729,49.976002,-63.146999,-13.171,,0.0,20.724001,7.553001,-2.443,5.11,0.0,0.0,5.11,0.0,,5.11,,,5.110001,,0.0375,0.0375,136.272003,0.0375,0.0375,0.0375,136.272003,
09/30/1994,98.290001,-36.361,61.929001,-73.209999,-11.281,,0.0,30.165001,18.884001,-6.317,12.567,0.0,0.0,12.567,0.0,,12.567,,,12.567001,,0.0925,0.0925,136.440002,0.0925,0.0925,0.0925,136.440002,
12/31/1994,126.643013,-41.394997,85.248016,-84.179993,1.068001,,0.0,13.167002,14.235003,-2.623,-4.169,0.0,0.0,-4.169,0.0,,-4.169,,,11.612003,,-0.0325,-0.0325,132.707992,-0.0325,-0.0325,-0.0325,132.707992,
04/02/1995,200.067993,-90.281998,109.785995,-416.885986,-307.100006,,0.0,-70.372002,-377.472008,-8.306,-385.778015,0.0,0.0,-385.778015,0.0,,-385.778015,,,-385.778008,,-2.41,-2.41,160.052002,-2.41,-2.41,-2.41,160.052002,
