Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
12/31/2001,204.475,206.004,204.475,,6.73432,1.374251,0.635775,0.52,0.52,0.52,0.52,0.52,0.52,0.25,0.978115,-0.953662,2.958797,13.165424,,30.404695,
03/31/2002,205.117,206.416,204.853,,7.175877,1.947738,1.225269,0.71,0.71,0.71,0.71,0.71,0.71,0.25,0.878679,-0.307538,3.607697,13.153469,,31.03107,
06/30/2002,205.422,207.084,205.354,,7.246024,1.850463,1.110278,0.72,0.71,0.71,0.71,0.7,0.7,0.25,2.824391,1.285585,2.54111,13.109599,13.109599,31.695729,
09/30/2002,204.833,205.366,204.932,,6.758339,2.230008,1.512697,0.73,0.73,0.73,0.73,0.73,0.73,0.25,1.288232,0.102473,2.050451,13.313284,,32.153022,
12/31/2002,205.0,205.564,204.873,,8.297824,1.693732,0.966452,0.72,0.65,0.65,0.72,0.65,0.65,0.25,1.942667,-0.068335,2.219512,13.780488,,45.453659,
03/31/2003,206.9747,207.823,206.393,,9.317176,1.758781,1.041702,0.43,0.57,0.61,0.42,0.56,0.6,0.25,3.134796,2.199687,3.879701,13.972722,,35.081582,
06/30/2003,208.2036,210.164,207.626,,8.862089,1.695356,0.97772,0.56,0.56,0.56,0.55,0.55,0.55,0.25,0.553881,-0.640575,1.560972,14.557865,,35.911963,
09/30/2003,212.0,212.273,208.816,,9.855567,2.226841,1.470194,1.01,1.01,1.11,1.0,1.0,1.09,0.25,0.809325,-0.258601,1.938679,15.141509,,35.15566,
12/31/2003,227.0,227.214,223.962,,9.224779,1.669926,0.955519,1.05,1.12,0.79,1.03,1.11,0.78,0.25,0.933194,-0.785848,3.502203,17.136564,17.136564,46.140969,
03/31/2004,230.0,231.136,228.055,,10.348381,2.179299,1.455789,0.86,0.97,0.97,0.85,0.96,0.96,0.25,3.428997,2.468703,2.83913,17.773913,17.773913,45.869565,
06/30/2004,231.0,234.312,230.432,,8.661991,1.670775,0.954729,0.52,0.56,0.56,0.52,0.55,0.55,0.25,-0.542459,-1.753229,4.978355,18.034632,18.034632,46.290043,
09/30/2004,233.0,235.936,229.376,,9.438651,2.249581,1.504081,1.01,1.01,1.01,0.98,0.98,0.98,0.25,0.0,0.0,1.145923,18.802575,18.802575,46.553648,
12/31/2004,234.0,237.5,230.832,,12.589242,2.698933,2.179074,1.53,1.49,1.93,1.48,1.44,1.88,0.25,2.244056,0.693145,1.854701,20.790598,20.790598,47.376068,
03/31/2005,239.0,241.105,232.939,,11.397834,1.906078,1.21491,0.96,0.95,0.97,0.92,0.91,0.93,0.29,3.056594,1.918957,2.598326,21.468619,,47.050209,
06/30/2005,256.0,250.073,243.898,,9.114466,1.455526,0.828215,0.5,0.49,0.49,0.48,0.47,0.47,0.29,-0.500209,-1.898335,2.882812,22.058594,22.058594,44.664062,
09/30/2005,257.089304,257.37,252.974,,10.712563,2.150419,1.549566,0.87,0.85,1.74,0.86,0.84,1.73,0.29,0.415062,-1.031727,2.003195,22.859761,22.859761,45.820654,
12/31/2005,257.0,257.845,253.516,,15.509869,3.459348,2.828224,1.4,1.41,2.48505,1.38,1.39,2.443328,0.29,-0.674514,-2.417993,3.038911,23.968872,23.968872,45.743191,
03/31/2006,259.0,259.251,254.257,,13.120583,2.237893,1.620408,1.0,0.92,0.92,0.98,0.9,0.9,0.3,3.370605,1.7148,2.525097,25.030888,25.030888,46.984556,
06/30/2006,260.0,260.32,255.728,,9.721266,1.986486,1.317806,1.46,0.73,0.73,1.43,0.71,0.71,0.3,-0.234624,-2.185916,2.788462,26.257692,26.257692,47.634615,
09/30/2006,262.173494,262.102,257.487,,10.462664,2.481679,1.848637,2.54,2.11,1.33,2.49,2.07,1.29,0.3,2.326331,0.598088,5.725216,28.515468,,48.36492,
12/31/2006,262.0,263.429,258.385,,12.508466,2.906515,2.264063,0.48,0.5,1.09,0.47,0.49,1.08,0.3,0.921106,-1.342957,3.51145,28.667939,,50.28626,
03/31/2007,263.0,263.996,259.459,,11.577937,1.68042,1.029064,0.88,0.88,0.88,0.86,0.86,0.86,0.31,5.33803,3.715423,6.304183,29.311787,29.311787,51.277567,
06/30/2007,264.0,264.963,260.198,,10.226827,2.248288,1.591096,1.07,1.08,1.08,1.05,1.06,1.06,0.31,1.133752,-0.822451,5.121212,30.261364,30.261364,53.219697,
09/30/2007,261.0,264.279,259.563,,10.259552,2.820125,2.149767,1.17,1.27,1.43,1.15,1.24,1.4,0.31,-0.392968,-2.192146,4.10728,30.957854,30.957854,54.900383,
12/31/2007,261.0,262.839,257.864,,12.060621,2.652561,1.985543,1.12,1.12,1.14,1.1,1.1,1.12,0.31,2.016567,-0.492508,2.559387,31.950192,31.950192,57.02682,
03/31/2008,261.0,262.671,258.624,,12.643838,2.111173,1.434515,0.94,0.94,0.94,0.92,0.92,0.92,0.32,2.826497,0.726924,4.670498,32.862069,32.862069,58.574713,
06/30/2008,246.0,249.677,245.576,,10.192364,1.421149,0.724827,0.99,0.99,0.98,0.98,0.98,0.97,0.35,0.545656,-1.763202,2.613821,31.231707,31.231707,63.296748,
09/30/2008,247.0,247.904,243.793,,11.042155,2.485715,1.821217,1.26,1.26,1.26,1.24,1.24,1.24,0.35,-0.24611,-2.059124,2.473684,31.975709,31.975709,64.024291,
12/31/2008,243.0,244.531,241.66,,9.488538,1.725565,0.984855,1.32,1.32,1.32,1.3,1.3,1.3,0.35,1.597285,-0.575188,2.08642,32.794239,30.576132,69.403292,
03/31/2009,244.0,245.017,241.766,,8.719175,2.126023,1.369092,1.31,1.31,1.282645,1.29,1.29,1.274083,0.39,4.711167,2.663733,3.672131,33.79918,31.622951,70.52459,
06/30/2009,245.0,247.09,242.718,,6.958693,1.322522,0.543841,0.82,0.82,1.060696,0.8,0.8,1.040601,0.39,1.590323,-0.25956,3.338776,34.6,32.440816,71.073469,
09/30/2009,246.0,248.461,243.925,,7.596597,2.254791,1.451266,1.3,1.3,1.256944,1.27,1.27,1.228142,0.39,1.471764,-0.32797,3.073171,35.54878,33.406504,72.243902,
12/31/2009,247.0,248.749,244.923,,10.027641,2.302765,1.457601,1.18,1.18,1.18,1.16,1.16,1.16,0.39,-0.036746,-2.347677,0.445344,36.465587,34.34413,74.012146,
03/31/2010,247.0,250.373,246.083,,10.297339,1.751442,0.898071,0.43,0.43,0.820861,0.42,0.42,0.803428,0.39,3.608539,1.804269,0.898785,36.680162,34.562753,74.8583,
06/30/2010,248.0,249.727,246.784,,8.13667,2.232722,1.361515,0.9,0.9,0.896938,0.89,0.89,0.887397,0.39,1.697841,0.097251,0.758065,37.056452,34.887097,76.306452,
09/30/2010,242.0,249.811,246.668,,8.578332,2.55404,1.670261,0.53,0.53,1.0129,0.53,0.53,1.00576,0.39,1.195939,-0.891887,2.260331,36.371901,34.132231,79.42562,
12/31/2010,240.0,242.519,239.465,,9.792663,2.559873,1.624455,1.17,1.17,1.128557,1.15,1.15,1.109797,0.39,2.305139,-0.647276,3.8,37.6125,35.3625,82.816667,
03/31/2011,239.0,241.903,240.128,,10.136261,2.640259,1.678272,1.07,1.07,1.093375,1.07,1.07,1.088809,0.48,3.352379,0.828725,5.100418,38.435146,36.188285,84.518828,
06/30/2011,240.0,240.761,239.415,,10.116325,3.767517,2.731658,2.14,2.14,0.993672,2.12,2.12,0.98568,0.48,1.395067,-1.202932,1.633333,39.9125,33.625,92.316667,
09/30/2011,240.0,241.88,239.545,,10.753721,3.13511,2.08729,1.23,1.23,1.281805,1.22,1.22,1.265684,0.48,2.103989,-1.252374,2.7375,40.125,34.0375,94.595833,
12/31/2011,240.0,241.756,239.803,,10.858913,2.969104,1.939092,1.19,1.19,1.207449,1.18,1.18,1.18,0.48,0.9341,-2.460353,1.05,40.729167,34.545833,97.770833,
03/31/2012,241.0,243.761,240.566,,9.905805,2.639608,1.571294,0.98,0.98,0.98,0.97,0.97,0.97,0.6,2.905648,-0.461412,1.676349,41.294606,35.012448,99.900415,
06/30/2012,242.0,246.26,241.141,,8.662981,2.479877,1.376788,0.26,0.26,0.999415,0.25,0.25,0.976874,0.6,1.878569,-1.045032,0.913223,40.822314,34.590909,101.640496,
09/30/2012,242.0,245.802,241.689,,10.372835,3.227288,2.068774,1.11,1.11,1.357116,1.09,1.09,1.334099,0.6,2.217726,-0.823372,2.190083,41.661157,35.256198,103.264463,
12/31/2012,242.0,247.57,241.984,,11.025522,2.628273,1.442244,1.21,1.21,1.140571,1.18,1.18,1.08,0.6,1.363727,-1.611677,1.96281,42.487603,36.095041,104.095041,
03/31/2013,244.0,247.534,243.294,,10.892172,3.008706,1.796181,0.73,0.73,0.792868,0.72,0.72,0.780194,0.63,3.432062,1.241297,6.028689,42.717213,36.377049,104.336066,
06/30/2013,244.0,248.515,243.603,,10.88246,2.647751,1.633806,1.0,1.0,1.494234,0.98,0.98,1.458844,0.63,1.108361,-1.358768,3.909836,43.868852,37.831967,103.159836,
09/30/2013,244.0,249.259,244.14,,10.448923,3.403785,2.232326,1.21,1.21,1.114115,1.19,1.19,1.093715,0.63,0.921602,-1.761285,4.348361,44.709016,38.672131,101.487705,
12/31/2013,244.0,249.946,244.398,,11.068012,2.876456,1.710325,1.15,1.15,1.149764,1.13,1.13,1.125999,0.63,1.857626,-1.354348,3.704918,45.114754,39.172131,104.344262,
03/31/2014,245.0,249.669,245.277,,11.39528,3.049613,1.883585,1.01,1.01,0.978486,0.99,0.99,0.961963,0.66,3.685629,0.407702,3.444898,45.061224,39.257143,103.885714,
06/30/2014,246.0,250.061,245.688,,10.900003,2.950897,1.778679,1.1,1.1,1.086744,1.08,1.08,1.072002,0.66,0.529126,-2.381069,3.207317,45.504065,39.727642,105.739837,
09/30/2014,246.0,250.771,246.137,,11.43672,3.355855,2.169523,1.41,1.41,1.336654,1.39,1.39,1.314234,0.66,2.547362,-0.735363,2.711382,46.069106,40.504065,107.353659,
12/31/2014,246.0,251.333,246.448,,11.146368,2.820068,1.643349,1.21,1.21,1.197007,1.18,1.18,1.172042,0.66,2.028826,-1.249757,2.317073,46.04065,40.569106,105.292683,
03/31/2015,247.0,251.206,247.722,,10.826652,3.947974,2.724829,1.76,1.76,1.675265,1.74,1.74,1.652422,0.7,3.273831,0.121103,1.526316,46.574899,41.251012,106.218623,
06/30/2015,246.0,251.491,248.108,,9.5402,3.095426,1.858062,1.19,1.19,1.033421,1.17,1.17,1.016515,0.7,1.644445,-1.148693,2.585366,47.49187,42.227642,108.50813,
09/30/2015,248.0,251.024,248.432,,9.986636,2.725092,1.457139,1.0,1.0,1.0,0.99,0.99,0.99,0.7,3.501964,0.56756,2.810484,46.875,41.818548,110.137097,
12/31/2015,248.29808,251.45,248.722,,10.859514,3.353141,2.046462,1.48,1.48,1.467502,1.47,1.47,1.454092,0.7,3.252627,-0.394014,1.623049,47.559772,42.63424,112.924756,
03/31/2016,249.0,251.487,249.734,,10.499171,3.575805,2.262407,1.41,1.41,1.617721,1.4,1.4,1.602794,0.76,2.506667,-1.385474,1.51004,47.975904,42.951807,114.188755,
06/30/2016,250.0,251.938,250.096,,8.62069,1.203538,-0.05198,0.06,0.06,0.787698,0.06,0.06,0.778431,0.75,1.159555,-2.982855,2.464,47.124,42.384,117.98,
09/30/2016,250.0,252.405,250.386,,10.124368,3.131165,1.821188,2.48,2.48,1.034403,2.46,2.46,1.021835,0.76,3.231011,-0.806754,2.072,49.384,39.196,125.948,
12/31/2016,250.0,250.652,250.652,,11.450138,3.710323,2.345882,1.512057,1.512057,0.793929,1.512057,1.512057,0.788555,0.75,2.337903,-2.030704,1.396,51.804,40.156,131.724,
03/31/2017,251.0,252.246,251.131,,12.069398,4.384166,2.950651,1.76,1.76,1.702697,1.75,1.75,1.696877,0.82,3.997913,0.075658,1.155378,52.844622,41.195219,133.434263,
06/30/2017,251.0,252.822,251.447,,10.073693,3.28101,1.81748,1.03,1.03,1.097647,1.03,1.03,1.097241,0.83,3.519628,0.270435,0.888446,53.115538,41.482072,137.693227,
09/30/2017,251.0,253.364,251.692,,10.643962,1.970663,0.468827,0.23,0.23,0.23044,0.22,0.22,0.223947,0.9,3.238085,-1.044928,0.752988,52.848606,41.175299,140.972112,
12/31/2017,251.0,251.902,251.902,,11.766481,4.033315,2.508912,-1.99,-1.99,1.541671,-1.99,-1.99,1.54054,0.82,3.656184,-0.58753,1.14741,50.478088,38.553785,145.430279,
03/31/2018,264.0,259.49,257.932,,9.832049,3.838221,2.39598,1.34,1.23676,1.333685,1.33,1.222096,1.318439,0.9,3.745173,-0.050401,0.905303,53.602273,42.231061,140.246212,
06/30/2018,272.0,265.837,265.837,,8.181705,-2.03132,-3.449482,-2.11,-2.317209,1.151081,-2.11,-2.317209,1.151081,0.89,2.659524,-0.556732,0.926471,51.841912,42.3125,128.367647,
09/30/2018,274.0,275.907,273.944,,9.363228,2.986012,1.649972,1.0,0.803084,1.051894,0.99,0.794282,1.041322,0.895,3.599276,0.605963,0.773723,52.40146,42.941606,129.554745,
12/31/2018,274.0,296.429,274.331,,10.301424,6.123989,4.753382,3.15,2.963573,1.385188,3.03,2.857952,1.385188,0.895,3.123963,-0.120293,0.372263,54.306569,47.642336,125.689781,
03/31/2019,274.0,277.228,274.674,,10.550689,3.877324,2.395567,1.6,1.758448,1.722041,1.59,1.7415,1.705428,0.9675,3.462286,0.611634,0.284672,55.065693,48.408759,126.635036,
06/30/2019,274.0,279.619,274.987,,8.109474,3.305611,1.800085,1.29,1.003684,0.84004,1.26,0.981049,0.820116,0.9675,2.738311,-0.418202,0.613139,55.255474,48.609489,128.766423,
09/30/2019,282.0,295.789,277.36,,9.943755,4.099365,2.567061,2.93,2.00822,0.740337,2.84,1.974518,0.740337,0.9675,1.492645,-1.903663,0.375887,57.87234,51.425532,125.957447,
12/31/2019,292.0,288.787,284.649,,10.339049,4.219231,2.747243,1.57,1.320925,1.320925,1.55,1.304144,1.304144,1.2775,3.407706,-0.519939,0.369863,60.517123,54.30137,124.835616,
03/31/2020,292.0,313.925,292.79,,10.345299,4.494689,3.087537,2.6,2.322484,2.909935,2.53,2.275162,2.823064,1.05,4.50152,1.051948,7.695205,61.160959,54.952055,126.941781,
06/30/2020,293.0,294.155,293.06,,8.619395,3.634068,2.228213,7.64,1.576469,-4.408654,7.61,1.568967,-4.408654,1.045,-0.992971,-5.046748,16.703072,69.825939,63.648464,129.505119,
09/30/2020,,,,,,,,1.479,1.479,1.525,1.479,1.479,1.525,1.048,,,,,,,
12/31/2020,,,,,,,,1.454,1.454,1.484,1.454,1.454,1.484,1.048,,,,,,,
