Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,47.365002,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.442999,,,7.442999,7.442999,,142.753498,0.051111,0.051111,,142.753498,0.051111,0.051111,0.051111,
03/31/1990,50.187,,-9.184,,41.003,,-28.882999,,,,,,12.12,1.077,,,,0.0,,-1.077,13.197,-4.836,8.361,0.0,,,8.361,0.0,8.361,0.0,,8.361,8.361,,142.7805,0.057778,0.057778,,142.7805,0.057778,0.057778,0.057778,
06/30/1990,52.319,,-9.626,,42.693,,-31.204,,,,,,11.489,1.228,,,,0.0,,-1.228,12.717,-4.867,7.85,0.0,,,7.85,0.0,7.85,0.0,,7.85,7.85,,144.607492,0.053333,0.053333,,144.607492,0.053333,0.053333,0.053333,
09/30/1990,59.584,,-10.312,,49.271999,,-35.071999,,,,,,14.2,0.395,,,,0.0,,-0.395,14.595,-4.07,10.525,0.0,,,10.525,0.0,10.525,0.0,,10.525,10.525,,144.270006,0.073333,0.073333,,144.270006,0.073333,0.073333,0.073333,
12/31/1990,69.343002,,-12.189,,57.154002,,-42.362999,,,,,,14.791,1.006,,,,0.0,,-1.006,15.797,-4.526,11.271,0.0,,,11.271,0.0,11.271,-0.956,,10.315,10.315,,157.514763,0.08,0.08,,157.514763,0.08,0.08,0.08,
03/31/1991,93.919998,,-24.073999,,69.845999,,-59.967999,,,,,,9.878,0.578,,,,0.0,,-0.578,10.456,-3.296,7.16,0.0,,,7.16,0.0,7.16,-0.336,,6.824,6.824,,196.541994,0.035556,0.035556,,196.541994,0.035556,0.035556,0.035556,
06/30/1991,91.056,,-25.488001,,65.567999,,-61.332001,,,,,,4.236,1.248,,,,0.0,,-1.248,5.484,-1.346,4.138,0.0,,,4.138,0.0,4.138,-0.336,,3.802,3.802,,198.180004,0.02,0.02,,198.180004,0.02,0.02,0.02,
09/30/1991,96.307999,,-24.599001,,71.708998,,-62.884998,,,,,,8.824,0.868,,,,0.0,,-0.868,9.692,-2.873,6.819,0.0,,,6.819,0.0,6.819,-0.336,,6.483,6.483,,197.441998,0.033333,0.033333,,197.441998,0.033333,0.033333,0.033333,
01/01/1992,110.271004,,-27.274,,82.997004,,-70.739998,,,,,,12.257,-50.091999,,,,0.0,,50.091999,-37.834999,-2.685,-40.52,0.0,,,-40.519999,0.0,-40.52,-0.336,,-40.856,-40.856,,188.315998,-0.217778,-0.217778,,188.315998,-0.217778,-0.217778,-0.217778,
03/31/1992,101.361,,-25.0,,76.361,,-64.027,,,,,,12.334,0.275,,,,0.0,,-0.275,12.609,-2.9,9.709,0.0,,,9.709,0.0,9.709,-0.28,,9.429,9.429,,205.083006,0.046667,0.046667,,205.083006,0.046667,0.046667,0.046667,
06/30/1992,105.853996,,-26.415001,,79.438995,,-63.737999,,,,,,15.701,0.37,,,,0.0,,-0.37,16.071,-3.123,12.948,0.0,,,12.948,0.0,12.948,-0.162,,12.786,12.786,,206.032499,0.062222,0.062222,,206.032499,0.062222,0.062222,0.062222,
09/30/1992,106.468002,,-26.518,,79.950003,,-65.147003,,,,,,14.803,1.292,,,,0.0,,-1.292,16.095001,-3.38,12.715,0.0,,,12.715,0.0,12.715,-0.075,,12.64,12.64,,205.330507,0.062222,0.062222,,205.330507,0.062222,0.062222,0.062222,
12/31/1992,120.817001,,-28.871,,91.946001,,-69.049004,,,,,,22.896999,0.674,,,,0.0,,-0.674,23.570999,-3.583,19.988001,0.0,,,19.987999,0.0,19.988001,-0.042,,19.946001,19.946001,,206.091002,0.097778,0.097778,,206.091002,0.097778,0.097778,0.097778,
03/31/1993,76.116997,,-20.847,,55.269997,,-63.894001,,,,,,-8.624,-13.424,,,,0.0,,13.424,-22.047999,5.732,-16.316,0.0,,,-16.316,0.0,-16.316,0.0,,-16.316,-16.316,,198.612007,-0.082222,-0.082222,,198.612007,-0.082222,-0.082222,-0.082222,
06/30/1993,88.814003,,-22.739,,66.075003,,-64.472,,,,,,1.603,-0.479,,,,0.0,,0.479,1.124,-0.292,0.832,0.0,,,0.832,0.0,0.832,0.0,,0.832,0.832,,193.549507,0.004444,0.004444,,193.549507,0.004444,0.004444,0.004444,
09/30/1993,97.615997,,-22.836,,74.779997,,-68.762001,,,,,,6.018,-0.962,,,,0.0,,0.962,5.056,-1.314,3.742,0.0,,,3.742,0.0,3.742,0.0,,3.742,3.742,,202.571995,0.017778,0.017778,,202.571995,0.017778,0.017778,0.017778,
12/31/1993,106.075996,,-22.929001,,83.146996,,-70.908997,,,,,,12.238,-9.149,,,,0.0,,9.149,3.089,-4.126,-1.037,0.0,,,-1.037,0.0,-1.037,0.0,,-1.037,-1.037,,209.542494,-0.004444,-0.004444,,209.542494,-0.004444,-0.004444,-0.004444,
03/31/1994,96.778,,-23.541,,73.237,,-66.612,,,,,,6.625,-11.757,,,,0.0,,11.757,-5.132,1.283,-3.849,0.0,,,-3.849,0.0,-3.849,0.0,,-3.849,-3.849,,185.436001,-0.02,-0.02,,185.436001,-0.02,-0.02,-0.02,
06/30/1994,101.042999,,-22.569,,78.473999,,-67.524002,,,,,,10.95,2.493,,,,0.0,,-2.493,13.443,-3.361,10.082,0.0,,,10.082,0.0,10.082,0.0,,10.082,10.082,,200.592001,0.051111,0.051111,,200.592001,0.051111,0.051111,0.051111,
09/30/1994,109.598,,-23.096001,,86.501999,,-69.365997,,,,,,17.136,-4.493,,,,0.0,,4.493,12.643,-3.16,9.483,0.0,,,9.483,0.0,9.483,0.0,,9.483,9.483,,193.697994,0.048889,0.048889,,193.697994,0.048889,0.048889,0.048889,
12/31/1994,121.653,,-25.400999,,96.252001,,-72.209,,,,,,24.042999,3.866,,,,0.0,,-3.866,27.908999,-6.976929,20.931999,0.0,,,20.93207,0.0,20.931999,0.0,,20.931999,20.931999,,191.974497,0.108889,0.108889,0.108889,191.974497,0.108889,0.108889,0.108889,
04/01/1995,116.032997,,-24.962999,,91.069998,,-72.581001,,,,,,18.489,-0.423,,,,0.0,,0.423,18.066,-4.516,13.55,0.0,,,13.550001,0.0,13.55,0.0,,13.55,13.55,,189.463503,0.071111,0.071111,0.071111,189.463503,0.071111,0.071111,0.071111,
07/01/1995,128.539001,,-29.451,,99.088001,,-74.971001,,,,,,24.117001,0.207,,,,0.0,,-0.207,24.324001,-7.353,16.971001,0.0,,,16.971,0.0,16.971001,0.0,,16.971001,16.971001,,185.759995,0.091111,0.091111,0.091111,185.759995,0.091111,0.091111,0.091111,
09/30/1995,140.089996,,-30.349001,,109.740995,,-77.074997,,,,,,32.666,17.208,,,,0.0,,-17.208,49.874001,-13.965,35.909,0.0,,,35.909,0.0,35.909,0.0,,35.909,35.909,,183.788996,0.196667,0.196667,0.196667,183.788996,0.196667,0.196667,0.196667,
12/30/1995,163.755997,,-31.767,,131.988997,,-89.401001,,,,,,42.588001,3.808,,,,0.0,,-3.808,46.396001,-11.993,32.181,0.0,,,34.403001,-1.341,30.84,0.0,,30.84,30.84,,184.563,0.166667,0.166667,0.166667,184.563,0.166667,0.166667,0.166667,
03/30/1996,163.429993,,-33.639,,129.790993,,-91.218002,,,,,,38.573002,-0.395,,,,0.0,,0.395,38.178002,-12.599,25.578613,0.0,,,25.579002,0.0,25.579,0.0,,25.579,25.579,,182.543999,0.14,0.14,0.14,182.543999,0.14,0.14,0.14,
06/29/1996,177.026001,,-37.764999,,139.261002,,-95.828003,,,,,,43.432999,-0.764,,,,0.0,,0.764,42.668999,-14.081,28.587999,0.0,,,28.587998,0.0,28.587999,0.0,,28.587999,28.587999,,183.682007,0.155,0.155,0.155,183.679688,0.155,0.155,0.155,
09/28/1996,188.740997,,-39.262001,,149.478996,,-99.497002,,,,,,49.981998,-1.196,,,,0.0,,1.196,48.785998,-16.099001,32.687,0.0,,,32.686998,0.0,32.687,0.0,,32.687,32.687,,180.341995,0.18,0.18,0.18,180.341995,0.18,0.18,0.18,
12/28/1996,212.261993,,-42.806999,,169.454994,,-109.640999,,,,,,59.813999,-94.041,,,,0.0,,94.041,-34.227001,-18.66,-54.799999,0.0,,,-52.887001,-3.016,-57.816002,0.0,,-57.816002,-57.816002,,160.371994,-0.36,-0.36,0.21,160.371994,-0.36,-0.36,0.21,
03/29/1997,187.548,,-38.897,,148.651,,-83.871,67.374,55.169,,,16.497,64.78,-11.748,,,,0.0,,11.748,53.032,-15.91,37.122,0.0,,,37.122,0.0,37.122,0.0,0.0,37.122,37.122,,199.304,0.185,0.185,0.245,199.304,0.185,0.185,0.245,
06/28/1997,210.466,,-43.592,,166.874,,-103.871,,,,,,63.003,-22.366,,,,0.0,,22.366,40.637,-12.191,28.446,0.0,,,28.446,0.0,28.446,0.0,,28.446,28.446,,212.916,0.135,0.135,0.135,213.731995,0.13,0.13,0.205,
09/27/1997,234.865997,,-46.319,,188.546997,,-113.931999,,,,,,74.614998,4.386,,,,0.0,,-4.386,79.000998,-23.700001,55.300999,0.0,,,55.300997,0.0,55.300999,0.0,,55.300999,55.300999,,204.167999,0.27,0.27,0.27,231.626007,0.24,0.24,0.24,
01/03/1998,283.013,,-53.264,,229.749001,,-136.076996,,,,,,93.671997,-6.712,,,,0.0,,6.712,86.959997,-26.087,60.873001,12.276,,,48.596997,0.0,48.597,0.0,,48.597,48.597,,208.304993,0.23,0.29,0.32,233.296005,0.21,0.26,0.29,
04/04/1998,293.787994,,-69.891998,,223.895996,,-146.490005,,,,,,77.405998,-57.539001,,,,0.0,,57.539001,19.866997,-21.820999,-1.954,0.0,,,-1.954002,0.0,-1.954,0.0,,-1.954,-1.954,,232.520004,-0.01,-0.01,0.22,232.520004,-0.01,-0.01,0.22,
07/04/1998,315.735992,,-83.288002,,232.44799,,-153.524002,,,,,,78.924004,3.365,,,,0.0,,-3.365,82.289004,-22.327,59.962002,0.0,,,59.962004,0.0,59.962002,0.0,,59.962002,59.962002,,234.841995,0.26,0.26,0.26,260.020996,0.23,0.23,0.23,
