Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1994,,104.18,104.18,,0.700528,0.141726,0.106143,0.095,0.095,,0.095,0.095,0.095,,0.01291,,,,,
06/30/1994,,103.720001,103.720001,,0.723043,0.160181,0.116477,0.0925,0.0925,,0.0925,0.0925,0.0925,,0.017914,,,,,
09/30/1994,,114.279999,105.496002,,0.75055,,,0.095,0.095,,0.0875,0.0875,0.0875,,,,,,,
12/31/1994,,105.307999,105.307999,,0.790168,,,0.0225,0.0225,,0.0225,0.0225,0.0225,,,,,,,
03/31/1995,106.444,111.779999,111.779999,,0.779737,0.189962,0.142369,0.1075,0.1075,,0.1075,0.1075,0.1075,,0.139426,0.021605,0.148782,3.94273,,
06/30/1995,107.019997,113.272003,113.272003,,0.815365,0.203245,0.150611,0.115,0.115,,0.115,0.115,0.115,,0.029584,-0.079411,0.28347,4.077612,,
09/30/1995,123.856003,121.115997,121.115997,,0.780112,0.207537,0.166848,0.1325,0.1325,,0.1325,0.1325,0.1325,,0.14771,0.063179,0.443095,3.818257,,
12/31/1995,127.376,135.692,135.692,,0.770583,0.191655,0.148911,0.02,0.02,,0.02,0.02,0.02,,0.201007,0.105644,1.641612,5.175865,,
03/31/1996,134.567993,142.764008,142.764008,,0.782991,0.197634,0.158093,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,,0.158583,0.084573,1.854579,5.898624,,
06/30/1996,138.679993,147.815994,147.815994,,0.771148,0.192916,0.151898,0.135,0.135,0.135,0.135,0.135,0.135,,0.098433,0.019991,1.776853,6.078281,,
09/30/1996,143.710007,138.880005,138.880005,,1.015423,0.228924,0.167332,-0.045,-0.045,0.13,-0.045,-0.045,0.13,0.0,0.167468,0.125922,1.37632,5.837283,,
12/31/1996,151.365998,140.983994,140.983994,,1.025996,0.279358,0.215556,-0.455,-0.455,0.31,-0.455,-0.455,0.31,0.0,0.140449,0.036827,0.882034,5.841635,,
03/31/1997,152.057999,156.475998,156.473999,,0.924154,0.234608,0.175019,0.135,0.135,0.135,0.135,0.135,0.135,,0.099991,0.073252,0.855332,5.9116,,
06/30/1997,153.462006,157.582001,156.259995,,0.944669,0.228478,0.193242,0.15,0.15,0.15,0.15,0.15,0.15,,0.091687,0.016767,0.823852,6.000228,,
09/30/1997,155.098007,159.729996,158.891998,,0.936743,0.280385,0.203081,0.155,0.155,0.155,0.15,0.15,0.15,,0.197996,0.140913,0.916072,6.232723,,
12/31/1997,155.906006,159.774002,155.147994,,1.006407,0.146106,0.039498,0.055,0.055,0.165,0.055,0.055,0.165,0.0,0.116534,0.094007,0.651482,6.291457,,
03/31/1998,156.912003,162.399994,157.520004,,0.978434,0.296572,0.208977,0.215,0.215,0.215,0.21,0.21,0.21,0.0,0.237519,0.162411,0.768431,6.479498,,
06/30/1998,157.897995,161.358002,157.048004,,0.902775,0.349868,0.31484,0.26,0.26,0.26,0.25,0.25,0.25,0.0,0.334847,0.198984,1.974047,6.645347,5.089457,
09/30/1998,161.345993,162.477997,158.063995,,0.899794,0.294602,0.228161,0.34,0.34,0.055,0.32,0.32,0.055,0.0,0.451437,0.414054,1.161442,6.612584,5.107861,
12/31/1998,162.822006,169.309998,161.552002,,0.812073,0.501077,0.439047,0.26,0.26,0.26,0.245,0.245,0.245,0.0,0.245859,0.154718,1.685479,5.772973,5.245704,
03/31/1999,165.138,171.264008,163.916,,1.086648,0.357104,0.270694,0.2,0.2,0.2,0.19,0.19,0.19,0.0,0.274897,0.212133,1.873197,7.279385,5.705344,
06/30/1999,166.723999,185.365997,165.287994,,0.932947,0.371497,0.294873,0.245,0.245,0.25,0.23,0.23,0.22,0.0,0.435488,0.327277,2.029438,4.987309,4.500696,
09/30/1999,168.259995,188.662003,167.242004,,0.94276,0.398859,0.358654,0.23,0.23,0.26,0.215,0.215,0.245,0.0,0.426029,0.399577,2.521913,5.479377,5.01282,
12/31/1999,168.490005,186.647995,168.292007,,0.863814,0.5521,0.452981,0.33,0.33,0.28,0.31,0.31,0.26,0.0,0.573212,0.452517,1.83253,5.98026,5.532934,
03/31/2000,169.608002,189.451996,169.003998,,1.009597,0.46177,0.391381,0.305,0.305,0.285,0.285,0.285,0.265,0.0,0.379772,0.293691,1.561601,6.682114,6.250766,
06/30/2000,172.656006,190.080002,169.899994,,1.098846,0.537216,0.472778,0.39,0.39,0.3,0.36,0.36,0.28,0.0,0.253832,0.13824,1.581897,6.543265,6.131018,
09/30/2000,173.949997,194.147995,172.759995,,1.112323,0.454214,0.396388,0.345,0.345,0.31,0.32,0.32,0.29,0.0,0.371446,0.280071,1.590135,7.300397,6.904088,
12/31/2000,191.705994,177.391998,177.391998,,1.144347,0.309766,0.262571,-0.34,-0.34,0.325,-0.34,-0.34,0.3,0.0,0.410661,0.283158,1.212716,9.130022,4.03291,
03/31/2001,193.748001,200.800003,191.75,,1.161372,0.368235,0.250993,0.21,0.19,0.135,0.2,0.18,0.125,0.0,0.236224,0.141283,1.473842,9.173519,4.2233,
06/30/2001,207.639999,205.684998,196.423004,,1.216752,0.510439,0.366296,0.18,0.18,0.316,0.17,0.17,0.302,0.0,0.296085,0.034512,2.402899,10.193214,5.376113,
09/30/2001,212.188995,208.350006,208.350006,,1.224152,0.295301,0.165548,-0.37,-0.37,0.31,-0.37,-0.37,0.3,0.0,0.495244,0.286489,1.339806,10.551291,5.845784,
12/31/2001,213.179001,221.029999,212.358994,,1.248749,0.345048,0.156099,0.21,0.21,0.3,0.2,0.2,0.29,0.0,0.41726,0.142481,1.096421,10.696889,6.092927,
03/31/2002,213.332001,221.063995,213.332001,,1.135071,0.256497,0.15346,0.14,0.14,0.21,0.14,0.14,0.21,0.0,0.222184,0.022078,1.631284,10.904473,6.345644,
06/30/2002,214.279007,219.634003,213.917007,,1.248933,0.374229,0.265664,0.23,0.23,0.25,0.23,0.23,0.25,0.0,0.2336,-0.007517,1.550852,11.348998,6.8537,
09/30/2002,214.565002,217.541,214.302994,,1.273071,0.381339,0.265437,0.25,0.25,0.27,0.25,0.25,0.27,0.0,0.500385,0.189997,1.858588,11.613693,7.16725,
12/31/2002,214.813995,219.313004,214.602005,,1.388836,0.471426,0.350374,0.21,0.21,0.35,0.2,0.2,0.34,0.0,0.311269,0.035526,2.387195,12.55899,6.383634,
03/31/2003,215.788803,220.432007,215.091003,,1.775337,0.457021,0.291444,0.29,0.29,0.32,0.28,0.28,0.31,0.0,0.355152,0.142442,2.25426,12.41969,8.139394,
06/30/2003,219.600006,222.867004,216.313004,,1.93656,0.505975,0.331996,0.33,0.33,0.35,0.32,0.32,0.34,0.0,0.400924,0.095172,2.554822,13.048638,8.832381,
09/30/2003,224.143,228.617,222.0,,1.968369,0.623405,0.45295,-0.43,-0.43,0.38,-0.43,-0.43,0.37,0.0,0.552297,0.292635,1.823974,12.383626,5.398438,
12/31/2003,224.610352,229.970001,224.100998,,2.124627,,0.337799,0.26,0.26,0.39,0.25,0.25,0.38,0.0,,,1.840904,13.07336,6.31592,
03/31/2004,226.520004,241.602997,225.710999,,2.17646,0.682355,0.460071,0.3,0.3,0.38,0.29,0.29,0.37,0.0,0.396122,0.253156,3.432915,13.421817,6.634734,
06/30/2004,227.990005,241.229996,226.578003,,2.425602,0.798114,0.566277,0.35,0.35,0.45,0.33,0.33,0.44,0.0,0.595371,0.366893,1.317602,13.701008,6.251471,
09/30/2004,229.468994,234.720001,228.156006,,2.494911,0.870321,0.64732,0.43,0.43,0.51,0.42,0.42,0.49,0.0,0.705452,0.507263,1.551482,14.43693,7.162048,
12/31/2004,249.018176,239.092,232.255,,2.544948,0.851108,0.629222,-0.68,-0.68,0.53,-0.68,-0.68,0.5,0.0,0.827763,0.577413,2.213461,17.589704,8.111219,
03/31/2005,252.282364,267.893005,250.921005,,2.510547,0.849451,0.582199,0.38,0.38,0.52,0.36,0.36,0.51,0.0,0.615907,0.460894,1.909943,17.910995,8.132515,
06/30/2005,256.67334,270.084015,253.085999,,2.639968,0.911979,0.65066,0.49,0.49,0.59,0.46,0.46,0.57,0.0,0.770374,0.606478,4.382438,18.307216,8.772357,
09/30/2005,258.226227,274.492004,256.48999,,2.760587,0.990241,0.680362,0.45,0.45,0.63,0.43,0.43,0.61,0.0,0.817556,0.616519,1.740439,19.286252,9.321892,
12/31/2005,259.257996,276.428009,258.535004,,2.818539,0.962605,0.684329,0.41,0.41,0.63,0.39,0.39,0.6,0.0,0.66748,0.433388,1.874218,19.86387,7.989749,
03/31/2006,260.344299,276.80899,259.709015,,2.81408,0.810904,0.49366,0.39,0.39,0.6,0.37,0.37,0.59,0.0,0.516078,0.264608,2.229525,20.559347,8.860686,
06/30/2006,260.444,276.312012,260.444,,3.046167,0.751348,0.432796,0.52,0.52,0.7,0.49,0.49,0.68,0.0,0.868267,0.518491,2.547661,21.673173,10.043889,
09/30/2006,262.855621,278.270996,261.540985,,3.091577,0.966036,0.655205,0.06,0.06,0.6,0.06,0.06,0.6,0.0,0.981747,0.673913,3.614829,22.007644,11.455642,
12/31/2006,263.026,269.732,262.803,,3.250499,0.966823,0.644384,-1.02,-1.02,0.64,-1.02,-1.02,0.64,0.0,1.033615,0.665438,2.327009,21.521488,10.911058,
03/31/2007,264.047455,279.924011,263.476013,,3.352043,1.053155,0.742238,0.6,0.6,0.69,0.57,0.57,0.66,0.0,0.750755,0.435804,3.220989,22.520388,12.082734,
06/30/2007,263.122894,280.563995,263.911011,,3.53687,0.79323,0.486656,0.32,0.32,0.48,0.31,0.31,0.46,0.0,0.675841,0.30807,3.346159,23.101069,12.762094,
09/30/2007,265.975708,279.205994,262.774994,,3.653921,1.199216,0.880582,0.61,0.61,0.807,0.58,0.58,0.765,0.0,0.893004,0.507624,3.524258,23.625357,13.514937,
12/31/2007,266.008,283.374,265.418,,3.906133,1.161327,0.81606,0.3,0.3,0.82,0.29,0.29,0.8,0.0,1.15985,0.664167,3.561761,24.859918,13.734388,
03/31/2008,267.313171,285.208008,267.276001,,4.115824,1.054887,0.714269,0.54,0.54,0.75,0.52,0.52,0.72,0.0,0.596885,0.140551,3.598206,25.991951,13.323473,
06/30/2008,268.653473,284.261993,266.903992,,4.387848,0.66733,0.322337,0.26,0.26,0.77,0.25,0.25,0.73,0.0,0.074094,-0.412291,2.834041,26.209987,15.193111,
09/30/2008,270.519673,288.179,269.176,,4.310503,1.39794,1.052728,0.44,0.44,0.41,0.42,0.42,0.39,0.0,0.946429,0.269541,3.679237,26.748088,14.406642,
12/31/2008,270.704,284.338,270.658,,4.335952,0.819588,0.455209,0.32,0.32,0.95,0.31,0.31,0.93,0.0,1.201184,0.596823,2.325836,26.988862,15.700621,
03/31/2009,269.764111,277.628,270.854,,4.241662,1.364325,0.99897,0.72,0.72,0.723122,0.7,0.7,0.701349,0.0,0.951712,0.355225,2.603185,27.20985,16.094398,
06/30/2009,270.308386,274.852,269.958,,4.550745,1.295976,0.890146,0.69,0.69,0.662982,0.68,0.68,0.648722,0.0,1.268979,0.688285,2.983385,28.783676,14.576951,
09/30/2009,265.382892,273.741,268.957,,3.434623,0.479686,0.03038,0.06,0.05,0.301848,0.06,0.05,0.296737,0.0,1.324505,0.721762,3.198066,28.695636,14.45225,
12/31/2009,265.719,270.241,265.596,,3.532772,0.396591,-0.081598,0.09,0.08,0.172573,0.09,0.08,0.169985,0.0,0.837573,0.155044,3.40915,28.916457,14.929407,
03/31/2010,266.86862,266.251,266.251,,4.035564,-0.211165,-0.671964,-0.43,-0.43,-0.221393,-0.43,-0.43,-0.221393,0.0,0.47498,-0.096736,3.01777,28.205744,15.328239,
06/30/2010,254.839847,265.27,265.27,,4.069209,0.484842,0.019851,-0.01,-0.01,0.20639,-0.01,-0.01,0.20639,0.0,0.673631,0.002322,3.274657,25.409704,12.197217,
09/30/2010,258.991017,263.786,255.359,,3.923104,0.837801,0.348396,0.27,0.29,0.317321,0.26,0.28,0.305721,0.0,1.013428,0.356964,3.865485,27.032741,14.598371,
12/31/2010,260.10728,268.513,259.245,,4.443106,0.897799,0.417817,1.82,0.27,0.67863,1.76,0.27,0.660761,0.0,-0.296916,-0.899331,5.684016,29.16863,17.012888,
03/31/2011,,,,,,,,0.613,0.613,0.9,0.613,0.613,0.9,,,,,,,
06/30/2011,,,,,,,,0.717,0.717,0.98,0.717,0.717,0.98,,,,,,,
