Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,-50.896,2.92,102.485001,6.677,-3.509,16.25,-4.288,45.853001,,32.653999,-17.743999,,,-30.025999,-120.807999,-81.360001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,145.945007,89.522003,104.535004,3.341,-2.833,5.36,-35.514999,-94.934998,,-79.234001,-8.411,,,9.145,121.596001,33.374001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,280.463989,221.132004,102.001999,7.044,-2.768,99.517998,-4.638,-120.485001,,-44.067001,13.276,,,-11.278,-14.582,35.310001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,314.582001,73.633003,98.467003,2.869,-4.196,12.99,19.311001,-21.478001,,114.417,-7.158,,,4.587,5.68,15.46,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,-105.549004,63.726002,102.510002,4.799,-4.344,25.816,-5.087,-98.531998,,31.627001,-7.577,,,-34.265999,-112.483002,-71.737999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,258.403992,99.341003,105.356003,7.055,-3.998,15.215,-5.067,-5.72,,-77.046997,6.584,,,-0.505,88.459999,28.73,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,478.572998,235.787994,114.570999,7.273,-3.916,43.112,-5.071,3.301,,-47.814999,8.08,,,-28.721001,70.478996,81.491997,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,274.593994,64.085999,116.431,4.018,-3.54,26.1,-4.678,-24.774,,100.194,-14.269,,,75.313004,6.433,-70.720001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,-82.069,61.641998,114.850998,7.883,-3.226,-2.11,-5.061,-94.860001,,76.525002,-6.73,,,-67.334999,-161.115997,-2.532,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,228.173004,130.332993,107.435997,8.529,-3.849,13.109,-5.06,76.521004,,-176.809006,8.778,,,19.902,81.940002,-32.657001,,,0.0,,,,,,,,,,,,,0.0,,,,
