Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,3.1875,,2.359375,3.395833,2.328125,,,
12/31/1980,3.8125,19.607843,3.166667,4.166667,3.083333,,,
03/31/1981,4.020833,5.464481,3.833333,4.125,3.239583,,,
06/30/1981,4.375,8.80829,4.010417,5.135417,3.96875,,,
09/30/1981,3.890625,-11.071429,4.40625,4.875,3.5625,,,
12/31/1981,4.234375,8.835341,3.890625,4.875,3.8125,,,
03/31/1982,3.765625,-11.070111,4.296875,4.296875,3.1875,,,
06/30/1982,3.5,-7.053942,3.796875,4.21875,3.453125,,,
09/30/1982,4.5625,30.357143,3.484375,4.859375,3.359375,,,
12/31/1982,6.6875,46.575342,4.53125,6.96875,4.46875,,,
03/31/1983,5.1875,-22.429907,6.703125,7.734375,4.9375,,,
06/30/1983,6.734375,29.819277,5.25,7.140625,5.203125,,,
09/30/1983,5.859375,-12.993039,6.75,6.984375,5.359375,,,
12/31/1983,5.796875,-1.066667,5.84375,6.03125,4.6875,,,
03/31/1984,4.421875,-23.719677,5.796875,5.984375,4.0,,,
06/30/1984,4.078125,-7.773852,4.4375,4.703125,3.40625,,,
09/30/1984,5.4375,33.333333,4.09375,5.4375,3.921875,,,
12/31/1984,5.484375,0.862069,5.375,5.65625,5.09375,,,
03/31/1985,6.6875,21.937322,5.484375,6.75,5.421875,,,
06/30/1985,7.59375,13.551402,6.65625,7.734375,6.203125,,,
09/30/1985,7.1875,-5.349794,7.53125,8.296875,7.03125,,,
12/31/1985,8.875,23.478261,7.1875,9.5,6.96875,,,
03/31/1986,11.75,32.394366,8.84375,12.09375,8.625,,,
06/30/1986,12.5,6.382979,11.8125,12.5,10.25,,,
09/30/1986,12.0625,-3.5,12.46875,14.125,11.125,,,
12/31/1986,13.90625,15.284974,12.1875,14.9375,12.0625,,,
03/31/1987,18.3125,31.685393,13.9375,20.0625,13.5,,,
06/30/1987,19.625,7.167235,18.0,21.4375,17.03125,,,
09/30/1987,23.25,18.471338,19.5,24.25,19.375,,,
12/31/1987,18.8125,-19.086022,23.1875,23.8125,14.0,,,
03/31/1988,17.4375,-7.30897,18.6875,19.625,16.625,,453.200012,
06/30/1988,17.75,1.792115,17.5625,18.6875,15.75,,453.200012,
09/30/1988,20.875,17.605634,17.875,21.0,17.0,,453.200012,
12/31/1988,20.6875,-0.898204,20.8125,21.375,19.0,,453.200012,
03/31/1989,22.5,8.761329,20.625,22.5625,20.375,,454.041992,
06/30/1989,25.8125,14.722222,22.5,27.125,22.25,,454.041992,
09/30/1989,32.25,24.939467,25.6875,33.1875,25.5625,,454.041992,
12/31/1989,35.0,8.527132,32.1875,35.875,29.9375,,454.041992,
03/31/1990,34.125,-2.5,35.0,36.25,29.5,15947.875317,465.782013,
06/30/1990,41.375,21.245421,33.75,41.5,33.125,19387.911098,467.337006,
09/30/1990,33.75,-18.429003,41.375,45.5,30.5,16396.222343,468.589996,
12/31/1990,35.0,3.703704,34.25,36.875,28.625,17103.275299,485.813995,
03/31/1991,39.5,12.857143,35.25,44.375,32.625,19349.746674,488.665009,
06/30/1991,36.5,-7.594937,39.5,41.875,36.0,17917.557938,489.867004,
09/30/1991,37.125,1.712329,37.0,39.75,34.625,18270.289043,490.891998,
12/31/1991,42.125,13.468013,37.375,43.125,34.375,20793.784718,492.128998,
03/31/1992,38.375,-8.902077,41.625,46.625,37.75,19006.447247,493.621002,
06/30/1992,33.625,-12.37785,37.875,41.25,32.875,16672.990318,495.282013,
09/30/1992,36.25,7.806691,33.5,36.875,32.0,17713.127518,495.851013,
12/31/1992,40.0,10.344828,36.375,41.625,34.0,19607.08374,488.638,
03/31/1993,33.75,-15.625,40.0,40.25,33.25,16465.072632,490.177094,
06/30/1993,32.375,-4.074074,33.625,36.375,29.25,15869.889473,487.854004,
09/30/1993,30.5,-5.791506,32.25,33.125,29.5,14722.350372,490.189606,
12/31/1993,26.375,-13.52459,30.25,30.875,23.25,12751.072954,482.700012,
03/31/1994,23.75,-9.952607,26.375,30.75,23.0,11486.212616,483.453003,
06/30/1994,26.5,11.578947,22.875,29.375,22.625,12820.620422,483.630005,
09/30/1994,28.875,8.962264,26.625,30.375,26.375,13971.775188,483.796997,
12/31/1994,26.125,-9.52381,28.75,30.0,24.5,12644.5,483.871002,
03/31/1995,27.5,5.263158,26.25,29.625,25.75,13329.332581,484.0,
06/30/1995,28.375,3.181818,27.5,28.75,26.75,13758.612152,484.703003,
09/30/1995,28.5,0.440529,28.5,32.5,28.25,13867.187805,484.88501,
12/31/1995,29.75,4.385965,28.5,30.875,26.375,14839.805334,486.567993,
03/31/1996,31.75,6.722689,29.75,32.125,27.75,15752.28656,494.496002,
06/30/1996,32.75,3.149606,32.125,36.125,31.625,16082.70665,496.13501,
09/30/1996,32.875,0.381679,32.75,33.25,28.625,15948.386055,491.075012,
12/31/1996,32.5,-1.140684,32.625,36.625,32.125,15711.572955,485.122009,
03/31/1997,30.625,-5.769231,32.875,37.5,30.125,14820.172844,494.319,
06/30/1997,32.125,4.897959,30.75,34.25,28.0,14602.322281,494.809998,
09/30/1997,34.9375,8.754864,32.25,35.375,29.25,15908.895327,454.546997,
12/31/1997,27.5,-21.288014,35.0,35.0,21.9375,12513.544846,455.352997,
03/31/1998,30.8125,12.045455,27.5625,32.25,22.0625,14026.835835,455.037994,
