Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,36.092489,,36.092489,22.369681,22.369681,21.986592,,38.021228,36.216553,,
06/30/1997,,,,,,37.027641,,37.027641,22.940312,22.940312,22.566431,,38.045438,34.023669,,
09/30/1997,,,,,,36.809579,,35.88258,22.273722,22.273722,21.913223,,37.926085,33.313749,,
12/31/1997,,,,,,33.696478,,29.870788,18.482392,18.482392,18.14036,,38.12553,45.391061,,
03/31/1998,,,,,,37.369369,46.555118,26.558559,15.987988,15.987988,15.855856,,39.800995,45.30303,,
06/30/1998,,,,,,39.218397,74.200426,44.621764,28.876602,28.876602,28.738376,,35.285835,26.235243,,
09/30/1998,,,,,,16.00505,-269.278997,5.835321,5.246178,5.246178,5.218123,,10.096154,177.688172,,
12/31/1998,,,,,,28.870195,,21.86003,13.576352,13.576352,13.564669,,37.894174,52.196382,,
03/31/1999,,12.688574,0.963161,2.693893,,37.595876,-32.526882,37.595876,24.06639,24.06639,24.041242,,35.986622,40.899582,7.499001,
06/30/1999,,11.729685,0.904743,2.506804,,39.323235,42.982456,36.880039,23.393599,23.393599,23.381383,,36.5684,41.065831,6.912793,
09/30/1999,,15.340628,1.175323,3.267132,,40.206681,184.828164,40.206681,25.847152,25.847152,25.823119,,35.714286,36.016752,9.815432,
12/31/1999,,17.461479,1.260865,3.606588,,39.393939,,35.37415,23.525046,23.525046,23.512678,,33.496503,44.765913,9.644688,
03/31/2000,,17.838038,1.292234,3.573854,,41.196362,87.158909,41.196362,26.119403,26.119403,26.107743,,36.597792,37.159446,11.209522,
06/30/2000,,18.283938,1.291859,3.44431,,39.990168,,39.990168,25.353324,25.353324,25.328745,,36.601106,39.932072,10.982782,
09/30/2000,,17.342002,1.24329,3.380054,,41.265608,,34.598133,22.172385,22.172385,22.160262,,35.914506,44.857768,9.562767,
12/31/2000,,16.344072,1.179355,3.425819,,26.857643,-1140.659341,26.857643,17.325494,17.325494,17.300475,,35.491383,65.582068,5.625292,
03/31/2001,,15.187639,1.129186,3.104422,,34.740221,-370.30303,34.740221,22.23279,22.23279,22.220901,,36.002738,48.154093,7.874169,
06/30/2001,,14.948432,1.089143,2.926775,,35.86262,,35.86262,23.083067,23.083067,23.071657,,35.634744,44.362018,8.317006,
09/30/2001,,12.621169,0.932895,2.596119,,32.909507,,17.961054,9.633448,9.633448,9.610538,,46.364796,106.555423,-0.827371,
12/31/2001,,14.137963,1.074722,3.411103,,26.976542,27.759473,26.976542,22.35013,22.35013,22.33927,,17.149758,45.50316,7.704743,
03/31/2002,,14.642702,1.154938,3.319543,,38.242445,168.584071,38.242445,25.228667,25.228667,25.217089,,34.02967,42.470156,8.423924,
06/30/2002,,15.048794,1.15493,3.215872,,37.955699,,37.955699,25.622981,25.622981,25.611444,,32.492401,41.396396,8.819136,
09/30/2002,,17.683156,1.337268,3.794645,,37.7339,,37.7339,25.657215,25.657215,25.634256,,32.004868,40.304523,10.556045,
12/31/2002,,18.728474,1.442097,4.691376,,34.156785,,34.156785,28.700044,28.700044,28.689065,,15.975571,36.73938,11.847749,
03/31/2003,,19.345171,1.460968,4.170089,,39.456747,59.245283,39.456747,26.442675,26.442675,26.431766,,32.983135,39.661577,11.672571,
06/30/2003,,20.282981,1.422394,3.83018,,41.206132,63.782051,41.206132,27.61194,27.61194,27.601856,,32.9907,35.038363,13.176156,
09/30/2003,,21.698506,1.531462,4.239653,,42.652366,76.521739,42.652366,29.290297,29.290297,29.280273,,31.32785,40.842177,12.836363,
12/31/2003,,22.011061,1.566174,4.867648,,39.842793,115.116279,39.842793,27.827685,27.827685,27.817477,,30.15629,42.715596,12.608905,
03/31/2004,,22.413339,1.479766,3.794799,,39.668431,41.962175,39.668431,26.775192,26.775192,26.765205,,32.502518,43.208955,12.728769,
06/30/2004,,16.618986,1.348331,3.442768,,43.073248,47.820513,42.1685,27.859004,27.859004,27.822814,,33.934089,42.611863,9.537326,
09/30/2004,,17.562951,1.426002,3.626675,,44.154379,48.6731,42.491724,28.317785,28.317785,28.280169,,33.356941,48.762969,8.998735,
12/31/2004,,19.111502,1.545755,4.230043,,43.774432,53.359881,41.805415,27.863037,27.863037,27.863037,,33.350649,47.150963,10.100245,
03/31/2005,,21.555273,1.563416,3.64788,,46.995844,64.531549,46.206945,30.943157,30.943157,30.907938,,33.033537,41.704649,12.565722,
06/30/2005,,17.008909,1.459406,3.423666,,47.891667,108.35604,47.080512,31.219414,31.219414,31.192599,,33.689307,38.899635,10.392505,
09/30/2005,,16.833143,1.430002,3.260161,,41.297602,,40.45134,27.087447,27.087447,27.052186,,33.03696,52.606882,7.977751,
12/31/2005,,16.346794,1.370807,3.158635,,37.60536,,37.180318,25.747425,25.747425,25.718608,,30.749855,55.966723,7.198029,
03/31/2006,,14.98661,1.318585,2.911369,,44.740263,35.575272,42.37748,28.183822,28.183822,28.155559,,33.493397,46.757679,7.979219,
