Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1993,102.723001,3.41,7.454,7.454,0.0,-4.044,99.313001,14.956,,,,77.262001,7.095,0.0,102.723001,-83.981003,1.361,82.620003,18.742001,0.0,0.0,18.742001,-7.382,11.36,0.0,,,11.360001,0.0,11.36,0.0,,11.36,11.36,,48.423988,0.235,0.235,,48.423988,0.235,0.235,0.235,
12/31/1993,99.156002,3.838,7.807,7.807,0.0,-3.969,95.318002,12.539,,,,75.523003,7.256,0.0,99.156002,-82.834,1.473,81.361,16.322001,0.0,0.0,16.322001,-6.433,9.889,0.0,,,9.889,0.0,9.889,0.0,,9.889,9.889,,48.731986,0.2025,0.2025,,48.731986,0.2025,0.2025,0.2025,
03/31/1994,92.139,3.709,7.864,7.864,0.0,-4.155,88.43,13.633,,,,67.514,7.283,0.0,92.139,-81.192003,1.337,79.855003,10.947,0.0,0.0,10.947,-4.28,6.667,0.0,,,6.667,0.0,6.667,0.0,,6.667,6.667,,48.723988,0.1375,0.1375,0.1375,48.723988,0.1375,0.1375,0.1375,
06/30/1994,,,,,,,,,,,,,,,,,,,8.347,,,8.347,-3.34,5.007,,,,5.007,,5.007,0.0,,5.007,5.007,,54.127985,0.0925,0.0925,,54.127985,0.0925,0.0925,0.0925,
09/30/1994,,,,,,,,,,,,,,,,,,,5.355,,,5.355,-2.251,3.104,,,,3.104,,3.104,0.0,,3.104,3.104,,56.435987,0.055,0.055,,56.435987,0.055,0.055,0.055,
12/31/1994,,,,,,,,,,,,,,,,,,,6.986,,,6.986,-2.854,4.132,,,,4.132,,4.132,0.0,,4.132,4.132,,55.091985,0.075,0.075,,55.091985,0.075,0.075,0.075,
03/31/1995,,,,,,,,,,,,,,,,,,,7.015,,,7.015,-2.991,4.024,,,,4.024,,4.024,0.0,,4.024,4.024,,55.503986,0.0725,0.0725,0.0725,55.503986,0.0725,0.0725,0.0725,
06/30/1995,110.107003,6.384,12.274,12.274,0.0,-5.89,103.723003,16.931,,,,79.133003,7.659,0.0,110.107003,-96.849004,1.453,95.396004,13.258,0.0,0.0,13.258,-5.432,7.826,0.0,,,7.826,0.0,7.826,0.0,,7.826,7.826,,56.575986,0.1375,0.1375,,56.575986,0.1375,0.1375,0.1375,
09/30/1995,118.673004,7.800001,13.836,13.836,0.0,-6.036,110.873003,15.765,,,,86.968002,8.14,0.0,118.673004,-103.046996,1.443,101.603996,15.626,0.0,0.0,15.626,-6.395,9.231,0.0,,,9.231,0.0,9.231,0.0,,9.231,9.231,,60.259983,0.1525,0.1525,,60.259983,0.1525,0.1525,0.1525,
12/31/1995,121.319004,8.257,14.487,14.487,0.0,-6.23,113.062003,15.238,,,,88.827003,8.997,0.0,121.319004,-107.336001,1.143,106.193001,13.983,0.0,0.0,13.983,-5.666,8.317,0.0,,,8.317,0.0,8.317,0.0,,8.317,8.317,,63.731983,0.13,0.13,,63.731983,0.13,0.13,0.13,
03/31/1996,139.767002,8.479999,16.500999,16.500999,0.0,-8.021,131.287003,17.936001,,,,102.371002,10.98,0.0,139.767002,-118.779997,1.024,117.755997,20.987,0.0,0.0,20.987,-8.494,12.493,0.0,,,12.493,0.0,12.493,0.0,,12.493,12.493,,63.775984,0.195,0.195,0.195,63.775984,0.195,0.195,0.195,
06/30/1996,,,,,,,,,,,,,,,,,,,22.225,0.0,0.0,22.225,-9.183,13.042,0.0,,,13.042001,0.0,13.042,0.0,,13.042,13.042,,69.555982,0.1875,0.1875,0.1875,80.259982,0.1625,0.1625,0.1625,
09/30/1996,,,,,,,,,,,,,,,,,,,23.412001,0.0,0.0,23.412001,-9.375,14.037,0.0,,,14.037001,0.0,14.037,0.0,,14.037,14.037,,76.915981,0.1825,0.1825,0.1825,83.80398,0.1675,0.1675,0.1675,
12/31/1996,,,,,,,,,,,,,,,,,,,25.739,0.0,0.0,25.739,-10.297,15.442,0.0,,,15.442,0.0,15.442,0.0,,15.442,15.442,,80.219981,0.1925,0.1925,0.1925,84.611978,0.1825,0.1825,0.1825,
03/31/1997,,,,,,,,,,,,,,,,,,,24.834,0.0,0.0,24.834,-10.163,14.671,0.0,,,14.671,0.0,14.671,0.0,,14.671,14.671,,80.38798,0.1825,0.1825,0.1825,86.299982,0.17,0.17,0.17,
06/30/1997,171.904,12.155,26.831,26.831,,-14.676,159.749,22.05,,,,129.247,8.452,,171.904,-144.162,1.185,142.977,27.742,,,27.742,-11.483,16.259,0.0,,,16.259,0.0,16.259,0.0,0.0,16.259,16.259,,107.939973,0.15,0.15,0.15,114.387971,0.1425,0.1425,0.1425,
09/30/1997,202.994,12.617,30.546,30.546,,-17.929,190.377,20.84,,,,160.324,9.213,,202.994,-170.13,1.5,168.63,32.864,0.0,0.0,32.864,-13.559,19.305,0.0,,,19.305,0.0,19.305,0.0,0.0,19.305,19.305,,162.714,0.12,0.12,0.12,173.703,0.11,0.11,0.11,
12/31/1997,215.864,14.428,33.776,33.776,0.0,-19.348,201.436,19.989,,,,170.864,10.583,0.0,215.864,-187.254,1.346,185.908,28.61,0.0,0.0,28.61,-11.574,17.036,0.0,,,17.036,0.0,17.036,0.0,0.0,17.036,17.036,,163.788,0.103333,0.103333,0.103333,175.206,0.096667,0.096667,0.096667,
03/31/1998,224.592005,14.362001,36.115002,36.115002,0.0,-21.753,210.230003,23.868999,,,,173.632004,12.729,0.0,224.592005,-185.429002,1.433,183.996002,39.162998,0.0,0.0,39.162998,-15.642,23.521,0.0,,,23.520998,0.0,23.521,0.0,,23.521,23.521,,82.050001,0.286667,0.286667,0.286667,88.202997,0.266667,0.266667,0.266667,
06/30/1998,224.515,15.957,40.185,40.185,,-24.228,208.558,22.41,,,,176.299,9.849,,224.515,-183.576,1.504,182.072,40.939,,,40.939,-16.575,24.364,0.0,,,24.364,0.0,24.364,0.0,0.0,24.364,24.364,,82.731,0.293333,0.293333,0.293333,88.344,0.276667,0.276667,0.276667,
09/30/1998,224.226,16.582,39.959,39.959,0.0,-23.377,207.644,22.044,,,,175.518,10.082,0.0,224.226,-187.313,1.758,185.555,36.913,0.0,0.0,36.913,-15.069,21.844,0.0,,,21.844,0.0,21.844,0.0,0.0,21.844,21.844,,83.157,0.26,0.26,0.26,88.2915,0.246667,0.246667,0.246667,
12/31/1998,237.19,15.919,39.243,39.243,0.0,-23.324,221.271,23.169,,,,185.662,12.44,0.0,237.19,-206.226,1.652,204.574,30.964,0.0,0.0,30.964,-12.629,18.335,0.0,,,18.335,0.0,18.335,0.0,0.0,18.335,18.335,,81.7155,0.226667,0.226667,0.226667,86.2485,0.213333,0.213333,0.213333,
03/31/1999,265.165,16.924,40.905,40.905,0.0,-23.981,248.241,26.482,,,,207.991,13.768,0.0,265.165,-232.448,1.763,230.685,32.717,0.0,0.0,32.717,-12.271,20.446,0.0,,,20.446,0.0,20.446,0.0,0.0,20.446,20.446,,82.1955,0.3,0.3,0.3,86.9445,0.286667,0.286667,0.286667,
06/30/1999,293.738,19.045,46.726,46.726,0.0,-27.681,274.693,28.47,,,,234.354,11.869,0.0,293.738,-234.757,2.001,232.756,58.981,0.0,0.0,58.981,-24.311,34.67,0.0,,,34.67,0.0,34.67,0.0,0.0,34.67,34.67,,90.903,0.38,0.38,0.38,97.86,0.346667,0.346667,0.346667,
09/30/1999,279.937,20.623,49.511,49.511,0.0,-28.888,259.314,27.976,,,,220.255,11.083,0.0,279.937,-228.9,1.9,227.0,51.037,0.0,0.0,51.037,-20.732,30.305,0.0,,,30.305,0.0,30.305,0.0,0.0,30.305,30.305,,92.9535,0.326667,0.326667,0.326667,98.445,0.306667,0.306667,0.306667,
12/31/1999,313.319,23.621,60.198,60.198,0.0,-36.577,289.698,30.19,,,,247.977,11.531,0.0,313.319,-253.777,1.895,251.882,59.542,0.0,0.0,59.542,-24.208,35.334,0.0,,,35.334,0.0,35.334,0.0,0.0,35.334,35.334,,93.483,0.38,0.38,0.38,98.4435,0.36,0.36,0.36,
03/31/2000,378.209,25.359,66.595,66.595,0.0,-41.236,352.85,39.631,,,,292.669,20.55,0.0,378.209,-293.331,2.032,291.299,84.878,0.0,0.0,84.878,-34.774,50.104,0.0,,,50.104,0.0,50.104,0.0,0.0,50.104,50.104,,93.9,0.533333,0.533333,0.533333,100.2,0.5,0.5,0.5,
06/30/2000,343.13,27.002,70.689,70.689,0.0,-43.687,316.128,33.491,,,,271.489,11.148,0.0,343.13,-272.159,0.0,272.159,70.971,-2.0,2.0,68.971,-28.587,40.384,0.0,,,40.384,0.0,40.384,0.0,0.0,40.384,40.384,,95.7345,0.42,0.42,0.44,101.7315,0.4,0.4,0.42,
09/30/2000,329.904,27.22,73.085,73.085,0.0,-45.865,302.684,27.742,,,,263.951,10.991,0.0,329.904,-267.108,1.974,265.134,62.796,0.0,0.0,62.796,-25.59,37.206,0.0,,,37.206,0.0,37.206,0.0,0.0,37.206,37.206,,95.586,0.386667,0.386667,0.386667,102.2805,0.366667,0.366667,0.366667,
12/31/2000,349.085,28.772,73.343,73.343,0.0,-44.571,320.313,30.038,,,,274.015,16.26,0.0,349.085,-279.334,1.71,277.624,69.751,0.0,0.0,69.751,-28.43,41.321,0.0,,,41.321,0.0,41.321,0.0,0.0,41.321,41.321,,96.015,0.433333,0.433333,0.433333,102.201,0.406667,0.406667,0.406667,
03/31/2001,338.745,23.818,65.084,65.084,0.0,-41.266,314.927,33.285,,,,268.976,12.666,0.0,338.745,-274.443,1.903,272.54,64.302,0.0,0.0,64.302,-26.983,37.319,0.0,,,37.319,0.0,37.319,0.0,0.0,37.319,37.319,,96.3045,0.386667,0.386667,0.386667,102.174,0.366667,0.366667,0.366667,
06/30/2001,346.322,20.065,54.743,54.743,0.0,-34.678,326.257,33.246,,,,273.2,19.811,0.0,346.322,-286.979,0.0,286.979,59.343,0.0,0.0,59.343,-23.982,35.361,0.0,,,35.361,0.0,35.361,0.0,0.0,35.361,35.361,,96.975,0.366667,0.366667,0.366667,102.0075,0.346667,0.346667,0.346667,
09/30/2001,335.068,10.959,48.843,48.843,0.0,-37.884,324.109,31.207,,,,288.435,4.467,0.0,335.068,-284.09,0.0,284.09,50.978,0.0,0.0,50.978,-20.588,30.39,0.0,,,30.39,0.0,30.39,0.0,0.0,30.39,30.39,,97.7565,0.313333,0.313333,0.313333,102.0825,0.3,0.3,0.3,
12/31/2001,374.766,4.457,33.496,33.496,0.0,-29.039,370.309,37.856,,,,313.307,19.146,0.0,374.766,-307.762,0.0,307.762,67.004,0.0,0.0,67.004,-25.916,41.088,0.0,,,41.088,0.0,41.088,0.0,0.0,41.088,41.088,,98.0985,0.42,0.42,0.42,102.297,0.4,0.4,0.4,
03/31/2002,395.185,5.321,30.991,30.991,0.0,-25.67,389.864,36.591,,,,339.707,13.566,0.0,395.185,-319.261,0.0,319.261,75.924,0.0,0.0,75.924,-29.827,46.097,0.0,,,46.097,0.0,46.097,0.0,0.0,46.097,46.097,,98.4405,0.466667,0.466667,0.466667,103.4805,0.446667,0.446667,0.446667,
06/30/2002,392.424,4.587,29.54,29.54,0.0,-24.953,387.837,36.235,,,,339.72,11.882,0.0,392.424,-312.066,0.0,312.066,80.358,0.0,0.0,80.358,-31.34,49.018,0.0,,,49.018,0.0,49.018,0.0,0.0,49.018,49.018,,98.907,0.493333,0.493333,0.493333,103.581,0.473333,0.473333,0.473333,
09/30/2002,371.366,6.117,30.266,30.266,0.0,-24.149,365.249,41.188,,,,310.346,13.715,0.0,371.366,-299.121,0.0,299.121,72.245,0.0,0.0,72.245,-26.874,45.371,0.0,,,45.371,0.0,45.371,0.0,0.0,45.371,45.371,,99.03,0.46,0.46,0.46,102.669,0.44,0.44,0.44,
12/31/2002,379.755,5.372,26.588,26.588,0.0,-21.216,374.383,39.811,,,,319.036,15.536,0.0,379.755,-302.934,0.0,302.934,76.821,0.0,0.0,76.821,-28.967,47.854,0.0,,,47.854,0.0,47.854,0.0,0.0,47.854,47.854,,98.973,0.486667,0.486667,0.486667,103.1055,0.466667,0.466667,0.466667,
03/31/2003,384.701,5.569,22.387,22.387,0.0,-16.818,379.132,40.96,,,,316.979,21.193,0.0,384.701,-305.804,0.0,305.804,78.897,0.0,0.0,78.897,-30.231,48.666,0.0,,,48.666,0.0,48.666,0.0,0.0,48.666,48.666,,99.0105,0.493333,0.493333,0.493333,103.2735,0.473333,0.473333,0.473333,
06/30/2003,423.339,5.769,22.58,22.58,0.0,-16.811,417.57,42.946,,,,357.598,17.026,0.0,423.339,-328.281,0.0,328.281,95.058,0.0,0.0,95.058,-36.692,58.366,0.0,,,58.366,0.0,58.366,0.0,0.0,58.366,58.366,,99.2595,0.586667,0.586667,0.586667,105.1875,0.553333,0.553333,0.553333,
09/30/2003,457.729,5.035,20.027,20.027,0.0,-14.992,452.694,41.407,,,,404.751,6.536,0.0,457.729,-343.595,0.0,343.595,114.134,-17.5,17.5,96.634,-37.26,59.374,-7.266,,,66.64,0.0,66.64,0.0,0.0,66.64,66.64,,100.1205,0.666667,0.6,0.686667,107.376,0.62,0.553333,0.64,
12/31/2003,506.422,6.401,21.145,21.145,0.0,-14.744,500.021,39.922,,,,446.024,14.075,0.0,506.422,-372.723,0.0,372.723,133.699,0.0,0.0,133.699,-52.866,80.833,0.0,,,80.833,0.0,80.833,0.0,0.0,80.833,80.833,,100.611,0.806667,0.806667,0.806667,114.771,0.713333,0.713333,0.713333,
03/31/2004,559.619,4.444,21.308,21.308,,-16.864,555.175,41.206,,,,502.273,11.696,0.0,559.619,-412.967,0.0,412.967,146.652,0.0,0.0,146.652,-54.727,91.925,0.0,,,91.925,0.0,91.925,0.0,0.0,91.925,91.925,,101.175,0.906667,0.906667,0.906667,115.6425,0.806667,0.806667,0.806667,
06/30/2004,538.937,5.817,21.807,21.807,0.0,-15.99,533.12,42.049,,,,481.598,9.473,0.0,538.937,-400.236,0.0,400.236,138.701,0.0,0.0,138.701,-52.287,86.414,0.0,,,86.414,0.0,86.414,0.0,0.0,86.414,86.414,,101.5725,0.853333,0.853333,0.853333,115.569,0.76,0.76,0.76,
09/30/2004,373.611,0.0,0.0,0.0,,0.0,373.611,,,,,365.755,7.856,,373.611,-260.243,,260.243,113.368,-6.702,6.702,106.666,-40.016,66.65,-25.012,,,91.662,,91.662,,,91.662,91.662,,101.932,0.9,0.65,0.65,114.742,0.81,0.59,0.59,
12/31/2004,410.871,0.0,0.0,0.0,0.0,0.0,410.871,,,,,405.332,5.539,0.0,410.871,-286.027,0.0,286.027,124.844,0.477,-0.477,125.321,-46.281,79.04,-33.67,,,112.71,0.0,112.71,0.0,0.0,112.71,112.71,,102.771,1.1,0.77,0.77,116.401,0.98,0.69,0.69,
03/31/2005,436.986,0.0,0.0,0.0,0.0,0.0,436.986,0.0,,,,429.006,7.98,0.0,436.986,-294.818,0.0,294.818,142.168,-14.422,14.422,127.746,-51.71,86.024,-31.621,,,107.657,0.0,117.645,0.0,0.0,117.645,117.645,,107.529,1.09,0.8,0.8,121.65,0.98,0.72,0.72,
06/30/2005,437.686,0.0,0.0,0.0,0.0,0.0,437.686,,,,,431.957,5.729,0.0,437.686,-305.589,,305.589,132.097,10.014,-10.014,142.111,-52.971,89.14,-23.635,,,112.775,,112.775,0.0,,112.775,112.775,,108.803,1.04,0.82,0.77,121.977,0.93,0.74,0.7,
09/30/2005,466.388,0.0,0.0,0.0,,0.0,466.388,,,,,461.966,4.422,,466.388,-327.819,,327.819,138.569,9.138,-9.138,147.707,-55.572,92.135,-28.901,,,121.036,,121.036,0.0,,121.036,121.036,,111.682,1.08,0.82,0.82,123.444,0.99,0.75,0.75,
12/31/2005,688.989,0.0,0.0,0.0,0.0,0.0,688.989,,,,,682.186,6.803,0.0,688.989,-534.756,,534.756,154.233,14.422,-14.422,168.655,-64.881,103.774,-659.518,,,763.292,-2.989,760.303,0.0,,760.303,760.303,,121.999,6.23,0.83,0.83,131.142,5.8,0.77,0.77,
03/31/2006,1052.149,0.0,0.0,0.0,0.0,0.0,1052.149,,,,,1046.531,5.618,0.0,1052.149,-805.467,,805.467,246.682,10.307,-10.307,256.989,-102.171,154.818,1.593,,,153.225,-3.171,150.054,0.0,,150.054,150.054,,139.377,1.076605,1.088035,1.09,145.406,1.031966,1.042921,1.04,
06/30/2006,1038.22,0.0,0.0,0.0,0.0,0.0,1038.22,0.0,,,,1034.419,3.801,0.0,1038.22,-774.535,0.0,774.535,263.685,-10.702,10.702,252.983,-96.895,156.088,,,,156.088,-0.053,156.035,0.0,,156.035,156.035,,140.247,1.11,1.11,1.14,144.171,1.08,1.08,1.11,
09/30/2006,1030.685,0.0,0.0,0.0,,0.0,1030.685,,,,,1025.274,5.411,,1030.685,-793.147,,793.147,237.538,1.204,-1.204,238.742,-95.019,143.723,,,,143.723,-0.047,143.676,0.0,,143.676,143.676,,141.229,1.02,1.02,1.03,144.231,1.0,1.0,1.01,
12/31/2006,1132.973,0.0,0.0,0.0,0.0,0.0,1132.973,,,,,1129.836,3.137,0.0,1132.973,-867.1,,867.1,265.873,11.961,-11.961,277.834,-103.652,174.182,-0.572,,,174.754,-0.121,174.633,0.0,,174.633,174.633,,141.422,1.23,1.23,1.24,144.317,1.21,1.21,1.22,
03/31/2007,1141.797,0.0,0.0,0.0,0.0,0.0,1141.797,,,,,1138.054,3.743,0.0,1141.797,-869.343,,869.343,272.454,1.841,-1.841,274.295,-102.046,172.249,,,,172.249,0.225,172.474,0.0,,172.474,172.474,,141.59,1.22,1.22,1.22,144.549,1.19,1.19,1.19,
06/30/2007,1205.968,0.0,0.0,0.0,0.0,0.0,1205.968,,,,,1196.109,9.859,0.0,1205.968,-913.805,,913.805,292.163,13.407,-13.407,305.57,-114.59,190.98,,,,190.98,0.035,191.015,0.0,,191.015,191.015,,142.107,1.34,1.34,1.34,144.778,1.32,1.32,1.32,
09/30/2007,1172.351,0.0,0.0,0.0,0.0,0.0,1172.351,,,,,1168.455,3.896,0.0,1172.351,-893.933,,893.933,278.418,5.779,-5.779,284.197,-106.574,177.623,,,,177.623,-0.159,177.464,0.0,,177.464,177.464,,142.427,1.25,1.25,1.25,144.627,1.23,1.23,1.23,
12/31/2007,1186.644,,0.0,,0.0,,1186.644,,,,,1182.595,4.049,0.0,1186.644,-844.653,,844.653,341.991,-94.999,94.999,246.992,-92.319,154.673,,,,154.673,-0.091,154.582,0.0,0.0,154.582,154.582,,142.297,1.09,1.09,1.09,144.018,1.07,1.07,1.07,
03/31/2008,1202.834,133.711,0.0,0.0,,133.711,1069.123,,,,,1062.158,6.965,,1202.834,-780.519,0.0,780.519,383.603,-776.491,776.491,-392.888,137.488,-255.4,,,,-255.4,-0.051,-255.451,0.0,0.0,-255.451,-255.451,,141.132,-1.81,-1.81,-1.14,141.132,-1.81,-1.81,-1.14,
06/30/2008,1054.031,0.0,0.0,0.0,,,1054.031,0.0,0.0,0.0,0.0,1049.877,4.154,,1054.031,-825.084,0.0,825.084,228.947,-286.762,286.762,-57.815,21.734,-36.081,0.0,0.0,0.0,-36.081,-0.046,-36.127,0.0,0.0,-36.127,-36.127,0.0,140.505,-0.26,-0.26,-0.26,140.505,-0.26,-0.26,-0.26,
09/30/2008,966.137,0.0,0.0,0.0,,,966.137,0.0,0.0,0.0,0.0,963.178,2.959,,966.137,-745.924,0.0,745.924,220.213,-388.093,388.093,-167.88,58.891,-108.989,0.0,0.0,0.0,-108.989,0.254,-108.735,0.0,0.0,-108.735,-108.735,0.0,140.9,-0.77,-0.77,-0.77,140.9,-0.77,-0.77,-0.77,
12/31/2008,719.988,0.0,0.0,0.0,,,719.988,0.0,0.0,0.0,0.0,717.423,2.565,,719.988,-1792.993,0.0,1792.993,-1073.005,-1198.022,1198.022,-2271.027,778.047,-1492.98,0.0,0.0,0.0,-1492.98,0.148,-1492.832,0.0,0.0,-1492.832,-1492.832,850.7,141.019,-10.59,-10.59,-4.553514,141.019,-10.59,-10.59,-4.55748,
