Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,57.641416,39.149851,,23.271585,23.271584,23.271584,,0.0,103.553661,,
06/30/1994,,,,,,,58.65276,40.924462,,19.983088,19.983088,19.983088,,0.0,167.559942,,
09/30/1994,,,,,,,60.552033,41.864764,,18.541996,18.541997,16.494982,,0.0,190.392323,,
12/31/1994,,,,,,,56.833801,38.063121,,14.698396,14.698397,13.069483,,0.0,244.011703,,
03/31/1995,,5.219293,2.639621,2.6846,6.179077,,62.068099,43.22151,56.089912,18.293756,18.293755,16.84885,,0.0,190.604021,-4.728889,
06/30/1995,,5.115089,2.473304,2.525924,6.152893,,62.894767,43.945859,63.34842,17.14425,17.14425,16.010242,,0.0,214.089887,-5.8358,
09/30/1995,,5.141756,2.416325,2.475638,6.36286,,60.055253,41.49879,39.01345,14.849775,14.849775,13.963393,,0.0,215.251454,-5.925948,
12/31/1995,,4.142645,2.30268,2.364612,6.106075,,57.811847,39.351272,45.20231,14.945765,14.945765,11.754276,,0.0,210.204075,-4.565363,
03/31/1996,,5.164372,2.656562,2.718154,6.389884,,63.358778,45.603618,52.752638,24.512299,24.512299,24.26727,,0.0,124.854361,-1.283572,
06/30/1996,,6.194927,3.069921,3.136455,6.790329,,63.210007,45.017552,48.039889,23.665496,23.665496,23.377441,,0.0,153.600311,-3.3205,
09/30/1996,,7.270176,3.394635,3.482944,6.961214,,65.177842,47.123424,61.024192,24.791018,24.791019,24.791019,,0.0,141.719019,-3.033046,
12/31/1996,,5.631921,3.031045,3.106955,6.445256,,56.765289,37.310035,32.457225,12.554144,12.554144,12.554144,,0.0,252.923969,-8.612557,
03/31/1997,,6.031636,2.450466,2.678684,5.366395,,63.565286,47.682341,50.705964,26.812242,22.545516,22.545516,,0.0,143.051769,-2.596726,
