Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1995,90.803998,94.514252,91.056747,,,,0.707372,0.38,0.38,0.38,0.366667,0.366667,0.366667,0.166667,1.566649,,10.139785,12.349148,,
03/31/1996,95.206501,120.138004,115.062,,,,0.731267,0.473333,0.473333,0.473333,0.453333,0.453333,0.453333,0.18,0.116007,0.061237,8.637519,12.667916,,
06/30/1996,96.043499,121.542,115.059002,,,,0.797365,0.5,0.5,0.5,0.473333,0.473333,0.473333,0.18,0.904162,0.845401,7.071535,12.795046,,
09/30/1996,96.708,119.0205,116.118004,,,,0.456553,0.273333,0.273333,0.273333,0.266667,0.266667,0.266667,0.18,-0.223428,-0.297422,6.526957,12.956653,,
12/31/1996,173.098503,152.355,144.904502,,,,1.722107,0.8,0.8,0.8,0.76,0.76,0.76,0.18,1.035199,0.840215,7.762141,13.240779,,
03/31/1997,119.342995,201.010506,192.396011,,3.385897,2.057901,0.720514,0.466667,0.466667,0.466667,0.446667,0.446667,0.446667,0.213333,1.250359,1.216538,6.476844,13.334893,,
06/30/1997,120.5415,206.488495,198.444008,,3.418617,2.077447,0.784705,0.513333,0.513333,0.513333,0.493333,0.493333,0.493333,0.25,0.389415,0.310995,7.811783,13.765583,,
09/30/1997,186.275997,205.712997,200.439011,,3.495632,2.167811,0.798248,0.52,0.52,0.52,0.506667,0.506667,0.506667,0.266667,-1.659936,-1.719885,7.075555,14.084483,,
12/31/1997,201.797997,206.5215,199.557759,,3.438183,2.051161,0.539879,0.193333,0.193333,0.193333,0.186667,0.186667,0.186667,0.266667,3.174389,2.976587,7.736286,13.973201,,
03/31/1998,204.719994,212.121002,203.89801,,3.428077,2.101433,0.798095,0.506667,0.506667,0.52,0.493333,0.493333,0.506667,0.333333,0.418675,0.337257,7.962564,14.083583,13.007093,
06/30/1998,209.35199,213.787491,207.115494,,3.396554,2.045236,0.662997,0.38,0.38,0.413333,0.373333,0.373333,0.406667,0.333333,0.588749,0.502073,6.50781,14.237209,12.99168,
09/30/1998,211.466995,213.609009,211.108498,,3.353418,2.022467,0.590398,0.066667,0.066667,0.353333,0.066667,0.066667,0.353333,0.333333,1.142621,1.061317,5.684911,14.224608,12.489978,
12/31/1998,212.887505,214.204491,211.967994,,3.60812,2.307009,0.577337,0.126667,0.126667,0.306667,0.126667,0.126667,0.306667,0.333333,-1.636242,-1.779354,6.640902,13.907462,12.089629,
03/31/1999,213.855011,217.012505,213.388504,,3.183438,1.970214,0.683743,0.453333,0.453333,0.446667,0.446667,0.446667,0.44,0.333333,-0.60657,-0.684857,6.243314,14.126449,10.732814,
06/30/1999,214.069496,217.197006,213.861008,,3.281468,2.095132,0.726261,0.493333,0.493333,0.48,0.486667,0.486667,0.473333,0.333333,2.109155,2.023244,6.126666,13.784953,10.397988,
09/30/1999,212.672997,216.855011,213.83551,,3.32926,2.113498,0.774319,0.513333,0.513333,0.513333,0.506667,0.506667,0.506667,0.333333,2.002399,1.897365,5.334707,13.778012,9.201037,
12/31/1999,207.7305,212.868004,210.066009,,3.41,2.130264,0.683428,0.46,0.46,0.446667,0.46,0.46,0.446667,0.333333,-0.668685,-0.715661,6.02743,13.263507,8.567846,
03/31/2000,203.230499,207.109497,204.819008,,3.557336,2.159819,0.748778,0.493333,0.493333,0.493333,0.486667,0.486667,0.486667,0.333333,2.366699,2.315845,5.022617,13.177343,8.477266,
06/30/2000,202.097992,204.402008,202.19101,,3.757378,2.197506,0.735611,0.506667,0.506667,0.493333,0.506667,0.506667,0.493333,0.333333,0.718974,0.653946,5.482944,13.254397,8.378737,
09/30/2000,202.135506,204.195007,202.016991,,3.941589,2.233585,0.809526,0.5,0.5,0.533333,0.5,0.5,0.533333,0.333333,0.918314,0.865868,5.036018,13.741297,8.937218,
12/31/2000,202.102501,204.244492,202.012505,,3.936831,2.204948,0.741048,0.513333,0.513333,0.506667,0.506667,0.506667,0.506667,0.333333,0.421919,0.381011,5.43401,14.35095,9.638544,
03/31/2001,205.576492,207.268501,204.900009,,3.969404,2.322792,0.785593,0.52,0.52,0.52,0.513333,0.513333,0.513333,0.333333,-1.79879,-1.839814,3.940027,14.927105,10.156424,
06/30/2001,205.606499,207.912003,205.48201,,3.887002,2.434077,0.828783,0.533333,0.533333,0.553333,0.526667,0.526667,0.546667,0.333333,-0.356031,-0.416489,4.94391,15.121721,10.416208,
09/30/2001,206.035492,208.33049,205.796997,,3.676672,2.425983,0.766639,0.54,0.54,0.506667,0.54,0.54,0.506667,0.333333,1.326054,1.304329,4.187409,15.503897,10.869035,
12/31/2001,206.113495,208.640991,205.9785,,3.417376,2.423146,0.844734,0.56,0.56,0.54,0.553333,0.553333,0.533333,0.333333,-1.464439,-1.506123,4.954862,15.562493,11.063482,
03/31/2002,205.216507,208.413002,205.449005,,3.177416,2.360527,0.893764,0.61,0.61,0.61,0.61,0.61,0.61,0.333333,4.594722,4.462178,3.773615,15.69558,11.206136,
06/30/2002,202.800003,206.563995,203.251999,,3.201887,2.422062,0.93633,0.63,0.63,0.64,0.63,0.63,0.64,0.333,1.393167,1.328105,4.655335,15.945661,11.458363,
09/30/2002,200.056,202.917999,200.501007,,3.330622,2.585229,0.962838,0.68,0.68,0.67,0.67,0.67,0.66,0.333,-3.00402,-3.059092,4.915769,16.115838,11.605701,
12/31/2002,198.434006,200.695999,199.598007,,3.600136,2.909243,0.995135,0.69,0.69,0.69,0.68,0.68,0.68,0.333,-1.439914,-1.505456,6.280955,16.207343,11.510865,
03/31/2003,198.737,200.354996,198.548996,,2.917698,2.301744,0.698568,0.67,0.67,0.48,0.67,0.67,0.48,0.333,2.524586,2.472911,4.992513,16.501452,11.838742,
06/30/2003,196.315002,199.550003,197.332001,,3.245581,2.632553,0.981346,0.68,0.68,0.68,0.67,0.67,0.67,0.333,-2.111127,-2.148916,5.837598,16.668395,11.974734,
09/30/2003,193.050003,197.406998,194.686996,,3.117198,2.599105,0.953145,0.68,0.68,0.68,0.67,0.67,0.67,0.333,6.109119,6.014212,5.574608,16.468397,11.722232,
12/31/2003,188.919006,192.309998,189.653,,2.949803,2.473855,0.758538,0.52,0.52,0.52,0.51,0.51,0.51,0.333,4.962837,4.920982,9.244046,16.176434,11.353701,
03/31/2004,190.020004,191.093002,189.294998,,2.68416,2.22009,0.600771,0.39,0.39,0.43,0.38,0.38,0.42,0.333,0.099818,0.079537,4.339301,16.347879,11.605536,
06/30/2004,190.268997,190.927994,190.048004,,2.600254,2.140906,0.131772,0.06,0.06,0.33,0.06,0.06,0.33,0.33,,,5.76981,15.440955,10.731102,
