Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/31/1989,228.048996,,-195.179993,,32.869003,,-13.914,,,18.955,-1.281,,1.281,,0.0,,0.0,17.674,-6.539,11.135,0.0,,,11.135,0.0,11.135,0.0,,11.135,11.135,,90.191248,0.124444,0.124444,,90.191248,0.124444,0.124444,0.124444,
11/30/1989,240.013,,-205.591995,,34.421005,,-14.026,,,20.395,-1.345,,1.345,,0.0,,0.0,19.05,-7.049,12.001,0.0,,,12.001001,0.0,12.001,0.0,,12.001,12.001,,90.229503,0.133333,0.133333,,90.229503,0.133333,0.133333,0.133333,
02/28/1990,221.996002,,-186.979004,,35.016998,,-13.832,,,21.184999,-1.173,,1.173,,0.0,,0.0,20.011999,-7.349,12.663,1.688,,,10.975,0.0,10.975,0.0,,10.975,10.975,,90.21825,0.12,0.137778,,90.21825,0.12,0.137778,0.137778,
05/31/1990,225.854996,,-181.210007,,44.644989,,-13.321,,,31.323999,-0.446,,0.446,,0.0,,0.0,30.877999,-11.48,19.398001,0.334,,,19.063999,0.0,19.063999,0.0,,19.063999,19.063999,,89.722123,0.213333,0.217778,0.217778,89.722123,0.213333,0.217778,0.217778,
08/31/1990,217.722,,-184.076004,,33.645996,,-14.113,,,19.533001,-0.777,,0.777,,0.0,,0.0,18.756001,-6.94,11.816,0.0,,,11.816001,0.0,11.816,0.0,,11.816,11.816,,89.536497,0.133333,0.133333,,89.536497,0.133333,0.133333,0.133333,
11/30/1990,229.423996,,-192.919006,,36.50499,,-14.662,,,21.843,-1.088,,1.088,,0.0,,0.0,20.755,-7.679,13.076,0.0,,,13.076,0.0,13.076,0.0,,13.076,13.076,,88.744503,0.146667,0.146667,,88.744503,0.146667,0.146667,0.146667,
02/28/1991,195.539993,,-170.488007,,25.051987,,-13.679,,,11.373,-1.584,,1.584,,0.0,,0.0,9.789,-3.622,6.167,0.0,,,6.167,0.0,6.167,0.0,,6.167,6.167,,88.582498,0.071111,0.071111,,88.582498,0.071111,0.071111,0.071111,
05/31/1991,232.197998,,-195.117996,,37.080002,,-15.053,,,22.027,-1.358,,1.358,,0.0,,0.0,20.669,-7.172,13.497,0.0,,,13.497,0.0,13.497,0.0,,13.497,13.497,,88.66463,0.151111,0.151111,0.151111,88.66463,0.151111,0.151111,0.151111,
08/31/1991,221.865005,,-186.335999,,35.529007,,-14.625,,,20.903999,-0.768,,0.768,,0.0,,0.0,20.135999,-7.45,12.686,0.0,,,12.686,0.0,12.686,0.0,,12.686,12.686,,88.749001,0.142222,0.142222,,88.749001,0.142222,0.142222,0.142222,
11/30/1991,241.544006,,-202.779007,,38.764999,,-15.546,,,23.219,-1.099,,1.099,,0.0,,0.0,22.12,-8.185,13.935,0.0,,,13.934999,0.0,13.935,0.0,,13.935,13.935,,88.823999,0.16,0.16,,88.823999,0.16,0.16,0.16,
