Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/27/2002,,-801.0,0.0,0.0,751.0,,,1505.0,49.900332,,,,,,,,,,,
12/27/2002,4342.933612,-974.0,0.0,0.0,751.0,,4119.933612,1724.0,43.561485,0.182284,,,,,,4690.19,4467.19,9.609847,,
03/28/2003,4471.2,-1076.0,0.0,0.0,749.0,,4144.2,1895.0,39.525066,0.180735,,,,,,4926.6,4599.6,9.593056,,
06/27/2003,7978.656511,-1194.0,0.0,0.0,749.0,,7533.656511,2065.0,36.271186,0.099421,1.161526,6.591126,10.762366,8.129154,18.341424,8835.48,8390.48,17.166032,,
10/03/2003,12484.561652,-1349.0,0.0,0.0,747.0,,11882.561652,2291.0,32.605849,0.062865,1.787658,9.51366,14.946618,10.832926,20.109496,13832.28,13230.28,26.383354,,
01/02/2004,8737.620605,-1278.0,0.0,0.0,747.0,,8206.620605,2485.0,30.060362,0.091024,1.229825,6.602269,10.283986,8.874088,20.124887,9655.0,9124.0,18.136499,,
04/02/2004,7378.750695,-1363.0,0.0,0.0,745.0,,6760.750695,2653.0,28.081417,0.110195,1.049643,6.079812,10.015927,,,8022.78,7404.78,14.760723,,
07/02/2004,6530.859278,-1183.0,0.0,0.0,743.0,,6090.859278,2598.0,28.598922,0.121986,0.978608,6.584713,12.109064,,,7033.95,6593.95,13.252637,,
10/01/2004,6449.869277,-1202.0,0.0,0.0,743.0,,5990.869277,2655.0,27.984934,0.124022,0.991537,7.841452,17.620204,,,6856.72,6397.72,12.89224,,
12/31/2004,8095.174416,-1476.0,0.0,0.0,742.0,,7361.174416,2782.0,26.671459,0.100799,1.20104,10.456214,27.778017,,,8635.0,7901.0,15.704107,,
04/01/2005,9204.512585,-1695.0,,,742.0,,8251.512585,3018.0,24.585818,0.089923,1.229734,9.30272,18.710913,7.895136,19.138882,9835.8,8882.8,17.391398,,
07/01/2005,8271.886005,-1836.0,0.0,0.0,740.0,,7175.886005,3281.0,22.554099,0.103123,0.950071,6.040308,9.9389,4.867117,9.160386,8848.5,7752.5,15.051177,,
09/30/2005,7615.968302,-1792.0,,,740.0,,6563.968302,3565.0,20.757363,0.112737,0.812071,4.612768,7.035336,,,8020.1,6968.1,13.660626,,
12/30/2005,9655.17,-1751.0,,,400.0,,8304.17,3514.0,11.383039,0.048169,0.972841,5.226035,7.760907,,,10134.93,8783.93,17.192899,,
03/31/2006,12988.466542,-2040.0,,,400.0,,11348.466542,3843.0,10.408535,0.035247,1.281444,6.898764,10.430576,,,13717.93,12077.93,23.00542,,
06/30/2006,13039.461746,-1733.0,0.0,0.0,970.0,0.0,12276.461746,6182.0,15.690715,0.079013,1.333528,8.239236,13.982303,,,12746.32,11983.32,21.315228,,
09/29/2006,13230.57,-2653.0,,,2468.0,,13045.57,7592.0,32.507903,0.189183,1.316272,10.105012,21.143549,11.728397,281.723399,13900.18,13715.18,22.767138,,
12/29/2006,14707.5,-1560.0,,,2068.0,,15215.5,6445.0,32.086889,0.135914,1.434477,12.270565,30.431,14.248775,-286.25398,15847.0,16355.0,27.415315,,
03/30/2007,12651.9,-1210.0,0.0,0.0,2063.0,,13504.9,6483.0,31.821687,0.152759,1.211636,10.207785,27.172837,16.343818,-51.213162,13444.1,14297.1,24.870902,,
06/29/2007,11646.142181,-1144.0,0.0,0.0,2063.0,,12565.142181,6800.0,30.338235,0.164184,1.105989,,19.571873,,,12278.28,13197.28,23.487876,,
09/28/2007,13557.4,-1498.0,0.0,0.0,2064.0,,14123.4,6944.0,29.723502,0.14614,1.191546,,13.645797,,,14324.8,14890.8,26.647925,,
12/28/2007,13622.95,-1750.0,0.0,0.0,2064.0,,13936.95,7146.0,28.883291,0.148096,1.135208,,10.598441,,,14372.6,14686.6,26.445825,,
03/28/2008,10028.2,-1283.0,0.0,0.0,2030.0,,10775.2,6693.0,30.330196,0.188396,0.858376,,7.441436,,,10759.0,11506.0,21.812146,,
06/27/2008,9450.282414,-1141.0,0.0,0.0,2030.0,,10339.282414,6616.0,30.683192,0.196339,0.813604,4.479758,7.062351,3.890388,5.984601,10480.24,11369.24,21.312508,,
10/03/2008,5333.84,-1153.0,0.0,0.0,2030.0,,6210.84,6675.0,30.411985,0.326848,0.498622,3.050511,5.429056,2.809009,5.395836,5399.42,6276.42,12.727131,,
01/02/2009,2479.04,-1309.0,0.0,0.0,2354.0,,3524.04,4194.0,56.127802,0.667983,0.311696,,,,,2473.96,3518.96,7.221393,,
04/03/2009,3304.43,-1481.0,0.0,0.0,2350.0,,4173.43,3934.0,59.735638,0.563086,0.403152,,,,,3290.97,4159.97,8.499857,,
07/03/2009,5068.130217,-1541.0,0.0,0.0,2697.0,,6224.130217,4251.0,63.443896,0.433314,0.634727,,,,,5047.48,6203.48,12.624786,,
10/02/2009,7156.8,-1626.0,0.0,0.0,2232.0,,7762.8,4011.0,55.646971,0.287525,0.822679,,,,,7372.8,7978.8,15.619316,,
01/01/2010,9076.81,-2092.0,,0.0,1991.0,,8975.81,4326.0,46.024041,0.221818,0.880586,6.542136,17.064278,5.529473,6.945788,9458.8,9357.8,17.987595,,
04/02/2010,8855.79,-2276.0,0.0,0.0,1975.0,,8554.79,4632.0,42.638169,0.230865,0.771258,3.967899,6.346283,4.355187,5.656896,9417.2,9116.2,17.494458,,
07/02/2010,6193.071244,-2515.0,,0.0,2502.0,,6180.071244,5226.0,47.876005,0.40485,0.542349,2.453383,3.553808,,,6585.0,6572.0,13.142355,,
10/01/2010,5517.68,-2066.0,0.0,0.0,2174.0,,5625.68,5097.0,42.652541,0.386442,0.492229,2.237741,3.216512,,,5693.03,5801.03,11.918814,,
12/31/2010,6808.59,-2814.0,0.0,0.0,2925.0,,6919.59,5701.0,51.306788,0.422713,0.622209,3.233453,5.02512,,,7304.58,7415.58,15.275033,,
04/01/2011,6364.44,-2480.0,0.0,0.0,2912.0,,6796.44,5399.0,53.935914,0.42846,0.631229,3.863809,6.823735,4.644718,13.293457,6767.82,7199.82,15.954085,,
07/01/2011,6946.645629,-3151.0,0.0,0.0,3512.0,,7307.645629,5975.0,58.778243,0.480593,0.666148,4.684388,9.066558,5.02981,11.982359,7263.84,7624.84,17.210189,,
09/30/2011,4315.5,-2900.0,0.0,0.0,3484.0,,4899.5,5909.0,58.960907,0.711093,0.442034,3.144737,6.041307,3.537961,7.185731,4449.075,5033.075,11.665476,,
12/30/2011,7626.0,-2232.0,0.0,0.0,2925.0,,8319.0,6390.0,45.774648,0.351605,0.719637,4.248723,6.875207,5.109696,8.522857,7199.6,7892.6,17.890323,,
03/30/2012,11671.515,-2046.0,,,2862.0,,12487.515,6536.0,43.78825,0.229189,0.937853,4.128104,5.572296,5.248484,7.275999,12480.165,13296.165,28.839527,,
06/29/2012,9793.893741,-2118.0,0.0,0.0,2863.0,,10538.893741,6360.0,45.015723,0.27166,0.705509,2.687122,3.390892,3.009971,3.688374,10559.71,11304.71,26.611157,,
09/28/2012,11950.56,-2370.0,0.0,52.0,2870.0,,12502.56,6405.0,44.808743,0.229553,0.788357,2.880774,3.576247,2.80375,3.316129,12662.64,13214.64,32.390052,,
12/28/2012,10722.1,-1872.0,0.0,14.0,2818.0,,11682.1,5743.0,49.068431,0.241224,0.715289,2.706069,3.390046,2.550455,3.012094,11351.05,12311.05,32.631564,,
03/29/2013,13086.69,-1909.0,0.0,13.0,2478.0,,13668.69,5790.0,42.797927,0.18129,0.887116,3.829837,5.060603,3.165034,3.881325,13488.795,14070.795,38.180698,,
06/28/2013,16113.562324,-2188.0,0.0,11.0,2777.0,,16713.562324,6283.0,44.198631,0.166152,1.164627,5.636952,7.989275,,,16631.93,17231.93,46.499277,,
09/27/2013,15620.09,-2413.0,0.0,11.0,2773.0,,15991.09,6462.0,42.912411,0.173409,1.133477,5.640596,8.217415,,,16011.68,16382.68,44.543426,,
12/27/2013,18256.48,-2339.0,0.0,0.0,3572.0,,19489.48,6067.0,58.875886,0.183278,1.395295,7.125952,10.62097,,,19258.36,20491.36,59.419146,,
03/28/2014,17903.92,-2306.0,0.0,0.0,3514.0,,19111.92,6152.0,57.119636,0.183864,1.380121,7.068018,10.535788,,,18562.96,19770.96,58.625521,,
06/27/2014,18586.618208,-2654.0,0.0,0.0,3920.0,,19852.618208,6752.0,58.056872,0.197455,1.446562,7.477446,11.178276,,,19182.04,20448.04,60.797022,,
10/03/2014,18338.16,-2201.0,0.0,0.0,3809.0,,19946.16,6755.0,56.387861,0.190964,1.422693,7.604331,11.371813,,,18898.96,20506.96,60.997431,,
01/02/2015,21720.58,-3302.0,0.0,0.0,3932.0,,22350.58,7647.0,51.418857,0.175924,1.575316,6.960629,9.458561,6.8651,8.551378,22182.72,22812.72,67.934894,,
