Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/1989,12.404,3.295,1.2578,-0.5086,,,-0.5086,8.3598,,,,8.3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,-2.0877,3.43,1.2488,-3.6416,,,-3.6416,-3.1249,,,,-3.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,-15.4468,3.64,1.3532,-1.1602,,,-1.1602,-19.2798,,,,-19.2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,7.3575,4.025,1.6376,-1.9024,,,-1.9024,3.5973,,,,3.5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3575,,,
12/31/1990,14.7923,4.747,1.795,-1.0004,,,-1.0004,9.2507,,,,9.2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,13.1515,5.012,1.5664,-2.9226,,,-2.9226,9.4957,,,,9.4957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,-0.6376,5.209,1.6415,-1.9102,,,-1.9102,-5.5779,,,,-5.5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,4.8236,5.417,1.8843,-1.3359,,,-1.3359,-1.1418,,,,-1.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8236,,,
12/31/1991,-5.5613,5.74,1.9703,-1.0383,,,-1.0383,-12.2333,,,,-12.2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-6.2683,8.09,1.7029,-6.4974,,,-6.4974,-9.5638,,,,-9.5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,9.9374,6.265,2.0017,-2.0567,,,-2.0567,3.7274,,,,3.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,-0.2029,6.51,2.0537,-2.9856,,,-2.9856,-5.781,,,,-5.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2029,,,
12/31/1992,5.509,6.917,1.905,-2.086,,,-2.086,-1.227,,,,-1.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,1.567,7.222,1.747,-1.972,,,-1.972,-5.43,,,,-5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,7.769,7.261,2.668,-1.053,,,-1.053,-1.107,,,,-1.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,6.825,7.27,2.492,-1.642,,,-1.642,-1.295,,,,-1.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.825,,,
12/31/1993,-21.556999,7.28,2.097,-1.695,,,-1.695,-29.239,,,,-29.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,20.408001,7.3,2.81,-2.457,,,-2.457,12.755,,,,12.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,-2.745,7.275,3.868,1.411,,,1.411,-15.299,,,,-15.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,45.160999,-3.088,3.199,21.857,,,21.857,23.193001,,,,23.193001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.160999,,,
12/31/1994,-8.772,7.3,3.816,0.117,,,0.117,-20.004999,,,,-20.004999,,,-2.255,,,,-2.255,,,,,,,,,,2.255,,,,,,,,,,,,,,,
03/31/1995,2.283,7.552,3.69,-0.756,,,-0.756,-8.203,,,,-8.203,,,-2.985,,,,-2.985,,,,,,,,,,2.985,,,,,,,,,,,,,,,
06/30/1995,23.471001,8.402,3.667,0.046,,,0.046,11.356,,,,11.356,,,-22.836,,,,-22.836,,,,,,,,,,22.836,,,,,,,,,,,,,,,
09/30/1995,15.017,8.988,3.84,-0.137,,,-0.137,2.326,,,,2.326,,-6.8956,-6.8956,,,,-6.8956,,,,,,,,,,0.0,,,,,,,,,,,,8.1214,,,
12/31/1995,28.275999,9.55,4.086,-0.992,,,-0.992,15.632,,,,15.632,,,-5.054,,,,-5.054,,,,,,,,,,5.054,,,,,,,,,,,,,,,
03/31/1996,11.526,9.88,4.183,-0.899,,,-0.899,-1.638,,,,-1.638,,,-4.963,,,,-4.963,,,,,,,,,,4.963,,,,,,,,,,,,,,,
06/30/1996,20.378,10.38,4.733,-2.447,,,-2.447,7.712,,,,7.712,,,-3.22,,,,-3.22,,,,,,,,,,3.22,,,,,,,,,,,,,,,
09/30/1996,-5.901,10.55,5.116,-0.272,,,-0.272,-21.295,,,,-21.295,,,-3.457,,,,-3.457,,,,,,,,,,3.457,,,,,,,,,,,,,,,
12/31/1996,22.038,10.87,4.795,-0.329,,,-0.329,6.702,,,,6.702,,,-3.445,,,,-3.445,,,,,,,,,,3.445,,,,,,,,,,,,,,,
03/31/1997,27.950001,11.42,4.58,-2.257,,,-2.257,14.207,,,,14.207,,,-6.252,,,,-6.252,,,,,,,,,,6.252,,,,,,,,,,,,,,,
06/30/1997,19.400999,11.97,5.023,-0.168,,,-0.168,2.576,,,,2.576,,,-10.49,,,,-10.49,,,,,,,,,,10.49,,,,,,,,,,,,,,,
09/30/1997,-25.445999,12.635,5.228,-1.262,,,-1.262,-42.047001,,,,-42.047001,,-7.838,-7.838,,,,-7.838,,,,,,,,,,0.0,,,,,,,,,,,,-33.283999,,,
12/31/1997,15.828,12.81,5.269,-0.185,,,-0.185,-2.066,,,,-2.066,,-12.448,-7.665,0.0,,,-7.665,,,0.0,0.0,0.0,,,,,-4.783,-3.241,0.0,-0.933,,,,-4.175,0.125,-4.3,1.867,,0.139,1.049,0.564,
03/31/1998,22.110001,13.32,6.127,-0.827,,,-0.827,3.49,,,,3.49,,-9.671,-7.94,0.0,,,-7.94,,,0.0,0.0,0.0,,,,,-1.730999,-0.663,0.0,-0.51,,,,4.629,5.456,-0.827,-4.782,,11.776,14.482,0.394,
06/30/1998,19.379,13.88,6.732,1.582,,,1.582,-2.815,,,,-2.815,,-15.455,-17.775,0.0,,,-17.775,,,0.0,0.0,0.0,,,,,2.32,-4.595,0.0,0.86,,,,-5.238,1.709,-6.947,-0.217,,-0.671,,,
09/30/1998,33.140999,14.375,5.056,-14.053,,,-14.053,27.763,,,,27.763,,27.954,13.811001,26.766001,,,-12.955,,,-3.319,0.0,-3.319,,,,,17.462,-27.003,0.0,-29.938,,,,-1.766,4.206,-5.972,4.701,,34.091999,,,
12/31/1998,15.086,15.155,6.029,0.103,,,0.103,-6.201,,,,-6.201,,0.715,-11.348,0.0,,,-11.348,,,,,,,,,,12.063,-2.974,0.0,-2.339,,,,0.527,0.527,0.0,-1.162,,12.827,5.058,0.24,
03/31/1999,16.106001,16.17,8.286,-0.895,,,-0.895,-7.455,,,,-7.455,,-212.809998,-10.25391,0.0,,,-10.25391,,,,,,,,,,-202.556087,156.071999,0.0,152.177999,,,,6.304,6.304,0.0,-2.41,,-40.632,18.542999,2.494,
06/30/1999,26.784,16.76,9.114,-4.611,,,-4.611,5.521,,,,5.521,,-8.268,-10.04,0.0,,,-10.04,,,,,,,,,,1.772,-40.020001,0.0,-40.278001,,,,0.897,0.897,0.0,-0.639,,-21.504,11.729,2.607,
09/30/1999,23.816,17.360001,8.157,-5.308,,,-5.308,3.607,,,,3.607,,-0.276,-2.402,4.926,,,-7.328,,,,,,,,,,2.126,-22.076999,0.0,-27.226999,,,,6.939,6.939,0.0,-1.789,,1.463,10.1298,3.6185,
12/31/1999,22.15,-5.769,9.372,-0.943,,,-0.943,19.49,,,,19.49,,-10.064,-8.319,0.0,,,-8.319,,,,,,,,,,-1.745,-10.353,0.0,-8.597,,,,0.154,0.154,0.0,-1.91,,1.733,2.182,1.673,
03/31/2000,-39.071999,18.1,9.874,-2.958,,,-2.958,-64.087997,,,,-64.087997,,-35.066002,-12.855,0.0,,,-12.855,,,,,,,,,,-22.211002,66.771997,0.0,69.261998,,,,-0.070001,8.082,-8.152,-2.42,,-7.366,13.059,3.275,
06/30/2000,49.040001,19.1,9.576,1.791,,,1.791,18.573,,,,18.573,,-50.543999,-10.76,0.0,,,-10.76,,,,,,,,,,-39.783998,15.575,0.0,14.832,,,,1.282,1.282,0.0,-0.539,,14.071,2.474,3.897,
09/30/2000,49.183,19.55,11.276,13.761,,,13.761,4.596,,,,4.596,,-11.031,-9.078,3.357,,,-12.435,,,,,,,,,,-1.953,-34.224,0.0,-40.219,,,,0.926,6.488,-5.562,5.069,,3.928,1.812,2.975,
12/31/2000,36.895,20.1,9.359,-0.601,,,-0.601,8.037,,,,8.037,,4.646,3.749001,12.482,,,-8.733,,,,,,,,,,0.896999,-27.239,0.0,-28.912,,,,-1.541,0.669,-2.21,3.214,,14.302,3.327,3.537,
03/31/2001,-7.455,21.559999,10.755,0.821,,,0.821,-40.591,,,,-40.591,,-17.308001,-10.303,0.863,,,-11.166,,,,,,,,,,-7.005,42.170001,0.0,30.531001,,,,6.085,7.767,-1.682,5.554,,17.407,9.655,2.195,
06/30/2001,32.325001,22.52,10.034,-0.069,,,-0.069,-0.16,,,,-0.16,,-42.040001,-12.973,0.038,,,-13.011,,,,,,,,,,-29.067001,12.088998,0.0,24.770998,,,,-0.825,2.005,-2.83,-11.857,,2.374,18.410999,2.913,
09/30/2001,-46.657,23.58,8.792,1.12,,,1.12,-80.149,,,,-80.149,,-8.926,-7.418,4.123,,,-11.541,,,,,,,,,,-1.508,4.915,0.0,-9.268,,,,4.956,7.757,-2.801,9.227,,-50.668,0.0,2.455,
12/31/2001,55.507,25.870001,8.571,-1.406,,,-1.406,22.472,,,,22.472,,-58.759998,-11.57,0.274,,,-11.844,,,,,,,,,,-47.189998,-1.004997,0.0,3.037003,,,,-1.278,0.725,-2.003,-2.764,,-4.258,7.5,2.1,
03/31/2002,48.334999,26.879999,8.216,7.156,,,7.156,6.083,,,,6.083,,-9.097,-7.332,0.457,,,-7.789,,,,,,,,,,-1.765,-30.112001,0.0,-41.654001,,,,9.429,9.429,0.0,2.113,,9.126,12.2,1.5,
06/30/2002,32.372002,27.92,9.165,-1.306,,,-1.306,-3.407,,,,-3.407,,-3.474,-4.528,1.821,,,-6.349,,,,,,,,,,1.054,-32.739997,0.0,-29.170997,,,,1.391,1.391,0.0,-4.96,,-3.842,5.3,1.4,
09/30/2002,24.549,29.02,9.135,-11.325,,,-11.325,-2.281,,,,-2.281,,-21.2,-8.376,2.824,,,-11.2,,,,,,,,,,-12.824,-5.169,0.0,-25.823,,,,10.127,10.127,0.0,10.527,,-1.82,16.1,1.2,
12/31/2002,22.017,30.139999,8.643,-1.142,,0.02,-1.162,-15.624,30.815001,,,-46.439,,-3.336,-7.795,0.383,,,-8.178,,,,,,,,,,4.459,-9.891994,0.0,-20.185994,,,,0.367,0.367,0.0,9.927,,8.789,6.3,1.0,
