Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/30/1990,119.947004,-42.322001,0.0,0.0,4.8,,82.425003,127.506997,3.764499,0.058235,,,,,,119.947004,82.425003,0.272008,,
06/29/1990,161.108996,-36.095,0.0,0.0,4.78,,129.793996,129.807998,3.682362,0.036828,,,,,,161.007003,129.692003,0.42799,,
09/28/1990,120.080003,-38.255,0.0,0.0,4.72,,86.545003,130.849999,3.607184,0.054538,,,,,,120.004,86.469,0.285288,,
12/28/1990,188.81475,-38.467998,0.0,0.0,4.796,,155.142752,135.206999,3.547154,0.030913,0.735113,9.258385,18.933702,,,187.627375,153.955377,0.504983,,
03/29/1991,195.39,-34.950001,0.0,0.0,4.694,,165.133999,136.706003,3.433646,0.028425,0.796168,13.166481,46.113936,,,193.980002,163.724001,0.528219,,
06/28/1991,195.750003,-40.638,0.0,0.0,4.586,,159.698003,135.073001,3.395201,0.028717,0.788122,18.282542,,,,194.790001,158.738001,0.509891,,
09/27/1991,179.918751,-38.311999,0.0,0.0,4.652,,146.258751,138.673,3.354655,0.031807,0.712967,13.320469,89.3456,,,178.915001,145.255002,0.465733,,
12/27/1991,266.583377,-44.253,0.0,0.0,4.687,,227.017377,149.729997,3.130301,0.020646,1.067057,15.009413,43.085476,,,263.323867,223.757867,0.705216,,
03/27/1992,252.876494,-52.223001,0.0,0.0,4.657,,205.310492,156.122004,2.982924,0.022683,0.918299,10.43987,21.433395,,,260.516996,212.950994,0.62584,,
06/26/1992,230.195251,-53.531998,0.0,0.0,4.003,,180.666253,158.847002,2.520035,0.022157,0.777029,7.747931,13.959686,,,237.297247,187.768249,0.547752,,
09/25/1992,244.257744,-52.015001,0.0,0.0,4.179,,196.421743,160.344996,2.606255,0.021276,0.82263,8.647607,16.596683,,,244.097997,196.261996,0.594742,,
01/01/1993,342.51525,-49.350998,0.0,0.0,4.121,,297.285252,171.264998,2.406213,0.013862,1.149773,10.822573,18.46607,,,341.55,296.320002,0.895071,,
04/02/1993,291.435884,-48.927,0.0,0.0,3.974,,246.482884,177.306001,2.241323,0.016123,0.92389,8.767577,14.953764,,,300.036378,255.083378,0.735629,,
07/02/1993,544.437507,-47.608999,0.0,0.0,3.157,,499.985508,181.742003,1.737078,0.006314,1.769447,15.844388,25.518578,,,564.781243,520.329243,1.482757,,
10/01/1993,896.885764,-43.354,0.0,0.0,3.282,,856.813764,193.121001,1.699453,0.00383,2.847844,22.819766,34.238312,,,935.916248,895.844247,2.497766,,
12/31/1993,1015.449703,-45.571001,0.0,0.0,62.85,,1032.728702,269.855993,23.2902,0.060858,3.222615,22.182028,32.226445,,,1061.5185,1078.797499,3.003376,,
04/01/1994,1176.687032,-55.040001,0.0,0.0,52.85,,1174.497031,276.283994,19.128868,0.044998,3.305537,19.397463,26.589776,,,1232.039264,1229.849263,3.415506,,
07/01/1994,1291.506963,-60.986,0.0,0.0,42.85,,1273.370963,286.050001,14.979899,0.033651,3.130152,15.634351,20.107233,,,1344.372725,1326.236725,3.666529,,
09/30/1994,1850.619946,-59.556002,0.0,0.0,17.85,,1808.913944,283.847997,6.288577,0.009868,3.995225,18.083172,22.395032,,,1928.56493,1886.858928,5.192776,,
12/30/1994,2433.153056,-74.668999,0.0,0.0,2.85,,2361.334057,295.639993,0.96401,0.001207,4.778548,19.812509,23.688671,21.003264,,2541.30798,2469.488981,6.763054,,
03/31/1995,2554.611941,-95.303001,0.0,0.0,2.85,,2462.15894,330.567995,0.862152,0.001158,4.586504,18.095727,21.27705,21.580815,,2659.461897,2567.008895,7.017737,,
06/30/1995,4200.494237,-117.276997,0.0,0.0,2.85,,4086.06724,367.743997,0.774996,0.000697,7.121847,27.142014,31.544605,36.201345,,4419.559331,4305.132334,11.703503,,
09/29/1995,3730.084353,-139.852997,0.0,0.0,2.85,,3593.081357,396.475999,0.718833,0.000793,5.963858,21.872756,25.328362,31.867806,,3872.382855,3735.379858,10.144446,,
12/29/1995,3285.525871,-162.236,0.0,0.0,2.85,,3126.139871,436.082994,0.653545,0.000912,4.92128,17.335181,19.955826,31.983248,49.976626,3395.749016,3236.363016,8.801268,,
03/29/1996,4301.504911,-175.532997,0.0,0.0,2.85,,4128.821914,461.338014,0.617768,0.00069,6.206207,21.498682,24.656307,40.612587,63.786669,4451.467338,4278.78434,11.608249,,
06/28/1996,5956.1552,-142.202,0.0,0.0,37.845998,,5851.799199,481.225996,7.864496,0.006467,8.422194,28.635038,33.014754,47.952306,74.576812,6161.996136,6057.640134,16.425826,,
09/27/1996,6364.156113,-142.287998,0.0,0.0,12.846,,6234.714115,517.913002,2.480339,0.00206,8.020029,26.173952,29.963926,48.887434,90.024124,6563.098251,6433.656253,17.388979,,
12/27/1996,7096.2935,-226.867004,0.0,0.0,2.85,,6872.276496,594.126001,0.479696,0.000415,7.908486,24.877108,28.211199,42.660456,71.391797,7328.948461,7104.931457,19.126529,,
03/28/1997,6924.078262,-329.452003,0.0,0.0,4.115,,6598.741259,683.569971,0.601987,0.000624,6.991362,21.306537,24.167672,35.908149,58.42322,7124.510578,6799.173574,18.28595,,
06/27/1997,9954.780121,-427.294998,0.0,0.0,4.083,,9531.568123,787.394012,0.518546,0.000428,9.103086,27.110666,30.555577,50.164737,85.040762,10249.580154,9826.368156,26.33088,,
09/26/1997,9629.517511,-503.553986,0.0,0.0,3.949,,9129.912526,881.583018,0.447944,0.000433,8.136176,24.087254,27.048546,43.89986,74.264164,9897.854127,9398.249141,25.154738,,
01/02/1998,9944.07819,-487.033989,0.0,0.0,2.85,,9459.894201,935.958978,0.304501,0.000301,7.860019,23.052896,26.027046,50.896975,93.526582,10213.284348,9729.100358,26.042092,,
04/03/1998,11957.334423,-600.486008,0.0,0.0,2.85,,11359.698415,1035.900003,0.275123,0.000251,8.716826,25.982188,29.279308,,,12923.596859,12325.960851,31.172508,,
07/03/1998,13050.823997,-577.800018,0.0,0.0,2.85,,12475.873979,1074.970026,0.265124,0.000228,8.796903,26.163374,29.303767,,,14434.277428,13859.327409,34.175045,,
10/02/1998,7672.993736,-609.805008,0.0,0.0,2.85,,7066.038728,1236.378961,0.230512,0.000403,4.596721,13.578196,15.239436,,,7997.011749,7390.056741,18.18772,,
01/01/1999,13623.642657,-658.686019,0.0,0.0,3.349,,12968.305638,1400.961991,0.23905,0.000258,7.60957,22.2138,24.728618,,,13917.639274,13262.302255,32.632222,,
04/02/1999,38591.272034,-811.235,0.0,0.0,2.85,,37782.887034,1478.28,0.192792,7.5e-05,20.677561,59.71549,66.354332,,,40855.831813,40047.446812,48.248938,,
07/02/1999,27483.791639,-872.212,0.0,0.0,2.85,,26614.429639,1620.324,0.175891,0.000107,13.573195,38.784163,43.199913,,,29215.572062,28346.210062,67.846297,,
10/02/1999,22477.171555,-924.005981,0.0,0.0,3.319,,21556.484573,1824.428955,0.18192,0.000154,10.130979,28.657268,31.838837,,,23352.117989,22431.431007,53.586305,,
12/31/1999,26190.360905,-968.001984,0.0,0.0,9.35,0.0,25231.708921,2056.854975,0.454578,0.000371,10.869234,30.647301,34.166113,55.102643,70.378826,26575.229296,25616.577312,61.83803,,
03/31/2000,25791.722903,-1126.718018,0.0,0.0,2.85,,24667.854885,2152.923944,0.132378,0.000116,9.935206,29.307042,33.031185,54.074535,72.168647,26384.721332,25260.853314,60.239846,,
06/30/2000,28067.177811,-1142.194,0.0,0.0,2.85,,26927.83381,2311.154047,0.123315,0.000106,9.874364,30.09258,34.013962,57.763497,81.282277,28659.571123,27520.227123,65.659385,,
