Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,707.099976,355.656006,,518.411011,-166.966995,,,,,,,,,,,,,,,,,
06/30/1990,1250.260986,367.919006,,725.406982,156.934998,,,,,,,,,,,,,,,,,
09/30/1990,1262.046997,336.770996,,1791.135986,-865.859985,,,,,,,,,,,,,,,,,
12/31/1990,1169.508057,381.947998,,880.01001,-92.449997,,,,,,,,,,,,,,,,,
03/31/1991,843.215027,375.403992,59.703999,285.894989,122.211998,,,,,,,,,,,,,,,,,
06/30/1991,669.08197,401.015015,95.066002,610.508972,-437.507996,,,,,,,,,,,,,,,,,
09/30/1991,1660.234009,376.79599,84.480003,1203.042969,-4.085,,,,,,,,,,,,,,,,,
12/31/1991,1318.671021,399.794006,85.893997,813.140015,19.843,,,,,,,,,,,,,,,,,
03/31/1992,1055.868042,439.644012,89.087997,327.803986,199.332001,,,,,,,,,,,,,,,,,
06/30/1992,837.72998,419.583008,95.085999,795.869019,-472.808014,,,,,,,,,,,,,,,,,
09/30/1992,1705.333984,338.873993,104.181999,2310.451904,-1048.17395,,,,,,,,,,,,,,,,,
12/31/1992,-615.270996,458.855011,103.509003,-289.118988,-888.515991,,,,,,,,,,,,,,,,-615.270996,
03/31/1993,2010.654053,495.92099,107.990997,1856.427979,-449.686005,,,,,,,,,,,,,,,,,
06/30/1993,1326.484985,481.634003,118.156998,1045.608032,-318.914001,,,,,,,,,,,,,,,,,
09/30/1993,1252.525024,451.061005,115.587997,1033.384033,-347.507996,,,,,,,,,,,,,,,,,
12/31/1993,1877.786987,510.157013,130.511002,380.069,857.049988,,,,,,,,,,,,,,,,1877.786987,
03/31/1994,2587.560059,505.618011,128.395996,912.125977,1041.420044,,,,,,,,,,,,,,,,,
06/30/1994,416.165985,549.69397,134.667007,1599.217041,-1867.411987,,,,,,,,,,,,,,,,,
09/30/1994,995.745972,542.526978,155.268005,782.127991,-484.177002,,,,,,,,,,,,,,,,,
12/31/1994,1389.322998,577.676025,163.598999,1320.70105,-672.653015,,,,,,,,,,,,,,,,1389.322998,
03/31/1995,3001.035889,572.156006,169.832993,2125.753906,133.292999,,,-1129.905029,,,,,,,,,,,,,,
06/30/1995,2697.605957,633.784973,181.011002,1865.484985,17.325001,,,-1466.150024,,,,,,,,,,,,,,
09/30/1995,329.552002,630.685974,190.139999,-723.129028,231.854996,,,-439.269989,,,,,,,,,,,,,,
12/31/1995,1180.187012,673.755981,193.576004,1449.954956,-1137.099976,-584.593994,,-584.593994,,,,,,,,,,,,,595.593018,
03/31/1996,2112.516113,671.218018,188.251007,396.746002,856.301025,,,-930.197021,,,,,,,,,,,,,,
06/30/1996,857.51001,724.367981,205.393997,76.528999,-148.781006,,,-1293.886963,,,,,,,,,,,,,,
09/30/1996,2525.032959,731.437012,210.237,2184.354004,-600.994995,,,-581.700012,,,,,,,,,,,,,,
12/31/1996,4079.8479,770.234009,201.699005,261.240997,2846.674072,-1029.781006,,-1029.781006,,,,,,,,,,,,,3050.066894,
03/31/1997,591.94397,780.934998,204.018005,728.487,-1121.495972,,,-1254.113037,,,,,,,,,,,,,,
06/30/1997,2277.224121,826.494995,217.460999,2348.039062,-1114.770996,,,-1319.796021,,,,,,,,,,,,,,
09/30/1997,-128.513,840.317993,228.707001,-1091.015991,-106.522003,,,-576.125,,,,,,,,,,,,,,
12/31/1997,294.333008,884.586975,222.718994,-408.579987,-404.393005,,,-802.296021,,,,,,,,,,,,,,
03/31/1998,978.0,1010.0,213.0,-166.0,-79.0,-1137.0,278.0,-1101.0,-13980.0,13614.0,52.0,217.0,-75.0,562.0,2341.0,-2664.0,12.0,-23.0,62.0,2.0,58.0,
06/30/1998,277.0,1076.0,225.0,-236.0,-788.0,-3100.0,103.0,-1158.0,-10344.0,10896.0,-2597.0,2841.0,-75.0,648.0,3151.0,-1963.0,11.0,-4.0,1509.0,-436.0,18.0,
09/30/1998,514.0,1076.0,240.0,237.0,-1039.0,-3869.0,142.0,-290.0,-19616.0,13726.0,2169.0,3402.0,-84.0,-295.0,4442.0,-2162.0,5.0,-11.0,1124.0,383.0,47.0,
12/31/1998,5670.0,1120.0,274.0,-1044.0,5320.0,-7710.0,164.0,-1235.0,-19241.0,12227.0,375.0,2524.0,-90.0,346.0,4515.0,-4132.0,12.0,-43.0,1779.0,137.0,484.0,
03/31/1999,949.0,1199.0,249.0,0.0,-133.0,-7184.0,53.0,0.0,-28471.0,21137.0,97.0,7308.0,-69.0,-15.0,3543.0,-2973.0,560.0,-26.0,6273.0,15.0,1073.0,
06/30/1999,1179.0,1277.0,267.0,-682.0,-49.0,-5910.0,189.0,-2310.0,-12361.0,11186.0,-2614.0,3525.0,-71.0,200.0,6476.0,-4517.0,0.0,-517.0,1268.0,686.0,-1206.0,
09/30/1999,5824.0,1267.0,412.0,20.0,4125.0,-4044.0,964.0,-515.0,-15034.0,7844.0,2697.0,-1677.0,-85.0,-1145.0,488.0,-994.0,0.0,-60.0,807.0,-688.0,103.0,
12/31/1999,2369.0,1312.0,143.0,-753.0,1667.0,-3620.0,493.0,-1142.0,-14782.0,11825.0,-14.0,1110.0,-78.0,728.0,6452.0,-6687.0,419.0,0.0,277.0,-1.0,-141.0,
03/31/2000,2499.0,1346.0,275.0,-13.0,891.0,-3900.0,2.0,-1074.0,-17917.0,15110.0,-21.0,1480.0,-78.0,1814.0,3573.0,-3438.0,397.0,-911.0,89.0,34.0,79.0,
06/30/2000,1214.0,1407.0,282.0,-44.0,-431.0,-3962.0,77.0,-1312.0,-14303.0,11610.0,-34.0,2851.0,-77.0,-839.0,5736.0,-4070.0,38.0,-9.0,2072.0,0.0,103.0,
09/30/2000,3382.0,1705.0,294.0,220.0,784.0,-9774.0,57.0,-918.0,-33872.0,25272.0,-313.0,6374.0,-425.0,3624.0,6128.0,-4935.0,324.0,-324.0,1887.0,95.0,-18.0,
12/31/2000,1986.0,2181.0,392.0,-147.0,-61.0,-3192.0,577.0,-1161.0,-23322.0,20766.0,-52.0,1138.0,-196.0,-2377.0,6732.0,-4399.0,127.0,-158.0,1403.0,6.0,-68.0,
03/31/2001,3816.0,1855.0,293.0,-88.0,1756.0,-12699.0,1.0,-1350.0,-34712.0,23553.0,-191.0,8835.0,-206.0,4853.0,8019.0,-5724.0,25.0,-450.0,2288.0,30.0,-48.0,
06/30/2001,-1498.0,1315.0,338.0,-206.0,-2945.0,-9389.0,67.0,-1725.0,-32765.0,25494.0,-460.0,10957.0,-207.0,401.0,14287.0,-7287.0,24.0,-21.0,3841.0,-81.0,70.0,
09/30/2001,6291.0,327.0,445.0,-617.0,6136.0,-14938.0,150.0,-1005.0,-69737.0,56159.0,-505.0,8618.0,-458.0,1342.0,5539.0,-3504.0,114.0,-1325.0,6742.0,168.0,-29.0,
12/31/2001,0.0,1866.0,,,,,,,,,,,,,,,,,,,0.0,
03/31/2002,4529.0,1980.0,388.0,-77.0,2238.0,-11435.0,37.0,-1815.0,-41993.0,32548.0,-212.0,7356.0,-110.0,-49.0,6011.0,-5236.0,65.0,-348.0,7019.0,4.0,450.0,
06/30/2002,1917.0,1801.0,411.0,-861.0,566.0,-10844.0,3.0,-1970.0,-39857.0,31627.0,-647.0,8509.0,-111.0,-341.0,10079.0,-7227.0,64.0,-258.0,6301.0,2.0,-418.0,
09/30/2002,5032.0,1842.0,295.0,630.0,2265.0,-11210.0,52.0,-722.0,-45722.0,35940.0,-758.0,6341.0,-123.0,-989.0,4572.0,-2505.0,16.0,-176.0,5533.0,13.0,163.0,
12/31/2002,18688.0,5519.0,1653.0,-943.0,12459.0,-46598.0,184.0,-6226.0,-187982.0,150346.0,-2920.0,28377.0,-467.0,-2421.0,29760.0,-20659.0,168.0,-784.0,22758.0,22.0,467.0,
03/31/2003,8890.0,1954.0,447.0,408.0,6081.0,-16037.0,0.0,-2001.0,-59959.0,46270.0,-347.0,6642.0,-123.0,1929.0,6405.0,-5868.0,12.0,-447.0,4733.0,1.0,-505.0,
06/30/2003,4221.0,2276.0,461.0,36.0,1448.0,-9942.0,14.0,-2039.0,-40115.0,32619.0,-421.0,5896.0,-122.0,-1701.0,9460.0,-4911.0,11.0,0.0,3159.0,0.0,175.0,
09/30/2003,7470.0,2337.0,478.0,122.0,4533.0,-14107.0,794.0,-1049.0,-46083.0,34683.0,-2452.0,6751.0,-170.0,-1716.0,6399.0,-4826.0,21.0,-100.0,7143.0,0.0,114.0,
12/31/2003,15574.0,2707.0,479.0,-770.0,13158.0,-21033.0,404.0,-1551.0,-64390.0,44553.0,-49.0,5432.0,-169.0,-1686.0,7136.0,-5811.0,30.0,-31.0,5409.0,554.0,-27.0,
03/31/2004,9220.0,2656.0,487.0,6077.0,6759.0,-20265.0,1080.0,-2025.0,-61263.0,39303.0,2640.0,11992.0,-170.0,1941.0,6732.0,-5118.0,40.0,-92.0,8658.0,1.0,947.0,
06/30/2004,5071.0,2862.0,512.0,-7645.0,9342.0,-15793.0,47.0,-1681.0,-71047.0,59589.0,-2701.0,10886.0,-169.0,771.0,12252.0,-9028.0,50.0,-288.0,7410.0,-112.0,164.0,
09/30/2004,5165.0,2685.0,513.0,1967.0,,-17698.0,28.0,-694.0,-76952.0,551559.0,3761.0,12623.0,-196.0,508.0,13220.0,-8302.0,40.0,-128.0,7252.0,229.0,90.0,
12/31/2004,11761.0,1612.0,524.0,-1738.0,11363.0,-43899.0,174.0,-1410.0,-517162.0,,-20901.0,31973.0,-195.0,601.0,362.0,-7124.0,28.0,-747.0,8174.0,31264.0,-165.0,
03/31/2005,-434.0,3799.0,526.0,-1812.0,-2947.0,-20118.0,41.0,-2329.0,-63540.0,48290.0,-2580.0,20904.0,-325.0,2263.0,16608.0,-14264.0,31.0,-166.0,9130.0,7627.0,352.0,
06/30/2005,14123.0,4489.0,310.0,420.0,8904.0,-15112.0,202.0,-2314.0,-56252.0,47819.0,-4567.0,366.0,-316.0,908.0,9037.0,-14613.0,5.0,-2.0,-124.0,5471.0,-623.0,
09/30/2005,6501.0,1745.0,475.0,-5666.0,9947.0,-17347.0,133.0,-2237.0,-60530.0,46574.0,-1287.0,11216.0,-390.0,-3150.0,18153.0,-4052.0,8.0,-2.0,3686.0,-3037.0,370.0,
12/31/2005,5192.0,444.0,11582.0,-12012.0,5178.0,-9923.0,197.0,-254.0,-49586.0,40899.0,-1179.0,4520.0,-390.0,-497.0,9826.0,-7838.0,38.0,-106.0,783.0,2704.0,-211.0,
03/31/2006,3848.0,3195.0,3189.0,-3182.0,646.0,-18107.0,159.0,-2145.0,-49289.0,36688.0,-3520.0,13610.0,-390.0,4250.0,9403.0,-6835.0,34.0,-2.0,2851.0,4299.0,-649.0,
06/30/2006,1417.0,3190.0,3555.0,-5091.0,-237.0,-15823.0,97.0,-2414.0,-55181.0,47279.0,-5604.0,15298.0,-390.0,-1279.0,12930.0,-3646.0,29.0,-2.0,2141.0,5515.0,892.0,
09/30/2006,-1228.0,4224.0,3784.0,-5194.0,-4042.0,-18214.0,124.0,-921.0,-50968.0,36363.0,-2812.0,18727.0,-429.0,245.0,18012.0,-6370.0,31.0,-3.0,4786.0,2455.0,-715.0,
12/31/2006,2250.0,3439.0,3424.0,-4500.0,-113.0,-15808.0,317.0,-1626.0,-53634.0,37079.0,2056.0,13723.0,-429.0,-256.0,30683.0,-19638.0,69.0,-13.0,5275.0,-1968.0,165.0,
03/31/2007,9930.0,4130.0,3692.0,-4310.0,6418.0,-18024.0,27.0,-2176.0,-49403.0,39011.0,-5483.0,8206.0,-430.0,396.0,24358.0,-16324.0,52.0,-16.0,-2648.0,2818.0,112.0,
06/30/2007,7501.0,4277.0,3827.0,-4395.0,3792.0,-22290.0,1.0,-2173.0,-58149.0,44868.0,-6837.0,14722.0,-429.0,1372.0,25733.0,-18613.0,128.0,0.0,1215.0,5316.0,-67.0,
09/30/2007,10118.0,3085.0,4580.0,-3339.0,5792.0,-25548.0,67.0,-580.0,-61108.0,42755.0,-6682.0,16044.0,-513.0,758.0,21948.0,-14706.0,24.0,0.0,3179.0,5354.0,614.0,
12/31/2007,7622.0,-5292.0,3416.0,7119.0,2379.0,-1972.0,208.0,-713.0,-59605.0,51321.0,6817.0,-5615.0,-509.0,-2864.0,31171.0,-30095.0,2.0,-6000.0,4053.0,-1373.0,35.0,
03/31/2008,8299.0,-7805.0,4041.0,13928.0,-1865.0,3637.0,128.0,-1625.0,-42575.0,43597.0,4112.0,-11731.0,-498.0,112.0,12559.0,-19908.0,14.0,-1000.0,839.0,-3849.0,205.0,
06/30/2008,7829.0,-5357.0,5101.0,7145.0,940.0,-25777.0,244.0,-1988.0,-62617.0,36372.0,2212.0,17688.0,-538.0,1818.0,43126.0,-36737.0,7340.0,0.0,4557.0,-1878.0,-260.0,
09/30/2008,-15240.0,-24468.0,5032.0,28483.0,-24287.0,14194.0,58.0,-621.0,-37805.0,39586.0,12976.0,17387.0,-593.0,-9470.0,116873.0,-57406.0,5.0,0.0,-1331.0,-30691.0,16341.0,
12/31/2008,-25443.0,-61659.0,11706.0,-5922.0,30432.0,3827.0,2976.0,-430.0,-43189.0,74706.0,-30236.0,-12745.0,,-4985.0,52654.0,-84750.0,39984.0,0.0,-26326.0,10678.0,-34361.0,
03/31/2009,3770.0,-4353.0,4545.0,6090.0,-2512.0,1432.0,0.0,-101.0,-25442.0,27217.0,-242.0,-9815.0,0.0,-421.0,12109.0,-13498.0,0.0,0.0,-3578.0,-4427.0,-4613.0,
06/30/2009,4266.0,1822.0,4954.0,-2593.0,83.0,6102.0,0.0,-114.0,-26403.0,31272.0,1347.0,-8595.0,0.0,7.0,6149.0,-14090.0,0.0,0.0,-2306.0,1645.0,1773.0,
09/30/2009,3938.0,455.0,3187.0,-4930.0,5226.0,1615.0,0.0,-55.0,-15752.0,13381.0,4041.0,-6398.0,0.0,-11.0,4719.0,-12106.0,0.0,0.0,850.0,150.0,-845.0,
12/31/2009,6610.0,-8873.0,9563.0,4433.0,1487.0,-3371.0,2596.0,,-6081.0,,114.0,-3656.0,0.0,-10459.0,8713.0,-3538.0,0.0,0.0,3401.0,-1773.0,-417.0,
03/31/2010,3195.0,1783.0,3656.0,517.0,-2761.0,-4516.0,0.0,0.0,-21532.0,16697.0,319.0,-308.0,0.0,-3565.0,11969.0,-8456.0,0.0,0.0,1010.0,-1266.0,-1629.0,
