Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/2005,7.27,,5.2,8.842,5.2,2017.824873,277.334003,228.593,
03/31/2006,13.81,89.958735,7.3,14.718,7.2,3836.694069,101.856518,69.104,
06/30/2006,11.588,-16.08979,13.99,16.48,9.054,3265.150821,103.004293,91.2795,
09/30/2006,15.014,29.565067,11.538,15.5838,10.354,,282.742462,270.922,
12/31/2006,21.58,43.732516,14.43,22.77,14.43,6271.6875,287.194996,275.486,
03/31/2007,24.442,13.26228,21.676,33.4,21.63,8433.83431,338.68,326.3945,
06/30/2007,29.57,20.98028,24.708,32.494,24.112,10234.62055,351.760483,339.503,
09/30/2007,30.38,2.739263,29.838,34.83,23.45,10553.4044,346.44249,333.921,
12/31/2007,38.5,26.728111,30.468,38.984,30.352,13419.3675,347.807999,335.3945,
03/31/2008,26.1,-32.207792,38.774,38.774,22.05,9200.772,350.680008,336.4835,
06/30/2008,22.8,-12.643678,26.522,33.4568,22.798,8054.214,352.839012,339.305,
09/30/2008,16.136,-29.22807,22.61,23.278,12.2,5826.38688,353.409996,339.1735,
12/31/2008,16.488,2.181458,15.994,18.596,9.938,5965.68816,361.221504,346.8815,
03/31/2009,14.894,-9.667637,16.442,17.0,10.02,5416.79886,363.246002,348.7305,
06/30/2009,22.848,53.404055,14.6,24.386,14.412,8357.45568,364.146996,350.3425,
09/30/2009,19.438,-14.92472,22.934,23.052,16.6,7116.73775,365.844002,352.7405,
12/31/2009,22.46,15.546867,19.284,22.986,18.2,8252.8147,366.285019,354.6595,
03/31/2010,22.436,-0.106857,22.618,22.724,18.7,8291.56034,368.036499,356.854,
06/30/2010,22.606,0.757711,22.546,25.906,21.106,8367.38484,369.722519,359.0845,
09/30/2010,20.944,-7.35203,22.724,22.888,18.436,7659.01136,370.21801,359.6445,
12/31/2010,23.83,13.779603,21.126,24.38,21.016,8734.05245,365.755005,356.086,
03/31/2011,24.708,3.684431,23.96,27.076,22.426,9082.0431,366.922989,356.7705,
06/30/2011,24.942,0.947062,24.52,25.334,22.44,9156.45762,367.615013,357.4565,
09/30/2011,23.652,-5.171999,24.968,26.344,20.514,8598.6846,367.319984,357.695,
12/31/2011,24.11,1.936411,23.574,26.578,22.6,8730.83375,363.266487,353.9875,
03/31/2012,27.484,13.994193,24.48,28.55,22.134,9996.89274,362.951508,354.1675,
06/30/2012,27.196,-1.047882,27.418,27.912,23.564,9893.49686,363.745003,360.9545,
09/30/2012,26.682,-1.889984,28.354,28.354,25.244,9714.64938,363.808517,355.6115,
12/31/2012,24.762,-7.195862,26.772,27.08,24.544,9038.13,363.593483,355.5005,
03/31/2013,32.614,31.709878,25.134,32.762,24.806,11865.13627,363.262482,355.084,
06/30/2013,35.552,9.008401,32.494,36.824,30.024,12948.39392,363.852997,355.89725,
09/30/2013,36.284,2.058956,35.92,37.756,34.7078,13222.7967,364.222336,356.45345,
12/31/2013,44.984,23.977511,36.218,45.414,35.82,25865.8,575.236969,568.04,
03/31/2014,39.566,-12.044282,44.832,45.9,39.068,22750.45,575.236969,567.827,
06/30/2014,37.78,-4.513977,39.518,41.4,37.14,21912.4,575.784683,568.3715,
09/30/2014,39.01,3.255691,37.968,41.026,36.48,22040.65,567.210579,559.896,
12/31/2014,43.858,12.427583,39.01,45.758,38.683,24779.77,563.536072,556.265,
03/31/2015,46.654,6.37512,44.078,48.01,40.448,26126.24,558.768158,551.5085,
06/30/2015,44.722,-4.141124,46.532,48.592,44.231,24820.71,556.547775,549.624,
09/30/2015,46.998,5.089218,45.038,49.278,44.0564,25848.9,552.442818,545.6725,
12/31/2015,51.252,9.051449,46.802,53.348,44.928,30443.688,593.719406,587.0105,
03/31/2016,47.028,-8.24163,50.45,53.778,45.443,27981.66,595.176773,579.149,
06/30/2016,51.192,8.8543,46.972,54.389,45.876,30459.24,595.228195,579.3445,
09/30/2016,53.872,5.235193,50.984,57.404,50.178,32053.84,595.770607,582.182,
12/31/2016,56.42,4.72973,53.668,59.86,52.266,33569.9,595.676025,582.21,
03/31/2017,59.87,6.114853,56.9,61.98,55.795,35502.91,593.453735,579.6864,
06/30/2017,65.92,10.105228,60.05,66.73,57.91,38826.88,592.066651,578.40686,
09/30/2017,68.7,4.217233,66.07,68.88,63.22,40258.2,588.492565,574.913208,
12/31/2017,70.56,2.707424,68.86,72.99,64.91,41136.48,585.026176,578.415588,
03/31/2018,72.52,2.777778,70.77,76.3,66.92,42134.12,580.976087,578.125122,
06/30/2018,73.55,1.420298,72.49,76.69,67.7,42217.7,579.228041,576.39093,
09/30/2018,74.89,1.82189,73.31,78.48,72.06,42762.19,573.436542,566.954895,
12/31/2018,75.33,0.587528,75.02,82.65,69.69,42862.77,569.583956,563.051575,
03/31/2019,76.14,1.075269,74.49,80.1,71.2,43019.1,565.722948,559.123906,
06/30/2019,85.94,12.871027,76.61,87.26,76.49,48212.34,563.865016,557.326906,
09/30/2019,92.27,7.365604,86.69,95.55,85.705,51486.66,560.414755,553.974854,
12/31/2019,92.55,0.303457,92.2,95.56,89.085,51272.7,556.849511,550.500854,
03/31/2020,80.75,-12.749865,92.84,101.93,63.51,44251.0,549.137617,542.874634,
06/30/2020,91.6,13.436533,77.38,98.48,77.17,49830.4,547.221813,541.105408,
09/06/2020,100.08,,103.33,103.715,98.64,54344.26776168,543.0083,537.001,
