Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2011,102.631,426.247,,528.878,,,1.752,1.752,16.206157,67.307401,,83.513558,14.240955,59.145523,,73.386478,
12/31/2012,136.007,269.921,,405.928,,,6.907,6.907,21.783287,43.231352,,65.014639,16.355487,32.459282,,48.814769,
06/30/2013,108.072,214.623,,322.695,,,8.735,8.735,15.260936,30.307091,,45.568028,11.210102,22.262434,,33.472536,
09/30/2013,93.719,152.948,,246.667,,,11.17,11.17,13.506611,22.042587,,35.549198,9.439839,15.405675,,24.845513,
12/31/2013,739.455,1330.464,,2069.919,,,,,25.06622,45.100383,,70.166603,21.966794,39.523742,,61.490535,
03/31/2014,687.634,1265.788,0.0,1953.422,,,,,23.41403,43.100251,0.0,66.514281,20.488414,37.714815,0.0,58.203229,
06/30/2014,622.604,1221.45,0.0,1844.054,,,,,20.436074,40.092326,0.0,60.5284,17.367804,34.072869,0.0,51.440673,
09/30/2014,540.872,1479.864,0.0,2020.736,,,,,15.343721,41.981505,0.0,57.325226,9.926709,27.160176,0.0,37.086884,
12/31/2014,1123.543,2350.487,0.0,3474.03,,,,,30.982298,64.815935,0.0,95.798233,20.124064,42.10017,0.0,62.224234,
03/31/2015,1103.601,2255.944,0.0,3359.545,0.0,0.098,0.0,0.098,29.931434,61.184829,0.0,91.116263,19.555546,39.974788,0.0,59.530334,
06/30/2015,313.897,3041.787,0.0,3355.684,0.0,0.979,0.0,0.979,7.418656,71.889736,0.0,79.308392,5.038205,48.822214,0.0,53.860419,
09/30/2015,375.119,2904.089,,3279.208,0.0,0.533,0.0,0.533,8.776432,67.945209,0.0,76.721641,5.964624,46.176808,0.0,52.141432,
12/31/2015,171.653,3030.136,0.0,3201.789,0.0,3.005,0.0,3.005,3.929743,69.370499,0.0,73.300242,2.66441,47.033988,0.0,49.698398,
03/31/2016,295.317,3042.502,0.0,3337.819,0.0,1.072,0.0,1.072,6.595599,67.951123,0.0,74.546721,4.560058,46.979973,0.0,51.540031,
06/30/2016,288.807,3053.494,0.0,3342.301,0.0,5.306,0.0,5.306,6.337861,67.008833,0.0,73.346693,4.364744,46.147496,0.0,50.51224,
09/30/2016,486.774,2953.759,0.0,3440.533,0.0,1.824,0.0,1.824,10.514994,63.805296,0.0,74.320291,7.219011,43.805171,0.0,51.024181,
12/31/2016,,,,,,,,,9.449732,67.049198,0.0,76.49893,6.333783,44.940436,0.0,51.274219,
03/31/2017,577.179,3025.964,0.0,3603.143,0.0,1.437,0.0,1.437,12.305602,64.514316,0.0,76.819918,8.373721,43.900729,0.0,52.27445,
06/30/2017,670.504,3160.82,,3831.324,,1.472,,1.472,14.17887,66.840548,0.0,81.019418,9.629392,45.393875,0.0,55.023267,
09/30/2017,950.1,3030.936,0.0,3981.036,0.0,1.353,0.0,1.353,19.673227,62.760016,0.0,82.433243,13.427478,42.835308,0.0,56.262786,
12/31/2017,,,,,,,,,19.449943,61.855343,0.0,81.305285,13.24363,42.117824,0.0,55.361453,
03/31/2018,800.327,3414.674,0.0,4215.001,0.0,0.744,0.0,0.744,15.360077,65.535283,0.0,80.895361,10.615203,45.290811,0.0,55.906015,
06/30/2018,1819.783,3497.713,0.0,5317.496,0.0,0.915,0.0,0.915,32.665847,62.785376,0.0,95.451223,20.536461,39.472094,0.0,60.008554,
09/30/2018,1154.954,4577.356,0.0,5732.31,0.0,1.379,0.0,1.379,17.899126,70.938472,0.0,88.837598,11.85031,46.965584,0.0,58.815894,
12/31/2018,861.206,5119.614,,5980.82,0.0,0.0,,3.826,12.654384,75.226556,0.0,87.88094,8.474292,50.377149,0.0,58.85144,
03/31/2019,1072.853,5160.276,,6233.129,0.0,3.403,,3.403,15.134439,72.79458,0.0,87.929019,9.626117,46.300305,0.0,55.926423,
06/30/2019,752.16,5720.126,,6472.286,0.0,2.024,,2.024,9.013502,68.547076,0.0,77.560578,6.006897,45.682044,0.0,51.688941,
09/30/2019,891.335,4693.765,,5585.1,0.0,2.802,,2.802,10.591408,55.774295,0.0,66.365703,7.68331,40.460265,0.0,48.143575,
12/31/2019,465.158,5923.245,,6388.403,0.0,1.573,,1.573,5.34395,68.04897,0.0,73.392919,3.661684,46.627282,0.0,50.288966,
03/31/2020,2617.593,4819.621,,7437.214,0.0,4.646,,4.646,29.760164,54.79565,0.0,84.555814,19.331262,35.593523,0.0,54.924784,
06/30/2020,2282.891,5273.772,,7556.663,0.0,1.598,,1.598,29.810324,68.865685,0.0,98.676008,18.193865,42.030169,0.0,60.224034,
