Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2007,,,,,,61.776897,42.458101,39.520634,,38.223103,27.085961,26.040728,26.040728,,29.137199,0.0,,
06/30/2007,,,,,,61.542416,42.296487,39.297344,,37.943445,26.495287,25.415596,25.415596,,30.171635,0.0,,
09/30/2007,,,,,,62.322515,45.774172,42.528736,,42.444219,30.442867,29.158215,29.158215,,28.275587,0.0,,
12/31/2007,,,,,,62.011173,42.47503,38.784493,,39.072287,28.000677,26.527848,26.527848,,28.336222,0.0,,
03/31/2008,,,,,,63.165006,46.411079,43.016382,95.16129,41.361257,29.116703,28.255362,28.255362,,29.60392,0.0,,
06/30/2008,,,,,,63.303026,42.614399,39.588612,41.533181,37.963929,26.188702,25.219854,25.219854,,31.016883,56.501182,,
09/30/2008,,,,,,64.317561,45.117216,41.938731,38.572806,40.572415,30.979433,29.915145,29.915145,,23.644098,53.247115,,
12/31/2008,,59.666595,21.282182,32.885375,,63.998693,39.90526,36.360666,,34.629206,24.746815,23.603398,23.603398,,28.537736,75.487889,14.625542,
03/31/2009,,64.716689,21.494637,33.417119,,64.784706,44.899053,41.450777,-70.061728,38.627836,27.103806,26.37127,26.37127,,29.833488,72.628726,17.713782,
06/30/2009,,64.680893,19.414338,29.310082,,64.378872,42.892077,39.598957,-39.478261,36.45256,26.035214,25.203782,25.203782,,28.577818,68.285899,20.512964,
09/30/2009,,69.719564,18.156789,30.832196,,64.77911,46.485502,43.267041,-18.032787,39.911948,28.146349,27.296189,27.296189,,29.478889,61.902113,26.56168,
12/31/2009,,95.974576,18.784432,31.449845,,62.096174,40.002978,36.340628,36.134454,32.990919,23.581956,22.658925,22.658925,,28.519856,72.366623,26.521017,
03/31/2010,,109.913829,20.23815,33.787271,,63.485222,45.227833,41.794951,43.937709,38.362069,27.001232,26.216133,26.216133,,29.614767,63.652378,39.951063,
06/30/2010,,134.169699,21.083204,36.805974,,63.886135,44.327999,41.155644,51.456311,37.997451,28.919417,28.069679,28.069679,,23.891167,54.020182,61.690984,
09/30/2010,,129.304636,19.916695,34.124179,,65.376474,46.356214,42.878742,,39.643181,28.605987,27.547626,27.547626,,27.841342,64.270033,46.200504,
12/31/2010,,157.42789,20.858596,33.151466,,64.459287,42.603382,38.979679,94.375,35.910189,25.721188,24.896973,24.896973,,28.373565,66.082192,53.39609,
03/31/2011,,148.919215,21.440762,35.375361,,66.205272,47.798557,44.279193,98.983051,41.142689,29.259314,28.257989,28.257989,,28.883321,59.874935,59.753932,
06/30/2011,,203.982415,22.539148,38.448995,,65.623111,47.878641,44.86885,66.50165,42.354648,30.037471,29.11882,28.949595,,29.08105,47.348643,107.39951,
09/30/2011,,253.467427,23.138483,38.710895,,65.953121,47.022243,43.972734,48.112128,41.676632,29.430758,28.426214,28.426214,,29.38307,56.668069,109.832331,
12/31/2011,,459.277108,24.358502,39.839046,,64.906792,41.533047,38.274019,30.44164,35.836266,25.36827,24.586104,24.586104,,29.210622,70.890774,133.692011,
03/31/2012,,429.775828,24.552138,41.46783,,67.212675,48.737916,45.690118,60.273973,42.83029,29.967777,29.014501,29.014501,,30.031348,61.360481,166.063312,
06/30/2012,,,24.082544,42.436646,,67.167488,47.118227,44.384236,-70.588235,41.810345,29.642857,28.534483,28.534483,,29.10162,56.538628,,
09/30/2012,,,23.054113,40.716863,,67.373737,48.472222,45.744949,-12.217195,43.080808,29.343434,28.118687,28.118687,,31.887456,64.301751,,
12/31/2012,,,24.057519,41.610562,,66.015972,43.795158,40.841678,131.192661,37.97693,27.772848,26.555964,26.555964,,26.668892,67.513126,,
03/31/2013,,,23.745208,41.301763,,67.180907,47.639768,44.712553,,41.600738,29.245781,28.019515,28.019515,,29.572108,65.929412,,
06/30/2013,,,23.502153,43.141032,,65.883542,44.916004,42.149804,-131.527094,39.042567,27.712517,26.828344,26.828344,,28.857975,65.270716,,
09/30/2013,,,23.125266,42.415204,,66.973634,48.076195,45.326101,,42.311089,30.301501,29.519364,29.519364,,28.384019,64.835897,,
12/31/2013,,,22.61663,40.227998,,66.593914,43.792528,40.929516,-34.0,37.694184,26.139427,25.510335,25.510335,,30.415531,75.597383,,
03/31/2014,,,22.638842,39.600295,,65.678762,45.71346,42.663004,-65.967016,38.788492,27.69987,27.107127,27.107127,,28.922848,79.466667,,
06/30/2014,,,21.923365,40.082566,,65.422598,39.630627,36.860331,-385.833333,33.602668,24.30422,23.7399,23.7399,,28.70229,79.84873,,
09/30/2014,,,21.796221,40.987531,,65.198574,45.544807,42.578921,-349.295775,39.180244,27.978615,27.431263,27.431263,,29.824561,72.575406,,
12/31/2014,,,20.429419,38.06331,,63.429207,38.363207,35.181326,-110.810811,31.527025,22.912325,22.398221,22.287064,,28.691053,96.945137,,
03/31/2015,,,21.365575,39.697496,,66.308948,46.296856,43.3948,-26.578073,39.23821,27.720677,27.131197,27.131197,,30.238829,86.629526,,
