Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/28/1989,466.372009,,-351.822998,,114.549011,,-83.476997,,,,31.072001,5.086,,4.459,,,,-9.545,36.158,-13.855,22.302999,-5.132,,,27.435001,-3.15,24.285,0.0,,24.285,24.285,,1878.047974,0.013438,0.010625,,1878.047974,0.013438,0.010625,0.010625,
07/29/1989,500.266998,,-388.966003,,111.300995,,-86.555,,,,24.746,-0.779,,5.826,,,,-5.047,23.967,-9.233,14.734,-1.942,,,16.676,-1.875,14.801,0.0,,14.801,14.801,,2020.352051,0.007188,0.00625,,2020.352051,0.007188,0.00625,0.00625,
10/28/1989,563.455994,,-423.494995,,139.960999,,-88.362,,,,51.598999,-3.964,,7.099,,,,-3.135,47.634999,-18.076,29.559,0.0,,,29.558999,0.0,29.559,0.0,,29.559,29.559,,2336.543945,0.013125,0.013125,,2336.543945,0.013125,0.013125,0.013125,
01/27/1990,618.640015,,-479.954987,,138.685028,,-97.231003,,,,41.453999,-15.09,,5.865,,0.0,,9.225,26.363998,-12.25,14.114,161.033997,,,-146.919998,0.0,-146.919998,0.0,,-146.919998,-146.919998,,2234.639893,-0.068125,0.00625,,2234.639893,-0.068125,0.00625,0.00625,
04/27/1990,513.757019,,-391.002991,,122.754028,,-92.161003,,,,30.593,-5.99,,5.99,,,,0.0,24.603001,-10.031,14.572,0.0,,,14.572001,0.0,14.572,0.0,,14.572,14.572,,2234.271973,0.006562,0.006562,,2234.271973,0.006562,0.006562,0.006562,
07/28/1990,572.47998,,-439.248993,,133.230988,,-102.490997,,,,30.74,-6.377,,6.377,,,,0.0,24.363,-9.932,14.431,0.0,,,14.431,0.0,14.431,0.0,,14.431,14.431,,2233.600098,0.006562,0.006562,,2233.600098,0.006562,0.006562,0.006562,
10/27/1990,645.97998,,-482.07901,,163.90097,,-106.721001,,,,57.18,-6.784,,6.784,,,,0.0,50.396,-20.555,29.841,0.0,,,29.841,0.0,29.841,0.0,,29.841,29.841,,2332.800049,0.013125,0.013125,,2332.800049,0.013125,0.013125,0.013125,
01/26/1991,714.062012,,-563.22998,,150.832032,,-120.210999,,,,30.621,-6.448,,6.448,,,,0.0,24.173,-8.889,15.284,0.0,,,15.284,0.0,15.284,0.0,,15.284,15.284,,2232.847904,0.006875,0.006875,0.006875,2232.847904,0.006875,0.006875,0.006875,
04/27/1991,603.291016,,-458.670013,,144.621002,,-112.946999,,,,31.674,-6.792,,6.792,,,,0.0,24.882,-10.063,14.819,0.0,,,14.819,0.0,14.819,0.0,,14.819,14.819,,2239.936035,0.006562,0.006562,,2239.936035,0.006562,0.006562,0.006562,
07/27/1991,649.492981,,-500.526001,,148.96698,,-118.487,,,,30.48,-6.601,,6.601,,,,0.0,23.879,-10.049,13.83,0.0,,,13.83,0.0,13.83,0.0,,13.83,13.83,,2243.775879,0.00625,0.00625,,2243.775879,0.00625,0.00625,0.00625,
