Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1997,25.125,,21.0,25.125,21.0,,,,
03/31/1998,24.125,-3.9801,25.0,25.0,23.25,,85.874512,,
06/30/1998,24.5,1.554404,24.0625,25.0,22.3125,,85.874512,,
09/30/1998,25.8125,5.357143,24.5,26.0,22.125,,85.874512,,
12/31/1998,22.0,-14.769976,25.6875,25.6875,20.75,,85.874512,,
03/31/1999,20.75,-5.681818,21.875,23.125,20.375,,86.026268,,
06/30/1999,23.5,13.253012,20.75,23.5,20.3125,,86.03112,,
09/30/1999,21.1875,-9.840426,23.0,23.125,19.8125,,86.521095,,
12/31/1999,19.9375,-5.899705,20.75,21.25,18.0,,86.576637,,
03/31/2000,21.5,7.836991,19.9375,21.5,18.8125,,85.288719,,
06/30/2000,22.828125,6.177326,21.125,23.625,21.0,,83.849037,,
09/30/2000,24.5625,7.597536,22.6875,25.0,22.6875,,84.088699,,
12/31/2000,25.8125,5.089059,24.125,26.0625,22.5,,84.149101,,
03/31/2001,24.6,-4.697337,25.6875,25.875,23.16,,84.149101,,
06/30/2001,25.76,4.715447,24.25,25.8,22.75,,84.9785,,
09/30/2001,24.5,-4.891304,25.11,26.69,23.15,,85.010399,,
12/31/2001,26.0,6.122449,24.75,26.39,23.08,,83.705399,,
03/31/2002,27.5,5.769231,26.0,27.65,25.0,,83.705399,,
06/30/2002,31.0,12.727273,27.53,31.1,27.29,,83.7052,,
09/30/2002,28.9,-6.774194,31.0,31.0,25.53,,83.422302,,
12/31/2002,27.36,-5.32872,28.9,28.95,24.7,,82.645203,,
03/31/2003,28.25,3.252924,27.45,28.8,25.9,,80.935799,,
06/30/2003,28.17,-0.283186,28.25,29.14,26.38,,80.958099,,
09/30/2003,30.81,9.371672,27.95,31.0,26.83,,81.6698,,
12/31/2003,32.88,6.718598,30.45,33.6,29.91,,81.746696,78.4544,
03/31/2004,37.17,13.047445,33.02,37.21,32.77,,81.8498,77.9972,
06/30/2004,34.63,-6.833468,36.8,37.3,28.15,,82.611603,78.2564,
09/30/2004,37.02,6.90153,34.3,38.15,33.85,,82.669197,78.314,
