Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
04/12/1992,1.734375,,1.34375,2.125,1.34375,103.895999,,,
07/05/1992,1.328125,-23.423423,1.75,1.78125,1.15625,79.156248,,,
09/27/1992,0.9375,-29.411765,1.375,1.515625,0.90625,76.919997,59.903999,,
01/17/1993,1.851562,97.5,1.046875,1.929688,0.953125,119.270251,58.271999,,
04/11/1993,2.015625,8.860759,1.84375,2.1875,1.6875,161.733746,58.271999,,
07/04/1993,2.703125,34.108527,2.015625,2.8125,1.984375,212.746756,80.239998,,
09/26/1993,2.390625,-11.560694,2.742188,2.921875,2.234375,245.794505,78.704002,,
01/16/1994,3.125,30.718954,2.375,3.1875,2.359375,343.175006,102.816002,,
04/10/1994,2.4375,-22.0,3.0625,3.21875,2.09375,267.968993,109.816002,,
07/03/1994,1.875,-23.076923,2.375,2.4375,1.78125,206.535001,109.935997,,
09/25/1994,1.703125,-9.166667,1.90625,2.40625,1.6875,187.616256,110.152,,
01/15/1995,1.359375,-20.183486,1.65625,2.09375,1.1875,149.868376,110.160004,,
04/09/1995,1.390625,2.298851,1.328125,1.796875,1.328125,153.391501,110.248001,,
07/02/1995,1.90625,37.078652,1.421875,2.03125,1.40625,210.541496,110.304001,,
09/24/1995,1.5,-21.311475,1.921875,1.96875,1.484375,165.899998,110.447998,,
01/14/1996,1.78125,18.75,1.53125,1.921875,1.359375,200.013004,110.599998,,
04/07/1996,2.28125,28.070175,1.765625,2.34375,1.6875,258.036749,112.288002,,
06/30/1996,3.3125,45.205479,2.25,3.578125,2.21875,378.261004,113.112,,
09/29/1996,3.40625,2.830189,3.296875,4.640625,2.953125,648.331995,114.192001,,
01/19/1997,2.34375,-31.192661,3.40625,3.46875,2.1875,360.675001,153.432007,,
04/13/1997,2.71875,16.0,2.359375,3.0625,2.1875,419.905495,153.888,,
07/06/1997,4.085938,50.287356,2.71875,4.21875,2.5625,642.244023,154.447998,,
09/28/1997,4.359375,6.692161,4.109375,4.578125,4.046875,852.79834,157.184006,,
01/18/1998,6.203125,42.293907,4.359375,6.421875,4.328125,1213.480125,195.623993,,
04/12/1998,8.328125,34.256927,6.21875,8.765625,5.921875,1745.974708,207.880005,,
07/05/1998,7.40625,-11.069418,8.328125,8.4375,6.625,1561.830036,209.647995,,
09/28/1998,5.328125,-28.059072,7.4375,8.3125,4.4375,1129.5625,210.880005,,
01/17/1999,4.359375,-18.181818,5.328125,6.34375,4.0,927.709875,212.0,,
04/11/1999,4.683594,7.437276,4.445312,5.34375,3.53125,979.358188,212.807999,,
07/04/1999,5.863281,25.187656,4.625,6.09375,4.59375,1231.992656,209.104004,,
09/26/1999,4.136719,-29.447035,5.859375,6.0,4.046875,872.946937,210.119995,,
01/16/2000,5.632812,36.166195,4.140625,6.0,3.78125,1170.678688,211.024002,,
04/09/2000,5.625,-0.138696,5.703125,6.0,4.53125,1173.375,207.832001,,
07/02/2000,5.164062,-8.194444,5.625,6.953125,4.296875,1083.461625,208.600006,,
09/24/2000,6.484375,25.567322,5.164062,7.5,5.046875,1372.92375,209.807999,,
01/14/2001,6.5625,1.204819,6.535156,7.96875,5.53125,1401.9075,209.418396,,
04/08/2001,5.070312,-22.738095,6.625,7.453125,4.867188,1086.040656,213.623993,,
07/01/2001,6.775,33.620955,5.09375,7.35375,4.99625,1462.5599,214.195999,,
09/30/2001,7.8525,15.904059,6.685,8.9675,6.375,1720.3257,215.876007,,
01/20/2002,10.24,30.40433,7.75,11.625,7.41,2283.27424,221.130798,,
04/14/2002,11.415,11.474609,10.2475,11.875,9.375,2582.20998,222.977997,,
07/07/2002,11.9275,4.489707,11.45,12.7925,10.3525,2742.3708,226.212006,,
09/29/2002,10.7425,-9.935024,11.83,12.4,8.8675,2481.04483,229.920807,,
01/19/2003,12.53,16.639516,10.7225,13.6475,10.1275,2924.70248,232.303604,,
04/13/2003,14.1225,12.709497,12.58,14.545,11.1925,3358.04805,233.416,,
07/06/2003,11.5825,-17.985484,14.15,15.56,11.445,2774.98168,237.778397,,
09/28/2003,13.3525,15.281675,11.6425,14.06,11.475,3208.3387,239.584793,,
01/18/2004,17.48,30.911814,13.445,17.9575,13.3675,4236.1032,241.351196,238.3124,
04/11/2004,18.7775,7.422769,17.2475,19.81,16.605,4622.19429,243.728394,240.6308,
07/04/2004,23.8825,27.186793,18.6275,24.185,18.375,5947.98439,247.2892,244.3136,
09/26/2004,21.1825,-11.305349,23.995,24.0,18.3025,5287.74511,249.053604,246.08,
01/16/2005,23.7225,11.99103,21.1975,24.37,19.7575,6099.81387,250.374802,247.1524,
04/10/2005,25.52,7.577195,23.765,26.695,22.07,6669.19264,257.819214,254.5856,
07/03/2005,29.5925,15.958072,25.495,30.73,24.0,7963.57849,261.330414,258.0164,
09/25/2005,32.2175,8.870491,29.645,34.9225,29.25,8757.23198,269.107208,265.8224,
01/15/2006,36.66,13.78909,32.6125,39.95,30.65,10186.20096,275.357208,271.9898,
04/09/2006,33.03,-9.9018,36.215,37.385,29.435,9253.94904,277.856995,274.4514,
07/02/2006,32.32,-2.149561,33.0575,37.0,29.71,9125.93984,280.167389,276.8094,
09/24/2006,29.645,-8.276609,32.37,32.745,23.455,8277.29903,282.362793,279.0054,
01/14/2007,22.845,-22.938101,29.79,33.125,22.635,6423.1002,285.864594,282.5064,
04/08/2007,22.69,-0.678485,22.995,26.215,21.065,6415.18908,281.160004,277.5856,
07/01/2007,19.15,-15.601587,22.88,24.03,18.98,,282.731812,279.1974,
09/30/2007,24.48,27.832898,19.085,24.745,18.0,6817.1904,277.973602,274.4414,
01/20/2008,17.54,-28.349673,24.59,26.825,17.185,4894.04588,278.7052,275.2436,
04/13/2008,16.02,-8.665906,17.095,21.24,14.995,4492.26432,279.022003,275.4414,
07/06/2008,11.355,-29.11985,15.97,18.015,11.315,3185.87235,280.415588,276.835,
09/28/2008,10.32,-9.114927,11.355,12.11,8.685,2895.50304,280.570801,276.9782,
01/18/2009,6.08,-41.085271,11.105,11.105,3.52,1707.25184,280.636597,277.0578,
04/12/2009,9.18,50.986842,6.07,9.555,4.53,2578.42332,280.798004,277.2172,
07/05/2009,8.985,-2.124183,9.2,11.855,8.54,2524.40763,280.873596,277.3004,
09/27/2009,14.385,60.100167,8.85,15.065,8.5775,4043.39334,280.958801,277.5486,
01/17/2010,13.975,-2.850191,14.475,17.2,12.47,4761.47815,281.28299,218.426,
04/11/2010,19.4,38.81932,13.915,19.4,13.44,6652.2212,340.7052,286.7478,
07/04/2010,17.51,-9.742268,19.485,21.59,17.2575,6019.90298,342.898193,339.2026,
09/26/2010,18.535,5.853798,17.75,20.215,16.98,6377.26331,343.797394,340.1482,
01/16/2011,26.515,43.053682,18.555,26.53,17.02,9204.15195,345.906799,303.9364,
04/10/2011,31.45,18.612106,26.5,33.435,25.13,11052.3477,347.130005,308.776,
07/03/2011,32.205,2.400636,31.46,33.375,26.96,11412.55026,351.425415,313.1306,
09/25/2011,34.1,5.884179,32.06,36.665,26.66,12200.0252,354.371796,316.4004,
01/15/2012,36.845,8.049853,34.55,37.225,30.195,13289.03353,359.00061,327.6734,
04/08/2012,41.835,13.543222,37.03,43.175,36.76,15305.16741,364.735596,335.3928,
07/01/2012,47.66,13.923748,41.17,48.625,40.78,17591.68728,367.127808,337.9986,
09/30/2012,48.7,2.182123,47.615,50.25,40.775,18062.83,369.334808,344.0594,
01/20/2013,45.27,-7.043121,48.905,50.9325,43.425063,16786.116,371.049805,367.2844,
04/14/2013,44.005,-2.794345,45.475,48.465,40.695,16299.452,370.664001,367.017,
07/07/2013,53.23,20.963527,43.75,53.63,42.225,19817.529,370.894073,367.7166,
09/29/2013,58.33,9.581063,53.39,59.35,51.0,21722.092,372.512878,369.3763,
01/19/2014,52.305,-10.329162,57.95,65.59,52.04,19452.2295,372.138336,369.1169,
04/13/2014,49.5,-5.362776,52.58,56.42,48.91,18384.3,371.970001,368.847,
07/06/2014,39.16,-20.888889,49.4,51.33,37.02,14203.332,367.573059,364.4249,
09/28/2014,37.67,-3.804903,39.27,40.45,36.08,13576.268,361.245239,358.097,
01/18/2015,51.46,36.60738,37.46,52.4,36.24,18541.038,360.009552,356.8872,
04/12/2015,51.53,0.136028,51.76,57.57,50.703,18566.259,360.763458,357.6129,
07/05/2015,39.15,-24.02484,51.46,52.16,39.1,14039.19,358.279755,355.1461,
09/27/2015,31.1,-20.561941,38.93,41.97,30.18,10850.79,357.858002,354.7198,
01/17/2016,29.86,-3.987138,31.05,34.99,28.73,9794.08,341.268311,338.1254,
04/10/2016,30.27,1.373074,30.11,34.77,28.065,9831.696,324.615936,321.5035,
07/03/2016,32.68,7.961678,30.38,35.58,28.18,10418.384,321.027222,317.9163,
09/25/2016,28.52,-12.729498,32.66,34.67,27.67,9078.57196,318.804474,315.704,
01/15/2017,30.68,7.573633,28.38,32.8,27.86,9771.58,318.490723,315.3802,
04/09/2017,31.07,1.271186,30.68,31.58,28.38,9905.116,318.564545,315.4993,
07/02/2017,42.11,35.532668,31.08,43.84,31.02,13479.411,319.564636,314.895294,
09/24/2017,41.99,-0.284968,42.05,42.28,41.65,,320.25171,317.547974,
