Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/1992,-0.188,0.479,1.103,-0.297,,,-0.297,-1.473,,,,-1.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,1.708,0.716,1.327,-1.775,,,-1.775,1.44,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,2.251,1.161,1.098,-0.771,,,-0.771,0.763,,,,0.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,3.822,1.862,1.221,1.921,,,1.921,-1.182,,,,-1.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,5.311,2.721,1.791,3.298,,,3.298,-2.499,,,,-2.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,9.488,3.681,1.874,-3.376,,,-3.376,7.309,,,,7.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,11.133,5.795,2.368,18.375,,,18.375,-15.405,,,,-15.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,8.522,6.962,3.277,-16.084,,,-16.084,14.367,,,,14.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.522,,,
06/30/1994,14.764,7.549,3.478,12.008,,,12.008,-8.271,,,,-8.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,6.339,8.502,3.874,2.562,,,2.562,-8.599,,,,-8.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,11.598,9.4,4.444,0.981,,,0.981,-3.227,,,,-3.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,10.414,10.848,5.4,-12.026,,,-12.026,6.192,,,,6.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.414,,,
06/30/1995,19.714001,11.503,6.065,1.301,,,1.301,0.845,,,,0.845,,,-17.118999,,,,-17.118999,,,,,,,,,,17.118999,,,,,,,,,,,,,,,
09/30/1995,20.705,12.765,6.784,0.049,,,0.049,1.107,,,,1.107,,,-30.143999,,,,-30.143999,,,,,,,,,,30.143999,,,,,,,,,,,,,,,
12/31/1995,13.219,5.765,7.764,-2.547,,,-2.547,2.237,,,,2.237,,,-37.563,,,,-37.563,,,,,,,,,,37.563,,,,,,,,,,,,,,,
03/31/1996,19.721001,13.719,9.362,5.58,,,5.58,-8.94,,,,-8.94,,,-31.018999,,,,-31.018999,,,,,,,,,,31.018999,,,,,,,,,,,,,,,
06/30/1996,14.881,6.686,9.71,0.868,,,0.868,-2.383,,,,-2.383,,,-26.756001,,,,-26.756001,,,,,,,,,,26.756001,,,,,,,,,,,,,,,
09/30/1996,20.124001,13.126,9.912,-0.275,,,-0.275,-2.639,,,,-2.639,,,-19.768999,,,,-19.768999,,,,,,,,,,19.768999,,,,,,,,,,,,,,,
12/31/1996,14.62,14.755,10.201,9.061,,,9.061,-19.396999,,,,-19.396999,,,-13.465,,,,-13.465,,,,,,,,,,13.465,,,,,,,,,,,,,,,
03/31/1997,27.961,16.565001,10.03,-2.436,,,-2.436,3.802,,,,3.802,,,-19.021999,,,,-19.021999,,,,,,,,,,19.021999,,,,,,,,,,,,,,,
06/30/1997,53.594002,17.832001,12.095,7.079,,,7.079,16.587999,,,,16.587999,,-30.367001,-30.367001,0.0,,,-30.367001,,,0.0,0.0,0.0,,,,,0.0,1.419,0.0,-1.466,,,,2.885,2.885,0.0,0.0,,24.646,,,
09/30/1997,37.828999,19.181999,13.048,3.249,,,3.249,2.35,,,,2.35,,-48.249001,-48.249001,0.0,,,-48.249001,,,0.0,0.0,0.0,,,,,0.0,3.018,0.0,-1.276,,,,4.294,4.294,0.0,0.0,,-7.402,,,
12/31/1997,33.866001,13.127,13.912,4.021,,,4.021,2.806,,,,2.806,,-44.743,-44.743,0.0,,,-44.743,,,0.0,0.0,0.0,,,,,0.0,-7.522,0.0,-2.166,,,,-5.356,2.163,-7.519,0.0,,-18.399,,,
03/31/1998,11.252,14.227,14.413,3.081,,,3.081,-20.469,,,,-20.469,,-21.941999,-21.941999,0.0,,,-21.941999,,,0.0,0.0,0.0,,,,,0.0,1.034,0.0,21.833,,,,-20.799,3.163,-23.962,0.0,,-9.656,,,
