Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/27/1994,1800.599976,397.200005,341.600006,55.599998,290.799988,,,227.5,,,,,93.300003,,,,,,1008.799988,743.0,1871.900024,-1128.900024,0.0,,48.799999,,,,48.799999,791.799999,,177.699997,177.699997,,,,32.299999,,,,,319.299992,,,319.299992,529.299988,10.5,,,,53.200001,,,,,,,53.200001,63.700001,592.999989,0.2,994.0,,,-47.799999,,261.199993,1207.599994,0.0,1207.599994,1800.599982,
02/26/1995,1891.099976,369.000015,288.700012,80.300003,310.0,,,248.0,,,,,111.099998,,,,,,1038.099976,778.799988,1933.5,-1154.699951,0.0,,74.199997,,,,74.199997,852.999985,,182.5,182.5,,,,33.599998,,,,,320.300026,,,320.300026,536.400024,10.1,,,,52.099998,,,,,,,52.099998,62.199999,598.600023,0.2,1012.0,,,-57.299999,,335.599987,1290.499988,2.0,1292.499988,1891.100011,
05/28/1995,2235.699951,467.399986,420.299988,47.099998,318.0,,,263.0,,,,,129.899994,,,,,,1178.300049,962.400024,2147.600098,-1185.199951,20.200001,,74.800003,,,,74.800003,1057.400028,,272.0,272.0,,,,23.6,,,,,390.300024,,,390.300024,685.900024,82.5,,,,60.599998,,,,,,,60.599998,143.099998,829.000022,0.2,1055.400024,,,-59.900002,,411.000008,1406.70003,0.0,1406.70003,2235.700052,
08/27/1995,2283.5,373.199989,315.299988,57.900002,348.299988,,,277.299988,,,,,160.800003,,,,,,1159.599976,1020.599976,2240.399902,-1219.800049,28.0,,75.300003,,,,75.300003,1123.899979,,208.199997,208.199997,,,,25.0,,,,,384.200027,,,384.200027,617.400024,118.099998,,,,61.799999,,,,,,,61.799999,179.899998,797.300022,0.2,1010.599976,,,-13.6,,488.999994,1486.199969,0.0,1486.199969,2283.499992,
11/26/1995,2613.100098,557.699993,497.899994,59.799999,354.299988,,,303.600006,,,,,166.699997,,,,,,1382.300049,1133.800049,2359.300049,-1225.5,20.200001,,76.800003,,,,76.800003,1230.800053,,217.5,217.5,,,,23.4,,,,,411.500025,,,411.500025,652.400024,363.299988,,,,62.299999,,,,,,,62.299999,425.599987,1078.000011,0.2,981.5,,,-4.8,,558.200025,1535.100024,0.0,1535.100024,2613.100036,
02/25/1996,2601.5,527.000015,428.200012,98.800003,316.399994,,,326.5,,,,,164.5,,,,,,1334.400024,1169.900024,2337.699951,-1167.800049,0.0,,97.199997,,,,97.199997,1267.100021,,194.399994,194.399994,,,,23.4,,,,,411.400019,,,411.400019,629.200012,357.100006,,,,59.099998,,,,,,,59.099998,416.200005,1045.400017,0.0,982.900024,,,-3.8,,577.000012,1556.100037,0.0,1556.100037,2601.500053,
05/26/1996,2658.0,504.3,442.4,61.9,281.2,281.2,,325.7,,,,,144.8,,,,,,1256.0,1308.1,2516.7,-1208.6,11.7,,82.2,,,,82.2,1402.0,,255.6,255.6,,,,21.5,,,,,399.7,,,399.7,676.8,350.5,,,,53.5,,,,,,,53.5,404.0,1080.8,0.0,998.6,,,0.0,581.9,-3.3,1577.2,0.0,1577.2,2658.0,
08/25/1996,2418.199951,346.600006,307.600006,39.0,288.899994,,,303.600006,,,,,205.0,,,,,,1144.099976,1179.699951,2428.399902,-1248.699951,6.7,,87.699997,,,,87.699997,1274.099948,,185.699997,185.699997,,,,21.200001,,,,,438.000027,,,438.000027,644.900024,347.0,,,,47.900002,,,,,,,47.900002,394.900002,1039.800026,0.0,1009.099976,,,0.0,,369.299988,1378.399963,0.0,1378.399963,2418.199989,
11/24/1996,2551.600098,441.900013,396.700012,45.200001,304.299988,,,261.899994,,,,,205.899994,,,,,,1214.0,1243.199951,2535.699951,-1292.5,7.0,,87.400002,,,,87.400002,1337.599953,,207.399994,207.399994,,,,30.799999,,,,,458.099995,,,458.099995,696.299988,382.799988,,,,50.700001,,,,,,,50.700001,433.499989,1129.799976,0.0,1022.700012,,,0.0,,399.100006,1421.800018,0.0,1421.800018,2551.599995,
02/23/1997,2684.600098,430.499989,383.799988,46.700001,329.100006,,,241.699997,,,,,327.200012,,,,,,1328.5,1265.099976,2054.800049,-789.700012,5.3,,85.699997,,,,85.699997,1356.099973,,269.100006,269.100006,,,,30.200001,,,,,476.900005,,,476.900005,776.200012,374.299988,,,,49.299999,,,,,,,49.299999,423.599987,1199.799999,0.0,1043.5,,,0.0,,441.299988,1484.799988,0.0,1484.799988,2684.599987,
05/25/1997,3210.8,977.4,897.8,79.6,281.0,281.0,,205.8,,,,,273.2,,,,,,1737.4,1349.0,2420.4,-1071.4,,,124.4,,,,124.4,1473.4,,265.5,265.5,,,,15.4,,,,,544.9,,,544.9,825.8,460.5,,,,52.8,,,,,,,52.8,513.3,1339.1,,1192.4,,,0.0,679.3,0.0,1871.7,,1871.7,3210.8,
08/24/1997,2999.100098,778.699974,659.599976,119.099998,301.799988,,,193.899994,,,,,220.399994,,,,,,1494.800049,1405.900024,2455.0,-1049.099976,0.0,,98.400002,,,,98.400002,1504.300026,,248.199997,248.199997,,,,32.799999,,,,,507.299992,,,507.299992,788.299988,302.600006,,,,53.200001,,,,,,,53.200001,355.800007,1144.099995,0.0,1182.099976,,,0.0,,672.900024,1855.0,0.0,1855.0,2999.099995,
11/23/1997,3399.100098,853.300026,734.400024,118.900002,336.0,,,246.100006,,,,,263.600006,,,,,,1699.0,1587.800049,2753.899902,-1166.099976,0.0,,112.300003,,,,112.300003,1700.100052,,274.700012,274.700012,,,,162.199997,,,,,568.899979,,,568.899979,1005.799988,306.399994,,,,57.799999,,,,,,,57.799999,364.199993,1369.999981,0.0,1261.900024,,,0.0,,767.200012,2029.100037,0.0,2029.100037,3399.100018,
03/01/1998,3345.399902,746.399986,633.299988,113.099998,268.100006,,,300.0,,,,,253.899994,,,,,,1568.400024,1660.199951,2882.5,-1222.300049,0.0,,116.800003,,,,116.800003,1776.999954,,257.0,257.0,,,,54.0,,,,,531.599976,,,531.599976,842.599976,383.799988,,,,52.5,,,,,,,52.5,436.299988,1278.899963,0.0,1278.300049,,,0.0,,788.200012,2066.500061,0.0,2066.500061,3345.400024,
05/31/1998,3100.699951,573.199989,460.799988,112.400002,208.5,,,283.899994,19.299999,176.0,88.599998,,242.600006,,,,,,1308.199951,1655.800049,2939.699951,-1283.900024,0.0,,136.699997,0.0,,,136.699997,1792.500046,,237.0,237.0,,,,53.900002,,,,,502.699974,,,502.699974,793.599976,390.700012,,,,57.5,,,,,,,57.5,448.200012,1241.799988,0.0,1322.800049,,,0.0,,536.099976,1858.900024,0.0,1858.900024,3100.700012,
08/30/1998,2962.600098,478.300011,376.200012,102.099998,213.199997,,,209.5,18.6,130.600006,60.299999,,249.800003,,,,,,1150.800049,1649.599976,3003.300049,-1353.699951,0.0,,162.199997,0.0,,,162.199997,1811.799973,,197.800003,197.800003,,,,36.599998,,,,,509.099998,,,509.099998,743.5,398.5,,,,55.599998,,,,,,,55.599998,454.099998,1197.599998,0.0,1306.199951,,,0.0,,458.799988,1764.999939,0.0,1764.999939,2962.599937,
11/29/1998,2936.199951,525.000008,421.100006,103.900002,206.0,,,179.699997,19.1,99.699997,60.900002,,229.5,,,,,,1140.199951,1609.0,2978.600098,-1369.599976,0.0,,187.0,0.0,,,187.0,1796.0,,198.300003,198.300003,,,,44.299999,,,,,563.10001,,,563.10001,805.700012,394.0,,,,55.700001,,,,,,,55.700001,449.700001,1255.400013,0.0,1316.5,,,0.0,,364.299988,1680.799988,0.0,1680.799988,2936.200001,
02/28/1999,2896.0,562.999985,457.799988,105.199997,199.899994,,,189.600006,18.9,107.199997,63.5,,172.300003,,,,,,1124.800049,1608.5,2948.699951,-1340.199951,0.0,,162.699997,0.0,,,162.699997,1771.199997,,225.5,225.5,,,,43.299999,,,,,461.600025,,,461.600025,730.400024,444.299988,,,,57.299999,,,,,,,57.299999,501.599987,1232.000011,0.0,1327.0,,,0.0,,337.0,1664.0,0.0,1664.0,2896.000011,
05/30/1999,2044.3,525.9,418.7,107.2,171.9,171.9,,141.3,13.0,81.0,47.3,,150.1,,,,,,989.2,916.0,2319.1,-1403.1,,,139.1,,,,139.1,1055.1,,189.8,189.8,,,,49.3,,,,,425.9,,,425.9,665.0,416.3,,,,62.2,,,,,,,62.2,478.5,1143.5,,1352.6,,,,-434.1,-17.7,900.8,,900.8,2044.3,
08/29/1999,2212.5,537.299995,428.899994,108.400002,208.699997,,,145.899994,12.4,90.900002,42.599998,,152.0,,,,,,1043.900024,865.700012,2348.199951,-1482.5,0.0,,302.899994,0.0,,,302.899994,1168.600006,,138.199997,138.199997,,,,48.200001,,,,,412.500027,,,412.500027,598.900024,393.399994,,,,63.700001,,,,,,,63.700001,457.099995,1056.000019,0.0,1373.900024,,,0.0,,-217.399994,1156.500031,0.0,1156.500031,2212.50005,
11/28/1999,2108.399902,461.999989,402.799988,59.200001,218.899994,,,157.600006,13.1,103.0,41.5,,154.699997,,,,,,993.200012,807.900024,2265.899902,-1458.0,0.0,,307.299988,0.0,,,307.299988,1115.200012,,157.0,157.0,,,,48.5,,,,,424.700012,,,424.700012,630.200012,124.099998,,,,66.0,,,,,,,66.0,190.099998,820.300011,0.0,1399.699951,,,0.0,,-111.599998,1288.099953,0.0,1288.099953,2108.399963,
02/27/2000,2273.100098,783.699997,697.5,86.199997,247.5,,,169.0,12.6,106.0,50.400002,,161.5,,,,,,1361.699951,785.799988,2277.399902,-1491.599976,0.0,,125.599998,0.0,,,125.599998,911.399986,,154.899994,154.899994,,,,48.799999,,,,,405.899982,,,405.899982,609.599976,112.300003,,,,65.099998,,,,,,,65.099998,177.400002,786.999977,0.0,1458.0,,,0.0,,28.1,1486.1,0.0,1486.1,2273.099977,
05/28/2000,2382.199951,801.099987,778.799988,22.299999,258.600006,,,192.899994,16.6,112.0,64.300003,,166.199997,,,,,,1418.800049,803.700012,2303.100098,-1499.400024,61.5,,98.199997,0.0,22.799999,-22.799999,98.199997,963.400009,,194.5,194.5,,,,31.4,,,,,401.800013,,,401.800013,627.700012,48.599998,,,,62.599998,,,,,,,62.599998,111.199997,738.900009,0.0,1496.699951,,,0.0,,146.600006,1643.299957,0.0,1643.299957,2382.199966,
08/27/2000,2545.0,866.799999,836.5,30.299999,278.399994,,,196.0,17.200001,111.0,67.800003,,185.899994,,,,,,1527.099976,804.200012,2347.0,-1542.800049,108.800003,,104.900002,0.0,,,104.900002,1017.900017,,176.300003,176.300003,,,,31.700001,,,,,379.999996,,,379.999996,588.0,44.099998,,,,66.300003,,,,,,,66.300003,110.400001,698.400001,0.0,1507.699951,,,0.0,,338.899994,1846.599945,0.0,1846.599945,2544.999946,
11/26/2000,2482.5,876.299999,846.0,30.299999,213.399994,,,201.800003,14.8,106.199997,80.800003,,167.300003,,,,,,1458.800049,821.5,,,95.800003,,106.400002,0.0,,,106.400002,1023.700005,,143.300003,143.300003,,,,32.0,,,,,370.100021,,,370.100021,545.400024,39.5,,,,71.800003,,,,,,,71.800003,111.300003,656.700027,0.0,1394.099976,,,0.0,,431.700012,1825.799988,0.0,1825.799988,2482.500015,
02/25/2001,2502.100098,854.799988,841.799988,13.0,156.0,,,215.699997,14.5,113.0,88.199997,0.0,164.699997,,,,,,1391.199951,814.700012,,,47.400002,,248.800003,,,,248.800003,1110.900017,,123.699997,123.699997,,,,31.4,,,,,389.699991,,,389.699991,544.799988,33.700001,,,,89.300003,,,,,,,89.300003,123.000004,667.799992,0.0,1368.300049,,,-2.2,,468.2,1834.300049,0.0,1834.300049,2502.100041,
05/27/2001,2362.3,822.8,817.8,5.0,123.4,123.4,,195.5,8.1,113.8,73.6,,133.3,,,,,,1275.0,815.7,2419.1,-1603.4,65.1,,206.5,136.2,136.2,0.0,70.3,1087.3,,126.4,126.4,,,,29.4,,,,,316.0,,,316.0,471.8,26.2,,,,96.4,,,,,,,96.4,122.6,594.4,,1381.6,,,,432.4,-46.1,1767.9,,1767.9,2362.3,
08/26/2001,2281.100098,711.099976,701.099976,10.0,114.300003,,,182.800003,8.3,105.199997,69.300003,0.0,143.800003,,,,,,1152.0,798.700012,,,85.099998,,245.300003,163.600006,159.699997,3.900009,81.699997,1129.100014,,119.0,119.0,,,,16.200001,,,,,286.900005,,,286.900005,422.100006,24.799999,,,,98.099998,,,,,,,98.099998,122.899998,545.000004,0.0,1404.5,,,0.0,,331.600006,1736.100006,0.0,1736.100006,2281.10001,
11/25/2001,2274.399902,708.200012,708.200012,0.0,104.199997,,,172.399994,6.7,99.900002,65.800003,0.0,142.0,,,,,,1126.800049,778.599976,,,102.699997,,266.299988,163.399994,159.699997,3.699997,102.899994,1147.59996,,106.400002,106.400002,,,,13.0,,,,,304.999992,,,304.999992,424.399994,23.799999,,,,101.0,,,,,,,101.0,124.799999,549.199993,0.0,1438.5,,,0.0,,286.700012,1725.200012,0.0,1725.200012,2274.400005,
02/24/2002,2276.0,686.499977,654.099976,32.400002,126.400002,,,145.5,6.0,89.400002,50.099998,0.0,136.899994,,,,,,1095.300049,742.700012,,,140.199997,,297.799988,163.100006,159.699997,3.400009,134.699982,1180.699997,,96.0,96.0,,,,10.3,,,,,297.499988,,,297.499988,403.799988,21.200001,,,,102.0,,,,,,,102.0,123.200001,526.999989,0.0,1471.800049,,,0.0,,277.200012,1749.000061,0.0,1749.000061,2276.00005,
05/26/2002,2288.8,699.4,681.3,18.1,131.7,131.7,,145.0,6.4,86.9,51.7,0.0,97.0,,,,,,1073.1,737.1,2456.9,-1719.8,191.4,191.4,287.2,177.3,173.3,4.0,109.9,1215.7,,123.7,123.7,,,,5.5,,,,,274.6,,,274.6,403.8,20.4,,,,83.5,,,,,,,83.5,103.9,507.7,,1505.5,,,0.0,310.5,-34.9,1781.1,,1781.1,2288.8,
08/25/2002,2265.1,727.0,719.0,8.0,143.8,143.8,,158.6,12.2,93.5,52.9,0.0,107.1,,,,,,1136.5,746.8,,,71.6,71.6,310.2,173.3,173.3,0.0,136.9,1128.6,,124.1,124.1,,,,4.4,4.4,0.0,0.0,,260.3,,,260.3,388.8,21.8,21.8,0.0,0.0,88.0,,,,,,,88.0,109.8,498.6,0.0,1505.2,,,0.0,311.8,-50.5,1766.5,0.0,1766.5,2265.1,
11/24/2002,2303.9,686.4,686.4,0.0,144.4,144.4,,153.0,7.9,102.9,42.2,0.0,95.0,,,,,,1078.8,739.4,,,152.9,152.9,332.8,173.3,173.3,0.0,159.5,1225.1,,109.6,109.6,,,,4.0,4.0,0.0,0.0,,295.4,,,295.4,409.0,19.5,19.5,0.0,0.0,92.7,,,,,,,92.7,112.2,521.2,0.0,1513.9,,,0.0,318.0,-49.2,1782.7,0.0,1782.7,2303.9,
02/23/2003,2238.899902,859.400009,759.200012,100.199997,137.199997,,,147.899994,7.2,96.5,44.200001,0.0,85.400002,,,,,,1229.900024,707.700012,,,0.0,,301.299988,173.300003,173.300003,0.0,127.999985,1009.0,,96.5,96.5,,,,3.2,,,,,275.599988,,,275.599988,375.299988,19.9,,,,95.199997,,,,,,,95.199997,115.099997,490.399985,0.0,1523.099976,,,0.0,,225.399994,1748.49997,0.0,1748.49997,2238.899955,
05/25/2003,2244.6,915.4,802.2,113.2,137.1,137.1,,142.2,8.1,89.2,44.9,0.0,86.5,,,,,,1281.2,680.7,2563.6,-1882.9,,,282.7,191.5,173.3,18.2,91.2,963.4,,107.0,107.0,,,,2.3,,,,,258.1,,,258.1,367.4,19.9,,,,151.3,,,,,,,151.3,171.2,538.6,,1553.1,,,0.0,277.2,-124.3,1706.0,,1706.0,2244.6,
08/24/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,173.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2003,2076.699951,698.300003,513.5,184.800003,166.100006,,,167.300003,7.6,110.699997,49.0,0.0,92.599998,,,,,,1124.300049,679.5,,,0.0,,272.899994,173.300003,173.300003,0.0,99.599991,952.399994,,108.199997,108.199997,,,,22.4,,,,,242.600016,,,242.600016,373.200012,0.0,,,,180.899994,,,,,,,180.899994,180.899994,554.100006,0.0,1266.300049,,,0.0,372.700012,-116.400024,1522.600037,0.0,1522.600037,2076.700043,
