Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/28/1997,289.65,,,-142.998,,146.652,,-117.908,,,,28.744,-2.762,2.762,,,0.0,,0.0,25.982,18.656,44.638,0.0,,,44.638,0.0,44.638,0.0,,44.638,44.638,,100.222444,0.17,0.17,0.17,100.222444,0.17,0.17,0.17,
09/27/1997,423.354,,,-215.075,,208.279,,-132.375,,,,75.904,0.253,-0.253,,-0.253,0.0,,0.0,76.157,-31.224,44.933,0.0,,,44.933,0.0,44.933,0.0,,44.933,44.933,,100.222444,0.45,0.45,0.45,100.222444,0.45,0.45,0.45,
12/27/1997,405.671997,,,-214.046997,,191.625,,-142.399002,,,,49.226002,0.453,,,,0.0,,-0.453,49.679002,-20.368,29.311001,0.0,,,29.311002,0.0,29.311001,0.0,,29.311001,29.311001,,100.222,0.29,0.29,0.29,100.222,0.29,0.29,0.29,
03/28/1998,356.173004,,,-184.973999,,171.199005,,-125.318001,,,,45.881001,1.897,,,,0.0,,-1.897,47.778,-19.089001,28.688999,0.0,,,28.689,0.0,28.688999,0.0,,28.688999,28.688999,,100.222,0.286,0.286,0.286,100.222,0.286,0.286,0.286,
06/27/1998,354.438,,,-176.162,,178.276,,-144.963,,,,33.313,5.018,-0.68,0.0,-0.68,0.0,,-4.338,38.331,-15.62,22.711,0.0,,,22.711,0.0,22.711,0.0,,22.711,22.711,,100.195,0.23,0.23,0.23,100.571,0.23,0.23,0.23,
09/26/1998,470.959,,,-241.095,,229.864,,-148.783,,,,81.081,3.171,0.676,0.676,,0.0,,-3.847,84.252,-34.333,49.919,0.0,,,49.919,0.0,49.919,0.0,,49.919,49.919,,99.827,0.5,0.5,0.5,99.878,0.5,0.5,0.5,
12/26/1998,447.529999,,,-240.660995,,206.869003,,-163.009003,,,,43.860001,-1.074,1.074,1.074,,0.0,,0.0,42.786001,-17.434999,25.351,0.0,,,25.351001,0.0,25.351,0.0,0.0,25.351,25.351,,99.622932,0.25,0.25,0.25,99.674217,0.25,0.25,0.25,
04/03/1999,443.068,,,-246.668,,196.4,,-151.373,,,,45.027,-57.57,1.009,1.009,,0.0,,56.561,-12.543,5.112,-7.431,0.0,,,-7.431,0.0,-7.431,0.0,,-7.431,-7.431,,99.623,-0.07,-0.07,0.27,99.783,-0.07,-0.07,0.27,
07/03/1999,434.421,,,-217.446,,216.975,,-165.025,,,,51.95,-4.561,2.488,2.488,,0.0,,2.073,47.389,-19.312,28.077,3.967,,,24.11,0.0,24.11,0.0,0.0,24.11,24.11,,99.533,0.24,0.28,0.28,99.704,0.24,0.28,0.28,
10/02/1999,539.789,,,-274.47,,265.319,,-172.311,,,,93.008,0.409,3.687,3.687,,0.0,,-4.096,93.417,-38.068,55.349,0.0,,,55.349,0.0,55.349,0.0,0.0,55.349,55.349,,99.118,0.56,0.56,0.56,99.251,0.56,0.56,0.56,
01/01/2000,510.299,,,-270.719,,239.58,,-181.696,,,,57.884,-3.422,3.422,3.422,,0.0,,0.0,54.462,-22.194,32.268,0.0,,,32.268,0.0,32.268,0.0,0.0,32.268,32.268,,98.808,0.33,0.33,0.33,98.938,0.33,0.33,0.33,
04/01/2000,466.923004,,,-239.755005,,227.167999,,-168.121994,,,,59.046001,-5.428,5.428,5.428,,0.0,,0.0,53.618001,-21.848,31.77,0.0,,,31.770002,0.0,31.77,0.0,0.0,31.77,31.77,,98.242996,0.32,0.32,0.32,98.347,0.32,0.32,0.32,
07/01/2000,487.296997,,,-234.75,,252.546997,,-206.399994,,,,46.146999,-6.505,6.505,6.505,,0.0,,0.0,39.641999,-15.659,23.983,0.0,,,23.982999,0.0,23.983,0.0,0.0,23.983,23.983,,97.092003,0.25,0.25,0.25,97.349998,0.25,0.25,0.25,
09/30/2000,586.217,,,-336.084,,250.133,,-218.617,,,,31.516,-135.354,6.783,6.783,,0.0,,128.571,-103.838,41.017,-62.821,0.0,,,-62.821,0.0,-62.821,0.0,0.0,-62.821,-62.821,,96.713,-0.65,-0.65,0.154,97.256,-0.65,-0.65,0.154,
12/30/2000,613.73999,,,-316.220001,,297.519989,,-208.171997,,,,89.348,-5.704,5.704,5.704,,0.0,,0.0,83.644,-33.041,50.603001,0.0,,,50.602999,0.0,50.603001,0.0,0.0,50.603001,50.603001,,96.529999,0.52,0.52,0.52,97.347,0.52,0.52,0.52,
03/31/2001,538.52,,,-275.673,,262.847,,-192.989,,,,69.858,8.648,6.121,6.121,,-4.372,,-10.397,78.506,-31.009,47.497,0.0,,,47.497,0.0,47.497,0.0,0.0,47.497,47.497,,96.74,0.49,0.49,0.46,98.164,0.48,0.48,0.45,
06/30/2001,517.828979,,,-255.468002,,262.360977,,-208.772995,,,,53.588001,-3.097,5.924,5.924,,-2.827,,0.0,50.491001,-19.440001,31.051001,0.0,,,31.051001,0.0,31.051001,0.0,0.0,31.051001,31.051001,,97.109001,0.32,0.32,0.3,98.492996,0.32,0.32,0.3,
09/29/2001,595.695,,,-310.055,,285.64,,-199.507,,,,86.133,-10.443,4.779,4.779,,5.664,,0.0,75.69,-27.88,47.81,0.0,,,47.81,0.0,47.81,0.0,0.0,47.81,47.81,,97.437461,0.49,0.49,0.52,98.483031,0.49,0.49,0.52,
12/29/2001,617.094971,,,-330.085999,,287.008972,,-212.561005,,,,74.447998,-1.465,4.501,4.501,,-3.036,,0.0,72.982998,-27.368999,45.613998,0.0,,,45.613999,0.0,45.613998,0.0,0.0,45.613998,45.613998,,97.505997,0.47,0.47,0.45,98.503998,0.46,0.46,0.44,
03/30/2002,633.088,,,-321.295,,311.793,,-216.75,,,,95.043,-18.208,3.829,3.829,,-1.621,,16.0,76.835,-28.81,48.025,0.0,,,48.025,0.0,48.025,0.0,0.0,48.025,48.025,,97.814,0.49,0.49,0.52,99.146,0.48,0.48,0.51,
06/29/2002,467.0,,,-234.395996,,232.604004,,-214.916,,,,17.688,-7.515,5.335,5.335,,3.531,,-1.351,10.173,-3.713,6.46,0.0,,,6.46,0.0,6.46,0.0,0.0,6.46,6.46,,98.161003,0.07,0.07,0.09,99.333,0.07,0.07,0.09,
09/28/2002,640.839,,,-319.573,,321.266,,-236.618,,,,84.648,-3.162,4.383,4.383,,0.22,,-1.441,81.486,-29.742,51.744,0.0,,,51.744,0.0,51.744,0.0,0.0,51.744,51.744,,98.301,0.53,0.53,0.53,99.319,0.52,0.52,0.52,
12/28/2002,639.169983,,,-331.26001,,307.909973,,-230.391006,,,,77.518997,-10.097,3.4,3.4,,-1.262,,7.959,67.421997,-24.610001,42.812,0.0,,,42.811996,0.0,42.812,0.0,0.0,42.812,42.812,,98.412003,0.44,0.44,0.48,99.310997,0.43,0.43,0.47,
03/29/2003,692.331,,,-346.51,,345.821,,-222.816,,,,123.005,-7.7,0.384,0.384,,-1.96,,9.276,115.305,-42.086,73.219,0.0,,,73.219,0.0,73.219,0.0,0.0,73.219,73.219,,98.45,0.74,0.74,0.77,99.343,0.74,0.74,0.77,
06/28/2003,477.730988,,,-228.979004,,248.751984,,-243.225998,,,,5.526,1.32,2.918,3.863,-0.945,-2.299,,-1.939,6.846,-1.791,5.055,0.0,,,5.055,0.0,5.055,0.0,0.0,5.055,5.055,,98.376999,0.05,0.05,0.04,99.543999,0.05,0.05,0.04,
09/27/2003,707.776978,,,-357.210999,,350.565979,,-267.613007,,,,82.953003,1.185,2.196,2.89,-0.694,-1.784,,-1.597,84.138003,-30.128,54.009998,0.0,,,54.010002,0.0,54.009998,0.0,0.0,54.009998,54.009998,,98.704002,0.55,0.55,0.54,100.780998,0.54,0.54,0.52,
12/27/2003,645.36499,,,-312.363007,,333.001984,,-256.614014,,,,76.388,-21.176,2.51,2.969,-0.459,3.552,,15.114,55.212001,-19.854,35.358002,0.0,,,35.358001,0.0,35.358002,0.0,0.0,35.358002,35.358002,,99.071999,0.36,0.36,0.48,101.291,0.35,0.35,0.47,
04/03/2004,818.781,,,-427.782,,390.999,,-262.648,,,,128.351,-8.681,,2.376,,2.395,,3.91,119.67,-43.224,76.446,0.0,,,76.446,0.0,76.446,0.0,0.0,76.446,76.446,,99.698997,0.77,0.77,0.793,102.264999,0.75,0.75,0.77,
07/03/2004,606.006,,,-290.478,,315.528,,-295.043,,,,20.485,-1.444,1.627,2.435,-0.808,0.211,,-0.394,19.041,-6.316,12.725,0.0,,,12.725,0.0,12.725,0.0,0.0,12.725,12.725,,100.481,0.13,0.13,0.14,102.802,0.12,0.12,0.13,
10/02/2004,883.68,,,-445.925,,437.755,,-313.186,,,,124.569,0.132,2.045,2.612,-0.567,-3.145,,0.968,124.701,-44.294,80.407,0.0,,,80.407,0.0,80.407,0.0,0.0,80.407,80.407,,101.192,0.79,0.79,0.8,103.571,0.78,0.78,0.79,
01/01/2005,901.574,,,-455.498,,446.076,,-329.668,,,,116.408,-1.092,1.989,2.958,-0.969,-0.4,,-0.497,115.316,-40.28,75.036,0.0,,,75.036,0.0,75.036,0.0,0.0,75.036,75.036,,101.896,0.74,0.74,0.74,104.325,0.72,0.72,0.72,
04/02/2005,902.222,,,-425.313,,476.909,,-434.944,402.118,,32.826,41.965,2.306,4.259,3.526,0.733,-2.739,,-3.826,44.271,-17.349,26.922,0.0,,,26.922,0.0,26.922,0.0,0.0,26.922,26.922,,102.506,0.23,0.23,0.79,105.341,0.22,0.22,0.78,
07/02/2005,751.942,,,-337.514,,414.428,,-334.207,,,,80.221,0.829,-0.433,2.51,-2.943,-0.041,,-0.355,81.05,-30.343,50.707,0.0,,,50.707,0.0,50.707,0.0,0.0,50.707,50.707,,103.048,0.49,0.49,0.49,105.491,0.48,0.48,0.48,
10/01/2005,1027.384,,,-475.839,,551.545,,-369.647,,,,181.898,-13.412,-0.115,2.79,-2.905,6.025,,7.502,168.486,-64.281,104.205,0.0,,,104.205,0.0,104.205,0.0,0.0,104.205,104.205,,104.198,1.0,1.0,1.03,107.416,0.97,0.97,1.0,
12/31/2005,995.482,,,-464.017,,531.465,,-383.38,,,,148.085,-5.044,-0.46,3.312,-3.772,0.577,,4.927,143.041,-52.368,90.673,0.0,,,90.673,0.0,90.673,0.0,0.0,90.673,90.673,,104.688,0.87,0.87,0.9,107.78,0.84,0.84,0.87,
04/01/2006,971.6,,,-446.6,,525.0,,-400.2,367.7,,32.5,124.8,-4.312,3.688,7.768,-4.08,-0.8,0.2,1.224,120.488,-47.8,72.688,0.0,,,72.688,-6.3,66.388,0.0,0.0,66.388,66.388,,104.9,0.6,0.6,0.65,108.1,0.58,0.58,0.63,
07/01/2006,953.6,,,-422.1,,531.5,,-395.9,390.3,,5.6,135.6,-3.1,0.6,4.4,-3.8,1.1,,1.4,132.5,-48.3,84.2,0.0,,,84.2,-4.0,80.2,0.0,0.0,80.2,80.2,,105.1,0.76,0.76,0.77,108.1,0.74,0.74,0.75,
09/30/2006,1166.8,,,-534.2,,632.6,,-415.9,,,,216.7,0.5,-0.2,4.5,-4.7,-1.2,,0.9,217.2,-76.6,140.6,0.0,,,140.6,-3.6,137.0,0.0,0.0,137.0,137.0,,104.5,1.31,1.31,1.32,107.3,1.28,1.28,1.29,
12/30/2006,1143.7,,,-529.7,,614.0,,-429.8,,,,184.2,-0.1,0.2,7.1,-6.9,1.3,,-1.4,184.1,-70.3,113.8,0.0,,,113.8,-3.3,110.5,0.0,0.0,110.5,110.5,,104.2,1.06,1.06,1.06,107.6,1.03,1.03,1.03,
03/31/2007,1031.3,,,-473.2,,558.1,,-437.5,434.3,,3.2,120.6,4.2,-5.1,5.6,-10.7,0.3,,0.6,124.8,-47.2,77.6,0.0,,,77.6,-4.4,73.2,0.0,0.0,73.2,73.2,,104.0,0.7,0.7,0.7,107.4,0.68,0.68,0.68,
06/30/2007,1070.3,,,-478.3,,592.0,,-446.2,,,,145.8,1.1,-2.4,5.8,-8.2,1.3,,0.0,146.9,-56.8,90.1,0.0,,,90.1,-1.8,88.3,0.0,0.0,88.3,88.3,,103.9,0.85,0.85,0.85,107.3,0.82,0.82,0.82,
09/29/2007,1299.099976,,,-603.900024,,695.199951,,-502.600006,,,,192.600006,-2.2,0.7,6.2,-5.5,0.9,,0.6,190.400006,-75.0,115.400002,0.0,,,115.400006,-0.1,115.300003,0.0,0.0,115.300003,115.300003,,102.599998,1.12,1.12,1.12,105.400002,1.09,1.09,1.09,
12/29/2007,1269.800049,,,-593.299988,,676.500061,,-505.799988,,,,170.699997,-7.1,4.3,6.8,-2.5,2.2,,0.6,163.599997,-50.799999,112.800003,0.0,,,112.799997,-0.1,112.699997,0.0,0.0,112.699997,112.699997,,101.599998,1.11,1.11,1.11,104.300003,1.08,1.08,1.08,
03/29/2008,1240.9,,,-566.5,,674.4,,-525.2,,,,149.2,-6.0,-1.6,6.9,-8.5,2.1,,5.5,143.2,-39.7,103.5,0.0,,,103.5,0.0,103.5,0.0,0.0,103.5,103.5,3.25,101.0,1.03,1.03,1.06,103.8,1.0,1.0,1.03,
06/28/2008,1113.6,1066.9,46.7,-475.2,475.2,638.4,0.0,-491.8,486.5,,5.3,146.6,-0.4,,7.0,,-0.1,0.7,-7.2,146.2,-51.0,95.2,0.0,0.0,0.0,95.2,0.0,95.2,0.0,0.0,95.2,95.2,0.0,99.5,0.96,0.96,0.96,102.1,0.93,0.93,0.93,
09/27/2008,1428.9,1376.8,52.1,-640.7,640.7,788.2,0.0,-545.3,532.3,,13.0,242.9,1.7,,6.1,,-2.7,0.8,-5.9,244.6,-83.6,161.0,0.0,0.0,0.0,161.0,,161.0,,0.0,161.0,165.81,4.81,99.3,1.62,1.62,1.669789,101.8,1.58,1.58,1.62725,
12/27/2008,1252.0,1202.1,49.9,-582.3,582.3,669.7,0.0,-503.1,496.5,,6.6,166.6,-8.5,,7.4,,5.4,1.1,-5.4,158.1,-52.8,105.3,0.0,0.0,0.0,105.3,0.0,105.3,,0.0,105.3,106.275,0.975,98.8,1.07,1.07,1.075658,100.7,1.05,1.05,1.059682,
