Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,73.612999,28.973,18.995001,-4.198,,,-4.198,29.843,,,29.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,23.792999,4.63,16.938,-0.923,,,-0.923,3.148,,,3.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,17.830999,1.655,15.544,5.448,,,5.448,-4.816,,,-4.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,7.74,22.261999,15.862,3.72,,,3.72,-34.104,,,-34.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,94.483002,33.049999,18.851999,-13.028,,,-13.028,55.609001,,,55.609001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,33.228001,8.836,18.452999,-0.991,,,-0.991,6.93,,,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,12.115,1.787,16.316999,6.93,,,6.93,-12.919,,,-12.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,15.011,20.360001,18.438,8.666,,,8.666,-32.452999,,,-32.452999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,104.415001,39.457001,19.823,-19.886,,,-19.886,65.021004,,,65.021004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,31.112,6.017,17.896,5.552,,,5.552,1.647,,,1.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,-8.107,6.224,18.138,6.561,,,6.561,-39.029999,,,-39.029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,32.758999,28.938999,22.128,8.53,,,8.53,-26.837999,,,-26.837999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,77.415001,35.123001,21.173,-3.819,,,-3.819,24.938,,,24.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,47.717999,15.265,22.066,2.443,,,2.443,7.944,,,7.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,24.229,5.86,19.948999,9.393,,,9.393,-10.973,,,-10.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,45.619999,25.444,28.007999,-7.544,,,-7.544,-0.288,,,-0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,62.400002,31.093,22.915001,-11.285,,,-11.285,19.677,,,19.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,34.485001,13.928,25.344,8.582,,,8.582,-13.369,,,-13.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,50.028999,47.159,24.681,-29.535999,,,-29.535999,7.725,,,7.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,16.461,-4.637,24.627001,35.379002,,,35.379002,-38.908001,,,-38.908001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,82.677002,27.073,25.577,-6.804,,,-6.804,36.831001,,,36.831001,,,-17.615,,,,-17.615,,,,,,,,,,17.615,,,,,,,,,,,,,,,
06/30/1995,54.189999,14.562,25.962999,3.634,,,3.634,10.031,,,10.031,,,-21.766001,,,,-21.766001,,,,,,,,,,21.766001,,,,,,,,,,,,,,,
09/30/1995,38.980999,11.94,23.537001,8.093,,,8.093,-4.589,,,-4.589,,,-28.983999,,,,-28.983999,,,,,,,,,,28.983999,,,,,,,,,,,,,,,
12/31/1995,28.323,30.211,26.016001,6.655,,,6.655,-34.558998,,,-34.558998,,,-46.455002,,,,-46.455002,,,,,,,,,,46.455002,,,,,,,,,,,,,,,
03/31/1996,67.889999,34.596001,26.948,-7.507,,,-7.507,13.853,,,13.853,,,-12.983,,,,-12.983,,,,,,,,,,12.983,,,,,,,,,,,,,,,
06/30/1996,46.528999,16.068001,25.518,5.357,,,5.357,-0.414,,,-0.414,,,-25.775,,,,-25.775,,,,,,,,,,25.775,,,,,,,,,,,,,,,
09/30/1996,21.597,12.787,26.459999,6.912,,,6.912,-24.562,,,-24.562,,,-201.354996,,,,-201.354996,,,,,,,,,,201.354996,,,,,,,,,,,,,,,
12/31/1996,46.904999,34.694,31.08,5.649,,,5.649,-24.518,,,-24.518,,,-47.375999,,,,-47.375999,,,,,,,,,,47.375999,,,,,,,,,,,,,,,
03/31/1997,74.242996,40.973999,31.061001,-1.04,,,-1.04,3.248,,,3.248,,-16.104,-16.068,5.078,,,-21.146,,,0.0,0.0,0.0,,,,,-0.036,-63.842002,-12.62,-53.593002,,,,2.296,2.776,-0.48,0.075,,-5.703,,,
06/30/1997,62.605,13.607,30.818001,1.904,,,1.904,16.275999,,,16.275999,,-39.779999,-43.012001,0.0,,,-43.012001,,,6.449,6.449,0.0,,,,,-3.216998,-22.825,-12.624,-9.463,,,,-0.982,3.0,-3.982,0.244,,0.0,,,
09/30/1997,33.018002,15.726,29.339001,0.078,,,0.078,-12.125,,,-12.125,,-45.932999,-50.731998,0.0,,,-50.731998,,,9.265,9.265,0.0,,,,,-4.466001,14.638,-12.969,28.537,,,,-5.919,3.042,-8.961,4.989,,1.723,,,
12/31/1997,32.812,34.487999,37.299,-4.777,,,-4.777,-34.198002,,,-34.198002,,-80.594002,-76.988999,8.04,,,-85.028999,,,1.554,1.554,0.0,,,,,-5.159002,63.33,-12.922,77.487,,,,-1.562,2.51,-4.072,0.327,,15.548,,,
03/31/1998,119.415001,40.882,31.507,-18.281,,,-18.281,65.306999,,,65.306999,,-22.513,-25.29,5.324,,,-30.614,,,5.8,5.8,0.0,,,,,-3.023,-114.173001,-12.95,-102.355001,,,,1.083,1.611,-0.528,0.049,,-17.271,,,
06/30/1998,55.396,16.195999,28.711,-0.385,,,-0.385,10.874,,,10.874,,-62.945,-48.894001,0.0,,,-48.894001,,,0.0,0.0,0.0,,,,,-14.050999,7.548999,-13.583,18.960999,,,,2.125,2.181,-0.056,0.046,,0.0,,,
