Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/2008,,6974.723752,20962.357788,6219.452776,,,,,,,,,20962.019894,
03/31/2009,,20075.241094,20933.248268,19873.638831,,,,,,,,,20031.623481,
06/30/2009,,19992.054748,20089.006639,19590.701959,,,,,,,,,19590.549846,
09/30/2009,,19595.876015,19619.585108,19456.647894,,,,,,,,,19456.64239,
12/31/2009,,19517.738257,19668.190431,19428.442222,,,,,3.517837,,,,19530.709781,
03/31/2010,,19556.757156,19710.006502,19505.830363,,,,,,,,,,
06/30/2010,,20032.015934,20506.232021,19702.541257,,,,,,,,,,
09/30/2010,,19928.54805,20015.400194,19808.046796,,,,,,,,,,
12/31/2010,,19943.887305,20221.914852,19807.231155,,,,,3.39667,12.470222,23.037528,,19923.798955,
03/31/2011,,19848.472537,20059.535271,19780.206402,,,,,,,,,,
06/30/2011,,19976.723751,20122.641604,19893.189952,,,,,,,,,,
09/30/2011,,20027.286257,20168.372266,19910.36594,,,,,,,,,,
12/31/2011,,19967.421367,20065.921675,19858.176031,,,,,,,,,,
03/31/2012,,19945.845685,20107.553638,19874.22316,,,,,,,,,,
06/30/2012,,20007.677579,20180.056697,19860.763589,,,,,,,,,,
09/30/2012,,19873.426786,20156.787857,19797.782899,,,,,,,,,,
12/31/2012,,20011.210349,20108.634198,19920.357209,,,,,,,,,,
03/31/2013,,20067.814227,20263.613208,20023.375928,,,,,,,,,,
06/30/2013,,20360.282028,20539.214869,20203.567838,,,,,,,,,,
09/30/2013,,20401.661592,20457.996179,20328.091258,,,,,,,,,,
12/31/2013,,20513.396488,20594.584051,20387.366574,,,,,,,,,,
03/31/2014,,20623.214143,20726.035083,20590.532004,,,,,,,,,,
06/30/2014,,20622.17156,20752.971479,20567.683812,,,,,,,,,,
09/30/2014,,20837.404032,21000.659334,20762.636079,,,,,,,,,,
12/31/2014,,20843.206911,21005.940631,20745.714885,,,,,,,,,,
03/31/2015,,20588.935505,20834.410547,20466.037363,,,,,,,,,,
06/30/2015,,21011.451374,21076.716056,20826.665354,,,,,,,,,,
09/30/2015,,20693.43133,20812.201742,20542.881284,,,,,,,,,,
12/31/2015,,20603.925554,20803.354204,20354.159276,,,,,,,,,,
03/31/2016,,20359.240291,20385.515754,20036.141462,,,,,,,,,,
06/30/2016,,20034.380157,20110.423739,20005.604961,,,,,,,,,,
09/30/2016,,20111.306974,20200.107226,20090.736322,,,,,,,,,,
12/31/2016,,20184.096753,20207.235571,19756.352235,,,,,,,,,,
03/31/2017,,19802.509936,20443.469263,19752.726425,,,,,,,,,,
06/30/2017,,20314.416787,20428.954833,20245.169998,,,,,,,,,,
09/30/2017,,20376.515775,20582.843245,20350.870574,,,,,,,,,,
12/31/2017,,20537.152476,20600.931019,20469.064529,,,,,,,,,,
03/31/2018,,20226.792351,20489.217202,5410.614315,,,,,,,,,,
06/30/2018,,5400.702229,5412.446376,5176.49195,,,,,,,,,,
09/30/2018,,5193.044881,5201.168159,5022.11867,,,,,,,,,,
12/31/2018,,4939.378166,5028.510552,-106.906066,,,,,,,,,,
03/31/2019,,47.74902,7037.168865,-109.728959,,,,,,,,,,
06/30/2019,0.123854,8456.380172,9554.541808,7030.762934,0.341615,0.333106,2.203879,2.513493,1.776316,5.974331,9.06729,15.05,7535.143302,
09/30/2019,0.125629,8696.281663,9094.947757,8444.168818,0.770258,0.366494,2.724072,3.357057,2.013836,7.296826,11.52649,15.0,8598.77979,
12/31/2019,0.1433,8620.090001,8820.379386,8493.979394,0.371535,0.469828,5.015716,7.181165,1.718919,6.678981,11.620678,16.9,7339.144376,
03/31/2020,0.062981,8396.113472,8907.22633,7185.401664,0.389988,0.290112,2.470359,3.05704,1.817861,,,7.31,6668.574836,
06/30/2020,,7333.012031,7900.850662,6884.657234,0.538215,0.37526,2.489994,3.114132,2.081801,,,8.35,6750.638274,
09/06/2020,,,,,0.593003236677213,0.413460384400957,2.74346585678533,3.43113911852467,2.33366905447696,,,9.2,7567.3699736,
09/30/2020,,,,,,0.448988891352004,,,2.4525396573159,10.1855492276557,29.3536461349884,,,
12/31/2020,32.1678321678322,,,,,0.425524477779822,,,2.32436854678319,9.06511997169988,20.7041586145007,,,
