Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,229.695999,237.455994,237.455994,,0.177692,0.177692,0.055391,0.048721,0.029375,0.029375,,0.029375,0.029375,0.029375,0.009375,0.049988,,0.251254,0.460056,,
06/30/1990,229.936005,236.751999,236.751999,,0.182368,0.182368,0.032549,0.02623,0.014375,0.014375,,0.014375,0.014375,0.014375,0.009375,0.024173,,0.047252,0.465077,,
09/30/1990,229.904007,235.391998,235.391998,,0.189505,0.189505,0.061646,0.054403,0.028125,0.028125,,0.028125,0.028125,0.028125,0.009375,0.058808,,0.078511,0.48171,,
12/31/1990,229.584,234.352,234.352,,0.17091,0.17091,0.036338,0.030228,0.016875,0.016875,,0.016875,0.016875,0.016875,0.01,0.004131,,0.044511,0.487495,,
03/31/1991,230.192001,235.951996,235.951996,,0.193048,0.193048,0.049383,0.042479,0.02375,0.02375,,0.02375,0.02375,0.02375,0.01,0.032786,,0.056344,0.499118,,
06/30/1991,229.968002,238.432007,238.432007,,0.214371,0.214371,0.065142,0.057165,0.0325,0.0325,,0.0325,0.0325,0.0325,0.01,0.024703,,0.058291,0.520398,,
09/30/1991,230.192001,239.119995,239.119995,,0.220011,0.220011,0.073064,0.065457,0.03625,0.03625,,0.03625,0.03625,0.03625,0.01,0.077957,,0.11414,0.548655,,
12/31/1991,230.623993,240.783997,240.783997,,0.232299,0.232299,0.066196,0.058825,0.035,0.035,,0.035,0.035,0.035,0.01125,0.00858,,0.116597,0.574637,,
03/31/1992,230.160004,243.296005,243.296005,,0.240645,0.240645,0.061234,0.053832,0.030625,0.030625,,0.030625,0.030625,0.030625,0.01125,0.055488,,0.154154,0.589612,,
06/30/1992,229.664001,239.856003,239.856003,,0.246023,0.246023,0.07186,0.064239,0.035,0.035,,0.035,0.035,0.035,0.01125,0.032707,,0.137018,0.610522,,
09/30/1992,229.311996,240.800003,240.800003,,0.25826,0.25826,0.084946,0.076881,0.0425,0.0425,,0.0425,0.0425,0.0425,0.01125,0.085457,,0.160598,0.638597,,
12/31/1992,230.864,241.104,241.104,,0.271107,0.271107,0.076266,0.068887,0.04,0.04,0.04,0.04,0.04,0.04,0.013125,0.013214,,0.147061,0.667917,,
03/31/1993,231.072006,243.647995,243.647995,,0.28203,0.28203,0.08392,0.076561,0.0425,0.0425,,0.0425,0.0425,0.0425,0.013125,0.087388,,0.174309,0.699167,,
06/30/1993,231.360001,242.735992,242.735992,,0.299416,0.299416,0.093913,0.086291,0.0475,0.0475,,0.0475,0.0475,0.0475,0.013125,0.036175,,0.177377,0.736056,,
09/30/1993,231.584,246.095993,246.095993,,0.320058,0.320058,0.107755,0.093817,0.04875,0.04875,,0.04875,0.04875,0.04875,0.013125,0.103317,,0.303976,0.7753,,
12/31/1993,232.759992,247.151992,247.151992,,0.363667,0.363667,0.118134,0.114488,0.06,0.06,0.06,0.06,0.06,0.06,0.01625,-0.069617,,0.198565,0.841867,,
03/31/1994,232.759995,247.863998,247.863998,,0.370877,0.370877,0.119319,0.110198,0.055,0.055,,0.055,0.055,0.055,0.01625,0.103101,,0.231814,0.862691,,
06/30/1994,232.759995,245.104004,245.104004,,0.37726,0.37726,0.130226,0.120414,0.0475,0.0475,,0.0475,0.0475,0.0475,0.01625,0.057555,,0.161127,0.869479,,
09/30/1994,232.759995,243.367996,243.367996,,0.398339,0.398339,0.144362,0.133867,0.06625,0.06625,,0.06625,0.06625,0.06625,0.01625,0.138967,,0.212279,0.923544,,
12/31/1994,228.552,242.024,242.024,,0.417479,0.417479,0.143374,0.131334,0.06625,0.06625,0.06625,0.06625,0.06625,0.06625,0.02,0.155241,,0.262592,0.946126,,
03/31/1995,227.376007,240.104004,240.104004,,0.407515,0.407515,0.134154,0.121285,0.0625,0.0625,,0.0625,0.0625,0.0625,0.02,0.106216,0.091823,0.267566,0.978428,,
06/30/1995,228.216003,242.944,242.944,,0.43133,0.43133,0.152405,0.145918,0.075,0.075,,0.075,0.075,0.075,0.02,0.058281,0.046262,0.33626,1.056175,,
09/30/1995,228.647995,245.647995,245.647995,,0.460928,0.460928,0.184203,0.163832,0.08375,0.0875,,0.08375,0.0875,0.0875,0.02,0.196265,0.178068,0.431615,1.143557,,
12/31/1995,228.552,248.0,248.0,,0.497734,0.497734,0.17131,0.156762,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.02625,0.05596,0.003298,0.356291,1.199867,,
03/31/1996,228.423996,245.975998,226.880005,,0.583621,0.583621,0.187108,0.171624,0.09,0.09,0.09,0.0825,0.0825,0.0825,0.02625,0.155051,0.121998,0.386269,1.237414,,
06/30/1996,228.692001,247.095993,227.440002,,0.631762,0.631762,0.225528,0.207668,0.1075,0.1075,0.1075,0.1,0.1,0.1,0.02625,0.147028,0.088678,0.415165,1.310474,,
09/30/1996,229.143997,247.104004,230.647995,,0.650992,0.650992,0.238996,0.214899,0.1125,0.1125,0.1125,0.105,0.105,0.105,0.02625,0.247876,0.175904,0.530243,1.403401,,
12/31/1996,230.292007,250.884003,230.300003,,0.693964,0.693964,0.246044,0.224642,0.12,0.12,0.12,0.11,0.11,0.11,0.0325,0.066722,-0.026205,0.497416,1.50099,,
03/31/1997,231.311996,254.164001,231.108002,,0.726755,0.726755,0.257075,0.235132,0.125,0.125,0.125,0.11,0.11,0.11,0.0325,0.197211,0.135564,0.576114,1.571851,,
06/30/1997,231.916,254.056,231.636002,,0.777461,0.777461,0.298369,0.272332,0.145,0.145,0.145,0.135,0.135,0.135,0.0325,0.166913,0.099652,0.579029,1.726272,,
09/30/1997,233.468002,257.015991,232.664001,,0.858616,0.858616,0.356256,0.320716,0.18,0.18,0.18,0.16,0.16,0.16,0.0325,0.308707,0.208808,0.774098,1.92049,,
12/31/1997,236.391998,259.279999,236.119995,,0.87727,0.87727,0.34889,0.307966,0.175,0.175,0.175,0.155,0.155,0.155,0.0425,0.176787,0.104743,0.847782,2.058754,,
03/31/1998,237.412003,259.868011,236.992004,,0.887937,0.887937,0.352434,0.318981,0.175,0.175,0.175,0.16,0.16,0.16,0.0425,0.257009,0.210045,0.908939,2.245973,,
06/30/1998,239.007996,261.196014,238.417999,,0.932434,0.932434,0.376339,0.342902,0.19,0.19,0.19,0.17,0.17,0.17,0.0425,0.219887,0.141466,1.040681,2.403623,,
09/30/1998,238.264008,260.191986,238.858002,,0.915016,0.915016,0.363626,0.328517,0.18,0.18,0.18,0.165,0.165,0.165,0.0425,0.362102,0.314291,1.20782,2.364835,,
12/31/1998,240.365997,258.380005,238.783997,,0.983483,0.983483,0.357327,0.322446,0.19,0.19,0.19,0.175,0.175,0.175,0.05,0.134641,0.07052,1.180858,2.555702,,
03/31/1999,241.787994,259.178009,241.024002,,1.019923,1.019923,0.426667,0.395135,0.22,0.22,0.22,0.205,0.205,0.205,0.05,0.380406,0.317304,1.434438,2.738275,,
06/30/1999,242.707993,260.123993,242.304001,,1.014304,1.014304,0.426299,0.394022,0.22,0.22,0.22,0.205,0.205,0.205,0.05,0.164892,0.097658,1.48979,2.941082,,
09/30/1999,239.432007,258.082001,241.934006,,1.07438,1.07438,0.481462,0.44787,0.255,0.255,0.255,0.24,0.24,0.24,0.05,0.45631,0.392206,1.631215,2.930134,,
12/31/1999,240.216003,255.955994,239.539993,,1.189171,1.189171,0.520936,0.48303,0.295,0.295,0.295,0.275,0.275,0.275,0.065,0.229185,0.102242,1.49229,3.206214,3.195915,
03/31/2000,241.416,256.798004,240.837997,,1.31346,1.313206,0.582657,0.543066,0.31,0.31,0.31,0.29,0.29,0.29,0.065,0.434711,0.359806,1.816098,3.492954,,
06/30/2000,242.550003,258.670013,241.860001,,1.243207,1.242955,0.540544,0.498214,0.285,0.285,0.285,0.27,0.27,0.27,0.065,0.256136,0.162536,2.085722,3.703257,,
09/30/2000,243.438004,261.0,242.850006,,1.250583,1.235726,0.548009,0.471534,0.285,0.285,0.285,0.265,0.265,0.265,0.065,0.520642,0.414132,0.458778,3.943875,1.0593,
12/31/2000,244.878,260.682,243.998,,1.195133,1.170079,0.481893,0.378655,0.225,0.225,0.225,0.215,0.215,0.215,0.075,0.12153,0.043382,0.328841,4.047179,1.209092,
03/31/2001,246.037994,258.951996,245.501999,,1.142484,1.122435,0.434848,0.335834,0.2,0.2,0.2,0.19,0.19,0.19,0.075,0.443381,0.349317,0.610792,4.084463,1.289142,
06/30/2001,246.286,258.116,246.164,,1.064859,1.049032,0.451967,0.352765,0.21,0.21,0.21,0.2,0.2,0.2,0.075,0.28412,0.24567,0.50972,4.231507,1.46958,
09/30/2001,247.164,258.568,246.566,,0.988044,0.978156,0.437668,0.345774,0.205,0.205,0.205,0.195,0.195,0.195,0.075,0.541587,0.522972,0.732817,4.317866,1.595293,
12/31/2001,246.178,256.744,246.33,,0.979442,0.973613,0.397195,0.30872,0.185,0.185,0.185,0.175,0.175,0.175,0.08,-0.089206,-0.106365,0.323916,4.378234,1.674126,
03/31/2002,248.4,260.376,247.062,,0.980114,0.975723,0.400879,0.344877,0.215,0.215,0.215,0.205,0.205,0.205,0.08,0.355344,0.333078,0.456707,4.564227,1.884308,
06/30/2002,244.936,257.36,246.272,,0.958789,0.953978,0.396992,0.33943,0.21,0.21,0.21,0.2,0.2,0.2,0.08,0.40078,0.372316,0.398373,4.46515,1.74733,
09/30/2002,244.647995,252.102005,244.792007,,0.899931,0.89447,0.344697,0.287305,0.175,0.175,0.175,0.17,0.17,0.17,0.08,0.283821,0.255192,0.504464,4.497515,1.776495,
12/31/2002,245.298,251.944,244.916,,0.894135,0.888607,0.342787,0.287756,0.19,0.19,0.19,0.185,0.185,0.185,0.085,0.054419,0.027765,0.454215,4.622296,1.908487,
03/31/2003,244.079088,251.038,244.884,,0.889682,0.88439,0.308089,0.254402,0.16,0.16,0.16,0.155,0.155,0.155,0.085,0.320094,0.298505,0.544381,4.645666,1.918304,
06/30/2003,246.045632,253.688,245.014,,0.980058,0.974761,0.404822,0.351751,0.22,0.22,0.22,0.21,0.21,0.21,0.085,0.211535,0.177835,0.585838,4.84172,2.136157,
09/30/2003,248.835282,260.144,248.026,,1.047019,1.042326,0.476712,0.426512,0.265,0.265,0.265,0.255,0.255,0.255,0.085,0.4266,0.393995,0.910265,5.084227,2.408995,
12/31/2003,249.865768,261.29,249.394,,1.136134,1.131206,0.492883,0.446069,0.275,0.275,0.275,0.265,0.265,0.265,0.095,0.24432,0.203778,0.94664,5.319176,2.654978,
03/31/2004,252.968,267.554,252.192,,1.219821,1.215233,0.535176,0.490428,0.305,0.305,0.305,0.29,0.29,0.29,0.095,0.359738,0.325185,1.213272,5.613168,2.981642,
06/30/2004,254.466003,267.026001,253.951996,,1.226259,1.221266,0.549694,0.505942,0.315,0.315,0.315,0.3,0.3,0.3,0.095,0.473038,0.42234,1.553221,5.887089,3.271054,
09/30/2004,255.660004,266.609985,254.858002,,1.249931,1.246396,0.562368,0.51927,0.325,0.325,0.325,0.31,0.31,0.31,0.095,0.520863,0.46872,1.916847,6.127165,3.523347,
12/31/2004,259.215394,271.87,258.31,,1.363672,1.359932,0.620208,0.577895,0.375,0.375,0.375,0.355,0.355,0.355,0.115,0.11878,0.08707,1.927933,6.547836,3.979733,
03/31/2005,260.111053,273.484009,260.532013,,1.381849,1.378069,0.61412,0.572832,0.36,0.36,0.36,0.345,0.345,0.345,0.115,0.573753,0.521022,2.239394,6.744523,4.185262,
06/30/2005,259.41452,271.429993,259.630005,,1.425028,1.421145,0.664241,0.619909,0.395,0.395,0.395,0.38,0.38,0.38,0.115,0.544128,0.50193,2.405548,6.943058,4.376925,
09/30/2005,261.381012,272.864014,260.011993,,1.51558,1.511746,0.753861,0.70851,0.445,0.445,0.445,0.425,0.425,0.425,0.115,0.712302,0.659654,2.954974,7.30985,4.763024,
12/31/2005,263.356742,274.99,261.942,,1.590024,1.586046,0.752941,0.706195,0.45,0.45,0.45,0.425,0.425,0.425,0.14,0.242504,0.191275,3.051333,7.731346,5.203626,
03/31/2006,265.078776,277.962,264.03,,1.658736,1.654657,0.750949,0.704776,0.44,0.44,0.44,0.42,0.42,0.42,0.14,0.686168,0.604174,3.520806,8.191557,5.680259,
06/30/2006,262.168739,279.684,264.767,,1.777827,1.773204,0.863386,0.81736,0.51,0.51,0.51,0.49,0.49,0.49,0.14,0.660592,0.572288,3.106568,8.185102,5.632845,
09/30/2006,263.464234,277.63,262.343,,1.786813,1.782533,0.876494,0.829166,0.49,0.49,0.49,0.46,0.46,0.46,0.14,0.641317,0.549536,3.325719,8.602636,6.063468,
12/31/2006,264.959903,279.5,264.1,,1.944718,1.940174,0.957213,0.901931,0.56,0.56,0.56,0.53,0.53,0.53,0.17,0.260822,0.165051,2.917423,9.159499,6.633079,
03/31/2007,265.649353,279.8,265.4,,1.964582,1.96006,0.925772,0.869254,0.54,0.54,0.54,0.51,0.51,0.51,0.17,0.910701,0.809344,3.429709,9.594603,7.075116,
06/30/2007,265.166058,280.0,265.4,,2.125094,2.120573,1.048229,0.990203,0.61,0.61,0.61,0.58,0.58,0.58,0.17,0.678598,0.558402,3.375998,9.949614,7.42629,
09/30/2007,263.909513,278.2,264.2,,2.233535,2.228993,1.116957,1.066238,0.66,0.66,0.66,0.63,0.63,0.63,0.17,1.004542,0.838002,3.212086,10.134155,7.599574,
12/31/2007,264.605,278.7,264.0,,2.416667,2.412121,1.199242,1.142424,0.72,0.72,0.72,0.68,0.68,0.68,0.24,0.268182,0.106061,2.967064,10.495267,7.967725,
03/31/2008,259.575,273.5,261.7,,2.196026,2.191058,0.996943,0.933894,0.58,0.58,0.58,0.55,0.55,0.55,0.24,0.988154,0.873901,2.350766,9.932775,7.357026,
06/30/2008,259.723,272.4,259.6,,2.293914,2.289291,1.091294,1.026194,0.62,0.62,0.62,0.6,0.6,0.6,0.24,0.749615,0.658706,2.622794,10.211649,7.637753,
