Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2000,5265.149902,31.715,31.715,0.0,549.802979,549.802979,,142.078003,0.0,0.0,142.078003,0.0,145.662003,,,,869.257996,413.102997,,,0.0,,3982.789062,2194.709961,,,1788.079102,4395.892059,,281.35199,281.35199,,,,0,,,,,,211.960022,,,211.960022,493.312012,2801.333008,,,,,463.519989,,,,,,463.519989,3264.852997,3758.165009,0.005,1187.083008,,,0.0,319.476013,0.42099,1506.985011,0.0,1506.985011,5265.15002,
12/31/2000,5123.933105,34.383999,34.383999,0.0,469.593994,,,133.380005,0.0,0.0,133.380005,0.0,104.492996,,,,741.851013,422.239014,528.450012,-106.210999,0.0,,3959.843018,2227.008057,,,1732.834961,4382.082031,,260.154999,260.154999,,,,0,,,,,,136.225006,,,136.225006,396.380005,2675.366943,,,,,506.243011,,,,,,506.243011,3181.609955,3577.98996,0.005,1197.035034,,,0.0,,348.903015,1545.943049,0.0,1545.943049,5123.933009,
03/31/2001,5112.111816,26.202,26.202,0.0,420.57901,420.57901,,127.829002,0.0,0.0,127.829002,0.0,167.807007,,,,742.416992,428.125,,,0.0,,3941.570068,2221.894043,,,1719.676025,4369.695068,,205.863998,205.863998,,,,0,0.0,0.0,0.0,,,125.849991,,,125.849991,331.713989,2751.189941,2751.189941,0.0,0.0,,514.783997,,,,,,514.783997,3265.973938,3597.687927,0.005,1174.116943,,,0.0,359.261993,-18.959991,1514.423945,0.0,1514.423945,5112.111873,
06/30/2001,5314.645996,36.134998,36.134998,0.0,490.554993,490.554993,,114.57,0.0,0.0,114.57,0.0,183.884995,,,,825.14502,428.575989,,,0.0,,4060.925049,2209.520996,2199.875977,9.64502,1851.404053,4489.501038,,312.014008,312.014008,,,,0,0.0,0.0,0.0,,,172.013,,,172.013,484.027008,2759.748047,2759.748047,0.0,0.0,,530.106018,,,,,,530.106018,3289.854065,3773.881073,0.005,1241.859009,,,0.0,372.880005,-73.979004,1540.76501,0.0,1540.76501,5314.646083,
09/30/2001,5308.246094,30.516001,30.516001,0.0,539.310974,539.310974,,105.064003,0.0,0.0,105.064003,0.0,171.858002,,,,846.749023,425.31601,,,0.0,,4036.180908,2216.379883,2207.797119,8.582764,1819.801025,4461.496918,,253.813004,253.813004,,,,0,,,,,,191.935989,,,191.935989,445.748993,2698.443115,,,,,567.403015,,,,,,567.403015,3265.84613,3711.595123,0.45,1242.036011,,,0.0,434.932007,-80.766998,1596.651019,0.0,1596.651019,5308.246143,
12/31/2001,5061.516,27.326,27.326,0.0,450.273,,,85.764,0.0,0.0,85.764,0.0,133.217,,,,696.58,410.053,554.134,-144.081,0.0,,3954.883,2207.701,2199.774,7.927,1747.182,4364.936,,204.773,204.773,,,,0,0.0,0.0,0.0,,,174.687,,,174.687,379.46,2459.522,2459.522,0.0,0.0,,597.024,,,,,,597.024,3056.546,3436.006,0.45,1243.875,,,0.0,,381.185,1625.51,0.0,1625.51,5061.516,
03/31/2002,4759.68,31.25,31.25,0.0,422.181,422.181,,103.891,0.0,0.0,103.891,0.0,171.874,,,,729.196,408.134,,,0.0,,3622.35,1889.77,1882.156,7.614,1732.58,4030.484,,190.454,190.454,,,,0,,,,,,137.32,,,137.32,327.774,2518.308,,,,,512.042,,,,,,512.042,3030.35,3358.124,0.45,1305.859,,,0.0,186.351,-91.104,1401.556,0.0,1401.556,4759.68,
06/30/2002,5047.834,23.952,23.952,0.0,499.482,499.482,,107.071,0.0,0.0,107.071,0.0,160.621,,,,791.126,415.302,,,0.0,,3841.406,1972.631,1965.815,6.816,1868.775,4256.708,,252.655,252.655,,,,0,,,,,,134.274,,,134.274,386.929,2653.075,,,,,538.912,,,,,,538.912,3191.987,3578.916,0.45,1310.124,,,0.0,237.465,-79.121,1468.918,0.0,1468.918,5047.834,
09/30/2002,5103.02,23.926,23.926,0.0,541.538,541.538,,93.19,0.0,0.0,93.19,0.0,146.183,,,,804.837,414.471,,,0.0,,3883.712,1963.403,1963.403,0.0,1920.309,4298.183,,269.491,269.491,,,,0,,,,,,161.885,,,161.885,431.376,2607.336,,,,,561.578,,,,,,561.578,3168.914,3600.29,0.45,1310.12,,,0.0,278.232,-86.072,1502.73,0.0,1502.73,5103.02,
12/31/2002,4690.557,19.231,19.231,0.0,466.196,466.196,,91.798,0.0,0.0,91.798,0.0,131.293,,,,708.518,425.352,609.671,-184.319,0.0,,3556.687,1711.012,1705.191,5.821,1845.675,3982.039,,207.038,207.038,,,,0,,,,,,187.079,,,187.079,394.117,2512.798,,,,,452.137,,,,,,452.137,2964.935,3359.052,0.45,1341.61,,,0.0,69.281,-79.836,1331.505,0.0,1331.505,4690.557,
03/31/2003,4692.076,32.928,32.928,0.0,422.266,422.266,,107.781,0.0,0.0,107.781,0.0,150.935,,,,713.91,418.371,,,0.0,,3559.795,1721.697,1716.676,5.021,1838.098,3978.166,,191.657,191.657,,,,0,,,,,,179.181,,,179.181,370.838,2760.181,,,,,220.754,,,,,,220.754,2980.935,3351.773,0.005,1345.899,,,0.0,60.558,-66.159,1340.303,0.0,1340.303,4692.076,
06/30/2003,4833.756,30.403,30.403,0.0,488.607,488.607,,110.488,0.0,0.0,110.488,0.0,154.111,,,,783.609,419.26,,,0.0,,3630.887,1732.153,1727.921,4.232,1898.734,4050.147,,217.533,217.533,,,,0,,,,,,181.109,,,181.109,398.642,2812.561,,,,,230.367,,,,,,230.367,3042.928,3441.57,0.005,1341.628,,,0.0,83.949,-33.396,1392.186,0.0,1392.186,4833.756,
09/30/2003,4910.86,76.348,76.348,0.0,535.376,535.376,,111.415,0.0,0.0,111.415,0.0,150.707,,,,873.846,409.992,,,0.0,,3627.022,1732.34,1728.633,3.707,1894.682,4037.014,,212.103,212.103,,,,0,,,,,,226.575,,,226.575,438.678,2777.481,,,,,265.137,,,,,,265.137,3042.618,3481.296,0.45,1329.215,,,0.0,115.833,-15.934,1429.564,0.0,1429.564,4910.86,
12/31/2003,4722.141,79.449,79.449,0.0,499.433,,,105.987,0.0,0.0,105.987,0.0,224.1,,,,908.969,406.601,639.725,-233.124,0.0,,3406.571,1441.034,1437.809,3.225,1965.537,3813.172,,150.796,150.796,,,,0,,,,,,226.78,,,226.78,377.576,3038.638,,,,,165.052,,,,,,165.052,3203.69,3581.266,0.45,1330.272,,,0.0,,-189.847,1140.875,0.0,1140.875,4722.141,
03/31/2004,4819.297,127.144,127.144,0.0,448.445,448.445,,114.14,0.0,0.0,114.14,0.0,126.267,,,,815.996,414.384,,,0.0,,3588.917,1467.592,1465.0,2.592,2121.325,4003.301,,239.994,239.994,,,,0,,,,,,207.0,,,207.0,446.994,3227.739,,,,,98.071,,,,,,98.071,3325.81,3772.804,0.45,1333.855,,,0.0,0.0,-287.812,1046.493,0.0,1046.493,4819.297,
06/30/2004,4833.242,72.384,72.384,0.0,495.056,495.056,,119.617,0.0,0.0,119.617,0.0,125.369,,,,812.426,416.406,,,,,3604.41,1463.744,1461.841,1.903,2140.666,4020.816,,252.548,252.548,,,,0,,,,,,295.628,,,295.628,548.176,3089.66,,,,,119.685,,,,,,119.685,3209.345,3757.521,0.45,1340.661,,,0.0,0.0,-265.39,1075.721,0.0,1075.721,4833.242,
09/30/2004,4848.735,149.167,149.167,0.0,547.45,547.45,,123.242,0.0,0.0,123.242,0.0,114.515,,,,934.374,423.564,,,0.0,,3490.797,1327.597,1325.462,2.135,2163.2,3914.361,,262.128,262.128,,,,0,,,,,,279.082,,,279.082,541.21,3142.72,,,,,138.999,,,,,,138.999,3281.719,3822.929,0.45,1346.146,,,0.0,0.0,-320.79,1025.806,0.0,1025.806,4848.735,
12/31/2004,4882.0,303.0,303.0,0.0,490.0,490.0,,119.0,0.0,0.0,119.0,0.0,120.0,,,,1032.0,397.0,681.0,-284.0,0.0,,3453.0,1330.0,1293.0,37.0,2123.0,3850.0,,217.0,217.0,,,,0,,,,,,323.0,,,323.0,540.0,3167.0,,,,,149.0,,,,,,149.0,3316.0,3856.0,0.0,1350.0,,,0.0,-342.0,18.0,1026.0,0.0,1026.0,4882.0,
03/31/2005,4901.0,342.0,342.0,0.0,443.0,443.0,,149.0,0.0,0.0,149.0,0.0,116.0,,,,1050.0,400.0,,,0.0,,3451.0,1328.0,1292.0,36.0,2123.0,3851.0,,256.0,256.0,,,,0,,,,,,302.0,,,302.0,558.0,3143.0,,,,,158.0,,,,,,158.0,3301.0,3859.0,0.0,1351.0,,,0.0,-330.0,21.0,1042.0,0.0,1042.0,4901.0,
06/30/2005,5093.0,254.0,254.0,0.0,517.0,517.0,,178.0,0.0,0.0,178.0,0.0,120.0,,,,1069.0,415.0,,,0.0,,3609.0,1326.0,1291.0,35.0,2283.0,4024.0,,336.0,336.0,,,,0,,,,,,304.0,,,304.0,640.0,3176.0,,,,,187.0,,,,,,187.0,3363.0,4003.0,0.0,1353.0,,,0.0,-280.0,17.0,1090.0,0.0,1090.0,5093.0,
09/30/2005,5188.0,151.0,151.0,0.0,584.0,584.0,,180.0,0.0,0.0,180.0,0.0,158.0,,,,1073.0,433.0,,,0.0,,3682.0,1334.0,1300.0,34.0,2348.0,4115.0,,243.0,243.0,,,,0,,,,,,367.0,,,367.0,610.0,3158.0,,,,,239.0,,,,,,239.0,3397.0,4007.0,0.0,1350.0,,,0.0,-204.0,35.0,1181.0,0.0,1181.0,5188.0,
12/31/2005,5470.0,316.0,316.0,0.0,511.0,511.0,,155.0,0.0,0.0,155.0,0.0,422.0,,,,1404.0,306.0,487.0,-181.0,0.0,,3760.0,1361.0,1361.0,0.0,2399.0,4066.0,,223.0,223.0,,,,27,,,,,,291.0,,,291.0,541.0,3125.0,,,,,575.0,,,,,,575.0,3700.0,4241.0,0.0,1346.0,,,0.0,-155.0,38.0,1229.0,0.0,1229.0,5470.0,
03/31/2006,5361.0,331.0,331.0,0.0,494.0,494.0,,211.0,0.0,0.0,211.0,0.0,143.0,,,,1179.0,453.0,,,0.0,,3729.0,1360.0,1328.0,32.0,2369.0,4182.0,,318.0,318.0,,,,0,,,,,,390.0,,,390.0,708.0,3128.0,,,,,274.0,,,,,,274.0,3402.0,4110.0,0.0,1334.0,,,0.0,-135.0,52.0,1251.0,0.0,1251.0,5361.0,
06/30/2006,5530.0,208.0,208.0,0.0,566.0,566.0,,195.0,0.0,0.0,195.0,0.0,140.0,,,,1109.0,462.0,,,0.0,,3959.0,1372.0,1341.0,31.0,2587.0,4421.0,,284.0,284.0,,,,0,,,,,,435.0,,,435.0,719.0,3116.0,,,,,293.0,,,,,,293.0,3409.0,4128.0,0.0,1418.0,,,0.0,-79.0,63.0,1402.0,0.0,1402.0,5530.0,
09/30/2006,5488.0,140.0,140.0,0.0,615.0,615.0,,174.0,0.0,0.0,174.0,0.0,123.0,,,,1052.0,378.0,,,0.0,,4058.0,1370.0,1340.0,30.0,2688.0,4436.0,,267.0,267.0,,,,0,,,,,,423.0,,,423.0,690.0,2957.0,,,,,340.0,,,,,,340.0,3297.0,3987.0,0.0,1425.0,,,0.0,16.0,60.0,1501.0,0.0,1501.0,5488.0,
12/31/2006,5366.0,119.0,119.0,0.0,502.0,502.0,,139.0,0.0,0.0,139.0,0.0,245.0,,,,1005.0,359.0,557.0,-198.0,0.0,,4002.0,1376.0,1376.0,0.0,2626.0,4361.0,,218.0,218.0,,,,37,,,,,,344.0,,,344.0,599.0,2665.0,,,,,564.0,,,,,,564.0,3229.0,3828.0,0.0,1422.0,,,0.0,69.0,47.0,1538.0,0.0,1538.0,5366.0,
03/31/2007,5410.0,104.0,104.0,0.0,500.0,500.0,,169.0,0.0,0.0,169.0,0.0,121.0,,,,894.0,381.0,,,0.0,,4135.0,1427.0,1385.0,42.0,2708.0,4516.0,,344.0,344.0,,,,61,,,,,,224.0,,,224.0,629.0,2655.0,,,,,545.0,,,,,,545.0,3200.0,3829.0,0.0,1431.0,,,0.0,99.0,51.0,1581.0,0.0,1581.0,5410.0,
06/30/2007,5668.0,104.0,104.0,0.0,553.0,553.0,,162.0,0.0,0.0,553.0,0.0,109.0,,,,928.0,399.0,,,0.0,,4341.0,1444.0,1397.0,47.0,2897.0,4740.0,,348.0,348.0,,,,121,,,,,,263.0,,,263.0,732.0,2655.0,,,,,579.0,,,,,,579.0,3234.0,3966.0,0.0,1458.0,,,0.0,166.0,78.0,1702.0,0.0,1702.0,5668.0,
09/30/2007,5717.0,112.0,112.0,0.0,582.0,582.0,,123.0,0.0,0.0,123.0,0.0,102.0,,,,919.0,415.0,,,0.0,,4383.0,1455.0,1407.0,48.0,2928.0,4798.0,,248.0,248.0,,,,78,,,,,,273.0,,,273.0,599.0,2681.0,,,,,572.0,,,,,,572.0,3253.0,3852.0,0.0,1480.0,,,0.0,278.0,107.0,1865.0,0.0,1865.0,5717.0,
12/31/2007,5842.0,381.0,381.0,0.0,519.0,519.0,,91.0,0.0,0.0,91.0,0.0,129.0,,,,1120.0,440.0,662.0,-222.0,0.0,,4282.0,1404.0,1404.0,0.0,2878.0,4722.0,,195.0,195.0,,,,15,,,,,,310.0,,,310.0,520.0,2701.0,,,,,603.0,,,,,,603.0,3304.0,3824.0,0.0,1495.0,,,0.0,431.0,92.0,2018.0,0.0,2018.0,5842.0,
03/31/2008,5872.0,515.0,515.0,0.0,452.0,452.0,,95.0,0.0,0.0,95.0,0.0,128.0,,,,1190.0,440.0,,,0.0,,4242.0,1439.0,1396.0,43.0,2803.0,4682.0,,275.0,275.0,,,,157,,,,,,216.0,,,216.0,648.0,2559.0,,,,,623.0,,,,,,623.0,3182.0,3830.0,0.0,1496.0,,,0.0,469.0,77.0,2042.0,0.0,2042.0,5872.0,
06/30/2008,5609.0,80.0,80.0,,478.0,478.0,,94.0,,,,,116.0,,,,768.0,434.0,,,0.0,,4407.0,1397.0,1395.0,2.0,3010.0,4841.0,,311.0,311.0,,,,12,,,,,,262.0,,,262.0,585.0,2983.0,,,,,627.0,,,,,,627.0,3610.0,4195.0,0.0,1063.0,,,0.0,267.0,84.0,1414.0,0.0,1414.0,5609.0,
09/30/2008,5612.0,66.0,66.0,0.0,507.0,507.0,,78.0,0.0,0.0,78.0,0.0,130.0,,,,781.0,440.0,,,0.0,,4391.0,1393.0,1393.0,0.0,2998.0,4831.0,,211.0,211.0,,,,11,,,,,,246.0,,,246.0,468.0,3579.0,,,,,690.0,,,,,,690.0,4269.0,4737.0,0.0,466.0,,,0.0,341.0,68.0,875.0,0.0,875.0,5612.0,
12/31/2008,4191.0,77.0,77.0,,454.0,454.0,,59.0,,,,,113.0,,,,703.0,447.0,654.0,-207.0,0.0,,3041.0,268.0,229.0,39.0,2773.0,3488.0,,157.0,157.0,,,,13,13.0,0.0,0.0,,,257.0,,,257.0,427.0,3332.0,,,,,461.0,,,,,,461.0,3793.0,4220.0,0.0,467.0,,,0.0,-512.0,16.0,-29.0,0.0,-29.0,4191.0,
03/31/2009,3977.0,96.0,96.0,0.0,359.0,359.0,0.0,59.0,,,,,108.0,,,33.0,622.0,444.0,,,0.0,,2911.0,229.0,189.0,40.0,2682.0,3355.0,,345.0,154.0,,,191.0,11,0.0,,,,11.0,0.0,,,0.0,356.0,3221.0,3221.0,,,,456.0,,,,,410.0,46.0,3677.0,4033.0,0.0,468.0,1.0,467.0,0.0,-531.0,7.0,-56.0,0.0,-56.0,3977.0,
06/30/2009,3918.0,125.0,125.0,0.0,375.0,375.0,0.0,55.0,,,,,110.0,,,36.0,665.0,434.0,,,0.0,,2819.0,230.0,192.0,38.0,2589.0,3253.0,,340.0,144.0,,,196.0,9,0.0,,,,9.0,0.0,,,0.0,349.0,3166.0,3166.0,,,,449.0,,,,,407.0,42.0,3615.0,3964.0,0.0,469.0,1.0,468.0,0.0,-548.0,33.0,-46.0,0.0,-46.0,3918.0,
09/30/2009,3895.0,149.0,149.0,0.0,369.0,369.0,0.0,52.0,,,,,109.0,,,35.0,679.0,433.0,,,0.0,,2783.0,232.0,,,2551.0,3216.0,,358.0,143.0,,,215.0,9,0.0,,,,9.0,0.0,,,0.0,367.0,3093.0,3093.0,,,,453.0,,,,,414.0,39.0,3546.0,3913.0,0.0,470.0,1.0,469.0,0.0,-548.0,60.0,-18.0,0.0,-18.0,3895.0,
12/31/2009,3859.0,169.0,169.0,0.0,337.0,337.0,0.0,44.0,,,,,155.0,0.0,,89.0,705.0,434.0,673.0,-239.0,0.0,,2720.0,231.0,196.0,35.0,2489.0,3154.0,,336.0,128.0,0.0,0.0,208.0,125,0.0,0.0,0.0,,125.0,0.0,0.0,0.0,0.0,461.0,2950.0,2950.0,0.0,0.0,,467.0,0.0,0.0,0.0,0.0,424.0,43.0,3417.0,3878.0,0.0,488.0,1.0,487.0,,-574.0,67.0,-19.0,0.0,-19.0,3859.0,
03/31/2010,3584.0,20.0,20.0,0.0,320.0,320.0,0.0,46.0,,,,,125.0,,,56.0,511.0,428.0,,,0.0,,2645.0,230.0,,,2415.0,3073.0,,357.0,138.0,,,219.0,124,0.0,,,,124.0,0.0,,,0.0,481.0,2706.0,2706.0,,,,445.0,,,,,405.0,40.0,3151.0,3632.0,0.0,488.0,1.0,487.0,,-614.0,78.0,-48.0,0.0,-48.0,3584.0,
06/30/2010,3574.0,30.0,30.0,0.0,344.0,344.0,,60.0,,,,,97.0,,,40.0,531.0,417.0,,,0.0,,2626.0,227.0,,,2399.0,3043.0,,383.0,188.0,,,195.0,124,0.0,,,,124.0,0.0,,,0.0,507.0,2711.0,2711.0,,,,406.0,,,,,369.0,37.0,3117.0,3624.0,0.0,490.0,1.0,489.0,,-602.0,62.0,-50.0,0.0,-50.0,3574.0,
09/30/2010,3744.0,170.0,170.0,0.0,399.0,399.0,,48.0,,,,,95.0,,,37.0,712.0,409.0,,,,,2623.0,227.0,,,2396.0,3032.0,,401.0,167.0,,,234.0,123,0.0,,,,123.0,0.0,,,0.0,524.0,2816.0,2816.0,,,,419.0,,,,,384.0,35.0,3235.0,3759.0,,491.0,1.0,490.0,,-579.0,73.0,-15.0,,-15.0,3744.0,
12/31/2010,3693.0,203.0,203.0,0.0,377.0,377.0,,39.0,,,,,106.0,,0.0,37.0,725.0,393.0,673.0,-280.0,,,2575.0,227.0,198.0,29.0,2348.0,2968.0,,340.0,132.0,,,208.0,229,0.0,0.0,0.0,,229.0,0.0,,,0.0,569.0,2700.0,2700.0,0.0,0.0,,444.0,,,,,385.0,59.0,3144.0,3713.0,,493.0,1.0,492.0,,-600.0,87.0,-20.0,,-20.0,3693.0,
03/31/2011,3692.0,205.0,205.0,0.0,341.0,341.0,0.0,63.0,,,,,124.0,,,48.0,733.0,386.0,,,0.0,,2573.0,226.0,,,2347.0,2959.0,,411.0,222.0,,,189.0,199,0.0,,,,199.0,0.0,,,0.0,610.0,2664.0,2664.0,,,,447.0,,,,,385.0,62.0,3111.0,3721.0,0.0,492.0,1.0,491.0,,-620.0,99.0,-29.0,0.0,-29.0,3692.0,
06/30/2011,3952.0,58.0,58.0,0.0,407.0,407.0,0.0,70.0,,,,,139.0,,,68.0,674.0,380.0,,,0.0,,2898.0,319.0,,,2579.0,3278.0,,493.0,282.0,,,211.0,347,0.0,,,,347.0,0.0,,,0.0,840.0,2673.0,2673.0,,,,459.0,,,,,399.0,60.0,3132.0,3972.0,0.0,473.0,1.0,472.0,,-593.0,100.0,-20.0,0.0,-20.0,3952.0,
09/30/2011,4005.0,26.0,26.0,0.0,453.0,453.0,0.0,56.0,0.0,0.0,56.0,0.0,123.0,,,68.0,658.0,371.0,,,0.0,,2976.0,332.0,,,2644.0,3347.0,,478.0,233.0,,,245.0,401,0.0,,,,401.0,0.0,,,0.0,879.0,2616.0,2616.0,,,,455.0,,,,,397.0,58.0,3071.0,3950.0,0.0,479.0,1.0,478.0,,-528.0,104.0,55.0,0.0,55.0,4005.0,
12/31/2011,4143.0,36.0,36.0,0.0,464.0,464.0,0.0,44.0,,,,,179.0,0.0,104.0,75.0,723.0,366.0,667.0,-301.0,0.0,0.0,3054.0,372.0,289.0,83.0,2578.0,3420.0,,469.0,206.0,0.0,0.0,263.0,395,0.0,,,,395.0,0.0,0.0,0.0,0.0,864.0,2647.0,2647.0,,,,529.0,0.0,0.0,0.0,0.0,470.0,59.0,3176.0,4040.0,0.0,488.0,1.0,487.0,0.0,-499.0,114.0,103.0,0.0,103.0,4143.0,
