Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,97.86604,73.238631,,73.238631,52.386361,8.902765,52.386359,,28.471682,12.147504,,
06/30/1990,,,,,,97.770534,73.616418,,73.616418,52.549458,9.171233,52.549456,,28.617204,14.951656,,
09/30/1990,,,,,,97.753926,73.537584,,73.537584,52.14135,9.343024,52.141351,,29.095645,14.490819,,
12/31/1990,,,,,,97.62066,73.316383,,73.316383,52.128932,9.458877,52.128929,,28.898658,16.82395,,
03/31/1991,,30.473613,0.933408,0.974354,,97.834089,74.896659,86.310496,74.896659,52.918815,9.653092,52.918815,,29.344225,18.125,24.950271,
06/30/1991,,29.626577,0.949325,0.99445,,97.602133,63.532912,,105.392157,73.12675,10.151896,58.035714,,30.614618,16.973905,24.59779,
09/30/1991,,29.118765,0.977335,1.02593,,97.577796,75.618971,89.204796,75.618971,52.943848,10.422921,52.94385,,29.986025,20.21671,23.231909,
12/31/1991,,28.731029,0.972929,1.021632,,97.430093,75.833692,90.213073,75.819256,52.92334,10.608956,52.086038,,30.198022,22.422259,22.288883,
03/31/1992,,26.996911,0.980536,1.029507,,97.519376,77.095964,88.132618,77.095964,53.488685,10.994267,52.619963,,30.620641,21.13947,21.289907,
06/30/1992,,26.895609,0.994548,1.042837,,97.393999,77.312232,116.72509,77.312232,53.275392,11.039103,52.146841,,31.090605,22.595569,20.818393,
09/30/1992,,26.573724,1.005767,1.057903,,97.359241,77.507939,87.590538,77.507939,53.680859,11.252521,52.498407,,30.74147,21.980106,20.732792,
12/31/1992,,26.345264,0.989483,1.038527,,97.270388,77.123922,85.422355,77.123922,53.498239,11.291731,53.285847,,30.633405,25.548811,19.614363,
03/31/1993,,25.948227,1.004696,1.05273,,96.474057,79.523103,90.544776,79.523103,54.661539,11.483898,50.129954,,31.263322,22.658672,20.068703,
06/30/1993,,25.745706,0.982622,1.027397,,96.33117,79.464764,90.940461,79.464764,54.462037,11.771044,50.114684,,31.463917,25.290814,19.234407,
09/30/1993,,25.487747,0.946849,0.989128,,96.532159,80.888829,95.047876,80.888829,54.172217,11.719921,48.978748,,33.028803,23.777947,19.427284,
12/31/1993,,25.266424,0.941308,0.979667,,96.384576,80.312798,94.660072,80.312798,54.369832,11.689727,50.434432,,32.302405,26.471141,18.578113,
03/31/1994,,24.815156,0.941316,0.974735,,95.729155,77.509796,61.343041,77.509796,52.135462,11.862162,51.301377,,32.736938,31.611412,16.970735,
06/30/1994,,25.315098,0.943763,0.976049,,96.718334,78.337455,67.473736,78.337455,57.179612,10.503531,56.665015,,27.008591,32.069922,17.196566,
09/30/1994,,25.071131,0.909046,0.93733,,96.085223,78.082454,27.541681,78.082454,52.771294,11.45928,52.771294,,32.415939,30.182421,17.504056,
12/31/1994,,24.767806,0.890197,0.915282,,96.220273,77.576583,,77.576583,54.168311,10.975901,55.003969,,30.174405,30.137743,17.303348,
03/31/1995,,24.296159,0.882196,0.905412,,96.595404,78.749278,150.879578,78.749278,55.720225,10.709087,55.967215,,29.243509,32.872341,16.309443,
06/30/1995,,23.34,0.842573,0.862564,,96.626616,78.337455,0.0,78.337455,57.179612,10.503531,56.665015,,27.008591,32.069922,15.85488,
09/30/1995,,22.99227,0.833754,0.853094,,96.733864,79.57643,114.977663,79.57643,56.437781,10.599414,55.682039,,29.077265,30.649692,15.94521,
12/31/1995,,20.919024,0.72801,0.743347,,90.76062,48.908531,,48.908531,36.084845,6.946122,36.084842,,26.219733,45.285326,11.445776,
03/31/1996,,21.316215,0.744149,0.760748,,96.900145,80.461209,90.071924,80.461209,56.595382,10.786836,54.69182,,29.661283,30.821815,14.746171,
06/30/1996,,21.701572,0.757786,0.7739,,96.90042,79.919843,88.461524,79.919843,56.399763,10.865603,54.813388,,29.429587,30.743751,15.029695,
09/30/1996,,21.787077,0.765183,0.781773,,96.925563,80.04741,83.366258,80.04741,56.426193,10.933096,55.437548,,29.509034,29.801031,15.294303,
12/31/1996,,23.610769,0.816548,0.833293,,96.9157,80.053995,354.518143,80.053995,56.591808,10.924524,55.274245,,29.307953,28.891443,16.789277,
03/31/1997,,23.720843,0.822548,0.840542,,96.750696,80.139215,76.318531,80.139215,56.798146,11.002367,55.529779,,29.125652,31.073369,16.349978,
06/30/1997,,24.32271,0.834282,0.851542,,96.811796,80.379048,84.91317,80.379048,56.959798,10.967827,55.837741,,29.136013,29.982316,17.030198,
09/30/1997,,24.633227,0.828913,0.846579,,96.713262,81.415749,95.09801,81.415749,57.736029,11.065264,56.369321,,29.084937,28.809775,17.53645,
