Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
07/31/1980,2.65625,,2.609375,2.65625,2.601562,,,
10/31/1980,3.5,31.764706,2.664062,3.664062,2.59375,,,
01/31/1981,3.671875,4.910714,3.515625,4.78125,3.429688,,,
04/30/1981,3.773438,2.765957,3.679688,4.25,3.5625,,,
07/31/1981,3.367188,-10.766046,3.632812,3.9375,3.046875,,,
10/31/1981,3.695312,9.74478,3.367188,3.710938,3.015625,,,
01/31/1982,3.945312,6.765328,3.679688,4.0,3.351562,,,
04/30/1982,4.28125,8.514851,3.929688,4.859375,3.820312,,,
07/31/1982,4.6875,9.489051,4.265625,5.21875,4.046875,,,
10/31/1982,7.0625,50.666667,4.78125,7.21875,4.390625,,,
01/31/1983,6.375,-9.734513,6.9375,7.625,5.515625,,,
04/30/1983,7.5625,18.627451,6.4375,7.8125,6.109375,,,
07/31/1983,6.75,-10.743802,7.5,7.5625,6.234375,,,
10/31/1983,7.140625,5.787037,6.75,7.6875,6.140625,,,
01/31/1984,5.8125,-18.599562,7.140625,7.484375,5.8125,,,
04/30/1984,5.28125,-9.139785,5.84375,6.0,4.71875,,,
07/31/1984,5.546875,5.029586,5.28125,5.765625,4.84375,,,
10/31/1984,6.125,10.422535,5.546875,6.234375,5.234375,,,
01/31/1985,6.71875,9.693878,5.78125,6.71875,5.65625,,,
04/30/1985,7.125,6.046512,6.6875,7.40625,6.515625,,,
07/31/1985,7.75,8.77193,7.09375,8.203125,6.921875,,,
10/31/1985,8.90625,14.919355,7.78125,8.90625,7.21875,,,
01/31/1986,11.5,29.122807,8.875,11.6875,8.859375,,,
04/30/1986,14.21875,23.641304,11.5,14.78125,11.375,,,
07/31/1986,16.90625,18.901099,14.21875,18.1875,13.59375,,,
10/31/1986,14.5,-14.232902,17.0,18.6875,12.9375,,,
01/31/1987,17.71875,22.198276,14.5,18.15625,13.5625,,,
04/30/1987,19.0,7.231041,17.6875,21.1875,17.3125,,,
07/31/1987,22.75,19.736842,18.875,23.375,17.8125,,,
10/31/1987,17.25,-24.175824,22.5,24.375,11.5,,,
01/31/1988,19.0625,10.507246,16.875,19.1875,14.0625,,236.600006,
04/30/1988,17.625,-7.540984,19.0,19.375,16.375,,236.600006,
07/31/1988,19.8125,12.411348,17.75,21.75,16.0625,,236.600006,
10/31/1988,20.5,3.470032,19.5625,21.625,17.5,,236.600006,
01/31/1989,20.875,1.829268,20.375,22.0625,18.375,,236.199997,
04/30/1989,22.4375,7.48503,20.75,24.0,18.25,,236.199997,
07/31/1989,25.375,13.091922,22.3125,27.25,21.9375,,236.199997,
10/31/1989,21.875,-13.793103,25.4375,25.5625,20.0,4891.250134,236.199997,
01/31/1990,24.875,13.714286,21.8125,27.0625,21.8125,5567.025076,223.600006,
04/30/1990,24.9375,0.251256,25.0,26.5,23.375,5586.0,223.800003,
07/31/1990,30.875,23.809524,25.125,31.875,24.875,6922.174877,224.0,
10/31/1990,26.5,-14.17004,30.8125,31.0,24.6875,5946.599838,224.0,
01/31/1991,32.375,22.169811,26.625,32.375,26.25,7271.425198,224.399994,
04/30/1991,41.125,27.027027,32.25,43.75,31.8125,9249.012249,224.600006,
07/31/1991,42.75,3.951368,41.125,43.75,36.75,9623.025257,224.899994,
10/31/1991,45.75,7.017544,42.625,47.875,39.75,10302.89986,224.899994,
01/31/1992,48.25,5.464481,46.25,56.0,37.625,10880.375,225.199997,
04/30/1992,44.5,-7.772021,48.25,50.625,40.75,10043.649864,225.5,
07/31/1992,33.625,-24.438202,44.5,46.25,31.25,7589.162399,225.699997,
10/31/1992,25.0,-25.650558,33.5,34.375,23.0,5607.500076,225.699997,
01/31/1993,21.125,-15.5,25.125,26.125,20.25,4664.400064,224.300003,
04/30/1993,19.125,-9.467456,21.0,21.125,17.5,4224.712383,220.800003,
07/31/1993,17.75,-7.189542,19.125,21.375,17.25,3922.75,220.899994,
10/31/1993,18.125,2.112676,17.875,19.0,15.625,4005.625,221.0,
01/31/1994,15.375,-15.172414,18.125,18.5,15.0,3397.875,221.0,
04/30/1994,15.25,-0.813008,15.375,15.875,12.625,3373.299953,221.0,
