Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,18.222597,,18.222597,13.791647,13.791647,13.791647,,24.31569,46.8675,,
06/30/1990,,,,,,20.431914,,20.431914,15.363949,15.36395,15.36395,,24.804164,42.287374,,
09/30/1990,,,,,,22.29598,,22.29598,16.282596,16.282595,16.282595,,26.970711,37.809256,,
12/31/1990,,,,,,23.228895,,23.228895,16.66959,16.66959,16.66959,,28.237696,35.208564,,
03/31/1991,,13.87323,0.840829,4.756538,,22.347379,57.395061,22.347379,15.641021,15.641021,15.641021,,30.009597,37.24863,8.705642,
06/30/1991,,13.498821,0.881273,4.888355,,22.31761,33.373557,22.31761,15.631409,15.631409,15.631409,,29.959303,39.11278,8.219057,
09/30/1991,,13.667347,0.845689,4.637153,,23.131652,28.911694,23.131652,16.277969,16.27797,16.27797,,29.629024,36.42546,8.688953,
12/31/1991,,13.497837,0.847505,4.763685,,22.814545,19.226287,22.814545,16.674373,16.674373,16.674373,,26.913411,35.725776,8.67563,
03/31/1992,,13.585522,0.868077,5.300969,,25.156434,34.250201,25.156434,16.990717,16.990717,16.990717,,32.459757,29.636772,9.559212,
06/30/1992,,13.395517,0.899429,5.071341,,24.982722,32.171552,24.982722,16.987653,16.987652,16.987652,,32.002395,29.338981,9.465409,
09/30/1992,,14.171788,0.957334,5.246244,,25.218778,30.521631,25.218778,16.339997,16.339998,16.339998,,35.207021,30.571713,9.83923,
12/31/1992,,13.346759,0.913871,5.045559,,16.751591,2.039947,16.751591,10.22242,10.22242,10.22242,,38.976424,52.088674,6.394609,
03/31/1993,,12.872687,0.908053,5.288323,,30.232159,44.420941,30.232159,19.000691,19.00069,19.00069,,37.150732,29.175866,9.116969,
06/30/1993,,13.203456,0.950365,5.161394,,30.4862,52.016725,30.4862,19.206804,19.206805,19.206805,,36.998364,28.7411,9.408637,
09/30/1993,,14.161042,1.063987,5.690906,,31.665019,67.103342,31.665019,20.427025,20.427025,20.427025,,35.490248,27.620144,10.249742,
12/31/1993,,14.061995,1.046387,5.562498,,18.732318,31.690808,18.732318,9.311904,9.311905,9.311905,,50.289634,60.020747,5.62188,
03/31/1994,,13.83022,1.085183,5.742125,,35.749894,72.136121,35.749894,22.750977,22.750976,22.750976,,36.360717,32.060531,9.396178,
06/30/1994,,13.769242,1.102973,5.552255,,35.884978,74.765008,35.884978,23.14668,23.146681,23.146681,,35.497579,31.284714,9.461574,
09/30/1994,,14.507482,1.176599,5.345725,,36.619645,65.794055,36.619645,23.648071,23.648069,23.648069,,35.422447,30.274084,10.115475,
12/31/1994,,15.325991,1.249312,5.805502,,25.825111,76.727703,25.825111,14.021511,14.021512,13.41368,,45.705902,30.641985,10.629803,
03/31/1995,,14.326086,1.209332,5.65782,,36.100999,38.158141,36.100999,23.627319,23.627319,23.51863,,34.552174,33.935628,9.464439,
06/30/1995,,14.08932,1.199719,5.453362,,38.355759,55.1008,38.355759,25.134711,25.134712,25.02399,,34.469525,36.483203,8.949085,
09/30/1995,,14.384477,1.247797,5.268675,,39.227516,54.861451,39.227516,26.413154,26.413156,26.305843,,32.666769,33.3504,9.587197,
12/31/1995,,16.258746,1.4216,6.269144,,37.026725,88.118919,37.026725,23.144311,23.144309,23.040022,,37.492957,40.543513,9.666879,
03/31/1996,,12.68546,1.110459,5.180438,,27.435051,,12.01777,6.319982,6.319982,6.319982,,47.411353,187.819739,-11.140338,
06/30/1996,,12.708854,1.123394,5.375468,,41.072697,50.704194,41.072697,26.4368,26.436799,26.436799,,35.634126,40.997423,7.498551,
09/30/1996,,12.886451,1.124898,5.371046,,39.674969,41.660619,35.421455,23.746185,23.746183,23.746183,,32.961011,44.942289,7.094985,
12/31/1996,,13.725674,1.227351,5.844244,,40.900359,55.66833,37.857156,26.219242,26.219244,26.219244,,30.741649,7.825572,12.651561,
03/31/1997,,19.779514,1.701188,8.416757,,38.883979,84.354909,38.883979,25.21077,25.210771,25.210771,,35.164119,44.791538,10.919966,
06/30/1997,,15.282391,1.278978,5.984025,,35.915592,4.134498,20.803467,12.457896,12.457896,12.457896,,40.116253,86.869056,2.006722,
09/30/1997,,9.83041,0.817629,3.69564,,37.170573,30.218787,6.99126,3.372166,3.372166,3.372166,,51.765975,318.515959,-21.481014,
12/31/1997,,10.485321,0.891657,3.934434,,41.253988,42.697322,41.253988,27.4278,27.427799,27.427799,,33.514793,40.583879,6.229971,
03/31/1998,,12.548923,1.021752,4.300016,,44.083317,68.7694,44.083317,28.036821,28.036821,28.036821,,36.400383,40.78914,7.430325,
06/30/1998,,14.592381,1.188884,4.505126,,40.502959,74.095829,40.502959,27.469858,27.469858,27.469858,,32.178145,43.661511,8.221127,
09/30/1998,,13.565236,1.153403,4.458162,,36.455935,-67.224872,25.821531,16.321884,16.321886,16.321886,,36.789635,75.323093,3.347481,
12/31/1998,,12.861487,1.085752,4.179605,,42.504771,60.138707,31.538511,21.906523,21.906522,21.906522,,30.5404,54.256647,5.883275,
03/31/1999,,12.733545,1.070242,3.923683,,43.304527,,43.304527,28.742332,28.742334,28.742334,,33.627419,45.462017,6.944618,
06/30/1999,,13.143006,1.115383,3.823736,,44.214516,112.223302,44.214516,29.301306,29.301307,29.301307,,33.729218,89.124523,1.429365,
