Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2012,800.3,800.3,,-528.9,528.9,271.4,0.0,-133.1,91.1,,42.0,138.3,-3.0,3.0,3.2,-0.2,-0.5,,0.5,135.3,-51.9,83.4,0.0,0.0,0.0,83.4,0.0,83.4,0.0,0.0,83.4,127.7,44.3,124.9,0.67,0.67,1.022418,127.6,0.65,0.65,0.997179,
09/30/2012,495.8,495.8,,-390.0,390.0,105.8,0.0,-72.9,72.9,,0.0,32.9,-4.3,3.0,3.5,-0.5,0.8,,0.5,28.6,-10.3,18.3,0.0,0.0,0.0,18.3,0.0,18.3,0.0,0.0,18.3,18.8,0.5,124.0,0.15,0.15,0.151613,127.1,0.14,0.14,0.143934,
12/31/2012,493.2,493.2,,-387.6,387.6,105.6,0.0,-77.2,77.2,,0.0,28.4,-3.7,3.0,3.4,-0.4,,,0.7,24.7,-8.9,15.8,0.0,0.0,0.0,15.8,0.0,15.8,0.0,0.0,15.8,18.1,2.3,122.0,0.13,0.13,0.148361,125.5,0.13,0.13,0.148327,
03/31/2013,576.7,576.7,,-426.2,426.2,150.5,0.0,-79.0,79.0,,0.0,71.5,-3.8,3.1,3.5,-0.4,0.3,,0.4,67.7,-24.3,43.4,0.0,0.0,0.0,43.4,0.0,43.4,0.0,0.0,43.4,45.8,2.4,121.2,0.36,0.36,0.377888,125.0,0.35,0.35,0.3692,
06/30/2013,865.1,865.1,,-564.0,564.0,301.1,0.0,-94.5,94.5,,0.0,206.6,-4.4,3.1,3.3,-0.2,-0.3,,1.6,202.2,-67.6,134.6,0.0,0.0,0.0,134.6,0.0,134.6,0.0,0.0,134.6,138.0,3.4,120.6,1.12,1.12,1.144279,123.8,1.09,1.09,1.117464,
09/30/2013,545.2,545.2,,-397.5,397.5,147.7,0.0,-73.5,73.5,,0.0,74.2,-4.9,4.4,4.6,-0.2,-1.2,,1.7,69.3,-24.9,44.4,0.0,0.0,0.0,44.4,0.0,44.4,0.0,0.0,44.4,44.4,0.0,119.1,0.37,0.37,0.37,123.1,0.36,0.36,0.36,
12/31/2013,520.6,520.6,,-385.1,385.1,135.5,0.0,-86.0,86.0,,0.0,49.5,-6.8,5.7,6.2,-0.5,0.6,,0.5,42.7,-15.1,27.6,0.0,0.0,0.0,27.6,0.0,27.6,0.0,0.0,27.6,27.6,0.0,119.2,0.23,0.23,0.23,124.1,0.22,0.22,0.22,
03/31/2014,606.3,606.3,,-427.6,427.6,178.7,0.0,-95.6,95.6,,0.0,83.1,-6.2,5.5,6.2,-0.7,0.1,,0.6,76.9,-26.1,50.8,0.0,0.0,0.0,50.8,0.0,50.8,0.0,0.0,50.8,50.8,0.0,119.7,0.42,0.42,0.42,124.8,0.41,0.41,0.41,
06/30/2014,885.9,885.9,,-551.2,551.2,334.7,0.0,-120.9,120.9,,0.0,213.8,-7.2,6.3,6.7,-0.4,0.8,,0.1,206.6,-66.4,140.2,0.0,0.0,0.0,140.2,0.0,140.2,0.0,0.0,140.2,140.2,0.0,120.5,1.16,1.16,1.16,124.6,1.13,1.13,1.13,
09/30/2014,555.8,555.8,,-406.5,406.5,149.3,0.0,-99.3,91.7,,7.6,50.0,0.0,5.6,6.2,-0.6,,,-5.6,50.0,-17.5,32.5,0.0,0.0,0.0,32.5,0.0,32.5,0.0,0.0,32.5,32.5,0.0,119.8,0.27,0.27,0.27,123.9,0.26,0.26,0.26,
12/31/2014,574.6,574.6,,-414.0,414.0,160.6,0.0,-101.1,101.1,,0.0,59.5,-7.9,5.4,6.2,-0.8,0.2,,2.3,51.6,-16.9,34.7,0.0,0.0,0.0,34.7,0.0,34.7,0.0,0.0,34.7,34.7,0.0,120.2,0.29,0.29,0.29,124.4,0.28,0.28,0.28,
03/31/2015,634.2,634.2,,-452.6,452.6,181.6,0.0,-92.0,92.0,,0.0,89.6,-7.7,5.6,6.4,-0.8,-0.2,,2.3,81.9,-27.9,54.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,54.0,54.0,0.0,120.6,0.45,0.45,0.45,125.0,0.43,0.43,0.43,
06/30/2015,929.6,929.6,,-555.1,555.1,374.5,0.0,-112.7,112.7,,0.0,261.8,-6.4,6.0,6.6,-0.6,-0.1,0.4,0.1,255.4,-89.5,165.9,0.0,0.0,0.0,165.9,0.0,165.9,0.0,0.0,165.9,165.9,0.0,119.1,1.39,1.39,1.39,122.6,1.35,1.35,1.35,
09/30/2015,594.7,594.7,,-438.6,438.6,156.1,0.0,-97.1,97.1,,0.0,59.0,-7.3,,6.8,,,1.5,-1.0,51.7,-18.2,33.5,0.0,0.0,0.0,33.5,0.0,33.5,0.0,0.0,33.5,33.5,0.0,118.3,0.28,0.28,0.28,121.7,0.28,0.28,0.28,
12/31/2015,638.9,638.9,,-464.5,464.5,174.4,0.0,-104.2,104.2,,0.0,70.2,-8.9,6.5,7.0,-0.5,0.3,2.1,0.0,61.3,-21.1,40.2,0.0,0.0,0.0,40.2,0.0,40.2,0.0,0.0,40.2,40.2,0.0,118.5,0.34,0.34,0.34,122.0,0.33,0.33,0.33,
03/31/2016,688.8,688.8,,-486.5,486.5,202.3,0.0,-101.7,101.7,,0.0,100.6,-7.2,6.5,7.4,-0.9,-0.7,1.4,0.0,93.4,-29.7,63.7,0.0,0.0,0.0,63.7,0.0,63.7,0.0,0.0,63.7,63.7,0.0,118.2,0.54,0.54,0.54,121.7,0.52,0.52,0.52,
06/30/2016,974.5,974.5,,-586.3,586.3,388.2,0.0,-117.9,117.9,0.0,0.0,270.3,-7.8,6.6,7.3,-0.7,1.2,0.0,0.0,262.5,-92.4,170.1,0.0,0.0,0.0,170.1,0.0,170.1,0.0,0.0,170.1,172.15,2.05,118.1,1.44,1.44,1.457663,121.1,1.4,1.4,1.416928,
09/30/2016,895.3,895.3,,-717.9,717.9,177.4,0.0,-111.4,111.3,,0.1,66.0,-14.5,10.4,10.7,-0.3,2.3,1.9,-0.1,51.5,-17.8,33.7,0.0,0.0,0.0,33.7,0.0,33.7,0.0,0.0,33.7,35.530769,1.830769,118.5,0.28,0.28,0.299838,121.6,0.28,0.28,0.295056,
12/31/2016,892.6,892.6,,-707.8,707.8,184.8,0.0,-126.0,126.0,,0.0,58.8,-13.1,10.6,11.0,-0.4,0.6,1.9,0.0,45.7,-15.6,30.1,0.0,0.0,0.0,30.1,0.0,30.1,0.0,0.0,30.1,33.387402,3.287402,118.7,0.25,0.25,0.281275,121.5,0.25,0.25,0.277057,
03/31/2017,1008.9,1008.9,,-773.7,773.7,235.2,0.0,-125.5,125.5,,0.0,109.7,-3.4,10.8,11.7,-0.9,0.4,1.5,-9.3,106.3,-30.4,75.9,0.0,0.0,0.0,75.9,0.0,75.9,0.0,0.0,75.9,73.315068,-2.584932,117.8,0.64,0.64,0.622369,120.7,0.63,0.63,0.608584,
06/30/2017,1345.7,1345.7,,-910.1,910.1,435.6,0.0,-138.6,138.6,0.0,0.0,297.0,-12.3,10.9,11.3,-0.4,1.5,0.0,-0.1,284.7,-97.6,187.1,0.0,0.0,0.0,187.1,0.0,187.1,0.0,0.0,187.1,191.656716,4.556716,117.1,1.6,1.6,1.636693,119.5,1.57,1.57,1.608132,
09/30/2017,924.8,924.8,,-726.6,726.6,198.2,0.0,-113.8,113.8,,0.0,84.4,-10.1,9.4,10.0,-0.6,-0.3,1.0,0.0,74.3,-24.4,49.9,0.0,0.0,0.0,49.9,0.0,49.9,0.0,0.0,49.9,51.245794,1.345794,116.5,0.43,0.43,0.439878,119.8,0.42,0.42,0.431234,
12/31/2017,1012.8,1012.8,,-769.3,769.3,243.5,0.0,-127.6,127.6,,0.0,115.9,-12.4,10.2,10.8,-0.6,0.0,1.5,0.7,103.5,-41.4,62.1,0.0,0.0,0.0,62.1,0.0,62.1,0.0,0.0,62.1,80.112108,18.012108,116.6,0.53,0.53,0.687068,120.3,0.52,0.52,0.669727,
03/31/2018,1071.9,1071.9,,-802.5,802.5,269.4,0.0,-138.6,138.6,,0.0,130.8,-5.6,9.0,10.5,-1.5,0.2,1.1,-4.7,125.2,-16.1,109.1,0.0,0.0,0.0,109.1,0.0,109.1,0.0,0.0,109.1,102.24425,-6.85575,116.9,0.93,0.93,0.87463,120.9,0.9,0.9,0.843294,
06/30/2018,1320.4,1320.4,,-869.5,869.5,450.9,0.0,-184.7,184.7,,0.0,266.2,-8.2,10.0,11.1,-1.1,0.0,-0.8,-1.0,258.0,-51.1,206.9,0.0,0.0,0.0,206.9,0.0,206.9,0.0,0.0,206.9,208.179116,1.279116,117.2,1.76,1.76,1.776272,120.4,1.72,1.72,1.730624,
09/30/2018,972.8,972.8,,-739.0,739.0,233.8,0.0,-133.7,133.7,,0.0,100.1,-10.8,9.6,10.2,-0.6,-0.4,1.4,0.2,89.3,-12.6,76.7,0.0,0.0,0.0,76.7,0.0,76.7,0.0,0.0,76.7,77.402632,0.702632,116.4,0.66,0.66,0.664971,119.7,0.64,0.64,0.64587,
12/31/2018,953.4,953.4,,-734.0,734.0,219.4,0.0,-141.2,141.2,,0.0,78.2,-13.9,10.7,11.3,-0.6,0.1,1.6,1.5,64.3,-14.4,49.9,0.0,0.0,0.0,49.9,0.0,49.9,0.0,0.0,49.9,50.895133,0.995133,116.3,0.43,0.43,0.437619,119.1,0.42,0.42,0.428355,
03/31/2019,1224.8,1224.8,,-847.3,847.3,377.5,0.0,-143.9,143.9,,0.0,233.6,-10.0,10.0,11.7,-1.7,0.4,1.1,-1.5,223.6,-51.4,172.2,0.0,0.0,0.0,172.2,0.0,172.2,0.0,0.0,172.2,166.95509,-5.24491,115.7,1.49,1.49,1.443,118.5,1.45,1.45,1.405739,
06/30/2019,1211.2,1211.2,,-811.6,811.6,399.6,0.0,-158.8,158.8,,0.0,240.8,-10.8,11.4,12.6,-1.2,19.3,,-19.9,230.0,-46.8,183.2,0.0,0.0,0.0,183.2,0.0,183.2,0.0,0.0,183.2,185.584791,2.384791,115.3,1.59,1.59,1.609582,117.8,1.55,1.55,1.570244,
09/30/2019,948.6,948.6,,-727.5,727.5,221.1,0.0,-148.0,148.0,,0.0,73.1,-9.3,13.1,14.2,-1.1,,,-3.8,63.8,-7.9,55.9,0.0,0.0,0.0,55.9,0.0,55.9,0.0,0.0,55.9,52.168955,-3.731045,114.4,0.49,0.49,0.456022,117.1,0.48,0.48,0.448138,
12/31/2019,968.7,968.7,,-780.9,780.9,187.8,0.0,-161.0,161.0,,0.0,26.8,-16.3,13.9,15.5,-1.6,,,2.4,10.5,-0.4,10.1,0.0,0.0,0.0,10.1,0.0,10.1,0.0,0.0,10.1,62.058075,51.958075,114.7,0.09,0.09,0.541047,117.2,0.09,0.09,0.533328,
03/31/2020,1249.9,1249.9,,-872.5,872.5,377.4,0.0,-151.1,151.1,,0.0,226.3,-15.8,16.2,16.7,-0.5,,,-0.4,210.5,-43.7,166.8,0.0,0.0,0.0,166.8,0.0,166.8,0.0,0.0,166.8,205.355768,38.555768,114.6,1.46,1.46,1.791935,117.0,1.43,1.43,1.759536,
06/30/2020,1361.9,1361.9,,-884.2,884.2,477.7,0.0,-178.9,178.9,,0.0,298.8,-4.0,15.6,16.2,-0.6,,,-11.6,294.8,-65.1,229.7,0.0,0.0,0.0,229.7,0.0,229.7,0.0,0.0,229.7,226.381208,-3.318792,115.0,2.0,2.0,1.968532,116.8,1.97,1.97,1.941586,
09/30/2020,974.625,,,,,223.189125,,,,,,107.429,,,,,,,,91.82,,50.033,,,,,,50.033,,,50.033,75.5,,,0.426,0.426,0.645,,0.426,0.426,0.645,
12/31/2020,1011.5,,,,,220.507,,,,,,114.429,,,,,,,,106.3,,53.25,,,,,,53.25,,,53.25,81.083,,,0.514,0.514,0.694,,0.514,0.514,0.694,
