Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2001,97.763,60.735001,52.408001,0.657,,,0.657,-16.037001,,,,-16.037001,,-84.267998,-88.174004,0.0,,,-88.174004,,,0.0,0.0,0.0,,,,,3.906006,-16.335,-4.888,-8.095,-2.26,3.897,-6.157,-1.092,,-2.84,,,
06/30/2001,155.403,10.828,63.077999,-6.774,,,-6.774,88.271004,,,,88.271004,,-117.207001,-74.821997,3.434,,,-78.255997,,,0.0,0.0,0.0,,,,,-42.385004,-19.321,-4.887,-0.852,-4.928,3.844,-8.772,-8.654,,18.875,,2.837,
09/30/2001,65.060997,25.195999,57.650002,1.047,,,1.047,-18.832001,,,,-18.832001,,7.246,-43.908999,1.155,,,-45.063999,,,0.0,0.0,0.0,,,,,51.154999,-17.701,-4.885,-3.56,-14.089,0.908,-14.997,4.833,,54.605999,,,
12/31/2001,81.334999,4.264,53.943001,19.143,,,19.143,3.985,,,,3.985,,-30.687,-40.879001,3.077,,,-43.956001,,,0.0,0.0,0.0,,,,,10.192001,-28.744,-4.875,-4.164,-16.734,3.312,-20.046,-2.971,,21.903999,,,
03/31/2002,87.914001,19.683001,54.785999,4.817,,,4.817,8.628,,,,8.628,,-34.272999,-40.973,0.0,,,-40.973,,,0.0,0.0,0.0,,,,,6.700001,-38.897,-4.86,-4.17,-23.935,1.156,-25.091,-5.932,,14.744,,,
06/30/2002,161.319,27.336,57.307999,-13.479,,,-13.479,90.153999,,,,90.153999,,-165.912994,-41.985002,0.519,,,-42.504002,,,0.0,0.0,0.0,,,,,-123.927992,-11.621,-4.842,-3.014,-17.009,3.022,-20.031,13.244,,-16.215,,2.225,
09/30/2002,62.326,29.962,59.676998,-0.204,,,-0.204,-27.108999,,,,-27.108999,,-65.207001,-37.312,0.786,,,-38.098,,,0.0,0.0,0.0,,,,,-27.895001,-34.601,-4.829,-3.385,-23.45,1.57,-25.02,-2.937,,-37.481998,,,
12/31/2002,91.616997,28.188,58.110001,4.049,,,4.049,1.27,,,,1.27,,-63.719002,-41.246999,0.379,,,-41.625999,,,0.0,0.0,0.0,,,,,-22.472003,-8.570001,-4.811,-2.183,-16.778001,3.203,-19.981001,15.202,,19.327999,,,
03/31/2003,75.262001,24.804001,58.515999,2.742,,,2.742,-10.8,,,,-10.8,,-67.313004,-48.487999,0.0,,,-48.487999,,,0.0,0.0,0.0,,,,,-18.825005,-14.915,-4.798,-0.72,-12.381,2.622,-15.003,2.984,,-6.966,,,
06/30/2003,75.667,1.964,65.234001,-8.056,,,-8.056,16.525,,,,16.525,,-52.986,-40.294999,2.686,,,-42.980999,,,0.0,0.0,0.0,,,,,-12.691001,-32.062,-4.776,-2.497,-11.723,3.27,-14.993,-13.066,,-9.381,,1.835,
09/30/2003,42.909,32.062,58.481998,-1.914,,,-1.914,-45.721001,,,,-45.721001,,-37.995998,-44.339001,0.985,,,-45.324001,,,0.0,0.0,0.0,,,,,6.343003,-25.095001,-4.773,-4.217,-17.269001,2.716,-19.985001,1.164,,-20.181999,,,
12/31/2003,51.129002,41.216,57.327,-4.633,,,-4.633,-42.780998,,,,-42.780998,,-45.915001,-37.335002,1.28,,,-38.615002,,,0.0,0.0,0.0,,,,,-8.579999,-6.565,-4.762,-1.414,-2.169,3.252,-5.421,1.78,,-1.351,,,
03/31/2004,99.228996,45.471001,61.080002,-2.107,,,-2.107,-5.215,,,,-5.215,,25.289,-52.574001,0.0,,,-52.574001,,,0.0,0.0,0.0,,,,,77.863001,-21.834,-4.763,-2.062,-22.292,2.524,-24.816,7.283,,102.683998,,,
06/30/2004,98.764,57.201,65.439003,-1.399,,,-1.399,-22.476999,,,,-22.476999,,-99.736,-48.388999,4.822,,,-53.210999,,,0.0,0.0,0.0,,,,,-51.347001,-24.724,-4.724,-1.198,-16.465,3.528,-19.993,-2.337,,-25.695999,,0.842,
09/30/2004,54.416,55.642,60.98,3.063999,,,3.063999,-59.141998,-14.632,-18.143999,,-26.365999,,-24.124001,-48.435001,0.0,,,-48.435001,,,0.0,0.0,0.0,,,,,24.311,-26.431001,-4.73,-0.892,-20.332001,1.573,-21.905001,-0.477,,3.861,,,
12/31/2004,128.832,52.246,64.572,-3.783,,0.0,-3.783,15.797,17.859,8.606,,-10.668,,-76.735,-56.908,0.0,,,-56.908,,,0.0,0.0,0.0,,,,,-19.827,7.255,-7.069,-1.213,2.157,3.867,-1.71,13.38,,59.352,,,
03/31/2005,89.333,44.822,63.595,-10.878,,,-10.878,-8.206,-8.043,-11.262,,11.099,,-55.714,-49.847,0.0,,,-49.847,,,0.0,0.0,0.0,,,,,-5.867,-7.477,-7.079,-0.913,2.624,2.624,0.0,-2.109,,26.142,,,
06/30/2005,158.254,4.882,56.488,51.917,,,51.917,44.967,3.878,0.499,,40.59,,-129.659,-64.176,11.529,,,-75.705,,,0.0,0.0,0.0,,,,,-65.483,-42.625,-7.087,-1.159,-29.996,4.606,-34.602,-4.383,,-14.03,,,
12/31/2005,128.291,58.195999,52.016998,9.344,,,9.344,8.014,-18.517,-6.768,,33.299,,-60.806,-67.055,0.0,,,-67.055,,,0.0,0.0,0.0,,,,,6.249001,-49.707,-9.303,0.482,-39.26,5.747,-45.007,-1.626,,17.778,,,
03/31/2006,87.234001,61.183998,53.727001,10.488,,,10.488,-38.165001,-32.326,-11.029,,5.19,,-84.926003,-62.722,0.0,,,-62.722,,,0.0,0.0,0.0,,,,,-22.204002,-41.491001,-9.725,0.392,-37.21,2.72,-39.93,5.052,,-39.182999,,,
06/30/2006,178.693,70.471,54.246,7.913,,,7.913,46.063,-22.438,-13.509,,82.01,,-102.557,-58.503,24.436,,,-82.939,,,0.0,0.0,0.0,,,,,-44.054,-31.829,-8.767,-1.566,-26.032,4.247,-30.279,4.536,,44.307,,,
09/30/2006,36.768002,76.500999,58.122002,9.76,,,9.76,-107.614998,-28.278999,-32.722,,-46.613998,,-173.022995,-74.007002,1.559,,,-75.566002,,,0.0,0.0,0.0,,,,,-99.015993,137.760998,-13.774,148.898998,2.345,7.362,-5.017,0.291,,1.506,,,
12/31/2006,128.572998,66.226997,59.574001,5.576,,,5.576,-2.804,33.723999,-8.452,,-28.075999,,-104.995003,-80.239998,0.0,,,-80.239998,,,0.0,0.0,0.0,,,,,-24.755005,-58.486002,-13.805,-44.191002,-6.777,0.745,-7.522,6.287,,-34.908001,,,
03/31/2007,109.913002,65.318001,59.442001,0.81,,,0.81,-15.657,19.042999,11.45,,-46.149999,,-71.390999,-63.629002,0.0,,,-63.629002,,,0.0,0.0,0.0,,,,,-7.761997,-18.361,-13.803,-0.233,-7.568,0.0,-7.568,3.243,,20.160999,,,
06/30/2007,451.434,240.768,237.912,67.923,27.524,20.998,19.401,-95.169,31.736,-9.005,-57.479,-60.421,,-446.129,-286.915,9.946,,,-296.861,,,,,,,,,,-159.214,40.241,-55.176,104.108,-17.759,17.13,-34.889,9.068,,45.546,95.197,2.857,
09/30/2007,145.101,53.304,60.973,5.639,7.591,,-1.952,25.185,12.671,7.702,-11.698,16.51,,-59.615,-47.047,2.097,,,-49.144,,,0.0,0.0,0.0,,,,,-12.568,-68.466,-13.804,-1.231,-59.675,0.871,-60.546,6.244,,17.02,,,
12/31/2007,105.185,59.216,60.384,14.633,4.836,,9.797,-29.048,-18.826,-7.265,6.15,-9.107,,-44.247,-48.583,4.69,,,-53.273,,,0.0,0.0,0.0,,,,,4.336,-57.281,-20.455,-0.236,-44.591,6.642,-51.233,8.001,,3.657,,,
03/31/2008,102.571,50.306,63.318,-7.716,6.112,,-13.828,-3.337,18.759,-22.977,-0.631,1.512,,-55.825,-56.393,4.63,,,-61.023,,,0.0,0.0,0.0,,,,,0.568,8.07,-20.298,64.762,-53.399,1.021,-54.42,17.005,,54.816,,,
06/30/2008,126.277,52.611,67.669,36.16,,31.096,5.064,-30.163,-12.126,-3.7,,-14.337,,-58.469,-67.625,3.561,,,-71.186,,,0.0,0.0,0.0,,,,,9.156,-46.155,-20.041,-0.653,-23.509,9.875,-33.384,-1.952,,21.653,,,
09/30/2008,88.976,44.297,63.513,7.416,6.23,,1.186,-26.25,-25.761,-22.847,-24.732,47.09,0.0,-95.236,-42.627,2.665,2.665,0.0,-45.292,-45.292,0.0,0.0,0.0,0.0,-53.446,0.0,-53.446,0.0,0.837,-14.978,-19.962,43.187,-37.437,1.409,-38.846,-0.766,-15.248,-36.486,,,
12/31/2008,101.267,-87.244,62.836,54.421,6.845,,47.576,71.254,167.353,25.484,-85.315,-36.268,0.0,-80.593,-51.686,,,,,,,0.0,0.0,0.0,-20.001,0.0,-20.001,0.0,-8.906,-43.141,-26.845,21.616,-37.292,0.204,-37.496,-0.62,2.019,-20.448,,,
03/31/2009,121.342,-58.6,63.736,3.141,6.318,,-3.177,113.065,140.49,91.279,-57.734,-60.97,0.0,-38.795,-25.814,5.237,5.237,0.0,-31.051,-31.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.981,-33.782,-26.415,-7.503,0.046,0.046,0.0,0.09,-9.79,38.975,,,
06/30/2009,58.313,-220.489,61.817,185.538,7.115,,178.423,31.447,-81.002,1.613,83.279,27.557,0.0,-38.462,-48.242,2.013,2.013,0.0,-50.255,-50.255,0.0,0.0,0.0,0.0,-1.342,0.0,-1.342,0.0,11.122,-63.681,-26.418,-31.067,2.152,2.152,0.0,-8.348,10.989,-32.841,,,
09/30/2009,70.618,-15.136,60.589,25.046,7.092,,17.954,0.119,-72.586,1.482,32.131,39.092,0.0,-8.452,-42.442,3.192,3.192,0.0,-45.634,-45.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99,22.884,-26.486,49.804,0.266,0.266,0.0,-0.7,11.242,96.292,,,
12/31/2009,71.22,13.84,60.674,50.314,8.035,,42.279,-53.608,13.871,-20.071,-23.003,-24.405,0.0,-54.348,-44.324,3.362,3.362,0.0,-47.686,-47.686,0.0,0.0,0.0,0.0,-10.09,0.0,-10.09,0.0,0.066,-51.331,-26.433,-25.14,0.725,0.725,0.0,-0.483,-0.222,-34.681,,,
03/31/2010,40.088,38.447,59.436,2.392,5.897,,-3.505,-60.187,-63.412,-43.47,39.681,7.014,0.0,-62.444,-55.153,1.528,1.528,0.0,-56.681,-56.681,0.0,0.0,0.0,0.0,-0.007,0.0,-0.007,0.0,-7.284,-28.966,-26.501,-2.858,1.266,1.266,0.0,-0.873,-3.242,-54.564,,,
06/30/2010,68.653,39.779,57.967,52.555,6.01,,46.545,-81.648,-85.924,-55.642,67.06,-7.142,0.0,-91.627,-84.544,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.083,-25.823,-26.564,-1.946,1.751,1.751,0.0,0.936,-6.605,-55.402,,,
09/30/2010,62.595,75.104,59.108,12.704,5.149,,7.555,-84.321,-29.343,-57.988,-24.876,27.886,0.0,-69.622,-70.549,0.643,0.643,0.0,-71.192,-71.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,-41.217,-26.565,-14.043,0.358,0.358,0.0,-0.967,12.536,-35.708,,,
12/31/2010,119.88,78.283,61.696,8.215,6.311,,1.904,-28.314,32.564,-9.643,-12.069,-39.166,0.0,-60.115,-60.779,0.757,0.757,0.0,-61.536,-61.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,-13.154,-26.621,12.992,1.462,1.462,0.0,-0.987,5.135,51.746,,,
03/31/2011,144.456,68.145,60.912,7.841,5.549,,2.292,7.558,-5.364,24.519,-26.78,15.183,0.0,-85.255,-64.127,0.06,0.06,0.0,-64.187,-64.187,0.0,0.0,0.0,0.0,-18.847,0.0,-18.847,0.0,-2.281,-12.345,-30.58,15.156,4.115,4.115,0.0,-1.036,8.55,55.406,,,
06/30/2011,139.22,77.276,60.455,12.011,5.452,,6.559,-10.522,-14.258,17.196,-0.259,-13.201,0.0,-55.717,-64.987,0.344,0.344,0.0,-65.331,-65.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,-10.475,-30.644,19.889,1.334,1.334,0.0,-1.054,11.775,84.803,,,
09/30/2011,150.549,80.517,61.239,-14.062,5.135,,-19.197,22.855,22.927,-18.26,-10.702,28.89,0.0,-39.317,-41.408,1.396,1.396,0.0,-42.804,-42.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091,-77.871,-35.068,-42.409,0.62,0.62,0.0,-1.014,-8.584,24.777,,,
12/31/2011,140.964,64.016,59.935,20.069,6.267,,13.802,-3.056,71.473,-8.182,-30.274,-36.073,0.0,-75.77,-51.445,0.806,0.806,0.0,-52.251,-52.251,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-0.325,-14.448,-35.118,19.733,2.01,2.01,0.0,-1.073,-0.786,49.96,,,
03/31/2012,138.865,64.883,58.49,27.483,5.846,,21.637,-11.991,-22.567,5.546,2.594,2.436,0.0,-44.5,-53.201,1.171,1.171,0.0,-54.372,-54.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.701,-93.482,-35.189,-61.418,4.237,4.237,0.0,-1.112,0.59,1.473,,,
06/30/2012,143.341,71.961,57.31,-7.011,6.087,,-13.098,21.081,-27.672,15.558,38.694,-5.499,0.0,-68.108,-77.603,0.071,0.071,0.0,-77.674,-77.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495,-40.481,-35.263,-5.229,1.006,1.006,0.0,-0.995,-6.144,28.608,,,
09/30/2012,167.404,71.314,57.742,21.258,6.16,,15.098,17.09,-7.903,-28.902,49.569,4.326,0.0,-58.708,-67.499,1.914,1.914,0.0,-69.413,-69.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.791,-69.749,-38.827,-31.611,1.715,1.715,0.0,-1.026,9.608,48.555,,,
12/31/2012,87.173,70.394,59.66,-0.245,9.265,,-9.51,-42.636,12.909,-5.929,-54.895,5.279,0.0,-128.337,-77.522,1.106,1.106,0.0,-78.628,-78.628,0.0,0.0,0.0,0.0,-55.299,0.0,-55.299,0.0,4.484,55.201,-77.879,131.08,3.089,3.089,0.0,-1.089,5.038,19.075,,,
03/31/2013,-20.087,44.767,59.043,-19.961,6.62,,-26.581,-103.936,75.146,11.08,-36.377,-153.785,0.0,-42.325,-43.775,12.169,12.169,0.0,-55.944,-55.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,68.47,0.0,64.498,5.09,5.09,0.0,-1.118,-8.319,-2.261,,,
06/30/2013,148.062,57.148,58.44,40.0,7.192,,32.808,-7.526,-56.462,12.877,51.387,-15.328,0.0,-57.796,-58.779,0.169,0.169,0.0,-58.948,-58.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983,-78.414,-39.085,-42.818,4.588,4.588,0.0,-1.099,-3.077,8.775,,,
09/30/2013,98.851,84.079,57.245,-3.854,6.195,,-10.049,-38.619,-14.881,-32.9,-1.359,10.521,0.0,-111.585,-46.887,0.131,0.131,0.0,-47.018,-47.018,0.0,0.0,0.0,0.0,-62.993,0.0,-62.993,0.0,-1.705,-43.202,-42.723,-7.047,7.68,7.68,0.0,-1.112,9.531,-46.405,,,
