Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
03/31/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,
09/30/2003,-17.185,56.09,17.36,-14.442,,19.153,-33.595,-76.193,0.361,,-20.196,-56.358,,-239.806,-23.753,103.481,,,-127.234,,,252.611,252.611,,,,,,-468.664,33.419,0.0,33.002,,,,-0.061,0.0,-0.061,0.478,,-223.572,,,
03/31/2004,55.356,-11.952,65.117,-13.947,,,-13.947,16.138,,,,16.138,,103.881,-3.966,17.055,,,-21.021,,,205.73,205.73,0.0,,,,,-97.883,-27.831,0.0,-29.024,,,,1.224,1.224,0.0,-0.031,,131.406,,27.6,
06/30/2004,40.469,33.975,60.574,-72.438,,,-72.438,18.358,,,,18.358,,-203.189,-18.641,8.412,,,-27.053,,,196.495,196.495,0.0,,,,,-381.043,379.945,0.0,379.438,,,,0.588,0.588,0.0,-0.081,,217.225,,10.4,
09/30/2004,-50.84,74.564,57.824,-16.102,,,-16.102,-167.126,,0.0,,-167.126,,52.429,56.007,93.687,,,-37.68,,,253.105,253.105,0.0,,,,,-256.683,-83.333,0.0,-97.237,,,,13.893,13.893,0.0,0.011,,-81.744,,36.2,
12/31/2004,23.452,48.913,52.401,-288.05,,7.242,-295.292,210.188,,0.0,,210.188,,30.161,-30.532,4.148,,,-34.68,,,-929.244,1674.558,-2603.802,,,,,989.937,-47.942,-26.901,92.762,,,,6.301,6.301,0.0,-120.104,,5.671,-26.024,89.707,
03/31/2005,61.552,2.613,48.223,-33.23,,,-33.23,43.946,70.174,,,-26.228,,147.46,-16.764,21.65,,,-38.414,,,190.266,753.867,-563.601,,,,,-26.042,-2.357,0.0,0.149,,,,0.222,0.222,0.0,-2.728,,206.655,0.3,32.5,
06/30/2005,120.481,1271.111,50.585,-1191.134,,-1110.0,-81.134,-10.081,,0.0,,-10.081,,-260.346,-26.608,7.429,,,-34.037,,,-179.506,848.279,-1027.785,,,,,-54.232,-36.209,0.0,-30.351,,,,1.165,1.165,0.0,-7.023,,-176.074,1.1,19.5,
12/31/2005,107.818,258.203,44.99,-256.799,,0.0,-256.799,61.424,-70.174,0.0,,131.598,,144.795,-26.258,4.643,,,-30.901,,,-189.109,846.838,-1035.947,,,,,360.162,-433.532,-27.008,-406.394,,,,1.938,2.105,-0.167,-2.068,,-180.919,-0.414,13.058,
