Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1993,,,,,7.336,7.336,,,,,,,
12/31/1993,,,,,7.769,7.769,,,,,,,
03/31/1994,,,,,9.791,9.791,,,,,,,
06/30/1994,,,,,10.545,10.545,,,,,,,
09/30/1994,,,,,9.241,9.241,,,,,,,
12/31/1994,,,,,9.975,9.975,,,,,,,
03/31/1995,,,,,10.804,10.804,,,,,,,
06/30/1995,,,,,10.867,10.867,,,,,,,
09/30/1995,,,,,9.786,9.786,,,,,,,
12/31/1995,,,,,11.785,11.785,,,,,,,
03/31/1996,,,,,12.267,12.267,,,,,,,
06/30/1996,,,,,13.525,13.525,,,,,,,
09/30/1996,,,,,13.548,13.548,,,,,,,
12/31/1996,,,,,7.399,7.399,,,,,,,
03/31/1997,,,,,-7.191,-7.191,,,,,,,
06/30/1997,,,,,6.212,6.212,,,,,,,
09/30/1997,,,,,9.681,9.681,,,,,,,
12/31/1997,,,,,8.677,8.677,,,,,,,
03/31/1998,,,,,9.786,9.786,,,,,,,
09/30/1998,,,,,11.757,11.757,,,,,,,
12/31/1998,,,,,8.758,8.758,,,,,,,
03/31/1999,,,,,8.806,8.806,,,,,,,
06/30/1999,,,,,9.92,9.92,,,,,,,
09/30/1999,,,,,12.214,12.214,,,,,,,
12/31/1999,,,,,8.61,8.61,,,,,,,
03/31/2000,,,,,-33.256001,-33.256001,,,,,,,
06/30/2000,,,,,2.605,2.605,,,,,,,
09/30/2000,,,,,6.125,6.125,,,,,,,
12/31/2000,,,,,4.791,4.791,,,,,,,
03/31/2001,,,,,7.318,7.318,,,,,,,
06/30/2001,,,,,9.12,9.12,,,,,,,
09/30/2001,,,,,9.294,9.294,,,,,,,
12/31/2001,,,,,6.355,6.355,,,,,,,
03/31/2002,,,,,11.584,11.584,,,,,,,
06/30/2002,,,,,5.471,5.471,,,,,,,
09/30/2002,,,,,3.216,3.216,,,,,,,
12/31/2002,,,,,5.07,5.07,,,,,,,
03/31/2003,,,,,7.33,7.33,,,,,,,
06/30/2003,,,,,7.212,7.212,,,,,,,
09/30/2003,,,,,9.964,9.964,,,,,,,
12/31/2003,,,,,11.879,11.879,,,,,,,
03/31/2004,,,,,2.91,2.91,,,,,,,
09/30/2004,,,10.119,,6.585,6.585,,,,,,,
12/31/2004,,,1.418,,0.482,0.482,,,,,,,
03/31/2005,,,2.011,,0.24,0.24,,,,,,,
06/30/2005,,,7.817,,11.982,11.982,,,,,,,
09/30/2005,,,9.27,,4.91,4.91,,,,,,,
12/31/2005,,,-8.256,,-8.976,-8.976,,,,,,,
03/31/2006,,,7.4,,5.2,5.2,,,,,,,
06/30/2006,,,13.484,,11.0,11.0,,,,,,,
09/30/2006,,,21.865999,,21.476,21.476,,,,,,,
12/31/2006,,,15.48,,15.1,15.1,,,,,,,
03/31/2007,,,22.496,,21.700001,21.700001,,,,,,,
06/30/2007,,,25.59,,25.2,25.2,,,,,,,
09/30/2007,,,22.444,,19.7,19.7,,,,,,,
12/31/2007,,,19.450001,,17.5,17.5,,,,,,,
03/31/2008,,,17.620001,,17.1,17.1,,,,,,,
06/30/2008,,,26.864,,18.799999,18.799999,,,,,,,
09/30/2008,,,34.5,,28.4,28.4,,,,,,,
12/31/2008,,,37.0,,30.1,36.24,,,,,,,
03/31/2009,,,39.2,,36.9,38.9,,,,,,,
06/30/2009,,,55.7,,87.0,89.645,,,,,,,
09/30/2009,,,68.8,,67.3,70.035,,,,,,,
12/31/2009,,,37.239,,55.6,57.435,,,,,,,
03/31/2010,,,27.73,,32.4,35.5,,,,,,,
06/30/2010,,,45.3,,44.5,44.7,,,,,,,
09/30/2010,,,65.4,,91.4,93.0,,,,,,,
12/31/2010,,,50.694,,49.9,50.4,,,,,,,
03/31/2011,,,41.4,,36.2,40.6,,,,,,,
06/30/2011,,,-30.1,,-30.2,66.5,,,,,,,
09/30/2011,,,121.848,,83.9,113.645,,,,,,,
12/31/2011,,,85.304,,76.3,84.8,,,,,,,
03/31/2012,,,69.6,,31.7,69.4,,,,,,,
06/30/2012,,,68.387,,58.2,68.465,,,,,,,
09/30/2012,,,100.4,,82.3,100.4,,,,,,,
12/31/2012,,,98.489,,86.0,98.1,,,,,,,
03/31/2013,,,82.008,,324.7,81.7,,,,,,,
06/30/2013,,,158.4,,140.1,158.1,,,,,,,
09/30/2013,,,195.6,,176.5,195.6,,,,,,,
12/31/2013,,,121.428,,109.6,121.8,,,,,,,
03/31/2014,,,92.5,,82.8,92.5,,,,,,,
06/30/2014,,,144.25,,133.3,143.6,,,,,,,
09/30/2014,,,190.225,0.0,153.9,191.1,,-0.0619847328244301,,,,,
12/31/2014,,,137.6,,125.0,137.5,,,,,,,
03/31/2015,,,121.216,,109.8,121.9,,,,,,,
06/30/2015,,,164.8,-0.567870290592935,156.4,164.085,,,,,,,
09/30/2015,,,245.4,,115.8,234.605,,,,,,,
12/31/2015,,,153.7,-0.901463633176833,-453.5,153.875,,,,,,,
03/31/2016,,,156.8,1.07365120977499,56.9,140.2,,,,,,,
06/30/2016,,,182.7,-2.50948950103238,92.3,183.065,,,,,,,
