Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Associates,Total Deferred Tax Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,Payables Broker Dealers,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/24/1993,1447.569946,65.227997,,,,,,,,0.0,,25.222,,,,,,,,299.338013,0.0,299.338013,35.168999,,,,,,,,1321.95095,,,,,,,332.959015,783.875,,,,,,,,,13.243,,,,,,,,,111.928001,1242.005016,0.0,52.358002,,,-3.742,,156.949001,205.565003,0.0,205.565003,1447.570019,
12/31/1993,1792.80603,124.632004,,,,,,,,0.0,,14.169,,,,,,,,343.161011,0.0,343.161011,36.415001,,,,,,,0.0,1617.590026,,,,,,,414.862,1051.219971,,,,,,,,,13.353,,,,,,,,,95.472,1574.90697,0.0,52.310001,,,-2.919,,168.508004,217.899006,0.0,217.899006,1792.805976,
03/31/1994,1866.651001,63.486,,,,,,,,0.0,,19.503,,,,,,,,334.040985,0.0,334.040985,36.548,,,,,,,0.0,1747.114,,,,,,,335.253998,1198.803955,,,,,,,,,13.317,,,,,,,,,96.297997,1643.67295,0.0,52.407001,,,-8.563,,179.133999,222.978001,0.0,222.978001,1866.65095,
06/30/1994,1725.682007,66.999001,,,,,,,,0.0,,12.676,,,,,,,,351.221008,0.0,351.221008,37.719002,,,,,,,0.0,1608.288005,,,,,,,423.625,943.466003,,,,,,,,,13.28,,,,,,,,,121.565002,1501.936006,0.0,52.674999,,,-13.854,,184.924999,223.745998,0.0,223.745998,1725.682004,
09/30/1994,1698.261963,81.800003,,,,,,,,0.0,,14.643,,,,,,,,362.487,0.0,362.487,42.080002,,,,,,,,1559.738958,,,,,,,516.794006,828.69397,,,,,,,,,13.084,,,,,,,,,112.237999,1470.809975,0.0,52.591999,,,-17.42,,192.280001,227.452,0.0,227.452,1698.261975,
12/30/1994,1681.041016,118.394997,,,,,,,,0.0,,14.217,,,,,,,,397.942993,0.0,397.942993,43.195,,,,,,,0.0,1505.234019,,,,,,,670.370972,665.366028,,,,,,,,,13.205,,,,,,,,,101.612999,1450.554998,0.0,52.120998,,,-19.51,,197.875006,230.486004,0.0,230.486004,1681.041002,
03/31/1995,2151.548096,71.864998,,,,,,,,0.0,,36.515999,,,,,,,,396.294006,0.0,396.294006,42.109001,,,,,,,0.0,2001.058098,,,,,,,675.325989,1095.103027,,,,,,,,,13.165,,,,,,,,,127.559998,1911.154014,0.0,50.937,,,-17.157,,206.614,240.394001,0.0,240.394001,2151.548015,
06/30/1995,2245.436035,64.759003,,,,,,,,0.0,,24.757999,,,,,,,,428.002014,0.0,428.002014,41.727001,,,,,,,0.0,2114.192032,,,,,,,726.801025,1116.135986,,,,,,,,,13.125,,,,,,,,,136.108002,1992.170013,0.0,50.938999,,,-16.52,,218.846996,253.265995,0.0,253.265995,2245.436008,
09/29/1995,2012.714966,86.417,,,,,,,,0.0,,24.886,,,,,,,,446.335999,0.0,446.335999,40.945999,,,,,,,0.0,1860.465967,,,,,,,774.476013,820.877991,,,,,,,,,12.909,,,,,,,,,138.259003,1746.522007,0.0,50.902,,,-15.884,,231.175,266.193001,0.0,266.193001,2012.715008,
12/29/1995,2679.155029,101.738998,,,,,,,,0.0,,23.790001,,,,,,,,491.40799,0.0,491.40799,39.456001,,,,,,,0.0,2514.170029,,,,,,,1034.291016,1216.094971,,,,,,,,,13.042,,,,,,,,,137.582993,2401.010979,0.0,50.741001,,,-14.847,,242.25,278.144001,0.0,278.144001,2679.15498,
03/31/1996,2676.136963,65.203003,,,,,,,,0.0,,21.561001,,,,,,,,468.016998,0.0,468.016998,38.112,,,,,,,0.0,2551.26096,,,,,,,967.997986,1259.219971,,,,,,,,,12.998,,,,,,,,,144.126007,2384.341964,0.0,50.257,,,-12.812,,254.349995,291.794994,0.0,291.794994,2676.136958,
06/28/1996,2666.290039,104.726997,,,,,,,,0.0,,26.327,,,,,,,,515.939026,0.0,515.939026,37.698002,,,,,,,0.0,2497.53804,,,,,,,1031.144043,1152.80896,,,,,,,,,30.483,,,,,,,,,143.309006,2357.745008,0.0,50.403,,,-12.315,,270.456998,308.544998,0.0,308.544998,2666.290007,
09/30/1996,2566.381104,258.205994,,,,,,,,0.0,,28.98,,,,,,,,483.485992,0.0,483.485992,39.584999,,,,,,,0.0,2239.610111,,,,,,,1086.406006,974.721985,,,,,,,,,12.909,,,,,,,,,165.712006,2239.748997,0.0,50.487999,,,-12.161,,288.305013,326.632011,0.0,326.632011,2566.381008,
12/27/1996,2854.281982,190.815002,,,,,,,,0.0,,26.195999,,,,,,,,525.067993,0.0,525.067993,43.576,,,,,,,0.0,2593.694981,,,,,,,1217.293945,1116.072021,,,,,,,,,22.405001,,,,,,,,,154.979996,2510.750963,0.0,50.730999,,,-10.85,,303.649988,343.530987,0.0,343.530987,2854.28195,
03/27/1997,3021.059082,297.718994,,,,,,,,0.0,,21.184999,,,,,,,,574.31897,0.0,574.31897,45.727001,,,,,,,0.0,2656.428087,,,,,,,1328.503052,1186.503052,,,,,,,,,20.096001,,,,,,,,,105.335999,2640.438103,0.0,51.471001,,,-9.392,,338.541994,380.620995,0.0,380.620995,3021.059097,
06/27/1997,2888.403076,178.990997,,,,,,,,0.0,,24.844999,,,,,,,,617.911011,0.0,617.911011,47.537998,,,,,,,0.0,2637.029081,,,,,,,1313.327026,997.981018,,,,,,,,,0.0,,,,,,,,,179.744995,2491.05304,0.0,52.198002,,,-8.835,,353.987008,397.35001,0.0,397.35001,2888.403049,
09/30/1997,3278.64502,196.350998,,,,2196.824097,,,,0.0,,38.118,,,,,,,,725.982971,0.0,725.982971,51.674,,,,,,,0.0,795.677925,,,,,,,1487.157959,1112.584961,,,,,,,,,14.215,,,,,,,,,241.410995,2855.368916,0.0,52.924999,,,-7.971,,378.322013,423.276012,0.0,423.276012,3278.644928,
12/26/1997,3445.319092,158.445007,,,,,,,,0.0,,44.581001,,,,,,,,865.598022,0.0,865.598022,64.113998,,,,,,,0.0,3178.179085,,,,,,,1613.410034,1232.598022,,,,,,,,,20.0,,,,,,,,,134.417007,3000.425064,0.0,53.688999,,,-7.024,,398.228987,444.893986,0.0,444.893986,3445.31905,
03/27/1998,4172.041016,210.906998,,,,,,,,0.0,,42.051998,,,,,,,,798.833984,0.0,798.833984,70.485001,,,,,,,0.0,3848.597019,,,,,,,1843.088013,1626.041992,,,,,,,,,19.93,,,,,,,,,211.606995,3700.667,0.0,55.672001,,,-4.266,,419.967996,471.373997,0.0,471.373997,4172.040997,
06/26/1998,4005.85791,220.981995,,,,,,,,0.0,,38.689999,,,,,,,,927.075012,0.0,927.075012,87.467003,,,,,,,0.0,3658.718914,,,,,,,1817.682007,1446.48999,,,,,,,,,20.860001,,,,,,,,,227.391998,3512.423996,0.0,57.194,,,-3.504,,439.74399,493.43399,0.0,493.43399,4005.857986,
09/25/1998,3852.737061,296.816986,,,,,,,,0.0,,62.722,,,,,,,,1006.677002,0.0,1006.677002,81.372002,,,,,,,0.0,3411.826073,,,,,,,2126.698975,1046.626953,,,,,,,,,0.0,,,,,,,,,169.513,3342.838928,0.0,58.266998,,,-7.582,,459.213012,509.89801,0.0,509.89801,3852.736938,
12/24/1998,4407.141,338.086,2376.77,,,574.818,,,,0.0,,50.8,,,,,,,,878.991,0.0,878.991,82.868,,,,,,,0.0,3360.569,,,,,,,2261.275,1257.328,,,,,,,,,64.623,,,,,,,,,301.959,3885.185,0.0,58.689,,,-9.72,473.208,-0.221,521.956,0.0,521.956,4407.141,
03/26/1999,4916.816895,285.123993,,,,,,,,0.0,,57.564999,,,,,,,,1060.712036,0.0,1060.712036,82.018997,,,,,,,,4492.108906,,,,,,,2317.677979,1606.569946,,,,,,,,,245.556,,,,,,,,,226.376007,4396.179932,0.0,58.220001,,,-29.101,491.769989,-0.251997,520.636993,0.0,520.636993,4916.816925,
06/25/1999,4996.520996,276.73999,,,,,,,,0.0,,62.994999,,,,,,,,1459.540039,0.0,1459.540039,89.190002,,35.487,,,,,,4532.109005,,,,,,,2384.688965,1562.723999,,,,,,,,,229.617004,,,,,,,,,277.932007,4454.961975,0.0,58.105,,,-27.802999,511.946991,-0.689981,541.55901,0.0,541.55901,4996.520985,
09/24/1999,5030.714844,250.854996,,,,,,,,0.0,,69.338997,,,,,,,,1482.287964,0.0,1482.287964,91.334999,,34.866001,,,,,,4584.319851,,,,,,,2524.352051,1467.942993,,,,,,,,,201.503998,,,,,,,,,278.429993,4472.229034,0.0,58.513,,,-29.836,530.88501,-1.076017,558.485992,0.0,558.485992,5030.715027,
12/31/1999,5759.118164,300.411987,,,,,,,,0.0,,75.688004,,,,,,,,1802.875977,0.0,1802.875977,94.091003,,34.352001,,,,,,5254.575169,,,,,,,3395.583984,1395.753052,,,,,,,,,145.701004,,,,,,,,,261.582001,5198.620041,0.0,57.534,,,-49.326,554.20697,-1.916981,560.49799,0.0,560.49799,5759.118031,
03/31/2000,6084.743164,289.463989,,,,,,,,0.0,,84.811996,,,,,,,,2046.238037,0.0,2046.238037,91.953003,,33.719002,,,,,,5584.795174,,,,,,,3146.955078,1803.979004,,,,,,,,,231.382996,,,,,,,,,309.063995,5491.381073,0.0,57.164001,,,-50.771,588.989014,-2.020016,593.362,0.0,593.362,6084.743073,
06/30/2000,5457.316895,292.88501,,,,,,,,0.0,,89.471001,,,,,,,,2043.676025,0.0,2043.676025,90.913002,,33.083,,,,,,4950.964882,,,,,,,2885.248047,1482.462036,,,,,,,,,134.707993,,,,,,,,,340.436005,4842.85408,0.0,57.084999,,,-49.532001,608.692017,-1.782024,614.46299,0.0,614.46299,5457.31707,
09/29/2000,6308.815918,305.283997,,,,,,,,0.0,,97.415001,,,,,,,,2160.923096,0.0,2160.923096,91.064003,,32.448002,,,,,,5782.604916,,,,,,,2962.785889,2208.436035,,,,,,,,,132.470001,,,,,,,,,354.605988,5658.297913,0.0,56.869999,,,-46.936001,642.202026,-1.618015,650.518009,0.0,650.518009,6308.815922,
12/29/2000,7129.600098,421.68399,,,,,,,,0.0,,107.017998,,,,,,,,1989.005005,0.0,1989.005005,90.142998,,31.813999,,,,,,6478.941113,,,,,,,3648.446045,2312.476074,,,,,,,,,146.365997,,,,,,,,,326.31601,6433.604126,0.0,60.118,,,-33.542,670.163025,-0.743034,695.995991,0.0,695.995991,7129.600117,
03/30/2001,7096.771973,406.308014,,,,,,,,0.0,,118.041,,,,,,,,3864.660889,0.0,3864.660889,103.307999,,68.040001,,,,,,6401.074959,,,,,,,3635.686035,2381.278076,,,,,,,,,0.0,,,,,,,,,341.868988,6358.833099,0.0,74.186996,,,-22.379,688.533997,-2.402983,737.939011,0.0,737.939011,7096.77211,
06/29/2001,6634.98584,392.963013,,,,,,,,0.0,,119.137001,,,,,,,,1763.021973,0.0,1763.021973,108.619003,,66.400002,,,,,,5947.866821,,,,,,,3478.24707,1882.733032,,,,,,,,,194.328995,,,,,,,,,314.005005,5869.314102,0.0,74.264,,,-20.08,712.849976,-1.361956,765.67202,0.0,765.67202,6634.986122,
09/28/2001,6372.054199,458.467987,,,,,,,,0.0,,135.087006,,,,,,,,1778.251953,0.0,1778.251953,104.694,,64.819,,,,,,5608.986206,,,,,,,3611.593994,1498.909058,,,,,,,,,162.425995,,,,,,,,,328.248993,5601.17804,0.0,74.376999,,,-17.802999,721.182983,-6.88096,770.876022,0.0,770.876022,6372.054062,
12/28/2001,6606.007812,354.528992,,,,,,,,0.0,,119.586998,,,,,,,,1802.603027,0.0,1802.603027,102.292,,64.364998,,,,,,5965.234825,,,,,,,3662.498047,1837.98999,,,,,,,,,0.0,,,,,,,,,311.377991,5811.866028,0.0,77.503998,,,-9.762,734.482971,-8.082971,794.141998,0.0,794.141998,6606.008026,
03/28/2002,6629.586,389.885,,,,,,,,0.0,,126.681,,,,,,,,1690.987,0.0,1690.987,100.89,,62.575,62.575,,,,0.0,5949.555,,,,,,,3673.833,1857.358,,,,,,,,,0.0,,,,,,,,,287.18,5818.371,0.0,77.851,,,-6.558,748.969,-9.047,811.215,0.0,811.215,6629.586,
06/28/2002,6554.970215,421.446991,,,,,,,,0.0,,131.787003,,,,,,,,1766.921021,0.0,1766.921021,106.661003,,62.575001,62.575001,,,,,5832.500217,,,,,,,3606.216064,1796.965942,,,,,,,,,0.0,,,,,,,,,320.67099,5723.852997,0.0,78.454002,,,-5.044,764.299988,-6.592963,831.117027,0.0,831.117027,6554.970024,
09/27/2002,6040.303223,469.498993,,,,,,,,0.0,,132.311005,,,,,,,,1603.702026,0.0,1603.702026,105.777,,62.575001,62.575001,,,,,5270.141224,,,,,,,3747.944092,935.585999,,,,,,,,,149.563004,,,,,,,,,367.574005,5200.667099,0.0,78.734001,,,-10.919,781.978027,-10.15705,839.635979,0.0,839.635979,6040.303078,
12/27/2002,6159.401855,397.252991,,,,,,,,0.0,,122.295998,,,,,,,,1590.297974,0.0,1590.297974,106.757004,,62.575001,62.575001,,,,,5470.520863,,,,,,,3827.495117,988.677002,,,,,,,,,168.447998,,,,,,,,,314.161987,5298.782104,0.0,81.747002,,,-4.478,791.971008,-8.620022,860.619987,0.0,860.619987,6159.402092,
03/28/2003,6370.527,474.993,,,,,,,,0.0,,121.877,,,,,,,,1725.624,0.0,1725.624,109.632,,62.575,62.575,,,,0.0,5601.45,,,,,,,3816.431,1107.573,,,,,,,,,293.978,,,,,,,,,290.666,5508.648,0.0,98.042,,,-35.772,802.674,-3.065,861.879,0.0,861.879,6370.527,
06/27/2003,7013.675781,567.726013,,,,,,,,0.0,,135.550003,,,,,,,,1883.96106,0.0,1883.96106,116.022003,,62.575001,62.575001,,,,,6131.802761,,,,,,,3937.906006,1395.42395,,,,,,,,,454.10199,,,,,,,,,337.201996,6124.633942,0.0,102.128998,,,-35.666,821.786987,0.792038,889.042023,0.0,889.042023,7013.675964,
09/26/2003,6911.638,734.631,,,,,,,,0.0,,150.1,,,,,,,,1778.933,0.0,1778.933,118.285,,62.575,62.575,,,,0.0,5846.047,,,,,,,3983.61,1453.339,,,,,,,,,167.21,,,,,,,,,382.744,5986.903,0.0,108.245,,,-34.77,850.656,0.604,924.735,0.0,924.735,6911.638,
12/26/2003,6910.453,594.313,,,,,,,,0.0,,143.792,,,,,,,,1838.919,0.0,1838.919,121.657,,62.575,62.575,,,,0.0,5988.116,,,,,,,3915.049,1471.709,,,,,,,,,202.809,,,,,,,,,364.819,5954.386,0.0,116.028,,,-31.504,870.472,1.071,956.067,0.0,956.067,6910.453,
03/26/2004,7381.136,548.232,,,,,,,,0.0,,158.89,,,,,,,,1911.001,0.0,1911.001,123.834,,62.575,62.575,,,,,6487.605,,,,,,,4068.277,1742.654,,,,,,,,,189.145,,,,,,,,,378.15,6378.226,0.0,123.021,,,-29.451,908.133,1.207,1002.91,0.0,1002.91,7381.136,
06/25/2004,7303.242,669.414,,,,,,,,0.0,,169.125,,,,,,,,1987.761,0.0,1987.761,123.206,,62.575,62.575,,,,,6278.922,,,,,,,3992.421,1695.484,,,,,,,,,195.047,,,,,,,,,387.454,6270.406,0.0,6.73,,,-29.039,932.599,122.546,1032.836,0.0,1032.836,7303.242,
09/24/2004,7621.846,528.823,,,,,,,,0.0,,169.577,,,,,,,,2087.097,0.0,2087.097,122.75,,62.575,62.575,,,,0.0,6738.121,,,,,,,4121.713,1793.656,,,,,,,,,136.393,,,,,,,,,483.498,6535.26,0.0,133.651,,,-29.63,957.317,3.875,1065.213,21.373,1086.586,7621.846,
03/24/2005,7891.154,667.614,1156.45,,,3377.439,,,,,,,,,,,,,,2243.599,,2243.599,128.722,,62.575,62.575,,,,,3654.804,,,,,,,4658.047,1464.829,,,,,,,,,153.821,,,,,,,,,428.661,6705.358,,157.925,,,-22.83,1019.192,6.095,1160.382,25.414,1185.796,7891.154,
06/24/2005,7854.177,799.682,,,,,,,,0.0,,196.437,,,,,,,,2291.694,0.0,2291.694,131.609,,62.575,62.575,,,,,6663.874,,,,,,,4557.141,1630.272,,,,,,,,,141.845,,,,,,,,,453.968,6783.226,0.0,164.917,,,-21.595,1043.956,5.231,1192.509,20.287,1212.796,7996.022,
09/30/2005,8369.256,881.133,,,,,,,,0.0,,241.527,,,,,,,,2544.73,-7.593,2537.137,137.555,,62.575,62.575,,,,,7046.466,,,,,,,4843.555,1430.14,33.681,,,,,,,,291.242,,,,,,,,,471.465,7036.402,0.0,165.839,,,-21.204,1082.063,15.125,1241.823,91.031,1332.854,8369.256,
12/31/2005,9130.811,676.203,,,,,,,,0.0,,248.065,,,,,,,,2838.246,-10.1,2828.146,140.324,,62.575,62.575,,161.384,,,7842.26,,,,,,,5530.083,1664.622,80.451,,,,,,,,137.804,,,,,,,,,377.974,7710.483,0.0,203.054,,,-14.211,1117.858,9.509,1316.21,104.118,1420.328,9130.811,
03/31/2006,10072.204,850.875,953.708,,,4025.687,,,,,,244.224,,,,,,,,3353.08,-14.1,3338.98,139.357,,62.575,62.575,,177.1,,,4572.386,,,,,,,5781.688,2305.662,241.825,,,,,,,,137.175,,,,,,,,,357.501,8582.026,,219.254,,,-17.685,1169.943,8.21,1379.722,110.456,1490.178,10072.204,
06/30/2006,10790.768,631.912,335.682,,,5215.802,,,,0.0,,285.163,,,,,,,,3671.573,-15.9,3655.673,142.011,,62.575,62.575,,186.893,,,4266.412,,,,,,,6093.361,2538.293,354.36,,,,,,,,136.525,,,,,,,,,458.475,9226.654,0.0,233.314,,,-17.961,1217.247,10.936,1443.536,120.578,1564.114,10790.768,
09/30/2006,11516.65,641.691,,,,,,,,0.0,,290.294,,,,,,,,3996.576,-18.694,3977.882,142.78,,62.575,62.575,,,,,10379.31,,,,,,,7359.107,1903.516,301.11,,,,,,,,141.638,,,,,,,,,493.609,9897.87,0.0,206.348,,,-17.669,1258.446,16.744,1463.869,154.911,1618.78,11516.65,
12/31/2006,12276.177,565.046,520.661,,,5730.882,,,,0.0,,269.079,,,,,,,,4456.011,-22.9,4433.111,148.942,,62.575,62.575,,210.969,,,5288.684,,,,,,,8111.121,1612.047,172.363,,,,,,,,408.092,,,,,,,,,400.846,10532.106,0.0,227.737,,,-14.278,1306.016,9.422,1528.897,215.174,1744.071,12276.177,
03/31/2007,14165.369,660.478,1727.68,,,5847.465,,,,0.0,,275.296,,,,,,,,4906.082,-25.341,4880.741,149.079,,62.575,62.575,,220.472,,,6950.004,,,,,,,9893.742,1947.975,100.306,,,,,,,,123.609,,,,,,,,,391.213,12356.539,0.0,252.177,,,-15.096,1353.758,10.867,1601.706,207.124,1808.83,14165.369,
06/30/2007,15671.201,745.003,1723.172,,,6523.93,,,,0.0,,299.103,,,,,,,,5615.517,-30.553,5584.964,155.055,,62.575,62.575,,219.887,,,7665.648,,,,,,,10355.932,2825.102,197.627,,,,,,,,112.921,,,,,,,,,455.726,13749.681,0.0,267.034,,,-15.471,1409.498,19.103,1680.164,241.356,1921.52,15671.201,
09/30/2007,16254.168,644.943,,,,,,,,0.0,,315.227,,,,,,,,6644.396,-47.022,6597.374,166.963,,62.575,62.575,,,,,15064.46,,,,,,,11261.119,2067.535,392.282,,,,,,,,122.64,,,,,,,,,814.39,14265.684,0.0,281.775,,,-16.05,1461.898,30.191,1757.814,229.67,1987.484,16253.168,
12/31/2007,17097.718,679.82,1601.893,,,5926.28,,,,,,308.866,,,,,,,,7679.379,,7679.379,171.426,,62.575,62.575,,226.346,,,9722.405,,,,,,,12382.36,1984.179,502.995,,,,,,,,123.48,,,,,,,,,553.907,15043.926,0.0,299.156,,,-23.457,1500.62,29.364,1805.683,248.109,2053.792,17097.718,
03/31/2008,18081.869,826.502,2078.414,,,5850.522,,,,0.0,,337.233,,,,,,,,8060.383,,8060.383,176.23,,62.575,62.575,,231.545,,,10597.262,,,,,,,13855.201,1436.27,240.078,,,,,,,,328.425,,,,,,,,,455.418,16075.314,0.0,322.213,,,-85.316,1546.775,-11.403,1772.269,234.286,2006.555,18081.869,
06/30/2008,18279.188,669.541,2139.909,,,5396.465,,,,0.0,,339.15,,,,,,,,8787.758,,8787.758,184.665,,62.575,62.575,,222.692,,,11404.1,,,,,,,13571.578,1806.365,88.707,,,,,,,,312.904,,,,,,,,,501.469,16192.316,0.0,338.792,,,-86.197,1603.478,-8.695,1847.378,239.494,2086.872,18279.188,
