Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1995,56.386002,53.804001,53.804001,,2.039662,0.557301,0.48593,0.2,0.2,,0.2,0.2,0.2,,0.148242,0.066445,0.006136,-4.022878,,
06/30/1995,57.116001,44.751999,44.751999,,2.572712,0.705779,0.598141,0.19,0.22,,0.19,0.22,0.22,,0.259229,0.184081,0.049548,-2.229761,,
09/30/1995,57.116001,57.278,57.278,,1.825588,0.391739,0.305475,0.115,0.115,,0.115,0.115,0.115,,0.300377,0.21668,0.0208,-2.002329,,
12/31/1995,56.987999,57.279999,57.279999,,1.667545,0.467353,0.329818,0.14,0.14,,0.14,0.14,0.14,0.005,0.158851,0.095182,0.003685,-1.907384,,
03/31/1996,56.787998,56.964001,56.964001,,1.856102,0.427726,0.337424,0.135,0.135,0.135,0.135,0.135,0.135,0.005,0.226213,0.185257,0.021871,-1.79795,,
06/30/1996,56.866001,56.82,56.82,,1.920715,0.447818,0.35176,0.145,0.145,0.145,0.145,0.145,0.145,0.005,0.25081,0.190004,0.056202,-1.647452,,
09/30/1996,56.959999,56.911999,56.911999,,1.929312,0.44922,0.345832,0.14,0.14,0.14,0.14,0.14,0.14,0.005,0.345428,0.287215,0.117029,-1.501159,,
12/31/1996,57.122002,57.035999,57.035999,,2.259012,0.466214,0.365173,0.155,0.155,0.155,0.155,0.155,0.155,0.005,0.21241,0.146592,0.010819,-1.333899,,
03/31/1997,49.264,57.104,57.104,,2.390515,0.503345,0.394753,0.17,0.17,0.17,0.17,0.17,0.17,0.005,0.303779,0.226569,0.080911,-2.245149,,
06/30/1997,49.436001,49.821999,49.34,,2.798257,0.582306,0.461775,0.19,0.19,0.19,0.185,0.185,0.185,0.005,0.324443,0.176713,0.060057,-2.022858,,
09/30/1997,49.830002,50.563999,49.616001,,2.877318,0.565725,0.444131,0.18,0.18,0.18,0.175,0.175,0.175,0.005,0.320925,0.220231,0.005137,-1.769055,,
12/31/1997,49.862,51.278,49.872002,,2.949671,0.582611,0.453421,0.19,0.19,0.19,0.185,0.185,0.185,0.005,0.354828,0.104147,0.016766,-1.589647,,
03/31/1998,50.082001,87.529999,85.400002,,2.821885,0.525902,0.418712,0.204988,0.21,0.21,0.2,0.205,0.205,0.005,0.145984,0.083583,0.087696,-1.332435,,
06/30/1998,50.332001,88.631577,85.400002,,3.050503,0.543677,0.436487,0.195,0.23,0.23,0.19,0.22,0.22,0.005,0.095539,-0.010738,0.101228,-1.124354,-3.41419,
09/30/1998,50.498001,88.371429,85.400002,,2.9026,0.5213,0.41411,0.215,0.22,0.22,0.21,0.21,0.21,0.005,0.17123,0.078396,0.194721,-0.891006,-3.237217,
12/31/1998,86.12998,88.578002,85.980004,,3.334996,0.532496,0.426029,0.245,0.27,0.27,0.235,0.26,0.26,0.005,0.443847,0.030903,0.104296,1.672774,-1.360688,
03/31/1999,50.903999,88.704002,86.363998,,3.456047,0.628746,0.506021,0.23,0.235,0.235,0.225,0.23,0.23,0.005,0.220972,0.101686,0.090897,-0.380363,-4.241258,
06/30/1999,51.132,89.363998,86.678001,,3.37622,0.65861,0.535488,0.26,0.26,0.26,0.25,0.25,0.25,0.005,0.296004,0.236727,0.126868,-0.048776,-3.853575,
09/30/1999,51.397588,89.224,87.056,,2.996703,0.817761,0.456258,0.205,0.205,0.205,0.2,0.2,0.2,0.005,0.780808,0.487709,0.145668,0.250518,-3.493646,
12/31/1999,86.325996,88.324528,88.324528,,3.046323,-0.433209,-0.156559,-0.265,-0.255,0.02,-0.265,-0.255,0.02,0.005,0.352586,0.204111,0.081737,2.106874,-1.102437,
03/31/2000,86.842003,86.699997,86.517998,,2.385388,0.466839,0.337352,0.19,0.16,0.175,0.19,0.16,0.175,0.005,0.2177,0.137833,0.16963,2.248014,-0.908558,
06/30/2000,87.031998,87.019997,86.907997,,2.371105,0.410779,0.290836,0.09,0.065,0.07,0.09,0.065,0.07,0.005,0.028087,-0.030469,0.078971,2.280276,-0.831683,
09/30/2000,86.014064,86.878,86.83,,2.93865,0.546896,0.182345,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.005,0.297962,0.092583,0.129246,2.198931,-0.918722,
12/31/2000,85.683998,85.879998,85.834,,2.359857,0.294685,0.178088,0.055,0.04,0.11,0.055,0.04,0.11,0.005,0.400098,0.301046,0.070853,2.291805,-0.805553,
03/31/2001,85.851998,86.288002,85.767998,,2.510319,0.391848,0.29553,0.12,0.095,0.105,0.12,0.095,0.105,0.005,0.461303,0.409628,0.092601,2.330173,-0.795054,
06/30/2001,85.877998,86.424004,85.874,,2.260486,0.354706,0.234064,0.095,0.075,0.09,0.09,0.07,0.085,0.005,0.413222,0.389943,0.085913,2.45178,-0.654708,
09/30/2001,86.169998,86.608002,85.998002,,2.161143,0.269599,0.145387,0.075,0.045,0.035,0.075,0.045,0.035,0.005,0.138096,0.087863,0.000708,2.493745,-0.565429,
12/31/2001,86.306,86.543998,86.222,,2.185312,0.119645,0.09994,0.43,-0.05,0.03,0.43,-0.05,0.03,0.005,0.373118,0.332595,0.62509,2.841877,0.024738,
03/31/2002,86.587998,87.024002,86.396004,,2.052468,0.197058,0.121151,-0.685,0.03,0.03,-0.685,0.03,0.03,0.005,-0.276379,-0.306172,0.318104,2.877189,0.074421,
06/30/2002,86.685998,87.468002,86.641998,,2.075298,0.228007,0.153505,0.055,0.055,0.055,0.055,0.055,0.055,0.005,0.161377,0.129602,0.440994,2.966408,0.17831,
09/30/2002,86.839996,87.230003,86.722,,1.861373,0.200918,0.128802,0.045,0.045,0.045,0.045,0.045,0.045,0.005,0.118378,0.082459,0.207738,2.269588,0.530343,
12/31/2002,86.882004,87.214,86.567998,,2.052029,0.217667,0.145516,0.06,0.06,0.06,0.06,0.06,0.06,0.005,0.176601,0.153244,0.221104,2.293478,0.555788,
03/31/2003,86.919998,87.197998,86.905998,,1.950648,0.205406,0.139622,0.065,0.065,0.065,0.065,0.065,0.065,0.005,-0.012715,-0.04498,0.147814,2.400058,0.672826,
