Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1993,1977.720947,144.949005,144.949005,,209.128006,,,43.285999,,,,,59.327999,,,,,,456.69101,889.494995,1504.284058,-614.789001,131.397995,,500.136993,,,,,500.136993,1521.029984,,141.408005,141.408005,,,,51.77,,,,,,259.11298,,,259.11298,452.290985,406.348999,,,,,372.092987,,,,372.092987,778.441986,1230.732971,1.784,174.994003,,,-489.183014,,1059.393036,746.988025,0.0,746.988025,1977.720996,
12/31/1993,3215.204102,42.057999,14.314,27.743999,264.217987,,,47.271,,,,,139.606003,,,,,,493.153015,1112.024048,1683.510986,-571.487,0.0,,1610.026978,,,,,1610.026978,2722.051026,,115.402,115.402,,,,64.93,,,,,,373.39798,,,373.39798,553.72998,460.062988,,,,,600.744019,,,,600.744019,1060.807007,1614.536987,1.784,610.583008,,,-34.658001,,1022.957989,1600.666996,0.0,1600.666996,3215.203983,
03/31/1994,3193.908936,65.044998,65.044998,,274.304993,,,50.286999,,,,,89.18,,,,,,478.816986,1119.197998,1711.196045,-591.997986,0.0,,1595.894043,,,,,1595.894043,2715.092041,,123.443001,123.443001,,,,2.678,,,,,,410.18503,,,410.18503,536.30603,459.390991,,,,,603.192993,,,,603.192993,1062.583984,1598.890015,,612.934998,,,-42.630001,,1024.713985,1595.018982,0.0,1595.018982,3193.908997,
06/30/1994,3086.753906,64.887001,64.887001,,245.283997,,,27.018,,,,,91.884003,,,,,,429.072998,1092.375977,1708.094971,-615.718994,0.0,,1565.305054,,,,,1565.305054,2657.68103,,127.283997,127.283997,,,,52.719002,,,,,,335.189018,,,335.189018,515.192017,413.82901,,,,,574.200012,,,,574.200012,988.029022,1503.221039,20.683001,596.28302,,,-77.536003,,1044.10302,1583.533037,0.0,1583.533037,3086.754076,
09/30/1994,3224.943115,188.212006,99.674004,88.538002,230.181,,,29.537001,,,,,94.050003,,,,,,541.97998,1109.428955,1747.358032,-637.929016,0.0,,1573.534058,,,,,1573.534058,2682.963013,,139.085999,139.085999,,,,52.658001,,,,,,406.099018,,,406.099018,597.843018,413.174011,,,,,617.864014,,,,617.864014,1031.038025,1628.881042,0.0,610.578003,,,-165.341995,,1150.826004,1596.062012,0.0,1596.062012,3224.943054,
12/31/1994,3137.631104,41.419,27.164,14.255,247.75,,,30.545,,,,,92.059998,,,,,,411.773987,1158.750977,1818.767944,-660.017029,0.0,,1567.105957,,,,,1567.105957,2725.856934,,121.503998,121.503998,,,,2.681,,,,,,327.046997,,,327.046997,451.231995,523.195984,,,,,617.911011,,,,617.911011,1141.106995,1592.33899,1.753,608.721985,,,-244.897995,,1179.715012,1545.292002,0.0,1545.292002,3137.630992,
03/31/1995,3287.940918,214.149998,174.779999,39.369999,241.298996,,,32.789001,,,,,85.511002,,,,,,573.749023,1163.94397,1839.189941,-675.245972,0.0,,1550.248047,,,,,1550.248047,2714.192017,,101.360001,101.360001,,,,64.329002,,,,,,330.911003,,,330.911003,496.600006,638.02002,,,,,611.25,,,,611.25,1249.27002,1745.870026,0.0,613.177002,,,-264.54599,,1193.439972,1542.070984,0.0,1542.070984,3287.94101,
06/30/1995,3309.282959,143.860998,124.183998,19.677,246.259995,,,34.834999,,,,,67.222,,,,,,492.178009,1211.727051,1906.85498,-695.127991,0.0,,1605.378052,,,,,1605.378052,2817.105103,,115.210999,115.210999,,,,52.764,,,,,,346.910988,,,346.910988,514.885986,637.567993,,,,,613.013977,,,,613.013977,1250.58197,1765.467957,0.0,611.366028,,,-291.158997,,1223.607971,1543.815002,0.0,1543.815002,3309.282959,
09/30/1995,3320.821045,77.426003,77.426003,0.0,264.083008,,,40.346001,,,,,78.810997,,,,,,460.665985,1248.583984,1966.901978,-718.317993,0.0,,1611.571045,,,,,1611.571045,2860.155029,,144.921005,144.921005,,,,2.982,,,,,,343.03599,,,343.03599,490.938995,637.919006,,,,,629.749023,,,,629.749023,1267.66803,1758.607025,0.0,617.961975,,,-298.658997,,1242.911011,1562.213989,0.0,1562.213989,3320.821014,
12/31/1995,3389.704102,91.441998,34.550999,56.890999,277.973999,,,42.844002,,,,,60.368,,,,,,472.627991,1266.609009,2007.473022,-740.864014,0.0,,1650.467041,,,,,1650.467041,2917.07605,,156.722,156.722,,,,3.139,,,,,,356.759972,,,356.759972,516.620972,637.872986,,,,,623.107971,,,,623.107971,1260.980957,1777.601929,1.753,629.521973,,,-281.184998,,1262.012024,1612.101999,0.0,1612.101999,3389.703928,
03/31/1996,3377.51709,55.480999,55.480999,,296.003998,,,46.134998,,,,,56.227001,,,,,,453.846985,1291.115967,2057.303955,-766.187988,0.0,,1632.553955,,,,,1632.553955,2923.669922,,130.653,130.653,,,,3.256,,,,,,359.778988,,,359.778988,493.687988,637.648987,,,,,614.382996,,,,614.382996,1252.031982,1745.719971,0.0,636.427979,,,-285.671997,,1281.041016,1631.796997,0.0,1631.796997,3377.516968,
06/30/1996,3440.730957,113.638,113.638,,279.674988,,,38.709,,,,,54.516998,,,,,,486.539001,1302.531982,2075.243896,-772.711975,0.0,,1651.660034,,,,,1651.660034,2954.192017,,146.975998,146.975998,,,,3.365,,,,,,376.768011,,,376.768011,527.109009,637.596008,,,,,614.158997,,,,614.158997,1251.755005,1778.864014,0.0,644.348022,,,-296.619995,,1314.138977,1661.867004,0.0,1661.867004,3440.731018,
09/30/1996,3519.566895,43.769001,43.769001,,286.02301,,,25.940001,,,,,82.459,,,,,,438.19101,1359.967041,2144.856934,-784.890015,0.0,,1721.409058,,,,,1721.409058,3081.376099,,156.261993,156.261993,,,,3.397,,,,,,409.210025,,,409.210025,568.869019,791.054016,,,,,590.828979,,,,590.828979,1381.882996,1950.752014,0.0,646.044983,,,-330.132996,,1252.903015,1568.815002,0.0,1568.815002,3519.567017,
12/29/1996,3539.871094,39.102999,38.945999,0.157,309.164001,,,33.807999,,,,,96.696999,,,,,,478.772003,1358.029053,2165.148926,-807.119995,0.0,,1703.069946,,,,,1703.069946,3061.098999,,171.852997,171.852997,,,,48.859001,,,,,,432.985023,,,432.985023,653.697021,636.632019,,,,,624.409973,,,,624.409973,1261.041992,1914.739013,1.753,674.125977,,,-341.645996,,1290.898987,1625.131968,0.0,1625.131968,3539.870981,
03/30/1997,3563.498047,45.771999,45.771999,0.0,295.532013,,,37.742001,,,,,90.254997,,,,,,469.300995,1393.456055,2226.126953,-832.671021,0.0,,1700.740967,,,,,1700.740967,3094.197021,,199.897003,199.897003,,,,18.792999,,,,,,422.812988,,,422.812988,641.502991,636.491028,,,,,629.245972,,,,629.245972,1265.737,1907.23999,0.0,703.883972,,,-375.362,,1327.736023,1656.257996,0.0,1656.257996,3563.497986,
06/29/1997,3535.705078,38.525002,38.525002,0.0,302.278015,,,31.743,,,,,89.755997,,,,,,462.302002,1397.27002,2261.574951,-864.304993,0.0,,1676.133057,,,,,1676.133057,3073.403076,,175.289001,175.289001,,,,77.806,,,,,,402.141998,,,402.141998,655.237,636.138977,,,,,621.234009,,,,621.234009,1257.372986,1912.609985,0.0,707.088013,,,-481.380005,,1397.387024,1623.095032,0.0,1623.095032,3535.705017,
09/28/1997,3531.047119,37.842999,37.842999,,312.578003,,,30.198,,,,,93.751999,,,,,,474.371002,1383.939941,2271.947021,-888.007019,0.0,,1672.735962,,,,,1672.735962,3056.675903,,186.054001,186.054001,,,,22.868,,,,,,414.974972,,,414.974972,623.896973,636.245972,,,,,627.221985,,,,627.221985,1263.467957,1887.364929,0.0,719.872009,,,-504.434998,,1428.244995,1643.682007,0.0,1643.682007,3531.046936,
12/28/1997,3623.183,106.82,106.82,0.0,331.287,331.287,,32.134,27.694,4.44,0.0,0.0,129.758,,,,,,599.999,1366.931,2235.205,-868.274,0.0,,1656.253,1632.495,1204.021,428.474,133.054,-109.296,3023.184,,189.58,189.58,,,,104.033,100.0,4.033,4.033,,,361.633,,,361.633,655.246,535.428,490.237,45.191,45.191,,703.212,,,,703.212,1238.64,1893.886,0.0,784.752,,,-545.6,1491.655,-1.51,1729.297,0.0,1729.297,3623.183,
03/29/1998,3595.226,65.749,65.749,0.0,341.601,341.601,,38.146,33.418,4.728,0.0,,150.04,,,,,,595.536,1344.408,2234.927979,-890.52002,0.0,,1655.282,1364.364,985.095,379.269,,290.918,2999.69,,168.081,168.081,,,,179.68,,,,,,406.02,,,406.02,753.781,458.793,414.759,44.034,44.034,,685.105,,,,685.105,1143.898,1897.679,0.0,805.402,,,-645.034,1537.179,0.0,1697.547,0.0,1697.547,3595.226,
06/28/1998,3480.832,42.237,42.237,,325.198,325.198,,36.902,32.899,4.003,0.0,,115.015,,,,,,519.352,1325.603,2243.538086,-917.934998,0.0,,1635.877,1352.604,978.359,374.245,,283.273,2961.48,,172.923,172.923,,,,104.122,0.0,104.122,104.122,,,322.188,,,322.188,599.233,457.917,414.898,43.019,43.019,,732.891,,,,732.891,1190.808,1790.041,0.0,276.745,,,-180.653,1594.699,0.0,1690.791,0.0,1690.791,3480.832,
09/27/1998,3454.268,31.825,31.825,,310.271,310.271,,34.612,30.021,4.591,0.0,,115.006,,,,,,491.714,1340.608,2254.0979,-913.48999,0.0,,1621.946,1340.137,970.419,369.718,,281.809,2962.554,,174.69,174.69,,,,171.902,,,,,,318.443,,,318.443,665.035,499.046,415.039,84.007,84.007,,738.408,,,,738.408,1237.454,1902.489,0.0,283.111,,,-361.302,1629.97,0.0,1551.779,0.0,1551.779,3454.268,
12/27/1998,3465.109,35.991,35.991,0.0,331.933,331.933,,32.287,27.705,4.582,0.0,0.0,121.765,,,,,,521.976,1326.196,2223.5,-897.304,0.0,,1616.937,1632.995,1204.021,428.974,122.273,-138.331,2943.133,,163.783,163.783,,,,125.967,124.1,1.867,1.867,,,338.05,,,338.05,627.8,597.818,513.695,84.123,84.123,,708.021,,,,708.021,1305.839,1933.639,0.0,18.661,,,-162.051,1677.469,-2.609,1531.47,0.0,1531.47,3465.109,
03/28/1999,3464.119,39.81,39.81,0.0,321.423,321.423,,36.825,31.061,5.764,0.0,0.0,119.13,,,,,,517.188,1305.864,2235.522,-929.658,0.0,,1641.067,1314.913,955.883,359.03,126.11,200.044,2946.931,,169.459,169.459,,,,188.238,,,,,,352.774,,,352.774,710.471,597.54,513.858,83.682,83.682,,732.123,,,,732.123,1329.663,2040.134,0.0,33.293,,,-328.867,1721.815,-2.256,1423.985,0.0,1423.985,3464.119,
06/27/1999,3457.569,31.912,31.912,0.0,342.533,342.533,,27.999,22.163,5.836,0.0,0.0,117.971,,,,,,520.415,1283.094,2245.046,-961.952,0.0,,1654.06,1302.124,948.413,353.711,,351.936,2937.154,,153.432,153.432,,,,208.386,,,,,,334.42,,,334.42,696.238,597.515,513.965,83.55,83.55,,759.033,,,,759.033,1356.548,2052.786,0.0,47.145,,,-441.052,1786.74,11.95,1404.783,0.0,1404.783,3457.569,
09/26/1999,3465.336,43.578,43.578,0.0,324.235,324.235,,33.914,28.134,5.78,0.0,0.0,127.505,,,,,,529.232,1267.686,2260.406,-992.72,0.0,,1668.418,1318.288,969.7,348.588,,350.13,2936.104,,177.839,177.839,,,,321.426,,,,,,351.95,,,351.95,851.215,497.333,414.195,83.138,83.138,,738.42,,,,738.42,1235.753,2086.968,0.0,103.359,,,-560.704,1828.547,7.166,1378.368,0.0,1378.368,3465.336,
12/28/1999,3495.802002,63.861,63.861,0.0,366.753998,,,28.65,23.666,4.984,0.0,0.0,155.643005,,,,,,614.90802,1218.395996,2195.163086,-976.767029,0.0,,1662.498047,1305.017944,953.708984,351.30896,,357.480103,2880.894043,,191.705994,191.705994,,,,102.836998,,,,,,378.970985,,,378.970985,673.513977,598.327026,512.627029,85.699997,85.699997,,775.302979,,,,775.302979,1373.630005,2047.143982,0.0,17.882,,,-173.136993,,1603.912994,1448.658001,0.0,1448.658001,3495.801983,
03/29/2000,3742.601074,36.110001,36.110001,0.0,363.544006,,,31.237,25.768,5.469,0.0,0.0,159.210999,,,,,,590.10199,1236.155029,2244.530029,-1008.375,0.0,,1916.343994,1551.779053,1096.400024,455.379028,,364.564941,3152.499023,,200.354996,200.354996,,,,341.924988,,,,,,393.51799,,,393.51799,935.797974,637.823975,552.812973,85.011002,85.011002,,779.390991,,,,779.390991,1417.214966,2353.012939,0.0,28.826,,,-308.261993,,1669.023956,1389.587963,0.0,1389.587963,3742.600903,
06/25/2000,3707.677,37.549,37.549,0.0,370.613,370.613,,32.295,26.866,5.429,0.0,0.0,157.01,,,,,,597.467,1216.475,2254.5,-1038.025024,0.0,,1893.735,1531.656,1090.633,441.023,,362.079,3110.21,,194.973,194.973,,,,366.073,,,,,,377.675,,,377.675,938.721,637.442,553.009,84.433,84.433,,789.106,,,,789.106,1426.548,2365.269,0.0,45.042,,,-451.011,1752.819,-4.442,1342.408,0.0,1342.408,3707.677,
09/27/2000,3656.98999,42.863998,42.863998,0.0,347.69101,,,41.255001,36.917999,4.337,0.0,0.0,169.164001,,,,,,600.973999,1199.469971,2269.177979,-1069.708008,0.0,,1856.546021,1516.149048,1083.248047,432.901001,,340.396973,3056.015991,,193.031006,193.031006,,,,405.98999,,,,,,382.660034,,,382.660034,981.68103,637.403015,553.205017,84.197998,84.197998,,779.401001,,,,779.401001,1416.804016,2398.485046,0.0,54.682999,,,-597.747986,,1801.570007,1258.50502,0.0,1258.50502,3656.990067,
12/31/2000,3606.678955,69.042999,69.042999,0.0,341.863007,,,35.063999,30.639,4.425,0.0,0.0,164.796005,,,,,,610.765991,1207.160034,2288.273926,-1081.114014,0.0,,1788.753052,1480.098022,1060.796021,419.302001,,308.65503,2995.913086,,178.302002,178.302002,,,,293.850006,291.251006,2.599,2.599,,,405.217987,,,405.217987,877.369995,636.866028,553.415032,83.450996,83.450996,,811.280029,,,,811.280029,1448.146057,2325.516052,0.0,16.738001,,,-198.858002,1467.103027,-3.819976,1281.16305,0.0,1281.16305,3606.679102,
03/29/2001,3500.189941,61.814999,61.814999,0.0,310.662994,,,37.112,31.962,5.15,0.0,0.0,128.184006,,,,,,537.773987,1194.621948,2305.075928,-1110.453979,0.0,,1767.793945,1464.093994,1052.584961,411.509033,,303.699951,2962.415894,,154.940002,154.940002,,,,388.678986,,,,,,320.165985,,,320.165985,863.784973,596.97998,513.609978,83.370003,83.370003,,809.242981,,,,809.242981,1406.222961,2270.007935,0.0,63.43,,,-342.171997,,1508.92395,1230.181953,0.0,1230.181953,3500.189888,
07/01/2001,3464.505,113.306,113.306,0.0,292.367,292.367,,28.418,25.064,3.354,0.0,0.0,113.618,,,,,,547.709,1173.397,2295.296,-1121.899,0.0,,1743.399,1435.769,1033.389,402.38,,307.63,2916.796,,153.956,153.956,,,,42.972,,,,,,500.965,,,500.965,697.893,596.527,513.819,82.708,82.708,,829.619,,,,829.619,1426.146,2124.039,0.0,71.025,,,-483.77,1755.584,-2.373,1340.466,0.0,1340.466,3464.505,
09/27/2001,3375.5,54.576,54.576,0.0,288.084991,,,29.364,25.82,3.544,0.0,0.0,113.257004,,,,,,485.282013,1159.407959,2305.952881,-1146.545044,0.0,,1730.810059,1423.609985,1024.842041,398.767944,,307.200073,2890.218018,,155.733994,155.733994,,,,128.529999,,,,,,492.340012,,,492.340012,776.604004,596.047974,514.037971,82.010002,82.010002,,840.382019,,,,840.382019,1436.429993,2213.033997,0.0,95.591003,,,-706.700012,,1773.575012,1162.466003,0.0,1162.466003,3375.5,
12/31/2001,3438.684082,51.952,51.952,0.0,318.528992,,,31.639,28.441999,3.197,0.0,0.0,157.770004,,,,,,559.890015,1166.863037,2316.2771,-1149.41394,0.0,,1711.93103,1410.239014,1017.765991,392.473022,,301.692017,2878.794067,,170.949997,170.949997,,,,160.834,158.3,2.534,2.534,,,529.09198,,,529.09198,860.875977,598.703003,517.094002,81.609001,81.609001,,829.452026,,,,829.452026,1428.155029,2289.031006,0.0,15.646,,,-208.391998,1354.172974,-11.774017,1149.652958,0.0,1149.652958,3438.683964,
03/29/2002,3447.88501,71.292999,71.292999,0.0,277.894989,,,28.349001,25.083,3.266,0.0,0.0,126.883003,,,,,,504.420013,1157.766968,2314.7771,-1157.01001,0.0,,1785.697998,1405.948975,1017.765991,388.182983,,379.749023,2943.464966,,156.895004,156.895004,,,,384.488007,382.230007,2.258,2.258,,,296.500961,,,296.500961,837.883972,598.086975,516.574974,81.512001,81.512001,,837.179016,,,,837.179016,1435.265991,2273.149963,0.0,45.544998,,,-249.695007,,1378.884949,1174.73494,0.0,1174.73494,3447.884903,
06/30/2002,3527.419,55.67,55.67,0.0,281.003,281.003,,24.026,20.999,3.027,0.0,0.0,128.285,,,,,,488.984,1160.555,2348.305,-1187.75,0.0,,1877.88,1401.659,1017.766,383.893,,476.221,3038.435,,187.795,187.795,,,,212.888,210.945,1.943,1.943,,,325.88,,,325.88,726.563,701.686,620.623,81.063,81.063,,843.898,,,,843.898,1545.584,2272.147,0.0,88.501,,,-250.872,1427.57,-9.927,1255.272,0.0,1255.272,3527.419,
09/27/2002,3509.760986,39.563,39.563,0.0,286.471985,,,27.496,24.921,2.575,0.0,0.0,115.611,,,,,,469.141998,1178.13501,2387.080078,-1208.944946,0.0,,1862.484009,1397.369019,1017.765991,379.603027,,465.11499,3040.619019,,184.156998,184.156998,,,,146.580994,144.699994,1.881,1.881,,,439.925034,,,439.925034,770.663025,778.185974,697.509972,80.676003,80.676003,,698.124023,,,,698.124023,1476.309998,2246.973022,0.0,94.314003,,,-308.403992,,1476.877991,1262.788002,0.0,1262.788002,3509.761024,
12/31/2002,3633.842041,36.962002,36.962002,0.0,358.334991,,,23.299999,20.531,2.769,0.0,0.0,144.459,,,,,,563.05603,1197.368042,2427.416992,-1230.04895,0.0,,1873.417969,1393.078979,1017.765991,375.312988,,480.338989,3070.786011,,177.712006,177.712006,,,,229.460007,227.575007,1.885,1.885,,,328.564011,,,328.564011,735.736023,728.789001,648.563004,80.225998,80.225998,,900.01001,,,,900.01001,1628.799011,2364.535034,0.0,24.99,,,-214.380997,1573.661011,-114.962997,1269.307016,0.0,1269.307016,3633.842051,
03/29/2003,3709.813965,39.448002,39.448002,0.0,344.453003,,,28.068001,25.504,2.564,0.0,0.0,123.370003,,,,,,535.338989,1207.680054,2455.102051,-1247.421997,0.0,,1966.795044,1462.498047,1091.668945,370.829102,,504.296997,3174.475098,,171.050003,171.050003,,,,275.605988,,,,,,319.922012,,,319.922012,766.578003,728.336975,648.475975,79.861,79.861,,942.771973,,,,942.771973,1671.108948,2437.686951,0.0,37.049999,,,-274.699005,1621.980957,-112.204926,1272.127026,0.0,1272.127026,3709.813976,
06/29/2003,3714.771973,33.415001,33.415001,0.0,344.877991,,,24.423,21.577,2.846,0.0,0.0,127.288002,,,,,,530.004028,1207.862061,2476.205078,-1268.343018,0.0,,1976.906006,1462.880981,1096.334961,366.546021,,514.025024,3184.768066,,186.414001,186.414001,,,,240.660995,,,,,,330.60701,,,330.60701,757.682007,727.929016,648.45002,79.478996,79.478996,,965.97699,,,,965.97699,1693.906006,2451.588013,0.0,48.407001,,,-329.138,1651.381958,-107.46698,1263.183979,0.0,1263.183979,3714.771992,
