Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2001,,0.0,615.987,6485.978,7682.07,-1196.092,214.082,0.0,214.082,0.0,0.0,7316.047,113.739,78.412,110.576,363.578,155.275,8137.627,,67.291,287.9,31.714,256.186,4358.614,,4358.614,0.0,4957.138,1000.967,466.232,2176.639,-220.016,3423.822,8137.627,
06/30/2001,,0.0,646.948,6468.668,7798.878,-1330.21,245.908,0.0,245.908,0.0,0.0,7361.524,135.393,0.0,0.0,444.846,139.917,8081.68,,13.627,334.962,32.258,302.704,4381.784,,4381.784,0.0,4938.026,1000.967,463.765,2195.573,-308.998,3351.307,8081.68,
09/30/2001,,0.0,725.797,6446.743,7831.379,-1384.636,257.403,0.0,257.403,0.0,0.0,7429.943,69.186,98.836,0.0,309.216,147.604,8054.785,,18.24,325.316,31.182,294.134,4466.508,,4466.508,0.0,4788.717,1124.467,513.933,2200.991,-594.67,3244.721,8054.785,
12/31/2001,,0.0,845.446,6795.855,8415.62,-1619.765,0.0,0.0,0.0,0.0,0.0,7641.301,80.0,116.428,0.0,346.584,138.223,8322.536,,10.597,333.164,31.174,301.99,,,,0.0,5104.603,1124.467,501.543,2210.548,4142.217,7978.775,8322.536,
03/31/2002,,138.797,889.65,7794.732,9444.296,-1649.564,0.0,0.0,0.0,0.0,0.0,8823.179,107.332,136.54,0.0,397.601,210.209,9674.861,,12.18,610.469,36.006,574.463,5592.196,,5592.196,0.0,6214.845,1132.982,562.485,2404.836,-640.287,3460.016,9674.861,
06/30/2002,,18.33,895.189,7829.635,9556.052,-1726.417,0.0,0.0,0.0,0.0,0.0,8743.154,60.739,124.172,20.637,344.392,195.411,9449.538,,10.896,447.647,35.967,411.68,5197.1,150.0,5047.1,0.0,5663.997,986.967,501.547,2968.414,-624.066,3832.862,9449.538,
09/30/2002,,18.98,846.45,8547.827,10369.861,-1822.034,0.0,0.0,0.0,0.0,0.0,9413.256,87.475,110.304,16.169,318.152,201.342,10111.55,,14.204,451.296,40.929,410.367,5909.493,419.992,5489.501,0.0,6383.818,945.02,482.107,3027.486,-682.907,3771.706,10111.55,
12/31/2002,,389.954,537.877,8615.786,10226.71,-1610.924,0.0,0.0,0.0,0.0,0.0,9543.613,97.136,131.248,0.0,328.119,216.485,10316.6,,11.232,669.52,39.588,629.932,6021.99,406.011,5615.979,35.776,6702.742,909.24,450.472,3050.995,-832.62,3578.087,10316.6,
03/31/2003,,69.649,490.304,9020.486,10806.03,-1785.544,0.0,0.0,0.0,0.0,0.0,9580.439,106.917,135.083,0.0,335.69,212.453,10370.58,,16.031,523.508,42.206,481.302,6280.784,,6280.784,0.0,6820.323,945.012,455.757,3053.971,-904.481,3550.259,10370.58,
06/30/2003,,115.059,468.755,8840.653,10624.26,-1783.607,0.0,0.0,0.0,0.0,0.0,9424.467,105.915,132.91,0.0,373.071,198.428,10234.79,,20.203,601.864,42.9,558.964,6070.104,,6070.104,0.0,6692.171,885.167,549.646,3059.676,-951.869,3542.62,10234.79,
09/30/2003,,70.552,418.048,8886.633,10693.3,-1806.667,0.0,0.0,0.0,0.0,0.0,9375.233,126.68,109.192,0.0,360.622,211.2,10182.93,,15.874,530.456,41.967,488.489,6334.785,,6334.785,0.0,6881.115,855.242,395.019,3067.113,-1015.56,3301.814,10182.93,
12/31/2003,,,237.699,8753.266,10600.918,-1847.652,206.187,,206.187,,,9197.152,98.129,124.253,,448.01,245.818,10113.362,,18.491,494.911,41.366,453.545,6197.907,,,45.543,6756.852,855.242,495.853,3054.251,-1048.836,3356.51,10113.362,
03/31/2004,,0.0,206.456,8955.397,10867.642,-1912.245,196.642,0.0,196.642,,,9358.495,88.465,133.093,0.0,484.757,278.598,10343.408,,26.643,548.637,40.964,507.673,6279.957,470.5,5809.457,0.0,6855.237,1055.242,493.759,3048.695,-1109.525,3488.171,10343.408,
06/30/2004,,0.0,384.01,8947.539,10923.83,-1976.291,0.0,0.0,0.0,0.0,0.0,9331.555,90.619,128.06,0.0,523.372,285.586,10359.19,,40.965,447.999,40.615,407.384,6414.088,628.6,5785.488,133.351,7036.403,955.25,480.004,3070.041,-1182.507,3322.788,10359.19,
09/30/2004,,0.0,389.8,8651.351,10586.29,-1934.939,0.0,0.0,0.0,0.0,0.0,9041.156,122.57,110.778,0.0,641.248,269.223,10184.97,,46.369,467.862,37.879,429.983,6003.1,,,209.023,6726.354,991.5001,500.08,3069.017,-1101.976,3458.6211,10184.97,
12/31/2004,,0.0,207.839,8228.451,10075.611,-1847.16,197.005,0.0,197.005,0.0,0.0,8633.295,105.343,114.26,0.0,930.208,289.135,10072.241,,34.663,499.991,35.07,464.921,5618.831,,,426.755,6580.24,1041.5,483.841,3071.022,-1104.362,3492.001,10072.241,
06/30/2005,,0.0,157.521,9148.38,11341.752,-2193.372,196.001,0.0,196.001,0.0,0.0,9501.902,148.779,133.7,0.0,359.682,277.303,10421.366,,46.666,508.434,40.254,468.18,6499.844,674.6,5825.244,32.871,7087.815,1010.25,464.265,3091.499,-1232.463,3333.551,10421.366,
09/30/2005,,0.0,177.518,8786.703,10986.499,-2199.796,205.78,0.0,205.78,0.0,0.0,9170.001,139.636,118.838,0.0,519.996,314.585,10263.056,,44.731,495.285,39.107,456.178,6291.282,632.0,5659.282,156.703,6988.001,1010.25,441.009,3105.236,-1281.44,3275.055,10263.056,
12/31/2005,,0.0,173.437,8189.238,10198.524,-2009.286,200.96,0.0,200.96,0.0,0.0,8563.635,161.73,59.889,0.0,950.222,283.684,10019.16,,34.381,418.596,36.767,381.829,6021.857,,,392.815,6867.649,1010.25,435.408,3082.663,-1376.81,3151.511,10019.16,
06/30/2006,,0.0,59.036,9151.949,11959.289,-2807.34,97.202,0.0,97.202,0.0,0.0,9308.187,323.463,90.814,0.0,328.665,341.267,10392.396,,30.46,545.358,43.851,501.507,6606.819,800.0,5806.819,18.135,7200.772,997.0,474.884,3132.649,-1412.909,3191.624,10392.396,
09/30/2006,,0.0,54.671,9136.332,12031.152,-2894.82,99.061,0.0,99.061,0.0,0.0,9290.064,182.283,81.103,0.0,319.595,348.32,10221.365,,39.28,613.019,44.623,568.396,6788.975,555.0,6233.975,0.958,7442.232,823.5,405.733,3064.32,-1514.42,2779.133,10221.365,
12/31/2006,,0.0,39.0,9081.218,11982.485,-2901.267,179.993,0.0,179.993,0.0,0.0,9300.211,229.824,85.772,0.0,326.462,347.506,10289.775,,465.043,210.112,44.428,165.684,6872.753,607.66,6265.093,4.379,7552.287,823.5,397.596,3096.398,-1580.006,2737.488,10289.775,
06/30/2007,,0.0,37.124,9189.708,12094.927,-2905.219,181.784,0.0,181.784,0.0,0.0,9408.616,258.027,110.027,0.0,290.016,332.955,10399.641,,42.096,498.737,48.038,450.699,7158.631,613.786,6544.845,8.546,7708.01,823.5,418.172,3061.65,-1611.691,2691.631,10399.641,
09/30/2007,,0.0,30.721,9227.619,12184.62,-2957.001,187.544,0.0,187.544,0.0,0.0,9445.884,337.494,108.643,0.0,320.539,306.45,10519.01,,57.572,637.771,48.86,588.911,7371.308,615.003,6756.305,12.373,8079.024,723.5,402.995,3019.422,-1705.931,2439.986,10519.01,
12/31/2007,,0.0,117.217,9348.692,12383.934,-3035.242,178.24,0.0,178.24,0.0,0.0,9644.149,210.461,106.421,0.0,326.542,318.959,10606.532,,56.792,701.346,49.469,651.877,7531.782,550.057,6981.725,11.867,8301.787,723.5,555.041,3050.378,-2024.174,2304.745,10606.532,
03/31/2008,,0.0,120.982,9285.468,12382.933,-3097.465,180.418,0.0,180.418,0.0,0.0,9586.868,163.083,107.01,0.0,392.787,302.015,10551.763,,365.704,252.566,50.6,201.966,7780.964,768.292,7012.672,72.544,8471.778,723.5,529.131,2889.621,-2062.267,2079.985,10551.763,
06/30/2008,,0.0,106.388,8864.524,11826.671,-2962.147,179.504,0.0,179.504,0.0,0.0,9150.416,330.163,110.859,0.0,418.348,316.892,10326.678,,397.128,253.944,48.45,205.494,7428.09,707.839,6720.251,113.723,8192.885,723.5,540.172,2741.764,-1871.643,2133.793,10326.678,
09/30/2008,,0.0,114.493,8370.999,11193.044,-2822.045,180.786,0.0,180.786,0.0,0.0,8666.278,219.047,124.545,0.0,580.346,306.999,9897.215,,431.587,236.457,45.84,190.617,6865.731,561.611,6304.12,267.89,7801.665,696.5,510.884,2851.551,-1963.385,2095.55,9897.215,
12/31/2008,,0.0,119.036,7125.637,9446.308,-2320.671,162.464,0.0,162.464,0.0,0.0,7407.137,299.676,129.296,0.0,1352.446,253.315,9441.87,,634.237,231.054,37.244,193.81,6069.804,495.981,5573.823,771.878,7706.973,696.5,468.873,2911.008,-2341.484,1734.897,9441.87,
03/31/2009,,0.0,121.322,8022.385,10906.295,-2883.91,164.216,0.0,164.216,0.0,0.0,8307.923,93.233,113.522,,301.901,265.639,9082.218,,323.983,227.57,42.774,184.796,6735.169,365.0,6370.169,5.176,7291.898,696.5,405.742,3062.264,-2374.186,1790.32,9082.218,
06/30/2009,,0.0,117.432,7692.947,10504.963,-2812.016,155.943,0.0,155.943,0.0,0.0,7966.322,112.114,95.373,,410.18,257.432,8841.421,,325.445,225.021,41.427,183.594,6486.805,350.0,6136.805,72.57,7109.841,690.5,390.184,3066.244,-2415.348,1731.58,8841.421,
09/30/2009,,0.0,112.61,7439.829,10242.865,-2803.036,157.957,0.0,157.957,0.0,0.0,7710.396,107.034,88.353,,321.991,246.764,8474.538,,332.272,216.619,38.865,177.754,6172.596,275.07,5897.526,48.153,6769.64,690.5,414.51,3068.463,-2468.575,1704.898,8474.538,
12/31/2009,,0.0,105.324,6711.327,9251.353,-2540.026,139.564,0.0,139.564,0.0,0.0,6956.215,81.26,83.566,0.0,566.767,218.66,7906.468,,316.147,212.93,34.052,178.878,5479.476,90.0,5389.476,246.556,6255.109,690.5,381.641,3073.83,-2494.612,1651.359,7906.468,
03/31/2010,,0.0,133.103,6913.37,9678.198,-2764.828,141.408,0.0,141.408,0.0,0.0,7187.881,77.875,63.62,,334.642,221.062,7885.08,,313.917,209.779,36.123,173.656,5718.957,123.06,5595.897,26.708,6269.361,690.5,418.43,3076.715,-2569.926,1615.719,7885.08,
06/30/2010,,0.0,114.549,6810.113,9640.865,-2830.752,141.707,0.0,141.707,0.0,0.0,7066.369,78.318,60.383,,290.936,211.795,7707.801,,306.71,194.196,35.794,158.402,5643.911,25.0,5618.911,3.276,6148.093,680.5,399.97,3080.4,-2601.162,1559.708,7707.801,
09/30/2010,,0.0,79.256,6685.389,9585.856,-2900.467,140.808,0.0,140.808,0.0,0.0,6905.453,145.062,59.169,,291.019,216.369,7617.072,,313.308,188.366,35.833,152.533,5542.562,53.231,5489.331,6.491,6050.727,778.601,352.575,3077.942,-2642.773,1566.345,7617.072,
12/31/2010,,0.0,59.282,6153.671,8812.991,-2659.32,116.726,0.0,116.726,0.0,0.0,6329.679,111.325,49.855,0.0,688.517,199.19,7378.566,,324.444,183.075,32.876,150.199,5181.538,0.0,5181.538,299.309,5988.366,657.601,344.158,3071.472,-2683.031,1390.2,7378.566,
03/31/2011,,0.0,57.604,6417.197,9407.222,-2990.025,132.395,0.0,132.395,0.0,0.0,6607.196,81.36,67.398,,306.637,199.241,7261.832,,248.116,188.668,35.323,153.345,5440.579,0.0,5440.579,4.066,5881.429,677.601,345.963,3085.763,-2728.924,1380.403,7261.832,
06/30/2011,,0.0,74.349,6262.701,9100.597,-2837.896,127.287,0.0,127.287,0.0,0.0,6464.337,85.324,46.472,,372.413,196.426,7164.972,,254.384,182.064,34.982,147.082,5369.624,21.5,5348.124,117.564,5923.636,657.601,262.036,3097.199,-2775.5,1241.336,7164.972,
09/30/2011,,0.0,63.942,6179.415,9056.309,-2876.894,114.63,0.0,114.63,0.0,0.0,6357.987,75.831,40.848,,358.555,209.481,7042.702,,303.605,184.873,34.516,150.357,5259.725,26.2,5233.525,,5748.203,666.015,333.187,3107.288,-2811.991,1294.499,7042.702,
12/31/2011,,0.0,,5590.329,8152.903,-2562.574,111.205,0.0,111.205,0.0,0.0,5701.534,91.066,41.796,0.0,853.496,183.97,6871.862,,315.058,138.808,,138.808,4772.774,0.0,4772.774,417.164,5643.804,657.114,319.729,3099.542,-2848.327,1228.058,6871.862,
03/31/2012,,0.0,38.222,6004.802,8911.846,-2907.044,110.259,0.0,110.259,0.0,0.0,6153.283,83.234,42.957,,370.193,173.963,6823.63,,308.231,137.892,,137.892,5201.195,67.4,5133.795,12.039,5659.357,667.152,302.254,3072.737,-2877.87,1164.273,6823.63,
06/30/2012,,0.0,34.4,5944.794,8833.622,-2888.828,102.798,0.0,102.798,0.0,0.0,6081.992,312.964,35.592,,347.694,168.864,6947.106,,265.325,133.097,,133.097,5090.443,,5090.443,8.618,5497.483,366.216,301.983,3685.206,-2903.782,1449.623,6947.106,
09/30/2012,,0.0,38.249,5751.208,8600.254,-2849.046,103.288,0.0,103.288,0.0,0.0,5892.745,102.515,36.54,,374.939,158.649,6565.388,,264.369,133.054,,133.054,4938.181,66.2,4871.981,46.729,5382.333,68.114,307.383,3716.13,-2908.572,1183.055,6565.388,
12/31/2012,,0.0,,5234.961,7872.018,-2637.057,102.897,0.0,102.897,0.0,0.0,5337.858,84.413,,0.0,833.524,145.585,6401.38,,344.358,127.561,,127.561,4413.083,0.0,4413.083,281.438,5166.44,68.114,319.515,3714.14,-2866.829,1234.94,6401.38,
03/31/2013,,0.0,,5497.884,8391.014,-2893.13,102.748,0.0,102.748,0.0,0.0,5600.632,49.558,34.477,,529.583,156.143,6370.393,,344.652,123.652,,123.652,4713.46,49.2,4664.26,0.0,5181.764,80.03,288.333,3718.023,-2897.757,1188.629,6370.393,
06/30/2013,,0.0,,5540.513,8464.622,-2924.109,217.013,0.0,217.013,0.0,0.0,5757.526,46.923,29.906,,513.248,123.112,6470.715,,367.888,116.238,,116.238,4843.547,187.05,4656.497,0.0,5327.673,79.984,279.801,3705.485,-2922.228,1143.042,6470.715,
09/30/2013,,0.0,,5510.043,8418.984,-2908.941,215.821,0.0,215.821,0.0,0.0,5725.864,67.622,32.925,,532.584,130.511,6489.506,,356.348,111.39,,111.39,4829.521,298.55,4530.971,17.118,5314.377,79.969,281.127,3705.852,-2891.819,1175.129,6489.506,
12/31/2013,,0.0,,5391.209,8214.081,-2822.872,0.0,0.0,,0.0,0.0,5391.209,55.751,0.0,0.0,505.416,127.037,6079.413,,330.756,107.775,,107.775,4388.185,50.4,4337.785,0.0,4826.716,68.114,285.24,3702.798,-2803.455,1252.697,6079.413,
03/31/2014,,0.0,,5369.42,8209.491,-2840.071,0.0,0.0,0.0,0.0,0.0,5369.42,38.402,,,514.514,160.816,6083.152,,325.41,102.347,,102.347,4394.823,110.06,4284.763,0.0,4822.58,58.114,277.476,3701.83,-2776.848,1260.572,6083.152,
06/30/2014,,0.0,,5264.939,7981.015,-2716.076,0.0,0.0,0.0,0.0,0.0,5264.939,33.826,,,556.32,223.58,6078.665,,319.689,93.294,,93.294,4206.202,53.4,4152.802,30.753,4649.938,186.126,288.625,3694.316,-2740.34,1428.727,6078.665,
09/30/2014,,0.0,,5224.875,7840.587,-2615.712,0.0,0.0,0.0,0.0,0.0,5224.875,29.186,,,517.378,166.024,5937.463,,328.854,86.853,,86.853,3962.236,14.45,3947.786,37.056,4414.999,186.126,294.213,3695.563,-2653.438,1522.464,5937.463,
12/31/2014,,0.0,,5472.779,8144.958,-2672.179,0.0,0.0,0.0,0.0,0.0,5472.779,28.971,0.0,0.0,503.833,91.445,6097.028,,320.996,81.882,,81.882,4135.139,112.33,4022.809,28.969,4566.986,186.126,302.307,3697.607,-2655.998,1530.042,6097.028,
03/31/2015,,0.0,,5484.023,8187.957,-2703.934,0.0,0.0,0.0,0.0,0.0,5484.023,164.49,,,471.512,95.428,6215.453,,321.064,76.682,,76.682,3888.284,0.0,3888.284,6.855,4292.885,172.584,307.041,4053.516,-2610.573,1922.568,6215.453,
06/30/2015,,0.0,,5564.185,8230.795,-2666.61,0.0,0.0,0.0,0.0,0.0,5564.185,46.835,,,457.591,89.083,6157.694,,315.357,70.303,,70.303,3866.007,47.52,3818.487,0.0,4251.667,159.8,277.117,4065.848,-2596.738,1906.027,6157.694,
09/30/2015,,0.0,,5580.271,8299.922,-2719.651,0.0,0.0,0.0,0.0,0.0,5580.271,45.241,,,498.92,93.23,6217.662,,362.057,65.694,,65.694,3935.899,128.2,3807.699,17.311,4380.961,159.8,235.011,4065.619,-2623.729,1836.701,6217.662,
12/31/2015,,0.0,,5529.461,8307.483,-2778.022,0.0,0.0,0.0,0.0,0.0,5529.461,50.789,0.0,0.0,451.475,86.956,6118.681,,353.604,64.052,,64.052,3849.141,27.0,3822.141,0.053,4266.85,172.575819,229.44,4052.772181,-2602.957,1851.831,6118.681,
03/31/2016,,0.0,,5527.521,8386.163,-2858.642,0.0,0.0,0.0,0.0,0.0,5527.521,64.454,,,460.08,90.158,6142.213,,343.396,59.961,,59.961,3917.59,106.08,3811.51,0.0,4320.947,172.584,218.104,4056.304,-2625.726,1821.266,6142.213,
06/30/2016,,0.0,,5474.29,8131.58,-2657.29,0.0,0.0,0.0,0.0,0.0,5474.29,55.225,,,369.621,375.092,6274.228,,249.518,57.819,,57.819,3955.638,160.54,3795.098,6.214,4269.189,159.8,233.883,4067.368,-2456.012,2005.039,6274.228,
09/30/2016,,0.0,,5755.678,8406.509,-2650.831,0.0,0.0,0.0,0.0,0.0,5755.678,47.908,,,380.75,109.511,6293.847,,259.99,46.49,,46.49,4055.541,294.78,3760.761,1.018,4363.039,125.0,247.901,4054.218,-2496.311,1930.808,6293.847,
12/31/2016,,0.0,,5755.408,8486.166,-2730.758,0.0,0.0,0.0,0.0,0.0,5755.408,61.244,0.0,0.0,346.26,69.906,6232.818,,248.995,49.366,,49.366,3884.632,17.93,3866.702,1.658,4184.651,222.429176,254.264,3955.861824,-2384.388,2048.167,6232.818,
03/31/2017,,0.0,235.549,5509.622,8006.289,-2496.667,0.0,0.0,0.0,0.0,0.0,5745.171,65.074,,,303.646,73.549,6187.44,,202.929,16.868,,16.868,3740.154,69.7,3670.454,289.506,4249.457,135.0,249.847,4043.215,-2490.079,1937.983,6187.44,
