Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2579.156289,-2.491,0.0,1.756,739.230003,3317.651293,1604.653987,46.067876,0.222817,,,,,,2654.288769,3392.783772,32.962258,,
06/30/1990,2558.772045,-5.176,0.0,2.375,751.854027,3307.825072,1636.156998,45.952438,0.227296,,,,,,2594.574028,3343.627055,32.964851,,
09/30/1990,2010.523551,-17.879,0.0,1.994,789.960983,2784.599535,1657.736989,47.652974,0.283689,,,,,,2053.229565,2827.305548,28.219622,,
12/31/1990,2262.886592,-26.166,0.0,2.88,823.958002,3063.558593,1721.75103,47.855816,0.268955,1.328999,7.468524,10.190598,8.455248,,2272.036454,3072.708456,30.968809,,
03/31/1991,2544.1334,-33.487999,0.0,2.515,868.478998,3381.639399,1776.417987,48.889338,0.256822,1.476491,8.628854,11.969219,10.906381,,2565.094642,3402.600641,33.977447,,
06/30/1991,2474.868454,-20.233999,0.0,2.495,818.090021,3275.219476,1776.594047,46.048225,0.249782,1.44405,8.640258,12.140515,11.035086,,2492.946456,3293.297478,32.5058,,
09/29/1991,2694.609182,-74.499001,0.0,2.393,675.958992,3298.462173,1796.151003,37.633751,0.204932,1.47465,9.262819,13.385041,11.506253,,2641.866512,3245.719504,30.831935,,
12/31/1991,2832.566572,-26.243999,0.0,2.432,606.839996,3415.594569,1757.892006,34.520892,0.177667,1.526647,9.667552,14.040171,10.188646,,2845.944053,3428.97205,31.879138,,
03/29/1992,3253.923798,-16.490999,0.0,2.172,562.328985,3801.933784,1645.319009,34.177505,0.147906,1.687737,10.417741,14.961587,10.54798,,3278.759995,3826.76998,35.052454,,
06/28/1992,3132.542505,-31.313,0.0,2.791,519.699011,3623.719516,1747.832021,29.733922,0.143416,1.593743,9.832582,14.06243,9.525191,,3171.0674,3662.244411,33.257948,,
09/27/1992,3309.999079,-54.400002,0.0,3.024,495.873999,3754.497076,1753.520008,28.278776,0.132075,1.632869,9.920512,14.06047,10.374635,,3346.586268,3791.084265,34.241363,,
12/27/1992,3194.879685,-97.103996,0.0,2.845,560.245011,3660.8657,1744.901993,32.107535,0.153036,1.571505,9.357061,13.14442,10.129942,,3225.181875,3691.16789,33.301382,,
03/28/1993,3174.972839,-32.348,0.0,2.571,513.704014,3658.899854,1714.177999,29.96795,0.140398,1.551706,9.252333,12.982602,10.138417,,3205.452595,3689.379609,33.132054,,
06/27/1993,2844.411325,-9.565,0.0,2.646,498.415985,3335.90831,1686.677982,29.550157,0.149409,1.396282,8.412497,11.955504,9.802599,,2891.686591,3383.183576,30.565942,,
09/26/1993,2848.812076,-11.863,0.0,3.093,516.695988,3356.738064,1721.178972,30.019887,0.153928,1.38857,8.451747,12.149637,11.131831,,2864.633663,3372.559651,30.709286,,
12/26/1993,3256.540625,-23.011999,0.0,3.253,451.075,3687.856626,1697.497006,26.572948,0.122314,1.50442,9.018418,12.946344,10.319238,,3274.353066,3705.669067,33.619493,,
03/27/1994,3283.366195,-20.225,0.0,2.034,456.690002,3721.865197,1697.219974,26.908121,0.122705,1.489749,8.815993,12.574421,10.051749,,3320.884228,3759.38323,34.077397,,
06/26/1994,2791.151932,-22.836,0.0,2.825,457.414001,3228.554933,1694.653033,26.991602,0.141678,1.271994,7.318165,10.24847,8.097454,,2836.496017,3273.899019,30.074475,,
09/30/1994,2661.774168,-15.853,0.0,2.189,419.045995,3067.156163,1643.449991,25.497946,0.136624,1.185295,6.686774,9.238673,7.027607,,2677.793788,3083.175783,28.663404,,
12/25/1994,2690.931477,-9.253,0.0,0.833,411.503998,3094.015475,1636.990959,25.13783,0.133,1.168011,6.437979,9.340114,7.819365,,2721.558074,3124.642072,29.247872,,
03/26/1995,2805.930666,-16.259,0.0,0.205,565.565979,3355.442646,1655.75395,34.15761,0.168552,1.246127,6.788862,9.943289,9.220207,,2898.962593,3448.474572,33.408765,,
06/25/1995,2803.084366,-23.055001,0.0,1.282,534.208984,3315.52035,1648.276965,32.410147,0.161124,1.219568,6.778722,10.142742,10.753797,,2847.219422,3359.655405,33.636201,,
09/24/1995,2850.8806,-17.653,0.0,0.859,593.479004,3427.565604,1683.06301,35.261841,0.173149,1.262928,7.826815,12.662328,13.661143,,2890.719086,3467.404089,35.166781,,
12/31/1995,3037.375,-26.011999,0.0,0.843,1013.850008,4026.056009,2125.663039,47.695707,0.251822,1.463045,10.273277,16.755406,19.938301,,3064.6875,4053.368509,41.422034,,
03/31/1996,3343.506777,-39.075002,0.0,0.625,1054.172031,4359.228807,2180.54401,48.344451,0.241825,1.64624,11.864624,19.912792,,,3370.348096,4386.070126,44.410328,,
06/30/1996,3507.404881,-31.23,0.0,1.275,1054.055973,4531.505853,2151.140971,48.999856,0.232606,1.772808,12.796418,21.289768,,,3589.257498,4613.358471,46.834367,,
09/29/1996,3434.394585,-22.160001,0.0,2.2,810.27002,4224.704604,1921.967029,42.158373,0.191793,1.693261,10.508562,15.780546,,,3518.052578,4308.362597,44.899243,,
12/31/1996,3570.293365,-22.88,0.0,2.047,821.335022,4370.795387,1954.890018,42.014385,0.187914,1.840936,9.63197,13.120271,,,3646.563712,4447.065734,46.826103,,
03/30/1997,3756.572802,-24.552,0.0,1.859,706.630005,4440.509806,1972.530967,35.823519,0.159133,1.846905,8.950421,11.634635,,,3810.990696,4494.927701,47.57808,,
06/29/1997,4262.887657,-28.557999,1.755,1.758,1829.280029,6067.122687,3594.716003,50.888026,0.301507,2.407233,10.746506,13.789134,,,4881.385958,6685.620988,68.938306,,
09/28/1997,4679.587914,-35.849,1.755,2.002,1766.502987,6413.998901,3461.824989,51.028085,0.275414,2.382447,10.664155,13.532186,,,5812.9702,7547.381187,74.699513,,
12/28/1997,4095.199604,-160.291006,1.755,1.275,1668.830055,5606.768653,3221.778024,51.798418,0.297646,1.94897,8.7743,11.079957,20.370597,32.546532,4192.713956,5704.283005,68.712085,,
03/29/1998,4383.569583,-80.254,1.755,2.348,1641.663979,5949.082562,3102.846874,52.908314,0.275952,1.970001,8.884094,11.417577,15.222134,20.878815,5556.692364,7122.205343,75.74493,,
06/28/1998,4392.821148,-96.553999,1.755,2.377,1536.987946,5837.387095,3120.398937,49.256136,0.263301,1.890668,8.758993,11.419123,14.322152,20.300458,5472.364059,6916.930006,74.083219,,
09/27/1998,3621.746693,-20.353001,1.755,2.682,1564.896042,5170.726734,3165.00803,49.443667,0.302645,1.672536,7.755365,10.04245,20.950826,42.823171,4514.643476,6063.623518,65.941371,,
12/27/1998,3979.939692,-26.836,1.755,2.502,1527.277969,5484.638662,3192.510983,47.839396,0.278465,1.773862,7.918112,10.868892,15.27686,24.162351,4941.058176,6445.757146,70.023222,,
03/28/1999,4027.942591,-326.815001,1.755,2.608,1735.367035,5440.857625,3465.304986,50.078335,0.318951,1.744516,7.700914,10.52201,13.875208,20.482148,4987.649984,6400.565019,69.22739,,
06/27/1999,4305.107566,-28.813001,1.655,4.56,1345.090027,5627.599592,3149.853061,42.703263,0.239017,1.786988,7.639158,10.317295,13.44524,17.885664,5265.391694,6587.88372,70.343237,,
09/26/1999,4471.439659,-31.704,1.374,3.861,1272.127991,5717.098649,3090.973037,41.156231,0.222513,1.797169,7.206157,9.776144,9.921166,11.822845,5321.538932,6567.197923,69.442941,,
12/26/1999,4692.131248,-34.084,1.374,4.871,1300.754,5965.046248,3086.309,42.145942,0.218063,,,,,,,,74.926487,,
03/28/2000,3730.468185,-34.988998,1.374,4.922,1479.103939,5180.879126,3190.442969,46.360457,0.285493,,,,,,4540.731964,5991.142905,68.051264,,
06/25/2000,4079.378403,-34.595999,1.225,3.528,1446.811008,5496.346412,3088.359907,46.847228,0.263231,,,,,,4828.841812,6245.809821,72.756846,,
09/24/2000,3737.138499,-56.076998,1.225,3.371,1668.939999,5354.5975,3237.746997,51.546338,0.311684,,,,,,4444.583973,6062.042974,72.625395,,
12/31/2000,4208.465781,-41.660999,1.111,2.446,1672.272034,5842.633816,3216.188043,51.995468,0.286219,1.873277,6.835113,8.736309,11.974924,15.377388,4177.013826,5811.181861,78.959843,,
04/01/2001,3935.38561,-39.924999,1.111,0.551,1681.02597,5578.148581,3193.695966,52.635755,0.301359,1.801862,6.752373,8.717723,10.779738,13.90806,4622.497601,6265.260572,76.130369,,
07/01/2001,4422.997062,-31.702,0.955,-0.953,1627.591,6018.888062,3115.932,52.234484,0.270414,2.018576,8.625768,11.73769,13.478364,18.632065,4427.3973,6023.2883,80.696428,,
09/30/2001,4157.306252,-34.193001,0.955,0.0,1562.783024,5686.851275,3073.123034,50.853253,0.274806,1.957179,8.609619,11.802315,11.831683,15.601102,4793.996338,6323.541361,76.398183,,
12/30/2001,5472.846053,-37.286999,0.0,1.32,1613.954006,7050.833061,3175.562031,50.8242,0.228903,2.431147,10.909063,15.269641,12.997804,15.74281,5580.376653,7158.36366,83.960482,,
03/31/2002,5755.741101,-46.764999,0.0,0.612,1558.496029,7268.084131,3120.580014,49.942511,0.21443,2.556463,11.441297,15.594204,12.136716,14.079269,5912.560165,7424.903195,86.738561,,
06/30/2002,5237.313977,-38.258999,0.0,1.412,1515.039997,6715.506975,3065.691987,49.419185,0.225603,2.381647,9.25655,11.762874,10.781284,12.075391,5374.482081,6852.675079,80.71717,,
09/29/2002,4737.780583,-42.884998,0.0,2.971,1540.322021,6238.188606,3075.237052,50.087912,0.246918,2.215614,8.584163,10.576123,10.393454,11.55052,4841.061089,6341.469112,75.801847,,
12/29/2002,5040.061489,-39.330002,0.0,3.291,1560.857056,6564.879543,3025.626998,51.587888,0.237759,2.310281,8.992382,10.844552,13.251287,15.432161,5149.085502,6673.903555,80.457869,,
03/30/2003,4811.38326,-33.32,0.0,5.251,1548.91394,6332.2282,3008.067955,51.491986,0.244608,2.211981,8.818965,10.640916,14.304961,16.842171,4873.613322,6394.458262,78.149607,,
06/29/2003,5483.416429,-27.545,0.0,1.933,1557.270996,7015.075425,3024.976976,51.480425,0.221989,2.444985,9.898651,11.922006,16.231129,19.54186,5557.208879,7088.867875,87.250011,,
09/28/2003,5346.37086,-30.363,0.0,1.368,1498.364,6815.73986,2947.085,50.842239,0.219839,2.378533,9.055825,11.862063,,,5461.10805,6930.47705,85.60516,,
12/28/2003,6029.295389,-33.535999,0.0,0.31,1453.560059,7449.629449,2943.115084,49.388489,0.195118,2.587472,10.068727,13.124626,,,6164.888173,7585.222233,94.014685,,
