Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,,2.763889,,
12/31/1980,,,,,,,,,,,,,2.576389,,
03/31/1981,,,,,,,,,,,,,3.222222,,
06/30/1981,,,,,,,,,,,,,3.909722,,
09/30/1981,,,,,,,,,,,,,3.055556,,
12/31/1981,,,,,,,,,,,,,3.388889,,
03/31/1982,,,,,,,,,,,,,2.798611,,
06/30/1982,,,,,,,,,,,,,2.680556,,
09/30/1982,,,,,,,,,,,,,3.472222,,
12/31/1982,,,,,,,,,,,,,4.333333,,
03/31/1983,,,,,,,,,,,,,5.319444,,
06/30/1983,,,,,,,,,,,,,7.722222,,
09/30/1983,,,,,,,,,,,,,8.611111,,
12/31/1983,,,,,,,,,,,,,6.75,,
03/31/1984,,,,,,,,,,,,,6.833333,,
06/30/1984,,,,,,,,,,,,,5.944444,,
09/30/1984,,,,,,,,,,,,,6.416667,,
12/31/1984,,,,,,,,,,,,,7.097222,,
03/31/1985,,,,,,,,,,,,,6.805556,,
06/30/1985,,,,,,,,,,,,,7.319444,,
09/30/1985,,,,,,,,,,,,,7.208333,,
12/31/1985,,,,,,,,,,,,,8.513889,,
03/31/1986,,,,,,,,,,,,,12.055556,,
06/30/1986,,,,,,,,,,,,,11.083333,,
09/30/1986,,,,,,,,,,,,,10.375,,
12/31/1986,,,,,,,,,,,,,11.625,,
03/31/1987,,,,,,,,,,,,,14.5,,
06/30/1987,,,,,,,,,,,,,15.791667,,
09/30/1987,,,,,,,,,,,,,13.541667,,
12/31/1987,,,,,,,,,,,,,10.541667,,
03/31/1988,,,,,,,,,,,,,10.833333,,
06/30/1988,,,,,,,,,,,,,11.583333,,
09/30/1988,,,,,,,,,,,,,11.333333,,
12/31/1988,,,,,,,,,,,,,11.458333,,
03/31/1989,,,,,,,,,,,,,10.875,,
06/30/1989,,,,,,,,,,,,,10.75,,
09/30/1989,,,,,,,,,,,,,11.625,,
12/31/1989,,,,,,,,,,,,,11.583333,,
03/31/1990,,2880.588279,2880.588279,2880.588279,1.922043,,,,,,,,11.083333,2885.176795,
06/30/1990,,2914.376705,3026.869672,2768.488544,1.923754,,,,,,,,11.458333,2976.100028,
