Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2000,909,-1455,2641,535,,,535,-812.0,,,-812.0,,-1106,-741,0.0,,,-741,,,0.0,0.0,0.0,,,,,-365,-101,-67.0,-316,,,,302,367,-65.0,-20,,-298,,,
06/30/2000,1318,-924,2549,223,,,223,-530.0,,,-530.0,,-1642,-971,0.0,,,-971,,,0.0,0.0,0.0,,,,,-671,-267,-106.0,-293,,,,112,112,0.0,20,,-591,,,
09/30/2000,944,-902,2639,128,,,128,-921.0,,,-921.0,,-1586,-911,0.0,,,-911,,,0.0,0.0,0.0,,,,,-675,333,-61.0,392,,,,2,132,-130.0,0,,-309,,,
12/31/2000,1473,-1089,2853,775,,,775,-1066.0,,,-1066.0,,-1555,-937,0.0,,,-937,,,0.0,0.0,0.0,,,,,-618,-503,-72.0,589,,,,223,223,,-1243,,-585,,,
03/31/2001,976,-1369,2848,838,,,838,-1341.0,,,-1341.0,,460,-906,0.0,,,-906,,,0.0,0.0,0.0,,,,,1366,-2778,-4.0,-1844,,,,-338,277,-615.0,-592,,-1342,,460.0,
06/30/2001,1293,-734,1635,1453,,,1453,-1061.0,,,-1061.0,,-1135,-928,0.0,,,-928,,,0.0,0.0,0.0,,,,,-207,-69,-49.0,255,,,,-311,450,-761.0,36,,89,,-460.0,
09/30/2001,1961,-997,2711,669,,,669,-422.0,,,-422.0,,-1318,-528,0.0,,,-528,,,0.0,0.0,0.0,,,,,-790,-495,-2.0,341,,,,-1411,86,-1497.0,577,,148,,416.0,
12/31/2001,1054,-1822,3129,1974,,,1974,-2227.0,,,-2227.0,,-3267,-964,0.0,,,-964,,,0.0,0.0,0.0,,,,,-2303,1427,-8.0,2040,,,,-45,113,-158.0,-560,,-786,,1396.0,
03/31/2002,1759,-54244,682,55610,,,55610,-289.0,,,-289.0,,-6311,-589,0.0,,,-589,,,0.0,0.0,0.0,,,,,-5722,4719,-17.0,4962,,,,-210,147,-357.0,-16,,167,,402.0,
06/30/2002,2169,396,747,1013,,,1013,13.0,,,13.0,,-823,-765,0.0,,,-765,,,0.0,0.0,0.0,,,,,-58,-493,-30.0,-553,,,,68,68,0.0,22,,853,,732.0,
09/30/2002,1931,57,777,1647,,,1647,-550.0,,,-550.0,,-2388,-564,0.0,,,-564,,,0.0,0.0,0.0,,,,,-1824,1097,,1049,,,,40,40,0.0,8,,640,,1101.0,
12/31/2002,1107,-44905,557,47212,,,47212,-1757.0,,,-1757.0,,-842,-945,0.0,,,-945,,,0.0,0.0,0.0,,,,,103,-884,,-968,,,,42,42,0.0,42,,-619,,1649.0,
03/31/2003,1545,396,834,659,,,659,-344.0,,,-344.0,,123,-554,0.0,,,-554,,,0.0,0.0,0.0,,,,,677,289,0.0,213,,,,76,76,0.0,0,,1957,109.0,359.0,
06/30/2003,2250,1064,880,525,,,525,-219.0,,,-219.0,,514,-709,0.0,,,-709,,,0.0,0.0,0.0,,,,,1223,-4377,0.0,-3653,,,,-698,115,-813.0,-26,,-1613,171.0,533.0,
09/30/2003,1400,541,877,583,,,583,-601.0,,,-601.0,,-565,-665,0.0,,,-665,,,0.0,0.0,0.0,,,,,100,-1181,0.0,-1260,,,,79,79,0.0,0,,-346,115.0,340.0,
12/31/2003,1406,638,548,1549,,,1549,-1329.0,,,-1329.0,,5,-833,0.0,,,-833,,,0.0,0.0,0.0,,,,,838,-99,0.0,-216,,,,102,102,0.0,15,,1312,109.0,462.0,
03/31/2004,1819,961,789,587,,,587,-518.0,,,-518.0,,1963,-557,0.0,,,-557,,,0.0,0.0,0.0,,,,,2520,-927,0.0,-1099,,,,172,172,0.0,0,,2855,91.0,344.0,
06/30/2004,1487,777,799,856,,,856,-945.0,,,-945.0,,-845,-784,0.0,,,-784,,,0.0,0.0,0.0,,,,,-61,-311,0.0,-379,,,,52,52,0.0,16,,331,201.0,503.0,
09/30/2004,2082,499,797,896,,,896,-110.0,,,-110.0,,-854,-680,0.0,,,-680,,,0.0,0.0,0.0,,,,,-174,-572,0.0,-619,,,,48,48,0.0,-1,,656,80.0,296.0,
12/31/2004,1230,1127,822,1515,,,1515,-2234.0,-853.0,-3218.0,1837.0,,-767,-1003,0.0,,,-1003,,,0.0,0.0,0.0,,,,,236,-1206,0.0,-1297,,,,81,81,0.0,10,,-743,10.0,435.0,
03/31/2005,1832,915,1709,-792,134.0,,-926,,,,,,-789,-650,,,,-650,,,,,,,,,,-139,-170,,-284,,,,121,121,,-7,,873,69.0,268.0,
06/30/2005,1600,-409,1571,438,,,438,0.0,,,0.0,,427,-798,0.0,,,-798,,,0.0,0.0,0.0,,,,,1225,-1447,0.0,-1617,,,,68,68,0.0,102,,580,-330.0,-976.0,
09/30/2005,2085,853,1447,2362,,,2362,-2577.0,,,-2577.0,,-983,-811,0.0,,,-811,,,0.0,0.0,0.0,,,,,-172,-735,-235.0,-94,,,,-319,166,-485.0,-87,,367,618.0,1622.0,
12/31/2005,-640,1304,1906,-1400,,,-1400,-2450.0,,,-2450.0,,-1151,-843,0.0,,,-843,,,991.0,991.0,0.0,,,,,-1299,-1948,-231.0,-112,,,,-1616,40,-1656.0,11,,-3739,47.0,390.0,
03/31/2006,2347,1463,1600,140,108.0,432.0,-400,-856.0,,,-856.0,,-23,-754,,,,-754,,,,,,,,,,731,-4159,-225.0,-248,,,,-3662,274,-3936.0,-24,,-1835,60.0,259.0,
06/30/2006,1810,1014,1522,147,,339.0,-192,-873.0,,,-873.0,,-476,-927,0.0,,,-927,,,0.0,0.0,0.0,,,,,451,-2475,-210.0,3352,,,,-5625,79,-5704.0,8,,-1141,141.0,431.0,
09/30/2006,2413,2322,3831,-1115,,259.0,-1374,-2625.0,,,-2625.0,,-11482,-989,0.0,,,-989,,,0.0,0.0,0.0,,,,,-10493,9003,-223.0,9861,,,,-633,386,-1019.0,-2,,-66,-541.0,-1795.0,
12/31/2006,2028,1753,2684,160,,71.0,89,-2569.0,185.0,-6642.0,3888.0,,-491,-1406,0.0,,,-1406,,,44.0,44.0,0.0,,,,,871,-1466,-218.0,1630,,,,-2926,75,-3001.0,48,,71,871.0,2799.0,
03/31/2007,1399,1203,1852,-200,87.0,712.0,-999,-1456.0,,,-1456.0,,140,-914,,,,-914,,,-76.0,10.0,-86.0,,,,,1130,-2047,-211.0,52,,,,-1817,272,-2089.0,-71,,-508,98.0,442.0,
06/30/2007,1720,1067,1773,-106,,302.0,-408,-1014.0,,,-1014.0,,-1111,-1073,0.0,,,-1073,,,0.0,0.0,0.0,,,,,-38,-760,-206.0,844,,,,-1373,206,-1579.0,-25,,-151,229.0,649.0,
09/30/2007,3037,1086,4146,324,,392.0,-68,-2519.0,,,-2519.0,,-1098,-1113,0.0,,,-1113,,,0.0,0.0,0.0,,,,,15,-956,-228.0,1236,,,,-1966,80,-2046.0,2,,983,-722.0,-2607.0,
12/31/2007,2319,1031,2717,608,286.0,115.0,207,-2037.0,-1090.0,-6045.0,5098.0,,-1950,-1330,0.0,,,-1330,,,36.0,36.0,0.0,,,,,-656,-726,-226.0,-22,,,,-478,39,-517.0,0,,-357,952.0,3765.0,
03/31/2008,2796,771,365,2503,75.0,37.0,2391,-843.0,,,-843.0,,-1210,-146,0.0,,,-146,,,,,,,,,,-1064,-1494,-224.0,-614,,,,-296,36,-332.0,-360,,92,63.0,200.0,
