Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,153.143005,,-87.828003,,65.315002,,-39.710999,,,25.604,-2.976,,,,,,2.976,22.628,-7.128,15.5,0.0,,,15.5,0.0,15.5,0,,15.5,15.5,,34.042,0.455,0.455,,34.042,0.455,0.455,0.455,
06/30/1990,151.666,,-87.959999,,63.706001,,-39.358002,,,24.348,-2.441,,,,,,2.441,21.907,-6.901,15.006,0.0,,,15.006,0.0,15.006,0,,15.006,15.006,,34.09,0.44,0.44,,34.09,0.44,0.44,0.44,
09/30/1990,148.576004,,-86.542,,62.034004,,-38.754002,,,23.280001,-12.101,,,,,,12.101,11.179001,-6.083,5.096,0.0,,,5.096001,0.0,5.096,0,,5.096,5.096,,34.099998,0.15,0.15,,34.099998,0.15,0.15,0.15,
12/31/1990,145.645996,,-86.629997,,59.015999,,-41.738998,,,17.277,1.384,,,,,,-1.384,18.661,-5.863,12.798,0.0,,,12.798,0.0,12.798,0,0.0,12.798,12.798,,34.018002,0.375,0.375,0.375,34.018002,0.375,0.375,0.375,
03/31/1991,151.098999,,-89.782997,,61.316002,,-37.848999,,,23.466999,-2.751,,,,,,2.751,20.715999,-6.422,14.294,0.0,,,14.293999,0.0,14.294,0,,14.294,14.294,,34.032001,0.42,0.42,,34.032001,0.42,0.42,0.42,
06/30/1991,140.600006,,-84.207001,,56.393005,,-36.735001,,,19.658001,-2.277,,,,,,2.277,17.381001,-5.106,12.275,0.0,,,12.275001,0.0,12.275,0,,12.275,12.275,,34.096001,0.36,0.36,,34.096001,0.36,0.36,0.36,
09/30/1991,135.641006,,-82.255997,,53.38501,,-35.799999,,,17.584999,-2.514,,,,,,2.514,15.070999,-4.371,10.7,0.0,,,10.699999,0.0,10.7,0,,10.7,10.7,,34.147999,0.315,0.315,,34.147999,0.315,0.315,0.315,
12/31/1991,139.102005,,-85.962997,,53.139008,,-39.577,,,13.562,1.258,,,,,,-1.258,14.82,-3.639,11.181,0.0,,,11.181,0.0,11.181,0,0.0,11.181,11.181,,34.159,0.325,0.325,0.325,34.159,0.325,0.325,0.325,
03/31/1992,231.438995,,-152.682999,,78.755997,,-57.396999,,,21.358999,-23.785999,,,,,,23.785999,-2.427,,-2.427,-2.559,,,,0.0,0.132,0,,0.132,0.132,,37.349998,0.005,-0.065,,37.349998,0.005,-0.065,-0.065,
06/30/1992,238.283005,,-155.029999,,83.253006,,-59.094002,,,24.159,-11.002,,,,,,11.002,13.157001,,13.157,-1.869,,,,0.0,15.026,0,,15.026,15.026,,37.416,0.4,0.35,,37.416,0.4,0.35,0.35,
09/30/1992,237.822998,,-151.225006,,86.597992,,-58.98,,,27.618,-13.425,,,,,,13.425,14.193,,14.193,-2.649,,,,0.0,16.841999,0,,16.841999,16.841999,,37.458,0.45,0.38,,37.458,0.45,0.38,0.38,
12/31/1992,232.003006,,-146.578995,,85.424011,,-57.213001,,,28.211,-12.554,,,,,,12.554,15.657,0.0,15.657,-3.266,,,18.923,0.0,18.923,0,0.0,18.923,18.923,,37.515998,0.505,0.42,0.42,37.515998,0.505,0.42,0.42,
04/04/1993,235.192993,,-154.311005,,80.881989,,-59.504002,,,21.378,-11.338,,,,,,11.338,10.04,,10.04,-4.808,,,,0.0,14.848,0,,14.848,14.848,,37.576,0.395,0.265,,37.576,0.395,0.265,0.265,
06/30/1993,234.061005,,-154.190002,,79.871002,,-59.216999,,,20.653999,-11.292,,,,,,11.292,9.362,,9.362,-2.873,,,,0.0,12.235,0,,12.235,12.235,,37.669998,0.325,0.25,,37.669998,0.325,0.25,0.25,
10/03/1993,240.917999,,-158.789993,,82.128006,,-60.952,,,21.176001,-10.36,,,,,,10.36,10.816001,,10.816,-2.385,,,,0.0,13.201,0,,13.201,13.201,,37.720001,0.35,0.285,,37.720001,0.35,0.285,0.285,
12/31/1993,247.337006,,-161.285995,,86.05101,,-62.201,,,23.85,-10.479,,,,,,10.479,13.371,,13.371,-2.884,,,,0.0,16.254999,0,,16.254999,16.254999,,37.742001,0.43,0.355,,37.742001,0.43,0.355,0.355,
04/03/1994,248.261993,,-166.985992,,81.276001,,-59.188,,,22.087999,-6.791,,,,,,6.791,15.296999,-5.033,10.264,-3.613,,,13.876999,0.0,13.877,0,,13.877,13.877,,38.037998,0.37,0.27,,38.037998,0.37,0.27,0.27,
07/03/1994,261.707001,,-172.794006,,88.912994,,-63.164001,,,25.749001,-6.59,,,,,,6.59,19.159,-6.387,12.772,-3.328,,,16.1,0.0,16.1,0,,16.1,16.1,,38.327999,0.42,0.34,,38.327999,0.42,0.34,0.34,
10/02/1994,277.407013,,-184.660004,,92.747009,,-67.410004,,,25.337,-66.052002,,,,,,66.052002,-40.715002,,-40.715,-58.992001,,,,0.0,18.277,0,,18.277,18.277,,38.875999,0.47,-1.06,,38.875999,0.47,-1.06,-1.06,
