Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/1990,,441.399994,0,650.299988,450.700012,122.699997,1665.099976,0.0,475.299988,1432.599976,-957.299988,867.099976,1342.399963,3007.5,,202.800003,31.200001,685.0,919.0,237.699997,143.399994,381.099991,1300.099991,0,83.599998,463.899994,1159.900024,1707.400017,3007.500008,
04/30/1990,,321.899994,0,698.0,468.399994,125.5,1613.800049,0.0,497.200012,1485.599976,-988.400024,961.700012,1458.900024,3072.699951,,213.100006,22.0,718.700012,953.799988,236.300003,147.300003,383.600006,1337.399994,0,88.0,464.600006,1182.699951,1735.299957,3072.699951,
07/31/1990,,337.399994,0,683.799988,497.299988,129.600006,1648.099976,0.0,508.600006,1520.5,-1011.900024,970.700012,1479.300018,3127.399902,,240.0,28.299999,708.400024,976.700012,228.0,138.899994,366.899994,1343.600006,0,89.599998,463.700012,1230.5,1783.800011,3127.400017,
10/31/1990,,360.899994,0,742.200012,526.400024,127.400002,1756.900024,12.1,551.799988,1586.900024,-1035.099976,988.5,1552.399988,3309.300049,,286.799988,30.0,782.599976,1099.400024,231.899994,116.400002,348.299996,1447.70002,0,97.900002,464.899994,1298.800049,1861.600045,3309.300065,
01/31/1991,,231.600006,0,655.5,525.400024,102.599998,1515.099976,0.0,547.0,1597.699951,-1050.699951,1057.199951,1604.199951,3119.300049,,221.5,21.200001,727.599976,970.299988,229.699997,98.900002,328.599998,1298.899986,0,98.300003,465.200012,1256.900024,1820.40004,3119.300026,
04/30/1991,,180.899994,0,687.599976,503.200012,101.5,1473.199951,0.0,546.700012,1596.099976,-1049.400024,1057.300049,1604.000061,3077.199951,,218.399994,19.799999,716.099976,954.299988,228.800003,93.699997,322.5,1276.799988,0,98.599998,460.799988,1241.0,1800.399986,3077.199974,
07/31/1991,,215.5,0,658.200012,492.799988,110.099998,1476.599976,0.0,546.099976,1601.300049,-1055.199951,1054.199951,1600.299927,3076.899902,,203.5,26.1,730.5,960.099976,223.199997,97.5,320.699997,1280.799973,0,98.699997,460.799988,1236.599976,1796.09996,3076.899933,
10/31/1991,,277.899994,0,561.5,403.899994,99.5,1342.800049,0.0,489.0,1276.400024,-787.400024,1258.599976,1747.599976,3090.399902,,210.899994,151.699997,677.299988,1039.900024,92.300003,96.800003,189.100006,1229.00003,0,100.199997,461.0,1300.199951,1861.399948,3090.399978,
01/31/1992,,235.699997,0,681.099976,497.100006,120.5,1534.400024,0.0,586.299988,1679.0,-1092.699951,1070.300049,1656.600037,3191.0,,204.600006,153.100006,761.099976,1118.800049,94.699997,89.900002,184.599998,1303.400047,0,105.400002,461.0,1321.199951,1887.599953,3191.0,
04/30/1992,,168.800003,0,588.200012,362.700012,92.599998,1212.300049,0.0,482.5,1303.800049,-821.299988,1254.599976,1737.099976,2949.399902,,162.100006,29.0,738.700012,929.799988,91.199997,82.900002,174.099998,1103.899986,0,97.699997,457.5,1290.300049,1845.500046,2949.400032,
07/31/1992,,176.899994,0,618.799988,375.399994,96.699997,1267.800049,0.0,496.700012,1349.199951,-852.5,1323.699951,1820.399963,3088.199951,,165.399994,35.5,782.599976,983.5,89.199997,78.0,167.199997,1150.699997,0,102.300003,480.799988,1354.400024,1937.500015,3088.200012,
10/31/1992,,155.199997,0,605.0,544.5,101.900002,1406.599976,0.0,657.299988,1659.5,-1002.200012,1123.900024,1781.200012,3187.800049,,278.100006,95.900002,943.900024,1317.900024,24.5,745.200012,769.700012,2087.600036,0,150.800003,480.600006,468.799988,1100.199997,3187.800033,
01/31/1993,,140.399994,0,541.799988,530.599976,96.199997,1309.0,0.0,624.0,1634.400024,-1010.400024,1122.800049,1746.800049,3055.800049,,197.399994,114.300003,905.200012,1216.900024,21.6,735.299988,756.899988,1973.800013,0,143.300003,480.399994,458.299988,1081.999985,3055.799997,
04/30/1993,,179.300003,0,624.900024,570.5,99.699997,1474.400024,0.0,669.5,1707.300049,-1037.800049,1334.0,2003.5,3477.899902,,224.899994,132.800003,1011.700012,1369.400024,315.600006,734.099976,1049.699982,2419.100006,0,152.800003,475.899994,430.100006,1058.800003,3477.900009,
