Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1993,,,-0.921,,-0.921,-0.921,,,,,,,,,,,,
06/30/1993,,,-1.242,,-1.242,-1.242,,,,,,,,,,,,
09/30/1993,,,-1.359,,-1.359,-1.359,,,,,,,,,,,,
12/31/1993,,,0.0,,-1.37,-1.37,,,,,,,,,,,,
03/31/1994,,,-2.135,,-2.135,-2.135,,,,,,,,,,,,
06/30/1994,,,-2.465,,-2.465,-2.465,,,,,,,,,,,,
09/30/1994,,,-3.092,,-3.092,-3.092,,,,,,,,,,,,
12/31/1994,,,0.0,,-3.808,-3.808,,,,,,,,,,,,
03/31/1995,,,-1.964,,-1.964,-1.964,,,,,,,,,,,,
06/30/1995,,,-2.893,,-2.893,-2.893,,,,,,,,,,,,
09/30/1995,,,-2.997,,-2.997,-2.997,,,,,,,,,,,,
12/31/1995,,,0.0,,-2.288,-2.288,,,,,,,,,,,,
03/31/1996,,,-2.058,,-2.038,-2.038,,,,,,,,,,,,
06/30/1996,,,-1.603,,-1.596,-1.596,,,,,,,,,,,,
09/30/1996,,,-0.187,,-3.352,-3.352,,,,,,,,,,,,
12/31/1996,,,0.0,,0.226,0.226,,,,,,,,,,,,
03/31/1997,,,0.981,,0.981,0.981,,,,,,,,,,,,
06/30/1997,,,1.942,,1.942,1.942,,,,,,,,,,,,
09/30/1997,,,3.044,,3.044,3.044,,,,,,,,,,,,
12/31/1997,,,0.0,,4.441,4.441,,,,,,,,,,,,
03/31/1998,,,4.575,,3.566,3.566,,,,,,,,,,,,
06/30/1998,,,5.207,,5.207,5.207,,,,,,,,,,,,
09/30/1998,,,4.192,,-6.786,-6.786,,,,,,,,,,,,
12/31/1998,,,1.485,,1.485,1.485,,,,,,,,,,,,
03/31/1999,,,-1.91,,-1.91,-1.91,,,,,,,,,,,,
06/30/1999,,,-7.387,,-7.387,-7.387,,,,,,,,,,,,
09/30/1999,,,-11.066,,-11.066,-11.066,,,,,,,,,,,,
12/31/1999,,,-6.405,,-6.405,-6.405,,,,,,,,,,,,
03/31/2000,,,-8.167,,-8.167,-8.167,,,,,,,,,,,,
06/30/2000,,,-6.59,,-6.59,-6.59,,,,,,,,,,,,
09/30/2000,,,-7.598,,-7.598,-7.598,,5.51181102362205,,,,,,,,,,
12/31/2000,,,-10.507,,-7.37,-7.37,,-25.9842519685039,,,,,,,,,,
03/31/2001,,,-12.591,,-10.312,-10.312,,29.6296296296296,,,,,,,,,,
06/30/2001,,,-9.891,,-9.891,-9.891,,29.5774647887324,,,,,,,,,,
09/30/2001,,,-12.05,,-17.827,-17.827,,-2.82485875706215,,,,,,,,,,
12/31/2001,,,-14.833,,-145.205002,-145.205002,,15.530303030303,,,,,,,,,,
03/31/2002,,,-13.441,,-13.441,-13.441,,-12.9943502824859,,,,,,,,,,
06/30/2002,,,-18.107,,-17.541,-17.541,,0.735294117647059,,,,,,,,,,
09/30/2002,,,-30.136,,-38.410999,-38.410999,,-20.3208556149733,,,,,,,,,,
12/31/2002,,,-22.424999,,-67.491997,-67.491997,,35.2140077821012,,,,,,,,,,
03/31/2003,,,-24.665001,,-55.784,-55.784,,-41.1764705882353,,,,,,,,,,
06/30/2003,,,-26.9,,-26.9,-26.9,,5.61224489795919,,,,,,,,,,
09/30/2003,,,-23.362,,-43.012001,-43.012001,,16.030534351145,,,,,,,,,,
12/31/2003,,,-24.781,,-40.766998,-40.766998,,24.4444444444444,,,,,,,,,,
03/31/2004,,,-27.127001,,-37.715,-37.715,,10.1654846335697,,,,,,,,,,
06/30/2004,,,-29.063,,-63.599998,-63.599998,,-2.56410256410257,,,,,,,,,,
09/30/2004,,,-25.534,,-25.976,-25.976,,20.9876543209877,,,,,,,,,,
12/31/2004,,,-25.172001,,-37.526,-37.526,,7.51445086705201,,,,,,,,,,
03/31/2005,,,-20.284,,-20.131001,-20.131001,,27.2727272727273,,,,,,,,,,
06/30/2005,,,-25.575001,,-25.145,-25.145,,10.9792284866469,,,,,,,,,,
09/30/2005,,-31.8,-30.291,,-30.209999,-30.209999,,5.01319261213721,,,,,,,,,4.74528301886793,
12/31/2005,,-27.467,-27.711,,-27.556,-27.556,,-2.1671826625387,,,,,,,,,-0.88833873375323,
03/31/2006,,-22.275,-17.306,12.3956884561892,-17.306,-17.306,,21.9330855018587,,,,,,,,,22.307519640853,
06/30/2006,,-21.917,-15.82,12.8023695902584,-20.52,-20.52,,23.728813559322,,,,,,,,,27.818588310444,
09/30/2006,,-20.775,-15.838,24.6014057946168,-15.838,-15.838,,20.8333333333333,,,,,,,,,23.7641395908544,
12/31/2006,,-22.487,-20.572001,26.8608414239482,-20.502001,-20.502001,,6.22568093385215,,,,,,,,,8.51602703784408,
03/31/2007,,-21.567,-22.146999,17.2697108547954,-22.146999,-22.146999,,-1.5625,,,,,,,,,-2.68928919182084,
06/30/2007,,-22.875,-18.438999,63.5379619607237,-18.439,-18.439,,19.1176470588235,,,,,,,,,19.3923540983607,
09/30/2007,,-24.05,-24.493999,7.33194288464625,-24.494,-24.494,,-4.69314079422381,,,,,,,,,-1.84614968814968,
12/31/2007,,-24.55,-21.801001,12.2467771639042,-21.801001,-21.801001,,8.4507042253521,,,,,,,,,11.1975519348269,
03/31/2008,,-41.05,-40.157001,49.8853211009174,-40.157001,-40.157001,,0.843881856540085,,,,,,,,,2.17539342265529,
06/30/2008,,-41.675,-45.563,-30.0683371298406,-45.563,-45.563,,-7.14285714285715,,,,,,,,,-9.32933413317338,
09/30/2008,,-46.167,-44.793999,65.78125,-44.793999,-44.793999,,4.38247011952192,,,,,,,,,2.97398791344467,
12/31/2008,,-46.967,-48.405998,20.1282051282051,-48.406,-48.406,,-3.51966873706004,,,,,,,,,-3.06384908552813,
03/31/2009,,-40.557,-36.636,3.38983050847458,-40.036,-39.70515,,7.09046454767726,,0.983056728155891,,,,,1.91341842859593,,9.66787484281382,
06/30/2009,,-40.233,-38.735,23.861852433281,-40.035,-38.9261,,2.200488997555,,3.10474442833042,,,,,0.445118615407575,,3.72331170929336,
09/30/2009,,-39.617,-35.789,24.0422721268164,-43.357,-39.13655,,10.6699751861042,,5.35832083958022,,,,,4.10934699750107,,9.66251861574576,
12/31/2009,,-39.75,-49.393,83.2888414308596,-88.443,-53.80385,,-21.301775147929,,-93.5352112676056,,,,,-27.0011806375443,,-24.2591194968553,
03/31/2010,,-36.987,-35.725,8.21909233176839,-35.729,-33.21155,,14.8264984227129,,23.4362934362934,,,,,18.1927083333333,,3.41200962500338,
06/30/2010,,-2.136,3.044,0.904858299595147,3.044,2.94975,,,,66.1463414634147,,,,,,,,
09/30/2010,,-41.4,-31.701,-0.752941176470589,-31.701,-31.79135,,17.981072555205,,24.1618815115359,,,,,21.8381642512077,,23.4275362318841,
12/31/2010,,28.95,32.542,0.22994408973656,32.542,32.555,,21.8274111675127,,23.8098024871982,,,,,19.3457292698133,,12.4075993091537,
03/31/2011,,-37.3,-19.612,60.1292132017829,-26.512,-26.49055,,52.0766773162939,,42.0902404215611,,,,,33.5538847117794,,47.4209115281501,
06/30/2011,,-40.192,-51.87,-13.1214470284238,-51.87,-51.87,,-13.5734072022161,,-27.3431208573375,,,,,-29.0555334394904,,-29.0555334394904,
09/30/2011,,-56.6,-53.078,1.56751195303517,-53.078,-53.078,,6.45879732739422,,8.01162308011623,,,,,6.32192022590892,,6.2226148409894,
12/31/2011,,-52.514,-55.08,12.6584253012518,-55.08,-55.08,,-7.84313725490197,,-11.6535552576329,,,,,-4.54390160573966,,-4.88631603001104,
03/31/2012,,-61.371,-45.426,42.2242314647378,-45.426,-45.426,,22.0779220779221,,31.2569119095972,,,,,25.3475760065735,,25.9813266852422,
06/30/2012,,-1.936,4.037,2.32332667273609,4.037,4.037,,2900.0,,19.0938258079662,,,,,,,,
09/30/2012,,-25.929,-21.71,-0.178217821782185,-21.71,-21.71,,17.0731707317073,,28.0635776626694,,,,,14.3331226295828,,16.271356396313,
12/31/2012,,-0.628,18.779,23.6518263476306,18.779,18.779,,,,86.3389997536339,,,,,,,,
03/31/2013,,-28.26,-15.669,4.23070154856875,-15.669,-15.669,,45.4545454545455,,73.9691212910604,,,,,46.7724903770821,,44.5541401273885,
