Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
02/28/1993,,,,,,,,,6.87439,,,,,,
05/31/1993,,,,,,,,,7.133801,,,,,,
08/31/1993,,,,,,,,,8.06768,,,,,,
11/30/1993,,,,,,,,,7.886093,,,,,,
02/28/1994,,,,,,,,,7.471035,,,,,,
05/31/1994,,,,,,,,,8.093621,,,,,,
08/31/1994,,,,,,,,,8.845913,,,,,,
11/30/1994,,,,,,,,,7.263506,,,,,,
02/28/1995,,,,,,,,,8.327091,,,,,,
05/31/1995,,,,,,,,,9.857616,,,,,,
08/31/1995,,,,,,,,,10.635848,,,,,,
11/30/1995,11.135371,,,,,,0.829859,,10.583966,,,,,,
02/29/1996,10.027985,,,,,,0.8271,,11.15467,,,,,,
05/31/1996,10.180412,,,,,,0.864965,,12.296078,,,,,,
08/31/1996,8.417508,,,,,,0.702773,,10.376437,,,,,,
11/30/1996,10.887739,,,,1.854564,,0.919483,,14.189778,19578.634934,0.668783,204044.634934,9.202807,,
02/28/1997,11.844136,,,,2.056038,,0.969092,,15.927832,22470.443306,0.716669,233991.443306,10.060254,,
05/31/1997,12.462462,,,,2.142765,,1.004387,,17.224886,24333.235229,0.761032,236381.235229,9.830377,,
08/31/1997,13.042005,,,,2.376324,,1.08112,,19.974642,28484.994812,1.009069,251564.994812,9.764206,,
11/30/1997,12.779412,17.77434,17.77434,17.77434,2.456657,,1.156353,,22.54281,32300.131714,0.947802,269505.131714,9.93311,17.784422,
02/28/1998,15.723536,17.956022,18.41969,17.693782,3.058059,,1.440752,,28.976202,41947.397114,1.076016,320332.397114,11.376652,,
05/31/1998,16.062243,,,,3.523984,,1.503456,,32.400426,45875.221504,0.974803,347423.221504,11.500653,,
08/31/1998,12.146967,,,,2.595758,,1.107005,,24.099276,33838.303345,0.548824,300212.303345,9.859189,,
11/30/1998,14.009054,,,,2.916316,,1.286705,2.540294,28.898378,39384.844803,0.807017,268794.844803,8.634315,,
02/28/1999,16.0746,,,,3.630371,,1.592918,10.16291,37.562704,51638.395,1.06265,294903.395,9.157353,,
05/31/1999,18.451243,,,,3.711403,,1.920885,6.605144,40.053049,54694.9455,1.14138,307673.9455,9.450897,,
08/31/1999,14.593963,,,,3.235144,,1.624078,14.088838,35.617122,47990.12575,0.990774,296943.12575,8.815816,,
11/30/1999,16.683956,,,,4.062626,4.412411,2.162825,,50.066311,66622.996875,1.186053,335303.996875,9.582852,,
02/29/2000,17.285276,,,,4.601364,4.973781,2.297399,,58.471225,79888.874187,1.166755,350854.874187,9.253722,,
05/31/2000,14.742268,,,,4.56504,4.959063,1.913639,,59.353223,80435.9985,0.939695,337648.9985,8.265986,,
08/31/2000,21.135972,,,,6.643023,7.197797,2.669679,,89.305484,120663.868196,1.418657,359526.868196,8.180733,,
11/30/2000,13.455414,,,,3.74737,4.026929,1.543421,,52.608538,70173.257227,0.659052,304387.257227,6.766417,,
02/28/2001,15.111369,,,,3.779188,4.053562,1.5465,,54.06539,72583.08642,0.701903,336137.08642,7.294167,,
05/31/2001,16.79845,,,,3.705714,4.01497,1.509599,,53.965776,72165.06561,0.696863,376004.06561,8.004174,,
08/31/2001,15.463768,,,,3.004582,3.252977,1.276082,,44.286635,59022.01195,0.522555,360185.01195,7.901913,,
11/30/2001,17.398119,,,,2.977855,3.204029,1.372753,,46.071383,60661.8885,0.572309,172109.8885,3.922822,,
02/28/2002,16.318937,,,,2.58906,2.779724,1.33902,,40.775249,54090.64928,0.490498,348812.64928,8.77759,,
05/31/2002,15.621993,,,,2.344173,2.514475,1.395061,,37.737028,49874.6206,0.435925,405585.6206,11.492933,,
08/31/2002,15.202847,,,,2.180388,2.338384,1.395603,2.193413,35.462513,46695.18144,0.442881,357473.18144,10.79425,,
11/30/2002,15.929577,,,,2.235472,2.393977,1.508041,,37.554403,48923.30508,0.479706,173432.30508,5.347732,,
02/28/2003,12.706897,,,,1.787542,1.91179,1.229192,,30.589738,40157.1401,0.374614,380277.1401,11.74311,,
05/31/2003,15.83045,,,,2.196904,2.350183,1.518582,5.277743,37.977761,49718.12625,0.468464,416167.12625,12.811055,,
08/31/2003,14.875,,,,2.239372,2.386979,1.580668,,40.501311,53088.78932,0.486125,424372.78932,12.762324,,
11/30/2003,16.306785,,,,2.411308,2.567636,1.713694,33.566375,45.888757,59961.99488,0.546934,447314.99488,12.86349,,
02/29/2004,16.23913,,,,2.516716,2.674646,1.776181,,49.607672,65595.690213,0.579539,491954.690213,13.564428,,
05/31/2004,12.956416,,,,2.176164,2.306968,1.52721,,44.419454,58760.781442,0.451461,539592.781442,14.270411,,
08/31/2004,12.778338,,,,2.029028,2.205238,1.414393,,42.111734,55635.955394,0.422028,538888.955394,13.910402,,
11/30/2004,12.258454,9.172954,9.172954,9.172954,1.955955,2.121339,1.369428,,42.128336,55169.671137,0.426251,218587.671137,5.463462,9.157039,
02/28/2005,12.834091,9.641393,24.819455,9.229354,2.186393,2.402487,1.461256,,46.876594,62301.282447,0.479913,618102.282447,14.852872,24.855327,
05/31/2005,11.712919,24.678482,24.972945,22.90004,1.877957,2.061953,1.200417,,40.64243,53202.515751,0.379011,619832.515751,14.211779,22.88387,
08/31/2005,11.329621,22.925143,23.101839,16.748271,1.951333,2.143542,1.149503,,42.22795,55078.32249,0.41726,491858.32249,10.483584,16.742403,
11/30/2005,11.721757,16.702412,16.987254,8.824993,2.030762,2.221037,1.127821,,46.511343,59261.698004,0.452694,284583.698004,5.464252,8.789959,
02/28/2006,12.126016,9.006261,15.619071,8.813153,2.119992,2.343505,1.053272,,49.524661,63860.512226,0.454633,588926.512226,10.041202,15.645878,
05/31/2006,10.423077,15.687785,15.820261,14.459322,1.981085,2.212677,0.9316,,49.491456,63899.891575,0.415007,627199.891575,9.553838,14.460273,
08/31/2006,10.732463,14.520687,14.668853,12.949466,2.105997,2.311711,0.942041,,54.613266,69649.541863,0.425551,638932.541863,8.985761,12.931763,
11/30/2006,13.314685,13.045155,13.221285,8.217764,2.331382,2.59182,1.088427,,63.221558,79882.472777,0.489326,420324.472777,5.942158,8.203374,
02/28/2007,11.742947,8.320175,8.725273,8.184518,2.158202,2.440426,0.997041,,62.192216,79538.374249,0.467068,488361.374249,6.446164,8.721362,
05/31/2007,12.360465,8.829762,8.930312,8.662915,2.328388,2.609053,1.026125,,70.59298,89435.721597,0.481726,545068.721597,6.554773,8.748956,
08/31/2007,9.226331,8.517222,8.82408,7.128632,1.940412,2.158542,0.728321,,62.37,66265.067997,0.340547,456401.067997,5.321034,7.138293,
11/30/2007,24.183486,7.092583,7.250014,5.632554,1.845855,2.133788,0.619376,,52.72,55687.590822,0.23734,345882.590822,4.055799,5.628317,
02/29/2008,28.849315,5.558122,5.671926,4.997768,1.446715,1.655653,0.508147,,42.12,46555.301286,0.163124,298884.301286,3.58921,4.998232,
