Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
01/31/1990,,-203.292999,0.0,,212.554996,,961.081989,22.116219,,,,,,,,,,,
04/30/1990,,-157.882996,0.0,,163.846003,,948.98202,17.265449,,,,,,,,,,,
07/31/1990,,-207.761002,0.0,,159.047994,,985.147985,16.144579,,,,,,,,,,,
10/31/1990,,-271.230008,0.0,,153.876997,,1017.841994,15.117965,,,,,,,,,,,
01/31/1991,,-345.485016,0.0,,148.721,,1032.526999,14.403594,,,,,,,,,,,
04/30/1991,,-362.077988,0.0,,143.872996,,1065.728984,13.499961,,,,,,,,,,,
07/31/1991,,-354.96199,0.0,,120.403,,1092.805984,11.017784,,,,,,,,,,,
10/31/1991,,-370.06401,0.0,,123.335998,,1023.981018,12.044754,,,,,,,,,,,
01/31/1992,,-300.880005,0.0,,121.805,,1160.798012,10.493212,,,,,,,,,,,
04/30/1992,,-289.186005,0.0,,156.675003,,1220.456009,12.837415,,,,,,,,,,,
08/01/1992,,-317.139008,0.0,,143.428001,,1243.323997,11.535851,,,,,,,,,,,
10/31/1992,,-342.929993,0.0,,136.912003,,1017.714005,13.452896,,,,,,,,,,,
01/31/1993,,-271.113998,0.0,,120.798,,1032.753994,11.696687,,,,,,,,,,,
04/30/1993,,-237.970993,0.0,,125.781998,,1084.424973,11.598958,,,,,,,,,,,
07/31/1993,,-265.608002,0.0,,125.967999,,1114.40501,11.30361,,,,,,,,,,,
10/31/1993,,-312.178993,0.0,,121.377003,,1165.499012,10.414166,,,,,,,,,,,
01/31/1994,,-346.62899,0.0,,104.958,,1183.871025,8.865662,,,,,,,,,,,
04/30/1994,,-501.976006,0.0,,106.618999,,1232.23698,8.652475,,,,,,,,,,,
07/31/1994,,-459.739014,0.0,,75.9,,1242.090002,6.110668,,,,,,,,,,,
10/31/1994,,-492.085983,0.0,,82.323999,,1302.779993,6.319102,,,,,,,,,,,
01/31/1995,,-425.732994,0.0,,47.216,,1306.049984,3.615176,,,,,,,,,,,
04/30/1995,,-411.164001,0.0,,46.979,,1351.891964,3.475056,,,,,,,,,,,
07/30/1995,,-433.003014,0.0,,51.896,,1417.849003,3.660192,,,,,,,,,,,
10/31/1995,,-430.691986,0.0,,57.185,,1487.999026,3.84308,,,,,,,,,,,
01/31/1996,,-343.845001,0.0,,56.808,,1540.718034,3.687112,,,,,,,,,,,
04/30/1996,,-383.028,0.0,,58.494001,,1597.903974,3.660671,,,,,,,,,,,
07/31/1996,,-342.338997,0.0,,57.980001,,1657.420003,3.498208,,,,,,,,,,,
10/31/1996,,-316.342003,0.0,,33.089999,,1702.815951,1.943252,,,,,,,,,,,
01/31/1997,,-168.694996,0.0,,162.629999,,1886.838984,8.619177,,,,,,,,,,,
04/30/1997,,-273.055,0.0,,304.053989,,1935.938022,15.705771,,,,,,,,,,,
07/31/1997,,-232.278999,0.0,,385.14399,,2065.024055,18.650823,,,,,,,,,,,
10/31/1997,,-309.413005,0.0,,382.393998,,2123.443925,18.008199,,,,,,,,,,,
01/31/1998,,-305.412994,0.0,,350.427994,,2090.99202,16.758935,,,,,,,,,,,
04/30/1998,,-319.490997,0.0,,450.509003,,2045.774963,22.021435,,,,,,,,,,,
07/31/1998,,-308.72699,0.0,,624.386993,,2142.919983,29.137205,,,,,,,,,,,
10/31/1998,,-340.544006,0.0,,729.062012,,2254.670959,32.335628,,,,,,,,,,,
01/31/1999,,-308.247986,0.0,,678.179993,,2243.855942,30.223865,,,,,,,,,,,
04/30/1999,,-207.871002,0.0,,674.053009,,2154.757965,31.282075,,,,,,,,,,,
07/31/1999,,-219.886002,0.0,,560.85199,,2075.102051,27.027682,,,,,,,,,,,
10/31/1999,,-209.613998,0.0,,560.179993,,2141.551941,26.157665,,,,,,,,,,,
01/31/2000,,-148.13,0.0,0.0,666.144,,2293.349,29.046778,,,,,,,,,,,
04/30/2000,,-120.209,0.0,,842.121002,,2475.726959,34.0151,,,,,,,,,,,
07/31/2000,,-105.638,0.0,,743.097992,,2389.026947,31.10463,,,,,,,,,,,
10/31/2000,,-69.426,0.0,,271.085,,1880.342,14.416792,,,,,,,,,,,
03/31/2001,3493.116411,-97.358,0.0,0.0,202.462,3598.220411,950.976,21.289917,0.056267,0.412265,8.879014,26.243503,11.988112,-34.666957,3425.699,3530.803,22.919478,,
06/30/2001,3617.28255,-311.011,0.0,,56.0,3362.27155,889.452,6.296011,0.016655,0.379388,9.254273,23.516171,6.101495,14.232863,3606.4917,3351.4807,20.983509,,
09/30/2001,3083.773,-411.153,0.0,,54.757,2727.377,818.949,6.686253,0.020077,0.320332,7.437077,14.157528,4.975434,9.839816,3074.379,2717.983,17.02525,,
