Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/02/1990,,13.764,1.117,-0.438,-38.157001,-23.714001,,,,,,,,,,,,,,,,,
06/01/1990,,15.835,1.139,-0.024,5.947,22.896999,,,,,,,,,,,,,,,,,
08/31/1990,,16.489,1.094,0.394,11.756,29.733,,,,,,,,,,,,,,,,,
11/30/1990,,9.453,0.93,-1.295,16.652,25.74,,,,,,,,,,,,,,,,,
03/01/1991,,16.339001,1.02,-0.827,-23.636999,-7.105,,,,,,,,,,,,,,,,,
05/31/1991,,18.82,1.024,-0.788,15.023,34.078999,,,,,,,,,,,,,,,,,
08/30/1991,,18.865999,0.889,-1.586,11.508,29.677,,,,,,,,,,,,,,,,,
11/29/1991,,11.935,1.271,-3.555,-0.51,9.141,,,,,,,,,,,,,,,,,
02/28/1992,,17.007999,0.976,-0.756,-52.058998,-34.831001,,,,,,,,,,,,,,,,,
05/29/1992,,21.778,1.313,-0.672,3.13,25.549,,,,,,,,,,,,,,,,,
08/28/1992,,20.740999,1.541,-0.581,14.218,35.918999,,,,,,,,,,,,,,,,,
11/27/1992,,1.979,1.532,8.901,17.122,29.534,,,,,,,,,,,,,,,,,
02/26/1993,,15.181,1.568,-0.185,-31.224001,-14.66,,,,,,,,,,,,,,,,,
05/28/1993,,19.356001,1.579,-1.148,9.112,28.899,,,,,,,,,,,,,,,,,
08/27/1993,,18.370001,1.595,-0.896,13.818,32.887001,,,,,,,,,,,,,,,,,
12/03/1993,,5.384,1.522,1.485,11.816,20.207001,,,,,,,,,,,,,,,,,
03/04/1994,,4.849,2.047,1.14,-35.522999,-27.487,,,,,,,,,,,,,,,,,
06/03/1994,,7.68,2.005,-0.247,-21.34,-11.902,,,,,,,,,,,,,,,,,
09/02/1994,,8.506,2.223,-0.566,30.320999,40.484001,,,,,,,,,,,,,,,,,
12/02/1994,,-1.237,2.211,-4.756,11.054,7.272,,,,,,,,,,,,,,,,,
03/03/1995,,4.975,2.493,-0.302,-42.411999,-35.245998,,,,,,,,,,,,,,,,,
06/02/1995,,4.001,2.591,-0.027,19.858,26.423,,,,,,,,,,,,,,,,,
09/01/1995,,3.487,3.375,0.587,10.015,17.464001,,,,,,,,,,,,,,,,,
12/01/1995,,-20.893,2.401,0.864,34.605999,16.978001,,,,,,,,,,,,,,,,,
03/01/1996,,1.378,2.518,0.76,-34.862999,-30.207001,,,-1.197,,,,,,,,,,,,,,
05/31/1996,,3.012,3.059,1.031,34.882,41.984001,,,,,,,,,,,,,,,,,
08/30/1996,,3.193,2.024,3.647,13.57,22.434,,,,,,,,,,,,,,,,,
11/29/1996,,-5.084,2.097,5.075,22.253,24.341,,,,,,,,,,,,,,,24.341,,
02/28/1997,,4.12,2.284,0.578,-39.167999,-32.186001,-8.442,0.0,-2.527,0.0,0.0,-5.915,-5.09,-2.483,3.2,0.0,0.0,0.006,-5.813,0.0,-45.717999,,
05/30/1997,,7.077,2.876,0.077,22.702999,32.733002,-13.714,0.049,-3.165,-2.538,0.0,-8.06,-15.842,-2.46,-3.2,0.0,0.0,0.416,-10.598,0.0,3.177,,
08/29/1997,,8.186,2.72,1.382,-16.351,-4.063,-1.306,0.21,-4.067,,0.074,2.477,-1.753,-2.421,9.7,0.0,0.0,0.114,-9.146,0.0,-7.122,,
11/28/1997,,0.397,1.953,3.292,14.199,19.841,32.266998,0.394,-4.519,-0.074,2.538,33.928001,-18.051001,-2.385,-9.7,0.0,-0.833,1.118,-6.316,0.065,34.056999,,
02/27/1998,,4.401,2.577,0.718,-41.549,-33.853001,-4.469,0.0,-3.06,-1.02,0.0,-0.389,0.001,-2.363,4.0,0.0,0.0,0.725,-2.361,0.0,-38.320999,,
05/29/1998,,9.596,2.589,-3.948,17.391001,25.628,-3.26,5.888,-7.66,,1.464,-2.952,-6.145,-2.364,-4.0,0.0,0.0,0.219,0.0,0.0,16.223,,
08/28/1998,,12.766,1.888,0.167,-15.228,-0.407,10.089,2.454,-2.325,-2.11,,12.07,-7.07,-2.355,0.0,0.0,0.0,0.698,-5.413,0.0,2.612,,
11/27/1998,,-5.711,2.33,2.99,30.693001,30.302,-3.349,0.033,-4.278,,,0.182,-6.703,-2.366,0.0,0.0,0.0,0.135,-4.679,0.207,20.25,,
02/26/1999,,6.149,2.499,1.344,-51.485001,-41.493,-10.043,0.0,-4.424,0.0,0.346,-5.965,11.436,-2.319,13.7,0.0,0.0,0.055,0.0,0.0,-40.099998,,
05/28/1999,,9.763,2.691,0.631,37.923,51.007999,-7.055,0.0,-6.84,0.0,0.0,-0.215,-15.72,-2.32,-13.7,0.0,0.0,0.3,0.0,0.0,28.233,,
08/27/1999,,10.113,2.307,-0.877,9.078,20.621,-3.883,0.0,-4.54,0.0,0.0,0.657,-2.74,-2.322,0.0,0.0,0.0,0.03,-0.448,0.0,13.998,,
12/03/1999,,0.399,2.564,-0.469,27.591,30.084999,-3.353,0.0,-4.147,-1.101,0.0,1.895,-14.104,-2.322,0.0,0.0,0.0,0.943,-12.734,0.009,12.628,,
03/03/2000,,7.487,2.938,0.06,-55.153,-44.667999,-4.503,0.0,-5.041,0.0,1.394,-0.856,-4.165,-2.247,6.0,0.0,0.0,0.0,-7.918,0.0,-53.335999,,
06/02/2000,,10.609,3.132,0.234,38.273998,52.249001,-5.438,0.0,-5.713,-0.303,0.0,0.578,-9.75,-2.18,-6.0,0.0,0.0,0.0,-1.57,0.0,37.061001,,
09/01/2000,,7.782,2.997,0.174,4.097,15.05,-7.141,0.0,-6.608,-1.084,0.0,0.551,-6.058,-2.154,0.0,0.0,0.0,0.389,-4.293,0.0,1.851,,
12/01/2000,,-0.685,3.185,2.204,2.908,7.612,-5.015,0.0,-4.233,-0.846,0.0,0.064,17.617,-2.116,24.0,0.0,0.0,0.001,-4.268,0.0,20.214,,
03/02/2001,,7.818,3.656,-0.349,-51.287998,-40.162998,-3.589,0.0,-3.291,0.0,0.925,-1.223,-15.753,-2.08,-14.0,0.0,0.0,0.327,0.0,0.0,-59.505001,,
06/01/2001,,10.049,3.689,0.071,16.649,30.458,-2.263,0.0,-2.376,-0.474,0.0,0.587,-12.058,-2.083,-10.0,0.0,0.0,0.025,0.0,0.0,16.136999,,
08/31/2001,,7.153,3.432,-0.927,-9.082,0.576,-2.283,0.0,-2.451,-0.451,0.0,0.619,-0.458,-2.085,0.0,0.0,0.0,1.627,0.0,0.0,-2.165,,
11/30/2001,,-6.023,3.565,12.291,32.216999,42.049999,-1.688,0.0,-2.156,0.0,0.451,0.017,23.354,-2.097,26.0,0.0,0.0,0.009,-0.558,0.0,63.716,,
