Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1996,,,,,,,,0.19,0.085,,0.19,0.085,,,,,,,,
06/30/1996,,,,,,,,-0.13,-0.075,,-0.13,-0.075,,,,,,,,
09/30/1996,,,,,,,,0.15,-0.035,,0.15,-0.035,,,,,,,,
12/31/1996,,,,,,,,-0.34,-0.315,,-0.34,-0.315,,,,,,,,
03/31/1997,,,,,,,,-0.27,-0.265,0.105,-0.265,-0.26,0.105,,,,,,,
06/30/1997,,,,,,,,0.16,0.14,0.14,0.155,0.14,0.14,,,,,,,
09/30/1997,,345.200012,341.0,,1.313196,,0.286804,0.25,0.16,0.16,0.245,0.155,0.155,,,,,,,
12/31/1997,,,,,,,,0.4,0.605,0.605,0.4,0.6,0.605,,,,,,,
03/31/1998,343.140015,348.200012,342.399994,,1.375876,0.374416,0.271028,0.185,0.15,0.15,0.185,0.15,0.15,0.11,0.500876,0.471671,0.339803,-1.300344,-1.845019,
06/30/1998,342.582634,349.0,343.0,,1.411079,0.412536,0.309038,0.18,0.115,0.185,0.175,0.115,0.18,0.11,0.312828,0.273469,0.723621,-0.740551,-1.680179,
09/30/1998,334.210894,342.600006,339.200012,,1.354953,0.405071,0.30395,0.2,0.2,0.185,0.2,0.2,0.185,0.0925,0.124705,0.081958,0.467968,-0.978125,-1.943683,
12/31/1998,330.108002,336.399994,331.799988,,1.566606,0.55214,0.442435,0.26,0.26,0.26,0.26,0.26,0.26,0.0925,0.063593,0.011151,0.274456,-1.123875,-1.704897,
03/31/1999,328.102996,335.8,330.2,,1.486675,0.423985,0.316778,0.185,0.185,0.185,0.18,0.18,0.18,0.0925,0.203816,0.172623,0.216091,-1.121294,-2.113056,
06/30/1999,322.018998,329.6,324.4,,1.078298,0.32799,0.127312,0.205,0.06,0.06,0.2,0.06,0.06,0.0925,0.410296,0.353576,0.237253,-1.434387,-2.443334,
09/30/1999,321.766,325.4,321.8,,0.432878,0.311063,0.206961,0.13,0.13,0.13,0.13,0.13,0.13,0.0925,0.260099,0.237415,0.220036,-1.347563,-1.871236,
12/31/1999,321.647618,325.0,321.8,,0.436296,0.325357,0.214108,0.12,0.12,0.12,0.12,0.12,0.12,0.0925,0.211311,0.163766,0.351938,-1.295206,-2.301587,
03/31/2000,323.411668,325.0,322.4,,0.432072,0.210298,0.197891,0.11,0.11,0.11,0.11,0.11,0.11,0.0925,0.054901,0.045596,0.216442,-1.027792,-2.030848,
06/30/2000,324.198714,326.6,323.8,,0.461396,0.25664,0.231007,0.13,0.13,0.13,0.13,0.13,0.13,0.0925,-0.214947,-0.23533,0.169032,-0.933378,-1.809076,
09/30/2000,321.647618,327.8,324.4,,0.470099,0.238594,0.224723,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.237978,0.22688,0.070263,-0.811758,-0.855906,
12/31/2000,320.82174,326.8,323.0,,0.498762,0.250155,0.23839,0.125,0.125,0.125,0.125,0.125,0.125,0.0225,0.185759,0.179257,0.371234,-0.880551,-0.923254,
03/31/2001,314.922,322.2,318.0,,0.566667,0.295283,0.28239,0.15,0.15,0.155,0.15,0.15,0.155,0.0225,0.225786,0.216352,0.314364,-1.028509,-1.070106,
06/30/2001,316.61,322.4,316.0,,0.649367,0.341772,0.329114,0.175,0.175,0.18,0.17,0.17,0.175,0.0225,0.195253,0.183861,0.519251,-0.810145,-0.84931,
09/30/2001,312.092,323.0,316.4,,0.60177,0.310051,0.296144,0.16,0.16,0.165,0.155,0.155,0.16,0.0225,0.367573,0.354298,0.559771,-0.947157,-0.984646,
12/31/2001,308.815936,316.0,310.2,,0.712121,0.37234,0.357834,0.19,0.19,0.2,0.185,0.185,0.195,0.0225,0.219213,0.206318,0.52847,-0.984729,-1.037511,
06/30/2002,310.831188,318.6,310.0,,0.875806,0.494194,0.474194,0.255,0.255,0.255,0.245,0.245,0.245,0.0225,0.304194,0.28871,0.252549,-0.459092,-1.144351,
09/30/2002,306.9682,318.8,310.4,,0.799936,0.433312,0.410438,0.22,0.22,0.22,0.215,0.215,0.215,0.0225,0.401418,0.379832,0.227711,-0.588009,-1.279611,
12/31/2002,297.78,306.4,302.0,,0.900331,0.450993,0.427152,0.231126,0.231126,0.231126,0.227807,0.227807,0.222758,0.0225,0.303311,0.287417,0.133992,-1.098126,-1.805695,
03/31/2003,296.508,303.0,296.2,,0.93923,0.52971,0.503376,0.31,0.31,0.285,0.305,0.305,0.28,0.0225,0.260297,0.246117,0.194936,-0.917007,-1.62053,
06/30/2003,298.459336,304.8,297.6,,1.050739,0.620296,0.59375,0.34,0.34,0.345,0.33,0.33,0.335,0.0225,0.344758,0.329301,0.272064,-0.4674,-1.161632,
09/30/2003,297.6572,305.8,298.8,,1.02075,0.5666,0.539491,0.285,0.285,0.285,0.28,0.28,0.28,0.0225,0.509705,0.496653,0.604387,-0.303033,-0.993761,
12/31/2003,297.343272,306.6,298.4,,1.175268,0.619638,0.590147,0.285,0.285,0.33,0.28,0.28,0.325,0.0225,0.457105,0.439678,0.905015,-0.107956,-0.793359,
03/31/2004,299.444,306.2,298.2,,1.110664,0.64118,0.613347,0.345,0.345,0.355,0.34,0.34,0.35,0.0375,0.356808,0.334675,1.229278,0.332616,-0.345307,
06/30/2004,295.536,304.2,297.8,,1.200806,0.723304,0.69409,0.35,0.35,0.395,0.34,0.34,0.385,0.0375,0.413365,0.397246,1.124398,0.210127,-0.470332,
09/30/2004,295.856,301.4,295.2,,1.212398,0.698171,0.670054,0.325,0.325,0.325,0.315,0.315,0.315,0.0375,0.504065,0.493564,1.52439,0.498553,-0.177113,
12/31/2004,298.2,305.4,297.0,,1.318519,0.753199,0.723569,0.415,0.415,0.435,0.4,0.4,0.425,0.0375,0.476094,0.453199,2.032529,1.064722,0.385983,
03/31/2005,300.123696,306.0,299.0,,1.30602,0.795987,0.767224,0.395,0.395,0.44,0.39,0.39,0.43,0.055,0.523411,0.505017,2.588933,1.648654,0.979263,
06/30/2005,300.87963,307.7,300.4,,1.48735,0.870506,0.841545,0.48,0.48,0.52,0.47,0.47,0.51,,0.629494,0.608855,3.093596,2.134076,1.47235,
09/30/2005,295.426252,307.7,299.6,,1.405541,0.803405,0.774032,0.49,0.49,0.48,0.48,0.48,0.47,0.055,0.669893,0.646862,2.770235,1.684346,1.01582,
12/31/2005,290.297538,300.9,292.0,,1.620548,0.861301,0.830137,0.51,0.51,0.54,0.5,0.5,0.52,0.07,0.553425,0.509932,1.999672,1.065803,0.29797,
03/31/2006,290.762543,299.5,290.5,,1.515318,0.852668,0.82031,0.5,0.5,0.5,0.49,0.49,0.49,0.07,0.482272,0.459208,2.080736,1.314475,0.548214,
06/30/2006,281.906928,293.7,286.4,,1.785615,1.074721,1.009427,0.6,0.6,0.6,0.59,0.59,0.59,0.07,1.126397,1.081355,0.816936,0.073074,-0.709454,
09/30/2006,279.802799,287.9,280.7,,1.76523,1.059138,0.957606,0.56,0.56,0.56,0.55,0.55,0.55,0.07,2.027788,1.952262,1.052884,0.138312,-0.641166,
12/31/2006,278.60546,286.7,279.1,,2.113938,1.12397,1.084558,1.0,1.0,0.67,0.97,0.97,0.64,0.07,0.656754,0.621283,1.735429,0.60085,-0.267044,
03/31/2007,273.8,284.9,277.7,,2.099388,1.134318,1.097227,0.63,0.63,0.63,0.62,0.62,0.62,0.08,0.667267,0.548073,1.09496,-0.256026,-1.139153,
06/30/2007,266.947277,276.0,269.6,,2.396513,1.382789,1.349036,0.97,0.97,0.78,0.95,0.95,0.76,0.0,1.080119,0.856825,1.404772,-0.996077,-1.900375,
09/30/2007,258.383251,267.6,262.2,,2.002288,0.999619,0.955378,0.52,0.52,0.52,0.51,0.51,0.51,0.08,2.935164,2.3791,1.647553,-2.358899,-3.285043,
12/31/2007,251.406846,260.3,256.1,,1.971496,1.069895,1.023428,0.497071,0.497071,0.497071,0.489051,0.489051,0.489051,0.12,0.837173,0.696603,1.754129,-3.11686,-4.05876,
03/31/2008,244.73289,251.0,247.4,,1.740905,0.853274,0.802749,0.49,0.49,0.49,0.48,0.48,0.48,0.1,0.747373,0.67017,1.428496,-3.689737,-4.809734,
06/30/2008,243.7,248.1,244.6,,1.993459,1.023303,0.95462,0.55,0.55,0.55,0.54,0.54,0.54,0.0,0.260834,0.159035,1.611818,-3.372179,-4.485433,
09/30/2008,239.805489,244.6,241.3,,1.796104,0.839619,0.779113,0.47,0.47,0.46,0.46,0.46,0.45,0.0,0.649399,0.560713,1.859007,-3.727187,-4.838505,
