Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2217.076778,-65.700002,0.0,0.0,733.800018,2885.176795,1887.300018,38.880942,0.254335,,,,,,2215.846443,2883.94646,14.423215,,
06/30/1990,2293.500042,-35.700002,0.0,0.0,718.299988,2976.100028,1910.499969,37.597488,0.241356,,,,,,2292.812395,2975.412381,14.868605,,
09/30/1990,1674.455541,-49.899998,0.0,0.0,697.199974,2321.755516,1912.899986,36.447278,0.30029,,,,,,1675.460564,2322.760539,11.612552,,
12/31/1990,2322.01241,-65.0,0.0,0.0,679.0,2936.01241,1912.0,35.512552,0.231266,1.039664,6.424535,9.852391,8.144964,,2323.12834,2937.12834,14.69895,,
03/31/1991,3043.324509,-24.3,0.0,0.0,770.299973,3789.324481,2029.199966,37.960772,0.203282,1.34885,8.627788,13.839754,13.207545,,3039.811225,3785.811197,18.936301,,
06/30/1991,2869.003029,-47.899998,0.0,0.0,795.300018,3616.403049,2091.799988,38.019888,0.219915,1.294485,8.596157,14.623547,12.691714,,2868.529961,3615.92998,18.06729,,
09/30/1991,3045.51435,-133.999997,0.0,0.0,705.5,3617.014353,2024.200012,34.853275,0.19505,1.300055,8.753665,15.483794,9.655727,,3044.966803,3616.466806,18.062223,,
12/31/1991,2790.785913,-208.0,0.0,0.0,753.0,3335.785913,1984.0,37.953629,0.225734,1.207306,7.721727,13.396731,8.562079,,2847.227206,3392.227206,17.33164,,
03/31/1992,3186.71917,-131.0,0.0,0.0,778.0,3833.71917,1975.0,39.392405,0.202936,1.370507,7.975284,13.004475,8.978379,,3185.130906,3832.130906,19.900123,,
06/30/1992,3728.325405,-50.0,136.0,0.0,877.0,4691.325405,2310.0,37.965368,0.186941,1.659237,9.018311,14.147544,10.710421,,3665.892635,4628.892635,23.173561,,
09/30/1992,3697.322153,-101.0,136.0,0.0,805.0,4537.322153,2270.0,35.462555,0.177417,1.530139,8.176829,12.635261,10.55108,,3696.446217,4536.446217,22.396244,,
12/31/1992,3614.672127,-91.0,136.0,72.0,800.0,4531.672127,2300.0,34.782609,0.176535,1.479488,8.991413,15.055389,10.385803,,3613.603946,4530.603946,22.357441,,
03/31/1993,3625.639878,-57.0,136.0,0.0,864.0,4568.639878,2292.0,37.696335,0.189115,1.438942,8.853953,14.979147,10.406925,,3623.924003,4566.924003,22.524145,,
06/30/1993,3626.766203,-56.0,136.0,0.0,853.0,4559.766203,2362.0,36.113463,0.187071,1.39187,8.75195,15.048733,10.317744,,3626.245794,4559.245794,22.473415,,
09/30/1993,3407.213927,-75.0,136.0,0.0,829.0,4297.213927,2273.0,36.471623,0.192916,1.316145,9.104267,17.052436,11.950933,,3407.113233,4297.113233,21.177826,,
12/31/1993,4024.877322,-35.0,136.0,71.0,773.0,4969.877322,2285.0,33.829322,0.155537,1.520305,9.448436,16.566258,12.921228,,4024.63944,4969.63944,24.489997,,
03/31/1994,3697.948548,-33.0,135.0,0.0,825.0,4624.948548,2312.0,35.683391,0.17838,1.401924,8.470602,14.635913,10.956777,,3696.58284,4623.58284,22.77279,,
06/30/1994,4217.188637,-19.0,135.0,0.0,812.0,5145.188637,2378.0,34.146341,0.157817,1.531762,8.720659,14.372035,11.787897,,4215.632292,5143.632292,25.316075,,
09/30/1994,3867.990791,-122.0,135.0,0.0,773.0,4653.990791,2366.0,32.671175,0.166094,1.355268,7.030198,10.848463,8.454509,,3869.818659,4655.818659,22.911053,,
12/31/1994,3866.848489,-127.0,134.0,61.0,786.0,4720.848489,2467.0,31.860559,0.166495,1.335837,6.686754,9.938628,8.523882,,3867.362329,4721.362329,23.247051,,
03/31/1995,3990.288223,-43.0,134.0,0.0,781.0,4862.288223,2466.0,31.670722,0.160624,1.327406,6.500385,9.368571,9.082879,,3992.82518,4864.82518,23.964435,,
06/30/1995,3705.050126,-38.0,133.0,0.0,794.0,4594.050126,2548.0,31.161695,0.172832,1.221497,6.241916,9.1881,8.411757,,3710.263318,4599.263318,22.68062,,
09/30/1995,4062.875173,-60.0,133.0,0.0,700.0,4835.875173,2449.0,28.583095,0.144751,1.26296,6.543809,9.652445,9.221593,,4073.259956,4846.259956,23.953969,,
12/31/1995,4322.459182,-43.0,133.0,69.0,696.0,5177.459182,2546.0,27.336999,0.134429,1.333022,6.76792,9.89954,9.604644,42.418057,4333.660625,5188.660625,25.702879,,
03/31/1996,4398.309959,-40.0,133.0,0.0,815.0,5306.309959,2608.0,31.25,0.153591,1.363039,6.918266,10.204442,9.076976,33.671603,4618.026016,5526.026016,26.742818,,
06/30/1996,4083.83283,-45.0,132.0,0.0,871.0,5041.83283,2655.0,32.806026,0.172755,1.291122,6.398265,9.336727,8.283461,24.755814,4282.248013,5240.248013,25.823373,,
09/30/1996,4190.231472,-50.0,132.0,0.0,741.0,5013.231472,2494.0,29.711307,0.147809,1.274983,5.996688,8.643503,7.170931,15.095336,4383.456272,5206.456272,26.121601,,
12/31/1996,5131.6005,-11.0,131.0,74.0,707.0,6032.6005,2509.0,28.178557,0.117197,1.514967,7.190227,10.455114,8.231967,15.125889,5370.027207,6271.027207,31.985538,,
03/31/1997,4712.108274,-49.0,129.0,0.0,755.0,5547.108274,2526.0,29.889153,0.136107,1.39585,6.588015,9.647145,6.923939,11.504961,4897.498619,5732.498619,29.381026,,
06/30/1997,5558.387227,-38.0,127.0,0.0,848.0,6495.387227,2613.0,32.453119,0.130554,1.620201,7.397935,10.718461,8.036668,12.705686,5789.758155,6726.758155,35.081568,,
09/30/1997,5890.274626,-33.0,127.0,0.0,625.0,6609.274626,2409.0,25.944375,0.094564,1.646556,7.544834,11.015458,8.008164,12.300511,5906.584191,6625.584191,35.882723,,
12/31/1997,5828.78125,-40.0,126.0,78.0,606.0,6598.78125,2481.0,24.425635,0.091835,1.650108,7.364711,10.694945,8.075161,11.717206,6053.889692,6823.889692,36.132957,,
03/31/1998,6270.655412,-25.0,123.0,0.0,648.0,7016.655412,2510.0,25.816733,0.092352,1.776368,7.719093,11.208715,9.430724,13.650526,6508.6875,7254.6875,38.53442,,
06/30/1998,6212.244407,-67.0,110.0,0.0,486.0,6741.244407,2360.0,20.59322,0.072094,1.750518,7.399829,10.616133,8.903752,12.716354,6492.1875,7021.1875,37.573471,,
09/30/1998,4611.534963,-23.0,110.0,0.0,628.0,5326.534963,2130.0,29.483568,0.1179,1.406903,5.84691,8.388244,7.232392,10.293157,4964.53125,5679.53125,32.124717,,
12/31/1998,5048.558544,-16.0,73.0,19.0,581.0,5705.558544,2161.0,26.885701,0.101831,1.533752,6.353629,9.172924,8.104454,12.01163,5139.325184,5796.325184,34.045352,,
03/31/1999,5641.923543,-61.0,65.0,28.0,1104.0,6777.923543,2774.0,39.798125,0.162882,1.820554,7.539403,10.879492,9.421892,13.935441,5752.612295,6888.612295,40.320302,,
06/30/1999,9169.462111,-209.0,64.0,25.0,4191.0,13240.462111,7679.0,54.577419,0.31653,3.415131,16.245966,24.888087,16.04626,22.436017,7378.787762,11449.787762,61.910372,,
09/30/1999,7904.944975,-83.0,0.0,26.0,4026.0,11873.944975,7597.0,52.994603,0.339062,2.612529,12.485747,20.262705,16.03336,26.352727,7987.23772,11956.23772,54.263029,,
12/31/1999,8909.789552,-57.0,0.0,19.0,4053.0,12924.789552,7547.0,53.703458,0.313583,2.420826,10.59409,16.807269,14.339759,22.348645,8996.006498,13011.006498,59.022424,,
03/31/2000,9788.494022,-61.0,0.0,19.0,4328.0,14074.494022,7922.0,54.632669,0.307507,2.337568,10.534801,17.375919,15.988552,26.896385,9866.587772,14152.587772,64.164548,,
06/30/2000,7577.442055,-62.0,0.0,22.0,4280.0,11817.442055,7927.0,53.992683,0.362177,1.816671,7.995563,13.693444,14.306171,25.856581,7624.5,11864.5,53.804668,,
09/30/2000,6384.449787,-64.0,0.0,23.0,3932.0,10275.449787,7625.0,51.567213,0.38266,1.578168,7.004397,12.103003,10.840381,17.215086,6387.937589,10278.937589,46.774627,,
12/31/2000,7986.462184,-92.0,0.0,23.0,3774.0,11691.462184,7450.0,50.657718,0.3228,1.803403,8.850463,16.513365,12.753259,22.237976,7996.012389,11701.012389,53.158233,,
03/31/2001,6783.49923,-71.0,0.0,20.0,3986.0,10718.49923,7632.0,52.227463,0.37188,1.666174,8.574799,16.959651,12.111393,22.805653,6809.01,10744.01,48.682391,,
06/30/2001,7248.429344,-72.0,0.0,19.0,2954.0,10149.429344,6768.0,43.646572,0.291051,1.633579,8.682147,17.900228,15.97599,48.493952,7244.5799,10145.5799,46.067391,,
09/30/2001,7219.583476,-87.0,0.0,18.0,2987.0,10137.583476,6865.0,43.510561,0.294646,1.696383,9.412798,20.397552,,,7249.7881,10167.7881,46.000886,,
12/31/2001,7633.387078,-92.0,0.0,18.0,2898.0,10457.387078,6731.0,43.054524,0.277125,1.845638,10.747572,25.443764,,,7667.081789,10491.081789,47.441498,,
03/31/2002,9336.808718,-206.0,0.0,18.0,2987.0,12135.808718,6877.0,43.434637,0.246131,2.216586,12.681096,28.288598,,,9371.258871,12170.258871,54.941753,,
06/30/2002,8949.584968,-223.0,0.0,18.0,3020.0,11764.584968,6261.0,48.235106,0.256703,2.129722,11.648104,22.977705,11.137252,17.394806,8992.829247,11807.829247,53.225713,,
09/30/2002,6853.913818,-252.0,0.0,19.0,2981.0,9601.913818,6242.0,47.757129,0.310459,1.704885,9.386035,17.650577,8.476569,12.962257,6885.100189,9633.100189,43.429103,,
12/31/2002,7182.36749,-295.0,0.0,11.0,3052.0,9950.36749,6182.0,49.369136,0.306722,1.737448,9.334303,16.338863,9.343068,15.122139,7178.079026,9946.079026,44.99741,,
03/31/2003,6585.519645,-210.0,0.0,12.0,3041.0,9428.519645,6213.0,48.945759,0.322532,1.582232,8.803473,15.45659,9.28455,15.939845,6578.401818,9421.401818,42.636167,,
06/30/2003,6867.156422,-242.0,0.0,13.0,3032.0,9670.156422,6189.0,48.990144,0.313542,1.592582,9.183434,16.362363,9.877707,17.115686,6863.835905,9666.835905,43.695663,,
09/30/2003,8097.509198,-333.0,0.0,13.0,3009.0,10786.509198,6239.0,48.228883,0.27896,1.737238,9.797011,17.040299,11.413214,18.98734,7445.970204,10134.970204,44.55799,,
12/31/2003,9082.708756,-196.0,0.0,17.0,2581.0,11484.708756,5955.0,43.34173,0.224734,1.788617,9.460221,15.604224,10.610009,15.448044,9554.22687,11956.22687,54.005025,,
03/31/2004,8881.890183,-317.0,0.0,13.0,2844.0,11421.890183,6292.0,45.200254,0.248996,1.720164,9.159495,14.833624,11.103902,15.805835,8916.192122,11456.192122,51.233251,,
06/30/2004,9284.189818,-231.0,0.0,14.0,2523.0,11590.189818,6049.0,41.709373,0.217684,1.686827,9.054836,14.487737,10.908357,14.906891,9330.551746,11636.551746,51.907609,,
09/30/2004,9609.896667,-352.0,0.0,15.0,2546.999756,11819.896422,6131.999756,41.536201,0.215484,1.66877,9.141451,14.50294,11.691512,16.16991,9663.952738,11873.952494,52.851864,,
12/31/2004,9529.298478,-625.0,0.0,104.0,2640.0,11648.298478,6441.0,40.987424,0.226643,1.595657,9.022694,14.380615,11.92934,17.798847,9960.596,12079.596,54.065285,,
