Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,61.80289,43.3768,,17.102118,8.128626,8.128626,,0.0,190.670358,,
06/30/1994,,,,,,,62.464561,44.24778,,17.642587,6.036187,6.036187,,0.0,151.369015,,
09/30/1994,,,,,,,60.429113,42.716216,,18.640482,7.13859,7.13859,,0.0,145.886829,,
12/31/1994,,,,,,,65.957226,49.724241,,2.874178,-0.374032,-0.374032,,0.0,977.070606,,
03/31/1995,,26.251333,1.344437,2.897076,12.571454,,63.582512,45.459105,54.38107,17.440728,9.766777,9.766777,,0.0,185.340418,-22.402997,
06/30/1995,,32.209182,1.681148,3.475337,12.880225,,62.820326,44.44232,45.589785,18.725195,10.665698,10.665698,,0.0,186.791114,-27.954708,
09/30/1995,,36.194516,1.818739,3.584419,12.349067,,64.076146,46.501061,72.54763,19.958417,10.702539,10.702539,,0.0,155.697879,-20.159578,
12/31/1995,,60.716647,2.452425,2.854812,11.658822,,64.022913,45.034113,11.389938,-6.040165,11.523558,10.564495,,,161.567753,-37.381875,
03/31/1996,,60.891729,2.554628,2.896321,11.544787,,62.965063,43.797511,22.182089,17.45145,10.889676,9.433178,,0.0,203.182054,-62.829336,
06/30/1996,,46.090858,2.549546,2.822987,11.39989,,63.734949,43.858209,37.980917,17.139558,10.742134,9.329373,,0.0,203.288089,-47.606367,
09/30/1996,,9.88621,1.597403,1.716355,7.139224,,60.457626,40.859827,28.766663,14.848149,8.401667,7.303048,,0.0,81.639138,1.815193,
12/31/1996,,12.674563,2.017333,2.25936,8.365782,,66.121254,47.573876,51.271746,5.358997,14.355272,11.910068,,0.0,144.451733,-5.634063,
03/31/1997,,12.425864,2.007003,2.190768,9.668106,,64.776785,46.080671,49.17257,18.376001,6.038843,3.396256,,0.0,151.623258,-6.414636,
06/30/1997,,15.035023,2.306455,2.669818,10.602532,,65.329825,46.705842,50.747331,20.058356,12.796311,10.181796,,0.0,184.113097,-12.646424,
09/30/1997,,10.267652,2.080399,2.657683,7.688877,,61.642991,45.257776,60.782621,21.444437,20.687652,17.184343,,0.0,300.39592,-20.575955,
12/31/1997,,9.686068,2.024357,3.217873,7.659909,,67.871885,43.431242,19.225878,19.221609,12.217389,9.827803,,0.0,242.989006,-13.850013,
03/31/1998,,11.294019,2.219577,3.5312,7.890054,,64.641627,44.517533,37.966584,15.508715,10.418408,7.975834,,0.0,224.544845,-14.066118,
06/30/1998,,11.327768,2.250808,3.574467,8.147909,,66.280146,46.790496,47.108084,14.713814,11.212565,8.849617,,0.0,272.900281,-19.585743,
