Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1993,,,,,,,63.43106,28.090334,11.172742,,7.448495,3.843106,-3.129953,-3.129953,,48.404256,,,
06/30/1993,,,,,,,68.631984,33.10212,16.339114,,17.341041,11.406552,4.816956,4.816956,,34.222221,0.0,,
09/30/1993,,,,,,,85.316057,35.96388,18.80644,,21.3192,11.464469,6.007067,6.007067,,46.224677,0.0,,
12/31/1993,,,,,,,39.264858,18.550326,3.332188,,12.435589,6.183441,5.015459,5.015459,,50.276246,0.0,,
03/31/1994,,,,,,,64.446056,28.747284,12.273715,23.949565,22.809558,12.237509,9.956553,9.956553,,46.349206,0.0,,
06/30/1994,,,,,,,68.445561,28.151861,10.243553,,26.396847,14.362465,11.8553,11.8553,,45.590228,0.0,,
09/30/1994,,,,,,,78.886092,21.397107,5.06608,,20.138453,12.555067,10.824419,10.824419,,37.656249,0.0,,
12/31/1994,,2.88661,2.290798,3.260759,1.126019,,96.467752,14.289536,-1.605567,,5.887071,0.160552,0.829542,0.829542,,97.272807,0.0,2.88661,
03/31/1995,,3.07188,2.468848,3.55315,1.469461,,79.112202,28.295206,14.705882,22.08791,22.521785,12.037036,9.613289,9.613289,,46.55381,0.0,3.07188,
06/30/1995,,3.195804,2.540008,3.577087,1.515844,,79.574792,21.640091,8.757276,5.176875,21.08327,10.98456,9.794989,9.794989,,47.899162,0.0,3.195804,
09/30/1995,,3.493327,2.757545,3.987467,1.735544,,77.718833,20.376175,7.113576,13.828685,21.437183,14.299493,11.261152,11.261152,,33.295838,0.0,3.493327,
12/31/1995,,3.658655,2.60263,4.1042,1.375936,,70.919616,13.471388,-1.180138,0.928387,5.922957,4.787352,2.493877,2.493877,,19.172932,0.0,3.658655,
03/31/1996,,4.055104,2.902905,4.46285,1.430877,,77.055023,25.640455,10.982401,,22.744487,13.521942,11.628425,11.628425,,40.548483,0.0,4.055104,
06/30/1996,,4.590832,3.252264,5.498518,2.119787,,78.682734,27.051737,13.068773,32.830637,22.605444,18.076045,12.715563,12.715563,,20.036764,0.0,4.590832,
09/30/1996,,4.638716,2.761994,5.060472,2.56617,,79.657068,33.527549,17.512901,40.698923,21.891126,13.217912,9.805227,8.689862,,39.619772,0.0,4.638716,
12/31/1996,,4.603765,2.808454,5.55446,3.065567,,73.196448,26.706437,8.823529,25.358853,14.012208,9.295227,3.704218,1.845172,,33.663368,0.0,4.603765,
03/31/1997,,4.836848,3.136123,6.561474,4.621657,,78.827751,41.38756,24.880383,40.997158,23.684211,13.875598,9.210526,7.655502,,41.414141,0.0,4.836848,
06/30/1997,,5.82445,3.895367,7.62134,5.875109,,76.581576,37.18091,22.08657,32.427923,25.416204,16.759156,13.207547,11.764706,,34.061135,0.0,5.82445,
09/30/1997,,7.440801,4.214613,8.141029,6.299426,,77.183406,39.082969,23.471616,34.823979,28.384279,19.213974,15.393013,13.864629,,32.307692,0.0,7.440801,
12/31/1997,,9.260565,5.121873,8.793009,6.577437,,73.538789,24.229543,8.926674,9.264305,15.515409,13.177471,11.795962,10.308183,,15.068493,0.0,9.260565,
03/31/1998,,10.793296,6.015542,9.692131,6.978062,,79.018789,39.561587,24.425887,21.311475,30.06263,21.816284,17.43215,15.970772,,27.430556,0.0,10.793296,
06/30/1998,,8.604269,4.652247,7.643199,4.983787,,80.04451,39.169139,21.216617,19.463087,25.296736,16.691395,13.353116,10.905045,,34.017595,0.0,8.604269,
09/30/1998,,9.189708,5.170687,8.56344,5.640742,,79.239972,42.012667,22.237861,20.0,26.460239,18.648839,14.989444,12.52639,,29.521277,0.0,9.189708,
12/31/1998,,9.520827,5.466953,9.453618,6.412923,,75.171939,29.367263,7.565337,5.068226,14.786795,14.099037,11.348006,8.940853,,4.651163,0.0,9.520827,
03/31/1999,,10.584213,6.29583,10.400595,5.926184,,77.769986,37.868163,18.653576,6.837607,32.117812,23.632539,20.476858,18.02244,,26.419214,0.0,10.584213,
06/30/1999,,8.069818,4.837014,8.111067,4.585957,,78.234501,36.185984,16.846361,,21.90027,15.296496,12.196765,9.90566,,30.153846,0.0,8.069818,
