Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,579.936018,,,,,,,,,,,,,,598.02594,,,,
03/31/1990,585.642392,-5.892,0.0,0.0,9.869,589.619392,145.730995,6.772067,0.016738,,,,,,546.975017,550.952016,20.211826,,
06/30/1990,554.180641,-2.047,0.0,0.0,39.526999,591.66064,178.914995,22.092614,0.066807,,,,,,514.156516,551.636514,20.281798,,
09/30/1990,342.288385,-3.096,0.0,0.0,9.667,348.859385,155.940006,6.199179,0.02771,1.13244,,,,,309.952509,316.523509,11.958706,,
12/31/1990,327.501927,-6.838,0.0,0.0,9.236,329.899927,160.401996,5.758033,0.027996,1.020171,,7.157888,7.789597,,331.83151,334.22951,11.308786,,
03/31/1991,623.209518,-3.99,0.0,0.0,15.142,634.361518,174.958997,8.654599,0.02387,1.891076,,13.10908,21.672115,,579.793518,590.945518,21.745561,,
06/30/1991,626.658393,-3.31,0.0,0.0,32.962001,656.310394,195.782004,16.836073,0.050223,1.927383,,13.85849,16.333289,,587.086518,616.738518,22.497956,,
09/30/1991,502.225139,-8.027,0.0,0.0,4.199,498.397139,174.948004,2.400142,0.008425,1.372866,,10.185089,11.310063,,463.105514,459.277514,17.084777,,
12/31/1991,431.862336,-14.351,0.0,0.0,3.459,420.970336,170.839001,2.024713,0.008217,1.152797,,10.294687,10.400225,,444.873013,433.981014,14.430629,,
03/31/1992,375.194262,-8.99,0.0,0.0,10.04,376.244262,183.360995,5.475538,0.026685,1.021456,,10.397509,9.339685,,382.882512,383.932512,12.897444,,
06/30/1992,324.14326,-1.265,0.0,0.0,26.191,349.06926,200.345994,13.072884,0.075031,0.948821,,10.62454,10.57782,,331.83151,356.75751,11.965901,,
09/30/1992,323.23876,-17.695999,0.0,0.0,9.745,315.287761,188.886994,5.159169,0.030908,0.889297,,12.441313,9.905007,,331.83151,323.880511,10.808038,,
12/31/1992,310.213825,-21.129,0.0,0.0,9.189,298.273826,184.341995,4.984757,0.030807,0.86155,,14.688227,12.79055,,317.241154,305.301154,10.224802,,
