Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,2737.600098,462.300003,251.199997,211.100006,273.600006,,,124.699997,,,,,76.5,,,,937.099976,320.700012,641.400024,-320.700012,1348.900024,,130.899994,,,,,130.899994,1800.500031,,252.899994,252.899994,,,,579.299988,,,,,,236.700043,,,,236.700043,1068.900024,462.600006,,,,,162.600006,,,162.600006,625.200012,1694.100037,0.0,448.700012,,,-110.400002,,705.199989,1043.5,0.0,1043.5,2737.600037,
12/31/1992,2792.100098,464.699997,250.399994,214.300003,164.399994,,,151.0,,,,,49.200001,,,,829.299988,350.799988,669.400024,-318.600006,1483.5,,128.5,,,,,128.5,1962.799988,,271.600006,271.600006,,,,572.099976,,,,,,195.800018,,,,195.800018,1039.5,506.899994,,,,,207.300003,,,207.300003,714.199997,1753.699997,0.0,448.700012,,,-110.400002,,700.100014,1038.400024,0.0,1038.400024,2792.100021,
03/31/1993,2879.800049,430.900009,213.800003,217.100006,203.600006,,,150.899994,,,,,72.199997,,,,857.599976,369.399994,,,1530.400024,,122.400002,,,,,122.400002,2022.20002,,447.700012,447.700012,,,,625.599976,,,,,,24.500061,,,,24.500061,1097.800049,500.799988,,,,,223.5,,,223.5,724.299988,1822.100037,0.0,448.700012,,,-110.400002,,719.400002,1057.700012,0.0,1057.700012,2879.800049,
06/30/1993,2986.600098,411.0,190.899994,220.100006,222.899994,,,164.300003,,,,,74.699997,,,,872.900024,383.700012,,,1607.199951,,122.800003,,,,,122.800003,2113.699966,,490.700012,490.700012,,,,572.0,,,,,,10.299988,,,,10.299988,1073.0,613.5,,,,,219.699997,,,219.699997,833.199997,1906.199997,0.0,448.700012,,,-111.599998,,743.300011,1080.400024,0.0,1080.400024,2986.600021,
09/30/1993,3160.699951,416.599991,183.399994,233.199997,229.100006,,,182.199997,,,,,78.800003,,,,906.700012,394.600006,,,1734.699951,,124.699997,,,,,124.699997,2253.999954,,502.399994,502.399994,,,,663.299988,,,,,,18.200043,,,,18.200043,1183.900024,651.799988,,,,,219.600006,,,219.600006,871.399994,2055.300018,0.0,448.700012,,,-111.599998,,768.300011,1105.400024,0.0,1105.400024,3160.700043,
12/31/1993,3291.199951,458.899994,223.199997,235.699997,182.800003,,,193.699997,,,,,57.0,,,,892.400024,392.299988,734.5,-342.200012,1868.699951,,137.800003,,,,,137.800003,2398.799942,,317.899994,317.899994,,,,696.0,,,,,,247.00003,,,,247.00003,1260.900024,720.799988,,,,,202.0,,,202.0,922.799988,2183.700012,0.0,684.200012,,,0.0,,423.299988,1107.5,0.0,1107.5,3291.200012,
03/31/1994,3501.199951,511.100006,272.0,239.100006,264.299988,,,197.699997,,,,,77.400002,,,,1050.5,411.799988,,,1943.400024,,95.5,,,,,95.5,2450.700012,,583.0,583.0,,,,,,,,,,64.200012,,,,64.200012,647.200012,1480.400024,,,,,194.0,,,194.0,1674.400024,2321.600037,0.0,684.299988,,,0.0,,455.600006,1139.899994,39.700001,1179.599995,3501.200031,
06/30/1994,3602.699951,506.699997,268.399994,238.300003,2314.100098,,,205.399994,,,,,69.0,,,,3095.199951,413.100006,,,80.400002,,14.0,,,,,14.0,507.500008,,615.0,615.0,,,,561.599976,,,,,,27.5,,,,27.5,1204.099976,984.400024,,,,,193.199997,,,193.199997,1177.600021,2381.699997,0.0,684.299988,,,0.0,,493.700012,1178.0,43.0,1221.0,3602.699997,
09/30/1994,3803.399902,551.899994,311.399994,240.5,304.600006,,,238.600006,,,,,82.900002,,,,1178.0,414.399994,,,2196.300049,,14.7,,,,,14.7,2625.400043,,651.200012,651.200012,,,,617.799988,,,,,,30.599976,,,,30.599976,1299.599976,1018.799988,,,,,216.300003,,,216.300003,1235.099991,2534.699966,0.0,684.400024,,,0.0,,538.299988,1222.700012,46.0,1268.700012,3803.399979,
12/31/1994,3928.199951,552.999985,311.299988,241.699997,824.400024,,,274.5,,,,,65.099998,,,,1717.0,423.700012,770.5,-346.799988,1772.099976,,15.4,,,,,15.4,2211.199988,,690.900024,690.900024,,,,687.700012,,,,,,101.99994,,,,101.99994,1480.599976,1011.0,,,,,229.199997,,,229.199997,1240.199997,2720.799973,0.0,684.5,,,0.0,,490.0,1174.5,32.900002,1207.400002,3928.199975,
03/31/1995,4092.0,531.299988,279.799988,251.5,298.799988,,,252.199997,,,,,69.599998,,,,1151.900024,427.5,,,2494.600098,,18.0,,,,,18.0,2940.100098,,662.0,662.0,,,,826.099976,,,,,,21.0,,,,21.0,1509.099976,1046.5,,,,,243.0,,,243.0,1289.5,2798.599976,0.0,684.799988,,,0.0,,583.0,1267.799988,25.6,1293.399988,4091.999964,
06/30/1995,4092.0,531.299988,279.799988,251.5,298.799988,,,252.199997,,,,,69.599998,,,,1151.900024,427.5,,,2494.600098,,18.0,,,,,18.0,2940.100098,,662.0,662.0,,,,826.099976,,,,,,21.0,,,,21.0,1509.099976,1046.5,,,,,243.0,,,243.0,1289.5,2798.599976,0.0,684.799988,,,0.0,,583.0,1267.799988,25.6,1293.399988,4091.999964,
09/30/1995,4308.600098,589.100006,184.100006,405.0,289.399994,,,251.0,,,,,58.299999,,,,1187.800049,470.100006,,,2631.600098,,19.1,,,,,19.1,3120.800104,,656.599976,656.599976,,,,912.799988,,,,,,28.900085,,,,28.900085,1598.300049,1116.699951,,,,,267.600006,,,267.600006,1384.299957,2982.600006,0.0,684.900024,,,0.0,,641.099976,1326.0,0.0,1326.0,4308.600006,
12/31/1995,4390.5,621.299988,184.0,437.299988,227.699997,,,239.5,,,,,60.099998,,,,1148.599976,422.299988,792.299988,-370.0,2663.300049,,156.300003,,,,,156.300003,3241.90004,,629.200012,629.200012,,,,926.0,,,,,,-797.299988,,,,-797.299988,757.900024,2112.699951,,,,,268.700012,,,268.700012,2381.399963,3139.299987,,685.0,,,0.0,,566.200012,1251.200012,0.0,1251.200012,4390.499999,
03/31/1996,4333.5,536.800003,120.800003,416.0,266.799988,,,232.300003,,,,,54.799999,,,,1090.699951,429.600006,,,2661.199951,,152.0,,,,,152.0,3242.799957,,624.799988,624.799988,,,,951.0,,,,,,29.500061,,,,29.500061,1605.300049,1176.400024,,,,,275.299988,,,275.299988,1451.700012,3057.000061,0.0,685.0,,,0.0,,591.5,1276.5,0.0,1276.5,4333.500061,
06/30/1996,4375.200195,570.500008,115.900002,454.600006,269.100006,,,219.300003,,,,,56.700001,,,,1115.599976,445.100006,,,2669.0,,145.5,,,,,145.5,3259.600006,,651.099976,651.099976,,,,979.200012,,,,,,13.500061,,,,13.500061,1643.800049,1132.699951,,,,,277.700012,,,277.700012,1410.399963,3054.200012,0.0,685.0,,,0.0,,636.0,1321.0,0.0,1321.0,4375.200012,
09/30/1996,4440.100098,633.100006,132.5,500.600006,266.700012,,,217.899994,,,,,62.200001,,,,1179.900024,508.399994,,,2650.300049,,101.5,,,,,101.5,3260.200043,,686.400024,686.400024,,,,977.0,,,,,,19.199952,,,,19.199952,1682.599976,1120.5,,,,,274.799988,,,274.799988,1395.299988,3077.899964,0.0,685.0,,,0.0,,677.200012,1362.200012,0.0,1362.200012,4440.099976,
12/31/1996,5298.799805,527.799988,222.899994,304.899994,560.5,,,406.5,,,,,73.300003,,,,1568.099976,732.599976,1261.0,-528.400024,2736.899902,,261.200012,,,,,261.200012,3730.69989,,999.5,999.5,,,,1329.400024,,,,,,89.700074,,,,89.700074,2418.600098,1144.900024,,,,,377.299988,,,377.299988,1522.200012,3940.80011,0.0,685.400024,,,0.0,,672.599976,1358.0,0.0,1358.0,5298.80011,
03/31/1997,5206.799805,484.199997,190.699997,293.5,594.400024,,,384.899994,,220.899994,164.0,,64.699997,,,,1528.199951,745.299988,,,2726.0,,207.300003,,,,,207.300003,3678.599991,,955.400024,955.400024,,,,1316.800049,,,,,,49.199829,,,,49.199829,2321.399902,1139.0,,,,,361.399994,,,361.399994,1500.399994,3821.799896,0.0,686.400024,,,0.0,,698.599976,1385.0,0.0,1385.0,5206.799896,
06/30/1997,5277.299805,526.0,228.0,298.0,625.700012,,,403.600006,,232.399994,98.5,,67.0,,,,1622.300049,738.099976,,,2712.800049,,204.100006,,,,,204.100006,3655.000031,,1031.5,1031.5,,,,901.799988,,,,,,28.399963,,,,28.399963,1961.699951,1517.800049,,,,,357.600006,,,357.600006,1875.400055,3837.100006,0.0,687.400024,,,0.0,,752.799988,1440.200012,0.0,1440.200012,5277.300018,
09/30/1997,5420.399902,584.199982,231.399994,352.799988,617.299988,,,432.5,,239.699997,192.800003,,59.200001,,,,1693.199951,686.799988,,,2780.899902,,259.5,,,,,259.5,3727.19989,,1099.300049,1099.300049,,,,1013.599976,,,,,,39.799926,,,,39.799926,2152.699951,1403.0,,,,,360.100006,,,360.100006,1763.100006,3915.799957,0.0,687.700012,,,0.0,,816.900024,1504.600036,0.0,1504.600036,5420.399993,
12/31/1997,5599.399902,694.899994,337.899994,357.0,600.299988,,,393.5,,244.899994,148.600006,,86.699997,,,,1775.400024,665.900024,1215.300049,-549.400024,2893.899902,,264.200012,,,,,264.200012,3823.999938,,1123.400024,1123.400024,,,,1101.699951,,,,,,161.200074,,,,161.200074,2386.300049,1334.300049,,,,,381.0,,,381.0,1715.300049,4101.600098,0.0,687.700012,,,0.0,,810.099976,1497.799988,0.0,1497.799988,5599.400086,
03/31/1998,5747.700195,624.0,293.100006,330.899994,691.700012,,,430.399994,,247.0,183.399994,,78.800003,,,,1824.900024,666.400024,,,2990.5,,265.899994,,,,,265.899994,3922.800018,,1198.699951,1198.699951,,,,1230.800049,,,,,,65.199951,,,,65.199951,2494.699951,1300.599976,,,,,363.399994,,,363.399994,1663.99997,4158.699921,0.0,697.5,,,0.0,,891.5,1589.0,0.0,1589.0,5747.699921,
06/30/1998,6024.5,641.700012,281.600006,360.100006,694.400024,,,460.200012,,286.100006,174.100006,,86.199997,,,,1882.5,745.099976,,,3123.199951,,273.700012,,,,,273.700012,4141.999939,,1266.699951,1266.699951,,,,1452.599976,,,,,,38.099975,,,,38.099975,2757.399902,1185.099976,,,,,401.0,,,401.0,1586.099976,4343.499878,0.0,698.099976,,,0.0,,982.900024,1681.0,0.0,1681.0,6024.499878,
09/30/1998,6392.299805,792.599976,376.299988,416.299988,688.799988,,,514.799988,,308.5,206.300003,,83.0,,,,2079.199951,777.599976,,,3252.25,,283.200012,,,,,283.200012,4313.049988,,1354.800049,1354.800049,,,,1525.900024,,,,,,31.900025,,,,31.900025,2912.600098,1261.300049,,,,,433.899994,,,433.899994,1695.200043,4607.800141,0.0,698.099976,,,0.0,,1086.400024,1784.5,0.0,1784.5,6392.300141,
12/31/1998,6794.799805,837.199982,432.399994,404.799988,606.0,,,511.100006,0.0,308.195007,328.200012,-125.300003,98.199997,,,,2052.5,893.0,1566.5,-673.5,3523.0,,326.299988,,,,,326.299988,4742.299988,,1377.5,1377.5,,,,1661.599976,,,,,,181.400024,,,,181.400024,3220.5,1311.199951,,,,,498.899994,,,498.899994,1810.099945,5030.599945,0.0,698.299988,,,0.0,,1065.900024,1764.200012,0.0,1764.200012,6794.799957,
03/31/1999,6964.4,862.1,435.7,426.4,701.6,701.6,,474.2,0.0,276.7,324.2,-126.7,98.5,,,,2136.4,905.3,,,3643.8,,278.9,,,,,278.9,4828.0,,1394.5,1394.5,,,,1760.0,,,,,,125.4,,,,125.4,3279.9,1362.9,,,,,478.3,,,478.3,1841.2,5121.1,0.0,698.8,,,0.0,1289.2,-144.7,1843.3,0.0,1843.3,6964.4,
06/30/1999,7244.5,867.2,449.6,417.6,712.2,712.2,,441.6,0.0,260.2,311.6,-130.2,104.6,,,,2125.6,931.0,,,3893.4,,294.5,,,,,294.5,5118.9,,1432.2,1432.2,,,,1803.4,,,,,,95.1,,,,95.1,3330.7,1457.8,,,,,494.5,,,494.5,1952.3,5283.0,0.0,704.0,,,0.0,1413.0,-155.5,1961.5,0.0,1961.5,7244.5,
09/30/1999,7654.9,963.8,494.3,469.5,661.6,661.6,,471.1,0.0,279.5,322.3,-130.7,114.1,,,,2210.6,957.5,,,4160.5,,326.3,,,,,326.3,5444.3,,1461.9,1461.9,,,,1897.2,,,,,,87.2,,,,87.2,3446.3,1585.6,,,,,519.3,,,519.3,2104.9,5551.2,0.0,705.0,,,0.0,1542.0,-143.3,2103.7,0.0,2103.7,7654.9,
12/31/1999,7933.0,1059.1,528.4,530.7,570.2,570.2,,384.5,0.0,305.8,203.4,-124.7,122.1,,,,2135.9,966.5,1631.8,-665.3,4440.2,,390.4,76.4,76.4,0.0,,314.0,5797.1,,1374.4,1374.4,,,,2183.5,,,,,,204.2,,,,204.2,3762.1,1474.5,,,,,585.8,,,585.8,2060.3,5822.4,0.0,705.2,,,0.0,1580.9,-175.5,2110.6,0.0,2110.6,7933.0,
03/31/2000,8209.7,1014.9,515.5,499.4,608.1,608.1,,391.3,0.0,260.1,257.3,-126.1,119.3,,,,2133.6,949.5,,,4730.0,,396.6,,,,,396.6,6076.1,,1437.9,1437.9,,,,2383.1,,,,,,137.3,,,,137.3,3958.3,1521.2,,,,,593.2,,,593.2,2114.4,6072.7,0.0,711.2,,,-81.9,1712.4,-204.7,2137.0,0.0,2137.0,8209.7,
06/30/2000,8382.9,973.9,505.5,468.4,576.1,576.1,,347.3,0.0,253.0,221.6,-127.3,136.2,,,,2033.5,983.6,,,4964.5,,401.3,,,,,401.3,6349.4,,1368.1,1368.1,,,,2112.8,,,,,,89.0,,,,89.0,3569.9,1948.5,,,,,637.4,,,637.4,2585.9,6155.8,0.0,711.7,,,-89.2,1820.5,-215.9,2227.1,0.0,2227.1,8382.9,
09/30/2000,8279.0,941.8,444.9,496.9,546.4,546.4,,329.4,0.0,239.2,215.6,-125.4,124.7,,,,1942.3,969.4,,,4978.3,,389.0,,,,,389.0,6336.7,,1207.8,1207.8,,,,2314.6,,,,,,62.5,,,,62.5,3584.9,1791.8,,,,,644.3,,,644.3,2436.1,6021.0,0.0,712.0,,,-89.2,1890.7,-255.5,2258.0,0.0,2258.0,8279.0,
12/31/2000,8270.9,931.4,536.7,394.7,530.8,530.8,,303.1,0.0,225.0,202.0,-123.9,117.7,,,,1883.0,1021.6,1734.3,-712.7,4904.5,,461.8,68.3,68.3,0.0,,393.5,6387.9,,1189.9,1189.9,,,,2342.8,,,,,,101.6,,,,101.6,3634.3,1654.9,,,,,732.6,,,732.6,2387.5,6021.8,0.0,721.8,,,-105.8,1854.1,-221.0,2249.1,0.0,2249.1,8270.9,
03/31/2001,7903.5,805.0,469.1,335.9,536.6,536.6,,313.2,0.0,216.8,221.2,-124.8,108.7,,,,1763.5,848.5,,,4645.7,,645.8,,,,,645.8,6140.0,,1243.6,1243.6,,,,2277.5,,,,,,1.5,,,,1.5,3522.6,1460.2,,,,,725.2,,,725.2,2185.4,5708.0,0.0,725.1,,,-105.8,1875.5,-299.3,2195.5,0.0,2195.5,7903.5,
06/30/2001,7800.3,839.1,500.1,339.0,493.6,493.6,,277.5,0.0,193.1,209.6,-125.2,109.8,,,,1720.0,967.0,,,4601.9,,511.4,,,,,511.4,6080.3,,1195.6,1195.6,,,,2286.8,,,,,,18.1,,,,18.1,3500.5,1362.9,,,,,730.9,,,730.9,2093.8,5594.3,0.0,725.8,,,-105.8,1892.0,-306.0,2206.0,0.0,2206.0,7800.3,
09/30/2001,7922.6,978.8,608.7,370.1,507.7,507.7,,274.7,0.0,189.6,210.7,-125.6,119.9,,,,1881.1,993.1,,,4489.9,,558.5,,,,,558.5,6041.5,,1239.9,1239.9,,,,2419.7,,,,,,20.7,,,,20.7,3680.3,1217.8,,,,,776.1,,,776.1,1993.9,5674.2,0.0,732.7,,,-105.8,1908.4,-286.9,2248.4,0.0,2248.4,7922.6,
12/31/2001,7913.9,1062.1,655.2,406.9,396.3,396.3,,267.8,,203.0,188.1,-123.3,4586.8,,,,6313.0,828.8,1602.8,-774.0,,,772.1,61.4,61.4,0.0,,710.7,1600.9,,452.9,452.9,,,,2020.7,,,,,,676.7,,,,676.7,3150.3,1547.4,,,,,963.6,,,963.6,2511.0,5661.3,,737.3,,,-105.8,1916.5,-295.4,2252.6,,2252.6,7913.9,
03/31/2002,7900.0,1048.1,699.5,348.6,460.9,460.9,,244.3,,174.3,193.3,-123.3,150.2,,,,1903.5,801.8,,,,,5194.7,,,,,5194.7,5996.5,,1063.1,1063.1,,,,101.4,,,,,,0.0,,,,0.0,1164.5,1598.6,,,,,2837.3,,,2837.3,4435.9,5600.4,,758.9,,,-105.8,1940.6,-294.1,2299.6,,2299.6,7900.0,
06/30/2002,8308.7,1122.3,698.8,423.5,546.0,546.0,,288.5,0.0,204.7,207.1,-123.3,164.0,,,,2120.8,826.5,,,4457.9,,903.5,,,,,903.5,6187.9,,1399.1,1399.1,,,,2190.5,,,,,,0.0,,,,0.0,3589.6,1289.5,,,,,984.9,,,984.9,2274.4,5864.0,115.9,539.5,,,-201.9,1991.2,0.0,2444.7,0.0,2444.7,8308.7,
09/30/2002,8601.2,1293.0,747.8,545.2,522.9,522.9,,386.5,0.0,300.5,209.3,-123.3,117.8,,,,2320.2,804.9,,,4525.5,,950.6,,,,,950.6,6281.0,,1501.0,1501.0,,,,2110.9,,,,,,0.0,,,,0.0,3611.9,1375.6,,,,,1067.9,,,1067.9,2443.5,6055.4,0.0,659.9,,,-209.7,2113.3,-17.7,2545.8,0.0,2545.8,8601.2,
12/31/2002,8702.5,1308.3,773.0,535.3,404.7,404.7,,310.6,,238.5,197.7,-125.6,4772.1,,,,6795.7,818.4,1711.6,-893.2,,,1088.4,78.6,78.6,0.0,,1009.8,1906.8,,547.7,547.7,,,,2047.5,,,,,,798.9,,,,798.9,3394.1,1551.7,,,,,1156.0,,,1156.0,2707.7,6101.8,,661.7,,,0.0,2113.3,-174.3,2600.7,,2600.7,8702.5,
03/31/2003,8976.5,1366.0,885.1,480.9,5253.1,500.1,,288.1,,194.8,220.3,-127.0,105.6,,,,7012.8,816.7,,,,,1147.0,237.3,237.3,0.0,,909.7,1963.7,,1359.1,1359.1,,,,2055.5,,,,,,0.0,,,,0.0,3414.6,1612.3,,,,,1199.4,,,1199.4,2811.7,6226.3,,671.3,,,0.0,2200.8,-121.9,2750.2,,2750.2,8976.5,
06/30/2003,9310.1,1501.2,1019.6,481.6,500.7,500.7,,295.6,,186.7,236.4,-127.5,4941.4,,,,7238.9,833.7,,,,,1237.5,251.9,251.9,0.0,,985.6,2071.2,,1401.7,1401.7,,,,2014.3,,,,,,0.0,,,,0.0,3416.0,1723.6,,,,,1220.4,,,1220.4,2944.0,6360.0,,686.7,,,0.0,2299.2,-35.8,2950.1,,2950.1,9310.1,
09/30/2003,9486.0,1645.7,1122.9,522.8,538.8,538.8,,290.7,0.0,180.3,236.8,-126.4,112.7,,,,2587.9,839.1,,,4799.7,,1259.3,256.0,256.0,0.0,,1003.3,6898.1,,1521.8,1521.8,,,,1809.3,,,,,,311.6,,,,311.6,3642.7,1854.4,,,,,896.8,,,896.8,2751.2,6393.9,0.0,692.8,,,0.0,2406.1,-6.8,3092.1,0.0,3092.1,9486.0,
12/31/2003,9939.6,1724.1,1347.0,377.1,5474.0,479.1,,334.5,,213.3,247.9,-126.7,85.0,,,,7617.6,893.4,1945.8,-1052.4,,,1428.6,122.4,122.4,0.0,,1306.2,2322.0,,662.6,662.6,,,,2270.8,,,,,,938.7,,,,938.7,3872.1,1556.8,,,,,1264.3,,,1264.3,2821.1,6693.2,,699.3,,,0.0,2399.2,147.9,3246.4,,3246.4,9939.6,
03/31/2004,10107.1,1730.6,1358.6,372.0,5651.4,596.0,,332.0,,201.6,258.0,-127.6,83.9,,,,7797.9,884.3,,,,,1424.9,384.1,384.1,0.0,,1040.8,2309.2,,1616.5,1616.5,,,,2250.9,,,,,,0.0,,,,0.0,3867.4,1654.8,,,,,1194.3,,,1194.3,2849.1,6716.5,,711.6,,,0.0,2555.0,124.0,3390.6,,3390.6,10107.1,
06/30/2004,10520.4,1776.8,1068.0,708.8,5923.3,628.8,,327.2,,211.6,243.0,-127.4,110.8,,,,8138.1,885.0,,,,,1497.3,368.6,368.6,0.0,,1128.7,2382.3,,1724.9,1724.9,,,,2440.1,,,,,,0.0,,,,0.0,4165.0,1697.4,,,,,1195.5,,,1195.5,2892.9,7057.9,,716.7,,,-107.7,2756.5,97.0,3462.5,,3462.5,10520.4,
09/30/2004,11178.3,1993.5,1275.7,717.8,656.3,,,373.5,0.0,241.0,260.0,-127.5,111.2,,,,3134.5,933.0,,,5558.3,,1552.5,,,,,1552.5,8043.8,,1863.2,1863.2,,,,2545.2,,,,,,0.0,,,,0.0,4408.4,1839.0,,,,,1208.9,,,1208.9,3047.9,7456.3,0.0,616.0,,,0.0,2968.5,137.5,3722.0,0.0,3722.0,11178.3,
