Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,5.733333,,5.433333,6.333333,5.233333,,,
12/31/1980,5.766667,0.581395,5.766667,6.233333,5.4,,,
03/31/1981,5.766667,0.0,5.8,6.066667,5.6,,,
06/30/1981,6.375,10.549133,5.766667,6.833333,5.466667,,,
09/30/1981,5.166667,-18.954248,6.333333,6.666667,4.666667,,,
12/31/1981,5.791667,12.096774,5.083333,5.958333,5.083333,,,
03/31/1982,5.416667,-6.47482,5.75,6.0,5.333333,,,
06/30/1982,6.333333,16.923077,5.375,6.583333,5.375,,,
09/30/1982,8.666667,36.842105,6.375,8.875,6.083333,,,
12/31/1982,8.333333,-3.846154,8.583333,9.666667,8.083333,,,
03/31/1983,8.125,-2.5,8.541667,9.041667,7.583333,,,
06/30/1983,9.625,18.461538,8.125,9.625,7.875,,,
09/30/1983,9.583333,-0.4329,9.541667,9.958333,8.583333,,,
12/31/1983,9.375,-2.173913,9.583333,9.791667,8.458333,,,
03/31/1984,8.5,-9.333333,9.375,9.833333,7.791667,,,
06/30/1984,8.375,-1.470588,8.5,8.916667,8.041667,,,
09/30/1984,9.333333,11.442786,8.416667,9.833333,7.708333,,,
12/31/1984,11.0625,18.526786,9.166667,11.25,9.083333,,,
03/31/1985,12.0,8.474576,11.125,13.1875,10.5,,,
06/30/1985,12.5,4.166667,11.875,13.25,11.3125,,,
09/30/1985,11.625,-7.0,12.5,13.1875,11.25,,,
12/31/1985,14.375,23.655914,11.75,14.75,11.6875,,,
03/31/1986,14.75,2.608696,14.375,15.625,12.75,,,
06/30/1986,18.1875,23.305085,14.875,18.1875,13.8125,,,
09/30/1986,17.25,-5.154639,18.125,18.75,15.125,,,
12/31/1986,18.0,4.347826,17.125,20.25,16.875,,,
03/31/1987,23.0,27.777778,18.25,25.0,18.25,,,
06/30/1987,22.75,-1.086957,22.75,23.75,18.375,,,
09/30/1987,23.875,4.945055,22.625,24.375,20.5,,,
12/31/1987,17.875,-25.13089,23.875,23.875,15.125,,,
03/31/1988,19.875,11.188811,18.0,22.75,17.75,,,
06/30/1988,18.625,-6.289308,20.0,20.875,16.875,,,
09/30/1988,18.0,-3.355705,18.375,18.875,16.5,,,
12/31/1988,18.5,2.777778,17.75,19.0,17.25,,,
03/31/1989,19.625,6.081081,18.375,20.125,18.125,,,
06/30/1989,21.375,8.917197,19.75,22.25,19.5,,,
09/30/1989,26.75,25.146199,21.375,26.875,20.875,1064.596509,,
12/31/1989,27.875,4.205607,26.5,30.375,24.5,1112.351841,,
03/31/1990,26.75,-4.035874,27.75,29.125,22.5,1069.224268,,
06/30/1990,26.875,0.46729,26.375,28.25,23.375,1076.773804,,
09/30/1990,26.25,-2.325581,26.75,28.5,23.375,1064.411244,,
12/31/1990,32.625,24.285714,26.0,33.0,25.0,1326.369335,,
03/31/1991,37.25,14.176245,32.75,38.0,30.75,1519.501993,,
06/30/1991,30.875,-17.114094,37.125,38.625,30.125,1262.015625,,
09/30/1991,33.25,7.692308,31.0,36.0,30.625,1490.664024,,
12/31/1991,34.5,3.759398,32.875,35.375,28.5,1548.049444,,
03/31/1992,29.5,-14.492754,34.25,37.375,28.875,1328.148981,,
06/30/1992,24.75,-16.101695,29.25,30.0,24.125,1113.8242,,
09/30/1992,27.25,10.10101,24.875,27.5,23.75,1232.681002,,
12/31/1992,26.875,-1.376147,27.5,31.25,24.875,1217.867551,,
03/31/1993,28.375,5.581395,27.125,29.0,24.125,1288.225043,,
06/30/1993,19.375,-31.718062,28.375,28.375,16.5,880.109356,,
09/30/1993,19.75,1.935484,19.625,20.875,18.0,897.143735,45.424999,
12/31/1993,19.75,0.0,19.75,20.625,17.5,897.617776,45.44603,
03/31/1994,17.0,-13.924051,19.75,20.0,16.625,772.667004,45.448807,
06/30/1994,16.125,-5.147059,16.25,17.5,15.125,733.397218,45.451454,
09/30/1994,17.875,10.852713,16.125,18.875,15.75,813.13378,45.490307,
12/31/1994,18.75,4.895105,17.75,19.375,16.875,852.937531,45.490307,
03/31/1995,19.875,6.0,18.75,21.25,17.75,904.451624,45.490276,
06/30/1995,21.25,6.918239,20.0,21.625,18.875,966.492457,45.507202,
09/30/1995,23.5,10.588235,21.25,24.5,20.875,906.230494,45.571854,
12/31/1995,24.25,3.191489,23.5,25.125,22.25,935.880214,38.563248,
03/31/1996,22.375,-7.731959,24.25,24.375,21.125,864.83851,38.593224,
06/30/1996,19.75,-11.731844,22.5,22.875,19.5,763.39675,38.65242,
03/29/1997,22.625,14.556962,19.75,23.0,16.875,876.198402,38.546806,
06/30/1997,26.75,18.232044,22.5,26.875,21.0,1037.364967,38.798843,
09/27/1997,26.5,-0.934579,26.75,29.625,23.125,1029.312975,39.17157,
01/03/1998,23.1875,-12.5,26.5,28.25,21.0,890.910146,38.871971,
04/04/1998,23.875,2.96496,23.125,25.25,21.875,888.555852,38.203079,
07/04/1998,24.75,3.664921,24.0,26.5,22.625,915.923249,36.999119,
10/03/1998,20.6875,-16.414141,24.8125,25.875,19.25,732.275424,36.831207,
01/02/1999,26.1875,26.586103,20.5625,26.5625,18.75,918.42179,35.337585,
04/03/1999,21.375,-18.377088,26.1875,27.125,21.0,737.565761,35.13493,
07/03/1999,20.4375,-4.385965,21.5625,22.625,19.75,695.876433,34.373177,
10/02/1999,19.25,-5.810398,20.5,21.1875,18.9375,645.413998,33.937576,
01/01/2000,24.3125,26.298701,19.375,24.375,17.25,810.189782,33.365028,
04/01/2000,24.375,0.257069,24.1875,24.8125,23.25,812.638142,33.327209,
07/01/2000,25.1875,3.333333,24.4375,25.25,23.875,,33.347252,
09/30/2000,16.0,-36.476427,10.25,25.0,10.25,143.892746,2.862,
12/30/2000,14.0,-12.5,18.5,20.0,12.0,125.902,2.862,
03/31/2001,8.5,-39.285714,14.0,14.125,7.0,76.440501,2.862,
06/30/2001,4.0,-52.941176,8.35,16.0,4.0,35.860001,2.862,
09/29/2001,6.5,62.5,4.0,7.5,4.0,58.454501,2.834,
12/29/2001,8.0,23.076923,6.25,8.0,5.85,71.946218,2.834,
03/30/2002,19.0,137.5,8.0,19.0,8.0,170.867003,2.834,
06/29/2002,17.0,-10.526316,15.5,18.0,14.0,152.252004,2.834,
09/28/2002,20.0,17.647059,15.25,24.5,15.0,179.120005,2.825,
12/28/2002,24.0,20.0,19.0,25.0,16.5,214.944008,2.825,
03/29/2003,18.0,-25.0,18.0,30.0,17.0,161.208006,2.825,
06/28/2003,45.0,150.0,20.0,50.0,18.05,403.020015,2.825,
09/27/2003,47.0,4.444444,45.0,47.0,45.0,,2.825,
