Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,2.480556,,
03/31/1983,,,,,,,,,,,,2.627915,,
06/30/1983,,,,,,,,,,,,2.652475,,
09/30/1983,,,,,,,,,,,,2.873515,,
12/31/1983,,,,,,,,,,,,2.873515,,
03/31/1984,,,,,,,,,,,,2.701595,,
06/30/1984,,,,,,,,,,,,2.701595,,
09/30/1984,,,,,,,,,,,,2.726155,,
12/31/1984,,,,,,,,,,,,2.308636,,
03/31/1985,,,,,,,,,,,,2.431436,,
06/30/1985,,,,,,,,,,,,2.382316,,
09/30/1985,,,,,,,,,,,,2.185836,,
12/31/1985,,,,,,,,,,,,1.940237,,
03/31/1986,,,,,,,,,,,,2.284076,,
06/30/1986,,,,,,,,,,,,2.308636,,
09/30/1986,,,,,,,,,,,,2.136716,,
12/31/1986,,,,,,,,,,,,2.308636,,
03/31/1987,,,,,,,,,,,,2.259516,,
06/30/1987,,,,,,,,,,,,2.308636,,
09/30/1987,,,,,,,,,,,,2.087596,,
12/31/1987,,,,,,,,,,,,1.670077,,
03/31/1988,,,,,,,,,,,,2.112156,,
06/30/1988,,,,,,,,,,,,2.234956,,
09/30/1988,,,,,,,,,,,,2.357756,,
12/31/1988,,,,,,,,,,,,2.726155,,
03/31/1989,,,,,,,,,,,,2.652475,,
06/30/1989,,,,,,,,,,,,3.389274,,
09/30/1989,,,,,,,,,,,,3.659433,,
12/31/1989,,,,,,,,,,,,3.806793,,
03/31/1990,,,,,1.25331,,,,,,,3.512074,2693.843656,
06/30/1990,,2671.664016,2711.683215,2607.431159,1.236318,,,,,,,3.462954,2709.321552,
09/30/1990,,2664.331333,2769.693054,2587.678555,1.140749,,,,,,,3.217354,2587.612966,
12/31/1990,10.486111,2711.980309,2783.774945,2613.552055,1.289596,,0.857223,,1.828769,5.596349,8.523622,3.708553,2781.547767,
03/31/1991,10.743243,2815.018451,2878.638941,2757.902946,1.336275,,0.892245,,1.801053,5.466443,8.302035,3.905033,2755.02196,
06/30/1991,10.904255,2828.011777,2876.110966,2771.69196,1.377833,,0.916829,,1.864898,5.607306,8.524114,4.027833,2842.382898,
09/30/1991,12.962963,2977.861542,3105.78294,2841.685968,1.641646,,1.084607,,2.035896,6.122419,9.322793,4.813751,3114.456036,
12/31/1991,13.273196,3155.224864,3282.126038,3022.390444,1.697007,,1.125203,,2.124954,6.410959,9.792764,5.059351,3262.145947,
03/31/1992,11.489899,3124.961184,3297.493543,3024.699045,1.452056,,0.982388,,1.954107,5.916504,9.056948,4.469912,3022.765316,
06/30/1992,12.884615,3105.97753,3213.914875,3016.315545,1.61195,,1.079406,,2.062516,6.329661,9.771701,4.936551,3208.713982,
09/30/1992,13.962766,3274.796554,3306.016502,3233.754982,1.688111,,1.132328,,2.133048,6.688687,10.52129,5.157591,3303.643015,
12/31/1992,13.316583,3265.433218,3372.66299,3220.188015,1.684424,,1.116997,,2.114571,6.570558,10.247314,5.206711,3346.004072,
03/31/1993,14.00463,3492.082531,3597.99149,3355.97199,1.838751,,1.230751,,2.152528,6.641084,10.189913,5.943509,3508.590992,
06/30/1993,14.762443,3548.951721,3736.175021,3458.496992,1.995737,,1.310767,,2.257055,6.959485,10.642939,6.410149,3723.059757,
09/30/1993,14.718615,3758.311347,3864.138506,3664.968508,2.077857,,1.342864,,2.277511,6.947632,10.505952,6.680308,3816.097961,
12/31/1993,14.293478,3716.705604,3839.665524,3617.542969,1.976965,,1.29463,5.681111,2.264151,6.959387,10.585734,6.459268,3798.955452,
03/31/1994,12.604166,3678.299285,3769.293182,3513.486183,1.762131,,1.160331,4.96837,2.02658,6.280245,9.505188,5.943509,3489.316555,
06/30/1994,12.291666,3508.444482,3659.06121,3399.410803,1.733192,,1.126919,5.399417,2.035849,6.274975,9.529145,5.79615,3503.676121,
