Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/2010,168.27995,212.84,212.84,,1.029628,0.883847,0.705272,-0.11,-0.21,-0.263978,-0.11,-0.21,-0.26607,0.28,0.077476,-1.366379,0.28,0.28,1.274893,18.533628,,
09/30/2010,168.216188,212.945,212.945,,1.073582,0.747122,0.722797,-0.07,-0.19,-0.355801,-0.07,-0.19,-0.355801,0.28,0.572336,-0.114058,,,1.048865,18.421432,,
12/31/2010,168.736081,239.912,239.912,,0.984624,-2.43278,-2.337536,-4.86,-5.84566,-0.304887,-4.86,-5.84566,-0.304887,0.28,0.249229,-0.379756,0.41,0.41,1.175943,18.30209,18.30209,
03/31/2011,169.550704,254.698,254.698,,0.902508,0.489768,0.581155,-0.18,-0.23,-0.220406,-0.18,-0.23,-0.221115,0.28,0.010059,-0.844718,0.29,0.29,1.200974,18.108046,,
06/30/2011,458.872,307.756,307.756,,1.042748,0.299637,0.40122,-0.49,-0.55,-0.210179,-0.49,-0.55,-0.210946,0.25,-0.059979,-0.735339,0.35,0.35,0.568553,30.011289,,
09/30/2011,459.058,462.408,458.256,,1.023744,0.62339,0.688379,0.12,0.07,0.078803,0.12,0.07,0.078627,0.28,0.263704,-0.420407,0.44,0.44,0.47216,29.082665,,
12/31/2011,459.401,458.383,458.383,,0.996496,0.557654,0.61319,-0.099173,-0.208487,-0.066623,-0.099173,-0.208487,-0.066623,0.28,0.222777,-0.248556,0.44,0.44,0.383264,28.469984,28.469984,
03/31/2012,459.555,476.107,459.203,,1.044048,0.619852,0.708989,0.44,0.39,-0.140461,0.44,0.39,-0.140461,0.28,0.155563,-0.310634,0.4,0.4,0.747976,28.582988,,
06/30/2012,460.624,459.878,459.878,,1.089813,0.641133,0.721441,-0.02,-0.06,-0.052812,-0.02,-0.06,-0.060043,0.28,0.192812,-0.336248,0.43,0.43,0.637464,27.972427,,
09/30/2012,460.897,461.979,460.079,,1.085601,0.603727,0.698324,-0.1,-0.05,-0.011655,-0.1,-0.05,-0.011655,0.28,0.463492,-0.118291,0.49,0.49,0.343218,27.987921,,
12/31/2012,461.77,462.346,460.447,,1.099167,0.0666,0.176791,-0.496719,-0.614575,-0.12034,-0.496719,-0.614575,-0.12237,0.28,0.195775,-0.400663,0.42,0.42,0.218312,27.041204,27.041204,
03/31/2013,462.446,478.952,461.468,,1.040096,0.600176,0.705043,0.58,0.56,-0.118312,0.57,0.55,-0.121245,0.28,0.279846,-0.163597,0.4,0.4,1.698272,26.815877,,
06/30/2013,498.597,487.925,486.032,,0.844992,0.452301,0.553624,-0.003121,-0.03,-0.09372,-0.003121,-0.03,-0.09372,0.28,0.153134,-0.278774,0.41,0.41,0.773017,27.47595,,
09/30/2013,498.603,499.848,497.989,,0.849533,0.479543,0.578033,-0.02,-0.1,0.038324,-0.02,-0.1,0.036285,0.28,0.258399,-0.321581,0.41,0.41,0.244068,27.382693,,
12/31/2013,498.799,503.76,498.104,,0.876853,0.487766,0.602282,0.12,0.000548,-0.077434,0.12,0.000548,-0.077434,0.28,0.306645,-0.435947,0.43,0.43,0.984623,27.287861,27.287861,
03/31/2014,499.651,504.373,498.696,,0.871637,0.475384,0.59144,0.01,0.01,-0.02539,0.01,0.01,-0.02539,0.33,0.144864,-0.427008,0.43,0.43,0.378036,26.960889,,
06/30/2014,499.816,516.619,499.112,,0.921815,0.527278,0.635581,0.15,0.15,-0.038689,0.13,0.13,-0.048129,0.33,0.468077,-0.033958,0.32,0.32,0.535051,26.996953,,
09/30/2014,499.953,516.088,499.292,,0.831479,0.471375,0.571844,0.27,0.27,0.14273,0.23,0.23,0.104089,0.33,0.290253,-0.479649,0.48,0.48,0.623817,26.726244,,
12/31/2014,509.498,507.896,501.178,,0.899611,0.437665,0.623222,0.82,0.82,0.0448,0.81,0.81,0.0448,0.33,0.506295,-0.205266,0.48,0.48,0.688309,27.276405,27.276405,
03/31/2015,524.037,529.022,514.022,,0.900442,0.492436,0.603042,0.67,0.67,0.162989,0.65,0.65,0.155832,0.36,0.158616,-0.577464,0.49,0.49,0.366411,27.739908,,
06/30/2015,509.498,530.64,523.476,,0.975028,0.521218,0.639118,0.27,0.27,0.060545,0.27,0.27,0.060545,0.36,0.524106,-0.20873,0.52,0.52,0.688962,28.719477,,
09/30/2015,524.186,532.073,523.528,,1.109056,0.637691,0.773676,0.49,0.49,-0.018742,0.49,0.49,-0.018742,0.4,0.765323,0.100121,0.58,0.58,0.592219,27.763656,,
12/31/2015,524.512,542.435,523.77,,1.228022,0.704292,0.836676,0.23,0.23,-0.105035,0.23,0.23,-0.105035,0.4,0.890681,-0.002047,0.64,0.64,0.503478,27.81576,27.81576,
03/31/2016,525.132,543.562,524.205,,1.156609,0.723377,0.819796,0.4,0.4,0.12357,0.39,0.39,0.12357,0.42,0.541536,-0.214361,0.61,0.61,0.704084,27.715748,,
06/30/2016,526.461,545.388,524.842,,1.147307,0.710176,0.818654,0.52,0.52,0.139069,0.52,0.52,0.139069,0.42,0.594124,-0.354838,0.6,0.6,0.631046,27.796819,27.796819,
09/30/2016,528.599,547.2,527.288,,1.336205,0.842887,0.977925,0.53,0.53,0.304325,0.52,0.52,0.302917,0.42,0.79448,-0.196727,0.73,0.73,0.709649,27.848931,27.848931,
12/31/2016,528.671,550.885,528.012,,1.174434,2.045514,0.845392,0.83,0.83,0.274812,0.82,0.82,0.274812,0.42,2.683661,-0.932109,2.57,2.57,1.527067,28.208179,28.208179,
03/31/2017,530.213,550.01,528.721,,1.189957,0.734749,0.836157,0.38,0.38,0.200351,0.38,0.38,0.200351,0.44,0.667259,-0.036543,0.63,0.63,0.746547,27.665546,,
06/30/2017,531.338,552.114,530.04,,1.445519,0.941386,1.063116,0.5,0.5,0.404749,0.5,0.5,0.404749,0.44,0.740257,-0.119629,0.84,0.84,0.510699,27.795953,27.795953,
09/30/2017,532.081,554.163,531.288,,1.13474,0.710338,0.818859,1.65,1.65,0.182886,1.63,1.63,0.182886,0.44,1.157852,0.312973,0.67,0.67,1.068871,29.066065,29.066065,
12/31/2017,532.186,554.401,531.478,,1.166411,0.718128,0.82906,0.56,0.56,0.206438,0.55,0.55,0.206438,0.44,0.615139,-0.501106,0.67,0.67,0.840018,29.242051,29.242051,
03/31/2018,533.107,554.123,532.185,,1.303411,0.829012,0.946318,0.69,0.69,0.320924,0.68,0.68,0.320924,0.48,0.65624,-0.103496,0.8,0.8,0.8593,29.28329,,
06/30/2018,533.303,554.515,532.639,,1.166411,0.734019,0.842188,0.63,0.63,0.450714,0.62,0.62,0.449503,0.48,0.796004,-0.099377,0.71,0.71,0.989738,29.194698,29.194698,
09/30/2018,629.522,597.647,574.52,,1.18783,0.745408,0.864142,0.6,0.6,0.268471,0.6,0.6,0.268471,0.48,0.8715,-0.182171,0.72,0.72,0.437732,34.886233,,
12/31/2018,629.616,654.579,628.956,,1.283214,0.839229,0.929375,0.948505,0.948505,0.379885,0.911377,0.911377,0.365015,0.48,0.842095,-0.262107,0.8,0.8,0.546136,35.305877,35.305877,
03/31/2019,630.743,654.359,629.676,,1.22611,0.750213,0.860906,0.55,0.55,0.255616,0.55,0.55,0.255616,0.53,0.785982,0.114929,0.73,0.73,0.397991,35.300487,,
06/30/2019,631.054,655.447,630.271,,1.254019,0.796859,0.902014,0.61,0.61,0.253818,0.6,0.6,0.253818,0.53,0.806966,0.083426,0.77,0.77,0.635746,35.277266,,
09/30/2019,631.743,655.259,630.929,,1.493323,0.999193,1.102531,0.71,0.71,0.54033,0.71,0.71,0.54033,0.53,1.020937,0.053112,0.97,0.97,1.622486,35.533852,,
12/31/2019,631.797,655.408,631.246,,1.308548,0.834507,0.938336,0.61,0.61,0.100466,0.61,0.61,0.100466,0.53,0.97644,-0.018796,0.84,0.84,1.723425,35.745942,35.745942,
03/31/2020,738.563,723.983,698.272,,1.400945,0.8876,0.987402,0.7,0.7,0.483972,0.7,0.7,0.483972,0.58,0.972534,0.262096,0.83,0.83,1.093842,43.585306,,
06/30/2020,738.732,765.83,737.992,,1.715634,1.19219,1.279812,0.55,0.55,0.403469,0.54,0.54,0.400567,0.58,0.916346,0.079124,1.11,1.11,0.74334,43.55298,,
09/30/2020,,,,,,,,0.335,0.335,0.313,0.335,0.335,0.313,0.575,,,0.879,0.879,,,,
12/31/2020,,,,,,,,0.35,0.35,0.357,0.35,0.35,0.357,0.576,4.01,,0.903,0.903,,51.03,,
