Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,23.880681,,27.429629,20.008592,20.008593,20.008593,,27.054819,39.367066,,
06/30/1990,,,,,,31.093721,,32.302891,23.080007,23.080007,23.080007,,28.551266,32.761755,,
09/30/1990,,,,,,28.126254,,30.407516,21.537493,21.537494,21.537494,,29.170498,34.460668,,
12/31/1990,,,,,,29.151444,,31.029557,21.878113,21.878113,21.878113,,29.492668,62.967742,,
03/31/1991,,15.84368,1.032121,3.797691,,26.21334,32.698104,26.21334,18.319941,18.319941,18.319941,,30.112145,34.23815,10.419097,
06/30/1991,,16.047073,1.048979,3.948637,,28.032626,20.855252,28.032626,19.246701,19.2467,18.558861,,31.341786,31.634058,10.970733,
09/30/1991,,16.092162,1.069547,3.918444,,30.591807,36.537486,30.591807,20.026174,20.026176,19.37547,,34.537458,30.512366,11.182063,
12/31/1991,,16.161799,1.087463,4.207488,,,,,-40.436278,,,,31.233458,29.209708,11.440984,
03/31/1992,,17.340882,1.170758,4.811992,,28.137501,33.864902,28.137501,19.116514,19.116513,18.582843,,32.06037,30.356352,12.076823,
06/30/1992,,17.770866,1.211173,4.998159,,28.149931,28.558711,28.149931,18.830532,18.830531,18.313946,,33.106294,29.791157,12.476719,
09/30/1992,,17.527087,1.203932,4.822588,,27.624097,17.695897,27.624097,18.194261,18.194261,17.695202,,34.136271,29.803922,12.303328,
12/31/1992,,16.418231,1.125253,4.71662,,,,,-39.040683,,,,35.592285,30.771768,11.366051,
03/31/1993,,17.019837,1.223967,5.273396,,32.271266,71.514969,32.271266,20.270709,20.270711,19.791619,,37.186509,32.211518,11.537489,
06/30/1993,,17.251509,1.246764,5.0461,,32.100691,76.579746,32.100691,20.660206,20.660206,20.18485,,35.639371,31.935092,11.742224,
09/30/1993,,17.585046,1.285102,5.200297,,33.345964,1738.557562,33.345964,21.613248,21.613248,21.144281,,35.184818,31.673986,12.015161,
12/31/1993,,17.046682,1.251463,5.454391,,30.232494,2.591133,30.232494,20.511907,20.511909,20.511909,,32.152779,29.611501,11.998903,
03/31/1994,,17.320381,1.272517,5.645179,,36.53031,,36.53031,23.718852,23.718855,23.718855,,35.070762,36.271149,11.03808,
06/30/1994,,17.380767,1.275894,5.554586,,36.063816,,36.063816,24.763854,24.763853,24.763853,,31.333241,35.592808,11.194464,
09/30/1994,,17.478563,1.247293,5.247835,,35.821416,109.861144,35.821416,23.271911,23.27191,23.27191,,35.033525,33.346463,11.65008,
12/31/1994,,17.411028,1.219925,5.460911,,36.357653,190.296116,36.357653,23.690635,23.690634,23.690634,,34.840033,30.530644,12.095329,
03/31/1995,,17.136549,1.209403,5.486774,,32.864474,6.86104,32.864474,21.353095,21.353097,21.353097,,35.026816,42.679985,9.822672,
06/30/1995,,17.293903,1.212442,5.080009,,36.195541,36.787991,36.195541,23.321768,23.321768,23.321768,,35.567289,37.285869,10.845721,
09/30/1995,,17.583899,1.199838,4.907516,,37.787261,51.132696,37.787261,24.244097,24.244095,24.244095,,35.840556,35.26581,11.382795,
12/31/1995,,16.933059,1.145486,5.018368,,35.869843,33.010899,35.869843,22.962069,22.962068,22.962068,,35.98503,35.21996,10.969243,
03/31/1996,,18.946312,1.325079,6.042171,,41.256882,72.578211,41.256882,26.278174,26.278174,26.278174,,36.305962,36.102079,12.1063,
06/30/1996,,19.596621,1.298118,5.937128,,35.834985,33.632347,35.834985,23.208534,23.208534,23.208534,,35.234984,40.96045,11.569757,
09/30/1996,,17.83875,1.196792,5.390731,,33.46444,10.022531,28.606993,18.164155,18.164155,18.164155,,36.504492,50.713118,8.792164,
12/31/1996,,16.695829,1.146176,5.213602,,34.833041,28.450739,34.833041,21.833712,21.833714,21.833714,,37.318962,27.549936,12.096139,
03/31/1997,,16.910687,1.198655,5.325998,,35.954142,7.246426,35.954142,22.825483,22.825483,22.386488,,36.515011,44.185986,9.438533,
06/30/1997,,17.757446,1.226735,5.715638,,35.352939,33.689781,35.352939,22.861639,22.861639,22.442439,,35.33313,42.094004,10.282626,
09/30/1997,,18.356819,1.300076,5.774995,,35.76393,45.132786,35.76393,23.738355,23.738355,23.322877,,33.624871,40.145293,10.98742,
12/31/1997,,17.309592,1.21642,5.179909,,32.225249,20.741478,32.225249,21.402886,21.402886,20.999643,,33.583489,43.96873,9.698784,
03/31/1998,,17.897796,1.291718,5.360371,,36.935683,46.845076,35.9207,23.749761,23.74976,23.350849,,33.882799,43.21684,10.162934,
06/30/1998,,17.83194,1.311384,5.342146,,37.108481,57.799923,36.199624,23.950203,23.950204,23.563789,,33.838531,41.430772,10.44403,
09/30/1998,,17.41093,1.298079,4.84132,,37.606585,55.634893,35.764098,23.77835,23.778351,23.436295,,33.513352,40.635817,10.335857,
12/31/1998,,16.146139,1.123845,4.023565,,35.576578,71.611012,28.295124,18.929473,18.929474,18.569202,,33.099875,51.470023,7.835718,
03/31/1999,,16.815735,1.19918,4.472,,39.495369,61.293164,38.792574,25.809054,25.809053,25.243742,,33.469087,43.038066,9.578568,
06/30/1999,,17.486261,1.228107,4.557604,,38.912802,55.041675,38.179667,25.243774,25.243775,25.09017,,33.88163,40.926086,10.329819,
09/30/1999,,17.732616,1.264094,4.55762,,38.355613,45.168078,37.700302,25.310055,25.310055,25.310055,,32.865112,40.838319,10.490913,
12/31/1999,,18.551241,1.253144,4.28641,,37.348849,50.846226,36.421537,23.660691,23.66069,23.639856,,35.036539,47.075538,9.818144,
03/31/2000,,18.566775,1.268823,4.642573,,38.288566,27.947275,37.160493,24.347279,24.347277,24.347277,,34.480743,44.954487,10.220177,
06/30/2000,,18.780294,1.276894,4.626136,,34.34104,2.337678,38.112703,24.962434,24.962435,24.962435,,34.503636,42.313498,10.833695,
09/30/2000,,18.817103,1.30953,4.673556,,38.625593,40.835921,39.498802,26.006084,26.006083,26.006083,,34.159815,40.207562,11.251205,
12/31/2000,,17.641679,1.228924,4.322477,,28.57454,,28.108811,20.789715,20.789716,20.789716,,26.038438,49.001193,8.997046,
03/31/2001,,17.20741,1.229423,4.145923,,36.306161,23.592838,34.593372,22.587957,22.587957,22.587957,,34.704378,47.179644,9.089015,
06/30/2001,,16.848316,1.229361,3.890633,,35.267871,41.105789,35.061209,22.91474,22.914742,22.914742,,34.643611,43.997493,9.435479,
09/30/2001,,16.040418,1.21119,3.57137,,34.112541,12.545256,33.818543,22.420178,22.420178,22.420178,,33.704482,43.028672,9.138439,
12/31/2001,,16.765453,1.232097,3.630083,,33.43603,53.075278,33.165918,22.096524,22.096524,22.096524,,33.375809,41.937854,9.734382,
03/31/2002,,16.741649,1.277793,3.645747,,35.176825,29.134403,34.943207,23.062766,23.062767,23.062767,,33.999286,42.044662,9.702679,
06/30/2002,,16.636753,1.305142,3.55175,,35.171611,34.562705,34.971002,23.178785,23.178786,23.178786,,33.719986,40.823169,9.845103,
09/30/2002,,16.376102,1.330983,3.460208,,35.451652,45.82448,35.220746,23.122049,23.122051,23.122051,,34.351053,40.255474,9.783824,
12/31/2002,,17.283775,1.342898,3.603527,,35.128645,56.266495,34.959652,22.939623,22.939623,22.939623,,34.382577,39.282845,10.494217,
03/31/2003,,17.108501,1.362341,3.698756,,35.651572,42.873662,35.518563,23.429293,23.429293,23.429293,,34.036484,43.208868,9.716112,
06/30/2003,,17.006326,1.34333,3.460621,,36.872195,76.014968,37.345899,24.647343,24.64734,24.64734,,34.002545,40.531659,10.11338,
09/30/2003,,17.283284,1.34931,3.374366,,36.121283,48.824085,36.027122,23.761769,23.76177,23.76177,,34.044776,40.39304,10.30204,
12/31/2003,,17.977039,1.343591,3.497795,,35.858556,55.491205,35.697534,23.559422,23.55942,23.55942,,34.002664,40.308428,10.730777,
03/31/2004,,17.732574,1.335985,3.547969,,35.782624,38.966693,35.715459,23.644083,23.644085,23.644085,,33.798743,44.965044,9.759114,
06/30/2004,,18.031226,1.310533,3.246833,,36.548396,31.69945,36.468769,24.351176,24.351176,24.351176,,33.227314,41.83443,10.487965,
09/30/2004,,18.351621,1.326603,3.271715,,41.644246,99.832236,35.28363,23.468263,23.468264,23.468264,,33.486824,40.988444,10.829577,
12/31/2004,,18.827013,1.341133,3.366915,,37.880904,69.694214,37.753155,25.238856,25.238857,25.238857,,33.14769,39.150628,11.45612,
03/31/2005,,18.780353,1.338127,3.486136,,35.789534,36.000025,36.999099,24.680753,24.680754,24.680754,,33.293638,46.608021,10.027202,
06/30/2005,,19.088858,1.361452,3.48964,,39.266958,68.411881,39.209906,25.731424,25.731425,25.731425,,34.375195,40.96313,11.269464,
09/30/2005,,18.875803,1.374081,3.613227,,36.863496,,36.75373,24.351619,24.351619,24.351619,,33.743817,43.264496,10.709282,
12/31/2005,,18.722972,1.362594,3.829377,,36.810251,22.911096,37.020747,24.375971,24.375972,24.375972,,34.155918,42.289845,10.805056,
03/31/2006,,17.961708,1.353597,3.935873,,36.97384,50.110417,39.960605,26.273642,26.27364,26.27364,,34.251141,44.613514,9.948359,
06/30/2006,,17.815625,1.350324,3.986129,,38.609907,33.874052,37.496375,24.596842,24.596843,24.596843,,34.40208,43.787436,10.01462,
09/30/2006,,17.844864,1.386162,4.089897,,38.133237,48.268009,37.7379,25.517912,25.517913,25.517913,,32.381208,42.580852,10.246369,
12/31/2006,,18.195579,1.416545,4.413653,,36.19785,29.956445,35.04164,23.423033,25.713939,25.713939,,33.156574,47.037813,9.636777,
03/31/2007,,16.962268,1.386224,4.604311,,38.004833,47.112467,37.559737,24.745135,24.745137,24.745137,,34.117923,49.898354,8.498375,
06/30/2007,,16.423036,1.341761,4.340284,,36.018638,-482.8681,35.305192,23.439938,23.439939,23.439939,,33.607674,52.246429,7.842586,
03/31/2019,,,,,,18.76858,,18.76858,14.984445,14.925349,14.448652,,20.162076,,,
06/30/2019,,,,,,20.200417,,20.200417,16.968317,16.904865,16.404457,,16.000168,115.715181,,
09/30/2019,,,,,,23.155992,,23.155992,19.010038,18.956627,18.482688,,17.904453,103.446337,,
12/31/2019,,,,,,17.787232,,-34.683468,-36.919836,-36.993853,-37.467206,,,,,
03/31/2020,,-18.08436,-2.367176,-13.259981,,-242.75861,-14102.950093,-242.75861,-242.209837,-242.264076,-242.713899,,,,,
06/30/2020,,-20.323871,-2.583297,-15.099481,,-26.520318,-712.777619,-26.520318,-14.070678,-14.12405,-14.572391,,,,,
