Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,12.75,,12.875,14.0,11.625,,,
12/31/1980,14.0625,10.294118,12.875,16.6875,11.5625,,,
03/31/1981,13.875,-1.333333,14.0625,14.4375,11.3125,,,
06/30/1981,13.6875,-1.351351,13.875,14.625,11.75,,,
09/30/1981,16.75,22.374429,14.375,19.0,10.875,,,
12/31/1981,13.875,-17.164179,16.75,19.875,11.8125,,,
03/31/1982,12.0,-13.513514,13.875,13.9375,10.5,,,
06/30/1982,15.0,25.0,12.0,15.6875,12.0,,,
09/30/1982,20.125,34.166667,14.875,20.25,14.25,,,
12/31/1982,24.125,19.875776,20.0,25.375,19.9375,,,
03/31/1983,27.5,13.989637,24.125,27.5,23.0625,,,
06/30/1983,31.875,15.909091,27.375,33.625,26.5,,,
09/30/1983,28.875,-9.411765,31.875,32.25,25.0,,,
12/31/1983,24.25,-16.017316,29.125,31.5,24.0,,,
03/31/1984,22.25,-8.247423,24.375,25.625,21.75,,,
06/30/1984,26.0,16.853933,22.125,26.75,22.125,,,
09/30/1984,26.5,1.923077,25.75,29.625,24.0,,,
12/31/1984,27.125,2.358491,26.75,29.5,24.875,,,
03/31/1985,26.0,-4.147465,27.0,30.0,25.125,,,
06/30/1985,30.75,18.269231,26.125,33.875,24.875,,,
09/30/1985,34.5,12.195122,30.5,36.375,29.5,,,
12/31/1985,31.625,-8.333333,34.5,34.5,27.25,,,
03/31/1986,27.375,-13.438735,31.75,33.125,23.375,,,
06/30/1986,29.375,7.305936,27.625,30.375,26.25,,,
09/30/1986,24.125,-17.87234,29.5,30.25,23.0,,,
12/31/1986,24.5,1.554404,24.125,28.875,24.125,,,
03/31/1987,27.125,10.714286,24.625,32.625,24.625,,,
06/30/1987,25.625,-5.529954,27.375,30.5,23.625,,,
09/30/1987,28.375,10.731707,25.875,30.875,25.5,,,
12/31/1987,17.25,-39.207048,28.25,29.625,17.125,,,
03/31/1988,23.25,34.782609,17.625,26.0,17.625,,,
06/30/1988,21.75,-6.451613,23.0,24.25,19.375,,32.665001,
09/30/1988,21.625,-0.574713,22.0,23.375,20.25,,32.665001,
12/31/1988,19.75,-8.67052,21.625,23.875,19.25,,32.665001,
03/31/1989,22.0,11.392405,19.875,23.0,19.5,,32.665001,
06/30/1989,20.5,-6.818182,22.0,22.625,20.125,,32.721001,
09/30/1989,20.625,0.609756,20.5,22.625,19.25,,32.721001,
12/31/1989,15.375,-25.454545,20.5,20.75,14.75,,32.721001,
03/31/1990,16.375,6.504065,15.375,16.875,12.625,539.572628,32.721001,
06/30/1990,19.0,16.030534,16.125,19.125,13.5,625.917015,32.951,
09/30/1990,14.625,-23.026316,18.75,18.75,13.125,481.659722,32.943001,
12/31/1990,19.625,34.188034,14.625,21.25,14.0,643.66075,32.933998,
03/31/1991,16.0,-18.471338,19.375,21.25,14.125,532.607971,32.933998,
06/30/1991,17.875,11.71875,16.125,18.25,15.125,594.897843,33.287998,
09/30/1991,19.625,9.79021,17.875,20.25,17.25,653.296654,33.280998,
12/31/1991,17.5,-10.828025,19.625,20.25,15.625,582.137483,33.289001,
03/31/1992,18.375,5.0,17.5,20.25,17.375,615.507405,33.289001,
06/30/1992,22.625,23.129252,18.25,22.875,17.375,757.914887,33.264999,
09/30/1992,22.125,-2.209945,22.75,23.375,20.75,741.36896,33.497002,
12/31/1992,24.5,10.734463,22.25,25.0,19.625,821.215525,33.499001,
03/31/1993,35.5,44.897959,24.75,35.875,24.125,1198.267057,33.508202,
06/30/1993,39.75,11.971831,35.5,41.75,34.0,1345.457983,33.754002,
09/30/1993,37.5,-5.660377,40.0,41.875,33.0,1299.412537,33.848,
12/31/1993,39.5,5.333333,37.5,41.375,34.5,1344.935492,34.651001,
03/31/1994,64.625,63.607595,39.625,66.375,36.0,2197.25,34.651001,
